10381_at,10659_at,157506_at,2064_at,2150_at,2353_at,25937_at,26090_at,29091_at,29968_at,306_at,388650_at,445_at,4602_at,5507_at,5744_at,6304_at,79887_at,9411_at,9603_at,label
10.56,4.31,7.07,6.59,3.97,10.44,8.84,8.32,5.25,12.33,3.89,9.19,12.03,6.81,8.62,3.85,8.53,7.19,11.80,6.13,0.00
10.51,4.46,6.26,6.12,4.19,11.03,8.62,9.46,8.10,10.50,4.39,10.56,11.08,4.60,7.45,4.35,4.90,4.56,10.43,3.96,0.00
9.64,4.29,6.03,7.56,10.87,4.60,7.68,9.43,4.08,9.22,11.79,6.41,8.60,8.10,5.65,8.52,5.24,9.08,11.47,8.80,0.00
7.67,10.24,6.58,6.15,4.22,4.67,5.69,7.21,3.80,11.35,4.24,8.53,8.32,13.15,4.25,4.13,10.99,4.30,8.89,3.59,1.00
10.44,4.41,6.72,6.59,6.73,4.42,10.31,8.96,6.05,11.82,11.85,7.46,6.84,4.95,6.30,8.08,5.14,4.67,10.64,8.15,0.00
8.87,4.14,9.28,6.21,6.92,5.72,9.26,8.98,4.20,10.38,10.49,8.90,5.72,5.25,8.03,6.16,7.92,4.52,12.70,6.46,1.00
8.55,4.29,7.52,5.81,4.95,8.36,9.14,9.44,5.18,11.45,6.45,10.04,10.86,5.35,8.53,5.10,7.74,6.29,11.16,5.87,0.00
11.15,4.28,5.63,7.05,4.25,4.40,10.54,9.61,4.66,10.22,10.03,7.67,5.23,5.73,7.44,4.90,7.28,4.47,8.63,7.66,0.00
10.10,5.45,8.84,6.99,4.31,5.74,10.26,8.71,6.05,11.57,4.24,5.53,5.58,5.05,4.36,5.40,4.25,4.16,7.87,7.14,0.00
7.81,4.20,8.16,6.49,7.63,9.08,8.57,7.60,4.21,10.75,9.48,8.31,12.12,5.12,8.14,8.78,5.55,8.39,12.06,7.40,0.00
10.08,4.38,8.21,6.78,7.92,6.94,10.16,9.68,3.72,11.93,11.97,7.57,7.01,4.44,6.55,6.21,3.83,4.52,12.10,8.33,0.00
6.38,4.31,10.70,7.97,10.48,10.25,8.09,9.82,3.80,10.29,11.70,6.20,11.65,9.30,4.36,5.77,8.98,12.27,11.07,4.71,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.93,4.99,6.55,6.04,4.13,4.74,4.45,7.02,4.60,10.13,4.71,10.03,6.06,10.83,4.33,4.20,4.22,5.27,4.98,6.21,1.00
9.71,4.41,6.49,11.78,4.80,6.27,6.88,9.10,4.39,10.42,11.15,4.58,8.35,9.44,7.61,3.94,8.55,5.54,9.42,4.41,1.00
11.58,4.35,8.10,6.64,5.63,7.55,8.70,9.17,4.16,10.84,4.24,4.31,9.58,6.48,9.47,4.32,4.25,10.58,9.57,5.47,0.00
8.01,4.06,8.36,6.86,8.43,7.31,8.81,9.41,4.31,9.54,12.24,8.60,12.39,5.82,6.73,9.42,7.17,11.07,10.30,7.56,0.00
8.26,4.33,7.36,6.99,10.62,5.64,8.25,8.42,7.69,9.31,12.51,7.23,7.74,6.04,4.94,6.76,5.53,7.01,10.11,8.27,0.00
7.69,4.14,9.21,7.04,9.87,9.69,8.58,8.74,4.04,10.48,10.36,8.14,13.06,6.54,5.52,9.69,5.36,8.51,10.25,7.76,0.00
10.07,4.27,9.36,6.23,10.52,6.13,10.12,9.15,5.38,10.82,6.41,5.37,6.16,6.71,5.32,4.80,4.35,4.48,8.79,8.74,0.00
6.28,4.62,7.52,7.24,9.33,9.66,4.22,9.09,7.61,11.48,7.28,8.11,11.46,11.84,4.49,3.99,5.89,10.38,7.09,7.61,0.00
8.99,5.02,6.31,7.03,6.50,4.39,7.66,7.83,3.89,10.90,5.37,6.98,12.41,5.94,4.30,3.92,6.51,4.68,8.57,5.89,0.00
6.57,9.30,6.33,5.98,4.78,4.14,4.57,7.56,8.25,8.61,8.37,3.91,5.63,12.40,4.15,3.86,8.26,4.49,4.63,5.69,1.00
9.79,4.11,10.69,8.73,8.57,7.36,8.11,9.56,4.18,9.81,12.48,6.89,9.69,12.43,4.41,3.88,7.01,8.46,6.47,6.53,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.76,7.28,6.20,6.55,4.22,9.08,10.04,9.07,5.97,10.08,3.84,8.74,5.34,5.83,4.50,3.81,8.26,4.51,10.42,6.14,0.00
10.62,4.14,7.08,6.86,7.39,11.46,9.28,9.58,8.17,10.38,12.19,6.98,10.13,5.31,10.50,4.65,8.65,4.24,10.86,6.86,0.00
7.64,4.95,7.33,7.31,9.16,9.30,9.72,8.88,7.83,9.50,12.76,7.52,12.52,7.25,7.69,4.35,8.95,10.51,12.10,7.97,0.00
9.63,5.20,7.07,7.13,8.82,9.84,9.59,8.66,4.22,9.59,12.06,5.72,10.23,5.85,5.97,3.98,6.40,8.98,12.08,7.98,0.00
8.01,4.52,6.53,6.25,10.63,8.26,9.25,7.42,5.11,10.38,7.36,9.10,9.75,5.53,5.12,10.49,7.27,5.81,11.66,10.16,0.00
9.73,8.94,6.63,6.01,3.89,7.80,4.43,7.52,4.15,11.77,12.76,6.87,5.94,10.17,4.31,5.66,7.66,4.21,9.33,6.03,1.00
11.51,5.67,6.08,6.10,4.23,5.80,4.18,7.12,4.32,10.46,4.37,9.05,5.53,10.35,4.49,3.95,8.29,4.24,4.72,6.05,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.91,4.19,8.89,7.23,10.73,6.03,5.84,9.13,7.67,10.16,10.11,7.10,10.80,8.86,4.10,3.94,10.05,11.34,7.52,8.23,0.00
8.37,4.11,7.51,6.86,9.29,9.17,10.79,8.49,3.90,10.09,12.70,6.11,7.07,6.11,6.24,5.63,6.57,4.48,10.90,8.62,1.00
10.19,5.96,7.68,6.70,10.15,7.78,9.01,9.56,4.17,11.90,12.53,7.49,11.36,4.38,4.52,3.94,4.49,7.98,12.82,7.18,0.00
9.14,4.21,6.59,7.71,6.46,9.18,8.02,9.40,6.55,10.92,11.43,8.36,11.51,4.46,5.04,4.42,4.58,8.25,12.13,8.25,0.00
5.79,9.78,9.45,5.81,4.02,5.04,4.57,7.71,3.89,9.64,10.26,7.08,11.33,12.88,3.86,3.92,11.38,4.32,4.62,4.64,1.00
