10381_at,1809_at,196051_at,221303_at,2353_at,23670_at,26090_at,26157_at,29091_at,29968_at,306_at,3113_at,3117_at,400566_at,445_at,4683_at,54504_at,54674_at,54847_at,5744_at,60681_at,6595_at,666_at,7503_at,80321_at,84870_at,8572_at,9060_at,9446_at,9568_at,label
8.01,4.17,4.26,4.31,7.31,6.73,9.41,8.90,4.31,9.54,12.24,4.12,4.08,5.27,12.39,9.25,6.86,4.18,7.09,9.42,4.86,6.46,7.76,3.81,7.56,4.15,3.94,6.79,12.77,4.24,0.00
8.26,3.94,4.10,4.44,5.64,7.39,8.42,4.25,7.69,9.31,12.51,4.09,3.85,6.65,7.74,9.80,10.29,4.37,4.07,6.76,5.51,6.71,8.81,3.95,8.17,4.94,3.93,9.35,11.87,5.27,0.00
7.69,3.89,4.20,4.59,9.69,8.09,8.74,7.35,4.04,10.48,10.36,9.25,4.88,6.02,13.06,9.41,8.43,4.17,6.43,9.69,5.02,7.68,7.68,3.90,8.70,3.78,8.03,5.92,11.84,4.23,0.00
10.07,5.85,5.22,4.56,6.13,8.98,9.15,3.55,5.38,10.82,6.41,3.99,3.75,6.58,6.16,9.91,9.90,4.17,5.96,4.80,6.32,5.75,7.93,3.74,8.06,3.54,6.17,9.45,11.75,4.09,0.00
6.28,4.21,4.13,4.53,9.66,8.25,9.09,4.20,7.61,11.48,7.28,4.05,3.97,8.95,11.46,9.05,3.98,4.17,4.02,3.99,4.97,6.42,7.70,3.89,9.41,3.61,3.95,10.51,11.94,4.19,0.00
8.99,8.24,5.10,4.35,4.39,8.68,7.83,6.09,3.89,10.90,5.37,4.23,3.61,7.57,12.41,8.91,4.71,6.47,4.04,3.92,8.27,7.17,8.24,3.80,6.66,3.83,7.73,5.96,11.76,4.09,0.00
6.57,4.14,4.02,4.48,4.14,8.60,7.56,8.78,8.25,8.61,8.37,4.31,3.85,5.65,5.63,9.90,10.69,3.93,5.91,3.86,4.74,8.85,3.97,3.77,8.65,3.74,3.83,7.68,11.64,4.08,1.00
9.79,5.18,4.16,4.40,7.36,8.75,9.56,8.50,4.18,9.81,12.48,4.34,3.95,6.59,9.69,9.48,5.11,4.07,4.43,3.88,4.96,7.31,7.29,3.82,7.78,3.95,3.88,4.73,12.28,4.49,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.76,4.16,5.82,4.40,9.08,8.13,9.07,4.77,5.97,10.08,3.84,5.00,3.91,8.02,5.34,8.82,10.41,4.09,4.53,3.81,7.21,7.37,4.92,8.49,8.33,3.66,4.00,9.16,13.00,5.19,0.00
10.62,5.03,10.13,4.11,11.46,8.30,9.58,5.06,8.17,10.38,12.19,13.19,4.28,7.69,10.13,8.56,9.09,4.06,3.97,4.65,4.25,7.07,7.71,3.70,8.68,8.03,4.04,10.90,12.28,4.06,0.00
7.64,3.92,4.26,4.34,9.30,7.06,8.88,6.42,7.83,9.50,12.76,6.38,3.79,8.40,12.52,9.05,9.87,4.04,4.49,4.35,6.81,7.48,8.12,3.83,8.01,4.00,8.98,7.42,11.93,4.29,0.00
9.63,10.12,4.47,4.55,9.84,7.20,8.66,5.51,4.22,9.59,12.06,8.66,4.44,5.38,10.23,9.25,10.50,3.85,3.77,3.98,4.75,7.65,7.19,3.73,7.29,4.31,8.38,7.68,11.63,4.08,0.00
8.01,9.79,5.74,4.96,8.26,7.79,7.42,6.93,5.11,10.38,7.36,7.06,4.04,8.21,9.75,9.69,9.04,9.01,4.09,10.49,5.59,8.47,5.51,3.70,8.18,4.17,9.01,7.39,11.11,4.10,0.00
9.73,4.17,4.13,4.20,7.80,9.73,7.52,7.03,4.15,11.77,12.76,12.17,3.99,6.59,5.94,9.33,4.42,4.03,4.45,5.66,4.66,8.11,4.29,3.94,7.85,4.00,4.18,4.16,13.11,4.11,1.00
11.51,4.33,4.91,4.91,5.80,5.13,7.12,4.55,4.32,10.46,4.37,12.24,8.02,7.66,5.53,9.22,4.14,4.15,5.26,3.95,5.20,9.14,4.38,3.96,7.94,4.02,4.38,4.36,11.26,4.26,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.91,6.59,3.96,4.32,6.03,8.33,9.13,7.56,7.67,10.16,10.11,10.06,4.05,7.44,10.80,9.66,4.19,4.22,6.63,3.94,6.59,7.38,7.90,3.86,7.74,4.05,3.94,5.58,11.45,4.25,0.00
8.37,3.99,5.65,4.38,9.17,8.87,8.49,6.33,3.90,10.09,12.70,4.17,3.83,7.82,7.07,10.26,4.48,4.19,6.31,5.63,4.81,6.15,7.25,3.82,8.34,3.83,4.19,4.62,12.57,4.09,1.00
10.19,4.19,4.26,4.42,7.78,7.94,9.56,4.17,4.17,11.90,12.53,5.37,4.04,7.03,11.36,10.26,10.67,4.22,3.94,3.94,6.17,6.21,7.20,3.91,7.57,3.89,4.01,7.83,11.67,4.86,0.00
9.14,7.95,4.35,4.28,9.18,8.87,9.40,5.28,6.55,10.92,11.43,5.69,3.74,7.68,11.51,8.49,9.41,4.21,3.82,4.42,7.15,5.39,7.86,9.03,8.68,3.90,6.75,7.47,11.79,4.46,0.00
5.79,4.07,4.26,4.43,5.04,5.30,7.71,8.47,3.89,9.64,10.26,3.98,3.93,6.38,11.33,10.40,3.88,4.16,5.51,3.92,4.69,9.57,4.50,3.86,7.93,4.18,4.13,5.79,12.06,4.19,1.00
10.99,5.35,4.88,4.56,9.58,6.17,8.94,3.76,3.98,11.68,8.37,4.49,3.94,9.21,9.11,8.53,9.67,4.52,4.06,4.05,6.46,6.93,8.20,3.84,8.66,3.89,4.54,5.20,11.48,5.04,0.00
9.18,6.27,4.21,4.65,8.18,7.84,8.06,5.76,3.71,10.65,13.01,4.41,3.79,6.95,13.30,10.03,9.46,4.12,3.88,4.07,7.26,7.42,6.98,3.95,8.55,3.81,6.12,9.34,12.10,4.13,0.00
7.64,4.51,4.24,4.63,4.76,6.31,10.21,5.84,7.55,11.43,10.38,3.82,3.93,5.49,11.72,8.74,10.43,4.50,4.28,3.81,6.84,4.11,6.90,8.98,6.62,3.90,5.68,8.18,13.01,4.87,0.00
9.56,4.28,4.27,4.52,9.80,4.78,8.50,4.42,4.24,11.32,4.78,4.13,3.76,7.26,5.03,9.44,4.25,7.26,3.76,3.96,6.11,4.34,7.71,3.83,8.23,7.07,4.12,4.51,11.92,4.28,1.00
10.12,4.21,4.87,4.68,11.47,4.44,9.06,3.73,3.95,10.89,4.15,4.33,4.07,7.73,5.86,8.92,4.25,4.15,4.25,3.86,7.68,3.93,9.19,9.60,7.96,3.89,3.96,4.47,11.90,4.21,0.00
8.61,7.86,8.64,4.32,7.87,6.69,9.73,6.28,3.85,10.28,4.36,9.59,4.00,6.19,6.58,9.39,8.94,10.43,3.76,6.36,5.60,6.76,5.52,9.62,8.79,4.18,8.91,6.78,12.74,4.62,0.00
10.07,8.71,9.49,4.53,9.01,4.32,9.42,4.59,4.02,10.26,7.81,4.24,3.80,6.25,6.68,10.08,8.58,4.30,4.16,5.70,6.83,6.98,4.85,3.97,7.70,4.20,7.22,8.27,11.18,4.09,0.00
6.45,3.84,4.58,4.53,4.84,4.37,7.98,9.15,3.90,11.34,4.53,13.54,12.30,5.15,13.46,10.48,6.24,4.19,8.50,6.50,4.26,9.26,4.38,11.51,9.24,3.82,4.15,4.05,11.61,4.08,1.00
8.00,4.76,3.94,4.99,9.28,5.48,9.23,4.12,6.08,10.88,10.74,4.31,3.92,5.94,8.09,9.76,6.53,3.95,4.00,8.60,4.89,7.27,5.52,3.83,8.37,4.31,6.91,6.78,12.09,4.27,0.00
9.46,5.02,7.99,4.69,6.18,8.15,7.80,5.29,3.85,11.84,8.19,5.17,3.56,5.96,11.15,9.01,7.27,4.00,4.03,8.39,5.31,9.10,5.28,3.86,9.28,3.73,4.73,7.53,11.74,4.01,0.00
8.56,4.03,4.26,4.62,10.31,9.04,7.44,6.02,4.83,10.81,11.26,4.64,3.85,5.35,12.30,10.10,6.83,4.28,7.42,4.10,4.69,8.85,7.18,3.91,8.35,3.99,4.02,8.99,10.75,4.03,1.00
8.79,6.60,4.06,4.25,10.70,8.26,8.54,4.38,4.13,11.23,11.25,7.50,3.83,5.70,11.75,9.42,4.33,4.02,4.10,8.79,5.09,6.35,7.10,3.79,7.37,4.52,8.39,8.37,11.36,4.21,0.00
8.81,5.65,4.00,4.52,10.64,7.03,8.94,6.40,3.99,11.48,11.17,5.36,3.99,6.79,13.06,10.73,4.44,3.89,5.88,4.33,5.36,9.43,7.33,8.47,10.32,3.93,6.79,11.05,10.08,4.20,0.00
10.47,7.52,4.32,4.24,8.66,9.34,8.89,4.84,3.89,10.87,12.31,4.10,3.96,8.89,7.07,9.07,9.33,4.18,3.97,5.31,5.52,7.32,7.37,9.23,7.70,4.09,6.67,9.36,11.29,4.21,0.00
10.27,4.27,4.50,4.46,8.62,7.60,8.27,4.79,3.79,12.05,4.33,12.86,3.87,6.46,6.45,10.58,4.28,5.55,3.88,3.97,7.40,7.64,7.00,3.83,9.17,3.63,4.11,10.45,12.31,5.53,0.00
7.64,3.93,3.98,4.39,10.64,7.43,6.38,7.05,5.49,9.06,12.46,4.84,3.98,6.62,10.51,9.66,3.95,4.05,5.08,3.87,5.16,7.17,8.46,3.68,8.21,4.26,6.58,7.61,11.61,5.14,1.00
7.23,4.07,4.23,4.32,11.88,8.54,8.86,3.97,3.84,11.32,9.41,4.02,3.98,7.27,8.20,9.42,6.37,3.98,3.69,3.91,5.97,9.27,4.40,3.85,8.81,3.95,3.90,6.75,11.12,4.15,1.00
7.13,4.20,4.00,4.63,6.56,9.60,8.40,4.24,6.93,12.12,11.85,4.18,3.71,6.68,9.57,9.26,10.87,4.06,3.96,4.67,4.90,5.41,6.70,3.85,9.90,3.80,4.14,6.20,11.41,4.31,0.00
9.51,3.88,8.08,4.55,5.59,8.53,8.93,4.27,3.73,11.41,11.98,4.26,3.87,8.07,5.61,10.12,3.64,4.21,4.09,3.89,4.65,7.91,7.25,3.81,8.48,3.97,3.93,4.12,11.35,3.94,1.00
7.74,4.00,3.95,4.97,4.92,11.43,8.41,3.85,6.66,11.69,11.19,4.40,3.56,7.02,10.02,9.19,7.41,4.10,4.01,6.01,5.40,6.12,7.57,3.82,8.01,3.75,4.11,7.90,12.18,4.34,0.00
9.06,7.18,4.29,5.29,10.80,8.84,8.33,3.81,7.43,12.71,4.25,3.94,3.98,7.01,12.67,9.96,10.64,9.45,3.74,3.95,5.96,7.81,5.39,3.80,7.73,3.80,8.05,6.60,11.00,4.11,1.00
6.86,4.29,4.50,4.78,4.16,6.25,8.17,6.18,4.27,10.89,4.33,12.82,11.62,7.36,5.82,10.17,4.72,5.11,4.29,4.04,4.91,10.72,4.92,4.14,6.14,4.09,4.13,4.56,5.46,4.37,1.00
9.78,4.15,5.29,4.64,10.96,8.48,10.30,6.73,6.04,9.83,11.92,3.94,3.72,7.83,10.59,9.53,7.15,4.00,3.92,4.73,6.01,5.76,8.46,3.80,7.81,3.85,5.79,5.98,11.71,4.19,0.00
9.37,9.80,4.47,4.47,10.71,7.25,8.37,4.00,5.36,11.23,9.07,6.88,3.71,6.43,8.26,8.06,5.50,6.01,4.05,8.75,6.70,6.24,7.14,3.71,7.65,4.36,7.46,10.93,11.77,4.30,0.00
9.50,7.36,7.47,7.70,10.33,8.16,9.43,4.09,8.12,9.77,7.84,4.64,3.83,6.40,8.87,9.42,4.24,8.28,4.17,4.53,5.73,6.79,7.77,9.90,7.61,4.42,8.52,11.37,13.13,5.93,1.00
8.21,6.03,4.51,4.49,8.91,7.73,9.73,4.76,3.94,11.68,11.09,4.32,4.41,6.46,11.62,8.69,8.69,4.26,4.25,10.53,5.50,6.98,6.62,3.97,8.56,3.80,7.53,8.43,11.89,4.27,0.00
9.87,8.01,9.24,4.26,7.96,7.74,9.26,6.17,6.46,11.65,10.79,6.98,3.88,7.44,5.29,9.42,4.33,4.35,4.22,4.74,6.98,6.98,7.43,3.77,7.52,4.12,4.23,9.60,12.52,4.35,0.00
8.76,8.45,8.91,4.42,7.95,10.22,9.10,3.49,8.88,10.62,12.90,4.04,3.62,4.71,6.19,9.67,10.50,4.04,3.83,9.96,4.82,8.27,8.31,9.06,7.03,3.76,3.90,6.39,12.10,5.94,0.00
10.24,7.17,8.07,4.55,8.74,9.22,7.84,6.57,8.35,10.83,4.48,12.96,4.47,5.75,5.05,9.53,7.69,4.17,3.81,4.20,6.41,6.26,6.50,3.72,8.70,3.94,9.31,6.95,12.10,4.14,0.00
7.07,5.43,4.10,4.56,7.15,8.50,9.24,5.79,3.81,10.79,11.95,3.90,3.90,4.76,9.39,9.84,4.41,4.06,6.47,3.90,5.17,3.93,7.96,3.91,9.35,3.75,5.34,4.47,12.04,4.88,1.00
10.54,4.33,4.32,4.44,5.76,8.34,9.21,3.87,3.93,12.53,12.15,4.06,4.04,8.64,9.74,9.45,5.88,4.10,4.00,3.82,6.82,4.17,7.54,3.92,7.29,4.02,4.41,10.21,11.62,4.25,0.00
6.54,4.10,4.16,4.44,11.48,8.77,9.41,9.08,6.47,12.03,11.22,4.16,3.97,6.36,11.46,9.56,4.28,4.21,7.22,3.72,4.98,7.18,8.82,3.76,8.22,3.95,4.33,6.91,12.01,4.34,1.00
9.04,7.03,7.57,11.46,4.07,6.29,7.17,3.75,4.01,10.15,4.24,4.00,3.91,5.76,12.94,10.21,8.25,7.06,3.96,4.17,4.99,7.21,4.10,3.73,7.47,3.72,7.37,6.88,11.35,4.25,1.00
7.18,4.01,4.01,5.04,7.87,6.56,8.11,3.91,8.33,11.21,11.13,4.05,3.88,8.11,11.25,8.98,10.58,3.98,4.06,3.96,4.79,7.15,7.38,5.71,8.44,3.94,4.78,6.66,11.03,4.62,0.00
8.41,5.87,10.09,4.29,10.06,9.11,9.65,7.34,6.99,10.95,13.27,4.24,3.87,5.99,9.12,9.02,4.89,4.18,4.48,4.61,6.63,7.64,8.29,3.96,7.98,3.73,9.13,11.42,12.47,3.94,1.00
10.23,6.63,7.51,5.23,11.28,8.90,8.92,4.50,8.62,10.99,11.68,4.40,4.13,6.61,6.99,9.37,5.58,4.13,3.95,4.65,4.89,7.16,8.63,4.03,7.79,4.01,4.24,11.02,11.80,4.10,0.00
6.41,5.09,4.26,4.59,7.15,8.94,9.60,5.49,8.35,11.10,8.47,4.26,4.10,5.26,9.47,9.49,10.69,4.15,4.08,3.80,5.31,5.24,7.89,3.74,7.33,3.83,4.15,8.97,12.49,4.29,0.00
8.05,7.67,9.17,4.76,7.27,9.01,9.09,4.40,6.65,11.34,4.75,4.27,3.63,5.46,9.78,9.30,5.12,4.03,4.03,8.63,4.70,7.98,7.98,3.69,6.98,4.50,4.07,8.17,11.05,4.15,0.00
8.00,5.21,4.74,5.00,4.93,8.23,8.74,4.58,6.75,12.01,6.75,5.69,3.86,7.32,9.95,8.71,10.22,4.41,5.27,4.02,6.15,6.09,7.92,3.86,7.54,3.93,4.03,8.80,11.77,4.22,0.00
7.02,4.17,4.27,4.12,9.58,6.16,9.97,5.09,8.48,11.72,13.08,5.38,3.74,7.92,11.25,10.80,12.14,4.12,4.51,3.77,5.09,7.11,6.51,9.42,7.93,3.90,4.32,8.80,11.40,5.82,0.00
11.20,4.30,4.40,4.47,8.18,6.84,8.61,4.46,3.66,11.78,4.57,4.60,3.82,6.28,5.57,9.03,4.22,4.04,3.88,6.52,7.55,9.83,8.51,3.80,8.50,3.77,6.35,7.91,12.91,4.07,0.00
5.99,3.98,4.08,4.45,5.39,5.49,7.94,9.79,5.45,12.77,8.08,4.65,3.81,6.78,13.37,9.22,8.65,4.04,6.81,3.99,4.23,8.50,4.26,3.79,9.78,3.58,3.79,4.58,11.91,4.20,1.00
6.22,4.00,4.36,4.51,6.78,6.80,7.79,9.40,8.78,12.01,6.56,13.13,4.09,6.49,12.45,10.64,4.00,4.35,8.35,3.93,4.50,10.61,4.85,4.14,7.17,3.72,4.02,3.96,10.46,4.03,1.00
5.89,4.81,4.31,4.36,9.55,7.67,7.11,9.06,8.21,10.71,4.13,13.38,4.33,5.32,9.15,9.85,7.62,4.25,9.39,3.83,4.50,8.35,4.01,3.85,6.85,3.72,4.03,4.36,10.85,4.03,1.00
5.97,4.12,4.24,4.30,4.35,8.47,8.26,10.37,4.06,11.26,4.23,10.05,4.07,4.46,9.57,9.58,4.44,3.89,6.47,3.94,4.82,9.27,4.56,3.90,8.59,3.72,4.06,4.39,11.79,4.09,1.00
7.03,9.73,4.44,4.48,11.46,8.49,9.28,4.41,5.90,8.92,10.57,4.28,3.85,5.95,11.77,9.79,4.34,4.35,4.30,4.80,6.28,7.34,7.17,3.91,8.03,3.92,4.25,9.22,12.07,4.16,0.00
6.97,7.28,3.96,4.53,4.95,9.85,8.47,7.87,5.34,12.86,4.87,4.02,3.75,4.77,12.76,10.63,3.97,4.10,5.99,3.90,5.35,10.09,4.03,11.35,9.03,3.79,3.88,7.69,12.90,4.09,1.00
11.18,7.70,5.55,4.38,11.51,4.20,8.59,3.75,3.91,10.31,4.31,4.39,3.60,5.22,10.30,8.84,9.43,11.21,3.88,3.86,7.33,4.17,6.92,3.81,8.77,3.85,6.96,5.13,11.64,4.19,0.00
5.17,4.77,4.41,4.48,5.06,5.43,8.19,9.02,7.91,11.36,9.37,9.98,7.19,5.45,10.41,9.88,4.01,4.22,6.99,4.05,4.91,7.74,4.64,8.37,8.24,4.11,4.26,4.77,11.24,4.48,1.00
8.76,9.70,9.82,4.38,4.17,7.79,9.60,4.16,4.92,5.18,4.09,4.12,3.71,6.41,5.67,10.22,7.24,4.16,3.80,4.90,7.94,6.58,9.02,3.97,7.86,3.54,4.11,9.39,12.64,4.15,0.00
6.89,7.75,4.29,4.56,10.23,6.75,9.00,7.72,5.89,9.25,4.81,6.62,4.01,5.83,5.27,9.52,9.27,4.27,4.41,3.99,4.85,9.46,4.57,3.91,8.36,4.13,4.05,4.01,11.68,4.52,1.00
6.26,4.43,4.36,4.85,4.08,4.96,8.83,4.71,8.56,10.68,4.56,4.41,3.71,6.85,10.29,10.07,4.44,4.07,7.07,4.07,5.47,8.62,4.43,4.05,7.86,3.92,4.10,4.76,11.03,4.24,1.00
6.48,6.20,4.45,4.22,4.54,7.99,8.51,7.13,4.95,13.16,4.52,12.79,8.59,5.65,8.25,9.08,4.34,4.13,5.10,4.85,5.20,8.72,4.93,3.99,5.84,4.07,4.06,4.65,11.79,4.30,1.00
7.77,4.42,4.37,4.41,6.07,5.79,8.97,7.20,4.70,11.33,5.13,8.20,3.86,7.49,12.30,10.09,4.50,4.37,8.67,3.98,4.95,7.87,5.14,4.08,7.90,4.15,4.31,4.63,11.90,4.29,1.00
9.47,9.34,10.55,4.21,11.16,8.62,8.63,7.56,3.81,10.58,4.29,7.28,8.12,7.53,7.71,9.35,9.71,4.01,4.15,4.80,5.68,7.89,4.91,3.71,9.03,3.73,7.94,4.29,12.39,4.21,1.00
9.44,7.36,4.33,4.54,6.84,7.17,9.18,4.29,6.39,10.12,10.37,4.11,4.08,6.14,10.77,9.40,4.42,4.14,6.04,10.04,6.84,7.67,7.68,3.85,8.44,3.84,5.21,7.41,11.95,4.36,0.00
8.99,9.73,8.41,4.32,8.31,9.89,9.30,5.98,7.14,10.23,11.42,8.08,3.98,7.51,11.60,8.70,9.15,7.54,4.29,5.31,6.48,8.52,6.32,3.88,7.71,3.85,7.63,7.46,11.25,8.62,1.00
6.83,4.20,4.30,4.44,6.99,5.07,7.37,8.27,3.85,8.33,5.21,11.06,5.29,4.39,5.31,9.86,9.82,3.92,7.62,3.98,5.33,9.30,4.26,3.79,8.40,4.04,4.94,5.45,11.82,4.06,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.46,6.40,5.92,4.34,7.95,10.66,10.38,6.65,4.90,4.97,12.13,4.29,3.81,5.96,6.92,8.62,5.30,3.80,4.25,4.90,4.79,7.62,6.99,10.79,9.12,3.60,3.95,5.02,11.54,4.14,0.00
9.26,7.72,8.35,8.17,7.48,9.06,8.07,5.50,3.76,10.34,7.32,4.44,3.96,6.79,5.80,9.93,9.32,10.83,3.94,4.50,5.46,6.76,6.98,3.78,6.65,10.53,7.46,8.57,11.61,4.26,1.00
8.89,4.31,3.84,4.72,5.89,4.37,8.29,3.85,5.57,10.56,6.79,4.37,3.57,8.05,6.21,9.59,10.57,4.09,3.96,4.03,6.20,4.07,6.73,3.88,7.93,8.87,3.86,8.30,9.92,4.61,0.00
8.81,6.48,4.33,4.41,8.54,8.89,8.50,3.83,5.52,10.91,10.24,4.14,3.94,8.62,10.93,9.44,6.68,4.29,3.94,10.35,5.54,7.39,6.61,3.89,8.05,3.77,8.73,4.49,12.84,4.28,0.00
7.65,4.10,4.29,4.80,12.50,8.22,9.42,4.06,6.92,12.11,12.33,4.28,3.77,7.96,12.81,9.62,5.63,4.13,4.09,6.56,6.36,6.97,8.84,4.07,8.76,3.69,5.52,3.97,12.08,4.10,0.00
8.02,4.65,4.47,4.77,9.51,7.02,8.37,3.95,4.39,10.34,9.71,4.23,3.99,6.24,8.36,10.05,7.12,4.24,3.99,11.15,5.43,5.99,7.98,3.95,8.63,3.83,7.15,4.62,11.32,4.40,0.00
7.63,6.30,4.24,4.54,5.27,6.42,8.60,3.99,4.96,12.74,11.62,4.30,3.71,7.41,11.30,8.87,6.16,4.03,4.34,10.45,5.70,7.72,7.46,3.97,8.12,4.09,6.72,6.03,10.04,4.22,0.00
8.71,4.24,4.19,4.78,12.35,7.91,8.53,6.22,3.90,11.36,10.75,4.34,4.18,6.16,12.97,8.83,9.27,4.19,4.65,6.18,4.64,4.21,7.11,4.09,9.22,3.82,4.08,9.42,11.48,4.23,0.00
8.88,5.71,3.94,5.01,8.66,6.03,9.84,4.13,4.59,8.68,11.87,4.14,3.90,6.97,11.14,9.24,4.66,4.14,4.10,6.24,5.02,5.99,7.82,3.92,9.17,5.74,8.24,11.28,11.77,4.64,0.00
7.32,4.04,4.40,4.65,7.11,5.88,9.18,4.47,3.97,12.18,4.32,4.14,3.97,6.62,5.63,7.81,4.24,4.15,4.10,9.79,5.39,7.70,6.77,3.79,8.77,3.71,4.00,5.87,11.52,4.36,0.00
6.00,4.31,4.97,4.41,4.91,4.52,8.15,4.64,4.34,11.16,4.35,9.83,7.66,4.64,10.24,9.08,4.35,4.14,7.61,3.99,5.05,7.82,4.79,3.98,6.85,3.75,3.84,4.00,9.40,4.12,1.00
7.25,4.30,8.83,4.56,4.54,9.45,7.53,7.71,8.17,9.81,4.46,13.46,4.27,6.96,11.62,10.23,4.14,12.24,4.61,4.08,5.73,11.80,4.99,10.30,6.60,4.03,4.06,4.42,11.61,4.26,1.00
9.77,3.90,9.32,4.30,4.80,7.81,8.81,4.00,4.07,10.89,10.27,5.86,3.70,7.86,8.72,8.66,4.15,4.13,3.98,5.51,6.32,7.01,8.62,10.30,8.32,3.91,4.39,11.24,4.98,4.03,0.00
