10381_at,1809_at,196051_at,26090_at,29968_at,3113_at,3117_at,400566_at,4683_at,54504_at,54674_at,5744_at,60681_at,6595_at,666_at,80321_at,84870_at,9060_at,9446_at,9568_at,label
10.56,9.02,4.32,8.32,12.33,4.36,3.76,6.73,9.87,7.21,3.82,3.85,6.87,7.62,4.65,8.72,3.99,7.33,11.25,3.93,0.00
10.51,9.35,9.42,9.46,10.50,5.58,3.98,5.72,9.76,10.49,4.09,4.35,7.24,8.38,5.30,8.40,3.88,9.49,11.73,3.90,0.00
9.64,7.83,4.52,9.43,9.22,3.91,4.08,7.49,8.89,8.14,4.05,8.52,5.59,6.42,6.23,6.89,3.86,7.86,12.20,5.49,0.00
7.67,4.26,4.89,7.21,11.35,12.18,4.49,5.38,10.08,4.34,4.42,4.13,5.14,9.00,4.13,9.37,3.91,4.34,11.84,4.16,1.00
10.44,9.10,7.91,8.96,11.82,4.11,4.02,7.42,10.04,4.26,4.05,8.08,7.47,8.03,8.44,7.77,3.95,11.20,12.22,4.21,0.00
8.87,10.26,7.55,8.98,10.38,3.76,3.85,6.44,9.11,4.27,4.15,6.16,6.89,8.85,5.61,6.83,4.03,9.50,12.33,9.18,1.00
8.55,6.31,8.43,9.44,11.45,11.39,3.86,6.31,10.60,10.07,3.75,5.10,7.09,7.79,6.36,8.61,4.16,8.54,11.36,4.01,0.00
11.15,10.58,8.34,9.61,10.22,4.15,4.00,8.34,7.90,6.63,4.15,4.90,7.36,7.65,4.84,7.34,3.90,9.36,12.37,5.12,0.00
10.10,7.26,9.41,8.71,11.57,10.17,4.28,7.31,9.33,4.52,3.91,5.40,6.14,7.51,7.53,7.55,3.88,9.57,11.76,5.39,0.00
7.81,7.58,3.89,7.60,10.75,4.00,3.81,9.07,8.59,7.64,3.94,8.78,4.73,8.66,7.83,8.07,3.94,7.54,11.34,4.25,0.00
10.08,4.54,5.41,9.68,11.93,8.97,3.74,7.79,9.29,5.37,4.23,6.21,5.80,7.52,8.21,7.45,3.87,9.57,12.85,4.50,0.00
6.38,4.02,4.48,9.82,10.29,4.08,3.90,8.53,8.89,11.76,3.92,5.77,4.96,7.03,8.38,6.10,3.92,9.47,12.15,4.10,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.93,4.46,4.50,7.02,10.13,11.80,9.57,6.17,9.95,4.09,4.78,4.20,4.64,6.51,3.97,9.20,4.29,4.56,10.98,4.53,1.00
9.71,4.94,4.28,9.10,10.42,4.04,4.00,5.88,10.06,5.20,4.06,3.94,4.61,6.65,7.42,8.40,3.55,4.60,10.40,4.20,1.00
11.58,4.13,7.89,9.17,10.84,4.25,4.14,8.20,9.65,4.28,4.27,4.32,6.43,5.44,8.50,7.35,5.07,7.83,12.15,4.36,0.00
8.01,4.17,4.26,9.41,9.54,4.12,4.08,5.27,9.25,6.86,4.18,9.42,4.86,6.46,7.76,7.56,4.15,6.79,12.77,4.24,0.00
8.26,3.94,4.10,8.42,9.31,4.09,3.85,6.65,9.80,10.29,4.37,6.76,5.51,6.71,8.81,8.17,4.94,9.35,11.87,5.27,0.00
7.69,3.89,4.20,8.74,10.48,9.25,4.88,6.02,9.41,8.43,4.17,9.69,5.02,7.68,7.68,8.70,3.78,5.92,11.84,4.23,0.00
10.07,5.85,5.22,9.15,10.82,3.99,3.75,6.58,9.91,9.90,4.17,4.80,6.32,5.75,7.93,8.06,3.54,9.45,11.75,4.09,0.00
6.28,4.21,4.13,9.09,11.48,4.05,3.97,8.95,9.05,3.98,4.17,3.99,4.97,6.42,7.70,9.41,3.61,10.51,11.94,4.19,0.00
8.99,8.24,5.10,7.83,10.90,4.23,3.61,7.57,8.91,4.71,6.47,3.92,8.27,7.17,8.24,6.66,3.83,5.96,11.76,4.09,0.00
6.57,4.14,4.02,7.56,8.61,4.31,3.85,5.65,9.90,10.69,3.93,3.86,4.74,8.85,3.97,8.65,3.74,7.68,11.64,4.08,1.00
9.79,5.18,4.16,9.56,9.81,4.34,3.95,6.59,9.48,5.11,4.07,3.88,4.96,7.31,7.29,7.78,3.95,4.73,12.28,4.49,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.76,4.16,5.82,9.07,10.08,5.00,3.91,8.02,8.82,10.41,4.09,3.81,7.21,7.37,4.92,8.33,3.66,9.16,13.00,5.19,0.00
10.62,5.03,10.13,9.58,10.38,13.19,4.28,7.69,8.56,9.09,4.06,4.65,4.25,7.07,7.71,8.68,8.03,10.90,12.28,4.06,0.00
7.64,3.92,4.26,8.88,9.50,6.38,3.79,8.40,9.05,9.87,4.04,4.35,6.81,7.48,8.12,8.01,4.00,7.42,11.93,4.29,0.00
9.63,10.12,4.47,8.66,9.59,8.66,4.44,5.38,9.25,10.50,3.85,3.98,4.75,7.65,7.19,7.29,4.31,7.68,11.63,4.08,0.00
8.01,9.79,5.74,7.42,10.38,7.06,4.04,8.21,9.69,9.04,9.01,10.49,5.59,8.47,5.51,8.18,4.17,7.39,11.11,4.10,0.00
9.73,4.17,4.13,7.52,11.77,12.17,3.99,6.59,9.33,4.42,4.03,5.66,4.66,8.11,4.29,7.85,4.00,4.16,13.11,4.11,1.00
11.51,4.33,4.91,7.12,10.46,12.24,8.02,7.66,9.22,4.14,4.15,3.95,5.20,9.14,4.38,7.94,4.02,4.36,11.26,4.26,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.91,6.59,3.96,9.13,10.16,10.06,4.05,7.44,9.66,4.19,4.22,3.94,6.59,7.38,7.90,7.74,4.05,5.58,11.45,4.25,0.00
8.37,3.99,5.65,8.49,10.09,4.17,3.83,7.82,10.26,4.48,4.19,5.63,4.81,6.15,7.25,8.34,3.83,4.62,12.57,4.09,1.00
10.19,4.19,4.26,9.56,11.90,5.37,4.04,7.03,10.26,10.67,4.22,3.94,6.17,6.21,7.20,7.57,3.89,7.83,11.67,4.86,0.00
9.14,7.95,4.35,9.40,10.92,5.69,3.74,7.68,8.49,9.41,4.21,4.42,7.15,5.39,7.86,8.68,3.90,7.47,11.79,4.46,0.00
