10381_at,1809_at,196051_at,221303_at,2353_at,23670_at,26090_at,26157_at,29091_at,29968_at,306_at,3113_at,3117_at,388650_at,400566_at,4060_at,4100_at,445_at,4683_at,54504_at,54674_at,54847_at,5744_at,60681_at,6304_at,64798_at,6591_at,6595_at,666_at,7079_at,7503_at,80321_at,81611_at,84870_at,8572_at,9060_at,9411_at,9446_at,9568_at,9603_at,label
10.99,5.35,4.88,4.56,9.58,6.17,8.94,3.76,3.98,11.68,8.37,4.49,3.94,8.59,9.21,3.45,4.21,9.11,8.53,9.67,4.52,4.06,4.05,6.46,4.04,6.49,4.46,6.93,8.20,3.67,3.84,8.66,11.67,3.89,4.54,5.20,7.28,11.48,5.04,4.98,0.00
9.18,6.27,4.21,4.65,8.18,7.84,8.06,5.76,3.71,10.65,13.01,4.41,3.79,9.52,6.95,5.56,3.85,13.30,10.03,9.46,4.12,3.88,4.07,7.26,3.76,5.11,3.90,7.42,6.98,5.37,3.95,8.55,10.43,3.81,6.12,9.34,11.04,12.10,4.13,8.77,0.00
7.64,4.51,4.24,4.63,4.76,6.31,10.21,5.84,7.55,11.43,10.38,3.82,3.93,7.63,5.49,3.58,5.54,11.72,8.74,10.43,4.50,4.28,3.81,6.84,4.03,7.83,4.27,4.11,6.90,4.59,8.98,6.62,9.92,3.90,5.68,8.18,11.59,13.01,4.87,6.71,0.00
9.56,4.28,4.27,4.52,9.80,4.78,8.50,4.42,4.24,11.32,4.78,4.13,3.76,7.81,7.26,3.15,4.23,5.03,9.44,4.25,7.26,3.76,3.96,6.11,4.11,4.44,4.36,4.34,7.71,3.83,3.83,8.23,10.74,7.07,4.12,4.51,6.09,11.92,4.28,9.02,1.00
10.12,4.21,4.87,4.68,11.47,4.44,9.06,3.73,3.95,10.89,4.15,4.33,4.07,8.58,7.73,7.96,4.01,5.86,8.92,4.25,4.15,4.25,3.86,7.68,5.22,5.12,11.43,3.93,9.19,4.01,9.60,7.96,10.83,3.89,3.96,4.47,11.25,11.90,4.21,3.55,0.00
8.61,7.86,8.64,4.32,7.87,6.69,9.73,6.28,3.85,10.28,4.36,9.59,4.00,9.13,6.19,3.67,5.17,6.58,9.39,8.94,10.43,3.76,6.36,5.60,4.86,5.19,11.19,6.76,5.52,4.66,9.62,8.79,10.21,4.18,8.91,6.78,10.78,12.74,4.62,8.53,0.00
10.07,8.71,9.49,4.53,9.01,4.32,9.42,4.59,4.02,10.26,7.81,4.24,3.80,4.81,6.25,9.38,4.59,6.68,10.08,8.58,4.30,4.16,5.70,6.83,6.26,5.37,12.38,6.98,4.85,3.93,3.97,7.70,10.72,4.20,7.22,8.27,4.09,11.18,4.09,3.67,0.00
6.45,3.84,4.58,4.53,4.84,4.37,7.98,9.15,3.90,11.34,4.53,13.54,12.30,9.14,5.15,3.33,3.87,13.46,10.48,6.24,4.19,8.50,6.50,4.26,4.42,7.82,4.26,9.26,4.38,3.89,11.51,9.24,10.87,3.82,4.15,4.05,4.10,11.61,4.08,6.55,1.00
8.00,4.76,3.94,4.99,9.28,5.48,9.23,4.12,6.08,10.88,10.74,4.31,3.92,6.73,5.94,3.24,6.48,8.09,9.76,6.53,3.95,4.00,8.60,4.89,5.74,5.40,10.95,7.27,5.52,4.04,3.83,8.37,10.85,4.31,6.91,6.78,5.54,12.09,4.27,4.47,0.00
9.46,5.02,7.99,4.69,6.18,8.15,7.80,5.29,3.85,11.84,8.19,5.17,3.56,7.88,5.96,5.75,4.41,11.15,9.01,7.27,4.00,4.03,8.39,5.31,3.85,7.76,10.94,9.10,5.28,3.69,3.86,9.28,10.60,3.73,4.73,7.53,11.44,11.74,4.01,7.11,0.00
8.56,4.03,4.26,4.62,10.31,9.04,7.44,6.02,4.83,10.81,11.26,4.64,3.85,9.20,5.35,3.54,4.87,12.30,10.10,6.83,4.28,7.42,4.10,4.69,4.21,8.15,9.14,8.85,7.18,4.01,3.91,8.35,3.78,3.99,4.02,8.99,11.28,10.75,4.03,4.33,1.00
8.79,6.60,4.06,4.25,10.70,8.26,8.54,4.38,4.13,11.23,11.25,7.50,3.83,8.17,5.70,4.60,4.08,11.75,9.42,4.33,4.02,4.10,8.79,5.09,4.46,4.66,10.26,6.35,7.10,6.46,3.79,7.37,10.40,4.52,8.39,8.37,9.30,11.36,4.21,8.62,0.00
8.81,5.65,4.00,4.52,10.64,7.03,8.94,6.40,3.99,11.48,11.17,5.36,3.99,9.57,6.79,3.41,4.29,13.06,10.73,4.44,3.89,5.88,4.33,5.36,3.92,8.65,8.91,9.43,7.33,4.98,8.47,10.32,11.50,3.93,6.79,11.05,11.63,10.08,4.20,5.32,0.00
10.47,7.52,4.32,4.24,8.66,9.34,8.89,4.84,3.89,10.87,12.31,4.10,3.96,8.36,8.89,3.82,3.81,7.07,9.07,9.33,4.18,3.97,5.31,5.52,3.51,5.36,9.95,7.32,7.37,3.95,9.23,7.70,10.35,4.09,6.67,9.36,12.25,11.29,4.21,7.31,0.00
10.27,4.27,4.50,4.46,8.62,7.60,8.27,4.79,3.79,12.05,4.33,12.86,3.87,8.63,6.46,3.50,4.05,6.45,10.58,4.28,5.55,3.88,3.97,7.40,8.10,6.16,6.84,7.64,7.00,3.88,3.83,9.17,11.11,3.63,4.11,10.45,12.20,12.31,5.53,6.15,0.00
7.64,3.93,3.98,4.39,10.64,7.43,6.38,7.05,5.49,9.06,12.46,4.84,3.98,5.85,6.62,11.44,4.06,10.51,9.66,3.95,4.05,5.08,3.87,5.16,9.14,5.18,9.57,7.17,8.46,4.37,3.68,8.21,9.97,4.26,6.58,7.61,12.92,11.61,5.14,10.04,1.00
7.23,4.07,4.23,4.32,11.88,8.54,8.86,3.97,3.84,11.32,9.41,4.02,3.98,7.95,7.27,3.30,4.13,8.20,9.42,6.37,3.98,3.69,3.91,5.97,4.47,9.45,3.95,9.27,4.40,3.83,3.85,8.81,10.61,3.95,3.90,6.75,11.93,11.12,4.15,7.04,1.00
7.13,4.20,4.00,4.63,6.56,9.60,8.40,4.24,6.93,12.12,11.85,4.18,3.71,7.26,6.68,3.41,4.09,9.57,9.26,10.87,4.06,3.96,4.67,4.90,5.49,8.19,4.03,5.41,6.70,3.56,3.85,9.90,10.20,3.80,4.14,6.20,12.89,11.41,4.31,6.60,0.00
9.51,3.88,8.08,4.55,5.59,8.53,8.93,4.27,3.73,11.41,11.98,4.26,3.87,9.63,8.07,3.42,10.60,5.61,10.12,3.64,4.21,4.09,3.89,4.65,4.25,6.28,4.25,7.91,7.25,3.67,3.81,8.48,10.95,3.97,3.93,4.12,11.79,11.35,3.94,9.71,1.00
7.74,4.00,3.95,4.97,4.92,11.43,8.41,3.85,6.66,11.69,11.19,4.40,3.56,6.50,7.02,8.35,4.00,10.02,9.19,7.41,4.10,4.01,6.01,5.40,6.35,5.14,5.24,6.12,7.57,4.62,3.82,8.01,11.08,3.75,4.11,7.90,10.98,12.18,4.34,6.92,0.00
9.06,7.18,4.29,5.29,10.80,8.84,8.33,3.81,7.43,12.71,4.25,3.94,3.98,9.46,7.01,12.47,9.69,12.67,9.96,10.64,9.45,3.74,3.95,5.96,7.32,10.14,9.78,7.81,5.39,3.72,3.80,7.73,11.87,3.80,8.05,6.60,5.71,11.00,4.11,7.14,1.00
6.86,4.29,4.50,4.78,4.16,6.25,8.17,6.18,4.27,10.89,4.33,12.82,11.62,8.18,7.36,3.46,4.39,5.82,10.17,4.72,5.11,4.29,4.04,4.91,3.82,5.43,4.61,10.72,4.92,4.10,4.14,6.14,11.27,4.09,4.13,4.56,7.91,5.46,4.37,8.88,1.00
9.78,4.15,5.29,4.64,10.96,8.48,10.30,6.73,6.04,9.83,11.92,3.94,3.72,9.08,7.83,3.29,4.24,10.59,9.53,7.15,4.00,3.92,4.73,6.01,9.16,6.56,9.28,5.76,8.46,4.21,3.80,7.81,10.37,3.85,5.79,5.98,11.11,11.71,4.19,6.72,0.00
9.37,9.80,4.47,4.47,10.71,7.25,8.37,4.00,5.36,11.23,9.07,6.88,3.71,8.91,6.43,12.66,4.09,8.26,8.06,5.50,6.01,4.05,8.75,6.70,5.76,7.55,11.72,6.24,7.14,5.10,3.71,7.65,11.25,4.36,7.46,10.93,12.06,11.77,4.30,5.94,0.00
9.50,7.36,7.47,7.70,10.33,8.16,9.43,4.09,8.12,9.77,7.84,4.64,3.83,10.09,6.40,11.73,4.11,8.87,9.42,4.24,8.28,4.17,4.53,5.73,7.11,5.03,10.67,6.79,7.77,4.15,9.90,7.61,9.89,4.42,8.52,11.37,11.07,13.13,5.93,6.68,1.00
8.21,6.03,4.51,4.49,8.91,7.73,9.73,4.76,3.94,11.68,11.09,4.32,4.41,9.30,6.46,3.56,4.32,11.62,8.69,8.69,4.26,4.25,10.53,5.50,5.80,4.98,11.05,6.98,6.62,4.91,3.97,8.56,9.17,3.80,7.53,8.43,10.35,11.89,4.27,6.10,0.00
9.87,8.01,9.24,4.26,7.96,7.74,9.26,6.17,6.46,11.65,10.79,6.98,3.88,6.99,7.44,3.33,6.57,5.29,9.42,4.33,4.35,4.22,4.74,6.98,8.73,5.18,9.30,6.98,7.43,3.65,3.77,7.52,10.31,4.12,4.23,9.60,11.56,12.52,4.35,7.78,0.00
8.76,8.45,8.91,4.42,7.95,10.22,9.10,3.49,8.88,10.62,12.90,4.04,3.62,6.07,4.71,6.99,4.70,6.19,9.67,10.50,4.04,3.83,9.96,4.82,4.34,4.78,11.40,8.27,8.31,6.69,9.06,7.03,10.03,3.76,3.90,6.39,12.47,12.10,5.94,9.13,0.00
10.24,7.17,8.07,4.55,8.74,9.22,7.84,6.57,8.35,10.83,4.48,12.96,4.47,7.42,5.75,8.55,7.99,5.05,9.53,7.69,4.17,3.81,4.20,6.41,7.40,6.17,10.16,6.26,6.50,3.84,3.72,8.70,10.50,3.94,9.31,6.95,7.76,12.10,4.14,6.95,0.00
7.07,5.43,4.10,4.56,7.15,8.50,9.24,5.79,3.81,10.79,11.95,3.90,3.90,4.93,4.76,9.68,3.82,9.39,9.84,4.41,4.06,6.47,3.90,5.17,9.77,6.31,8.11,3.93,7.96,4.59,3.91,9.35,8.92,3.75,5.34,4.47,11.84,12.04,4.88,8.96,1.00
10.54,4.33,4.32,4.44,5.76,8.34,9.21,3.87,3.93,12.53,12.15,4.06,4.04,6.67,8.64,7.47,4.30,9.74,9.45,5.88,4.10,4.00,3.82,6.82,4.14,5.59,5.47,4.17,7.54,3.87,3.92,7.29,10.55,4.02,4.41,10.21,11.28,11.62,4.25,5.75,0.00
6.54,4.10,4.16,4.44,11.48,8.77,9.41,9.08,6.47,12.03,11.22,4.16,3.97,7.07,6.36,12.42,10.63,11.46,9.56,4.28,4.21,7.22,3.72,4.98,4.03,10.52,4.59,7.18,8.82,6.02,3.76,8.22,11.47,3.95,4.33,6.91,9.24,12.01,4.34,8.19,1.00
9.04,7.03,7.57,11.46,4.07,6.29,7.17,3.75,4.01,10.15,4.24,4.00,3.91,10.47,5.76,3.45,4.14,12.94,10.21,8.25,7.06,3.96,4.17,4.99,12.35,6.07,8.84,7.21,4.10,4.05,3.73,7.47,11.12,3.72,7.37,6.88,8.25,11.35,4.25,4.62,1.00
7.18,4.01,4.01,5.04,7.87,6.56,8.11,3.91,8.33,11.21,11.13,4.05,3.88,8.23,8.11,3.74,5.29,11.25,8.98,10.58,3.98,4.06,3.96,4.79,8.03,10.33,4.54,7.15,7.38,4.51,5.71,8.44,10.67,3.94,4.78,6.66,10.74,11.03,4.62,5.16,0.00
8.41,5.87,10.09,4.29,10.06,9.11,9.65,7.34,6.99,10.95,13.27,4.24,3.87,7.92,5.99,3.47,3.93,9.12,9.02,4.89,4.18,4.48,4.61,6.63,4.14,5.22,6.68,7.64,8.29,3.79,3.96,7.98,10.21,3.73,9.13,11.42,7.79,12.47,3.94,7.74,1.00
10.23,6.63,7.51,5.23,11.28,8.90,8.92,4.50,8.62,10.99,11.68,4.40,4.13,7.96,6.61,6.22,4.05,6.99,9.37,5.58,4.13,3.95,4.65,4.89,6.51,4.91,9.97,7.16,8.63,6.59,4.03,7.79,10.33,4.01,4.24,11.02,11.40,11.80,4.10,6.08,0.00
6.41,5.09,4.26,4.59,7.15,8.94,9.60,5.49,8.35,11.10,8.47,4.26,4.10,9.14,5.26,6.28,4.80,9.47,9.49,10.69,4.15,4.08,3.80,5.31,6.42,7.89,4.23,5.24,7.89,6.52,3.74,7.33,10.36,3.83,4.15,8.97,10.24,12.49,4.29,6.27,0.00
8.05,7.67,9.17,4.76,7.27,9.01,9.09,4.40,6.65,11.34,4.75,4.27,3.63,9.47,5.46,12.00,5.18,9.78,9.30,5.12,4.03,4.03,8.63,4.70,4.81,4.96,10.56,7.98,7.98,5.37,3.69,6.98,9.96,4.50,4.07,8.17,12.53,11.05,4.15,6.96,0.00
8.00,5.21,4.74,5.00,4.93,8.23,8.74,4.58,6.75,12.01,6.75,5.69,3.86,9.14,7.32,3.61,7.19,9.95,8.71,10.22,4.41,5.27,4.02,6.15,7.05,7.25,4.61,6.09,7.92,4.40,3.86,7.54,9.97,3.93,4.03,8.80,9.01,11.77,4.22,6.54,0.00
7.02,4.17,4.27,4.12,9.58,6.16,9.97,5.09,8.48,11.72,13.08,5.38,3.74,6.56,7.92,3.64,3.98,11.25,10.80,12.14,4.12,4.51,3.77,5.09,6.81,11.16,4.50,7.11,6.51,3.51,9.42,7.93,11.10,3.90,4.32,8.80,12.42,11.40,5.82,6.74,0.00
11.20,4.30,4.40,4.47,8.18,6.84,8.61,4.46,3.66,11.78,4.57,4.60,3.82,6.76,6.28,3.56,3.94,5.57,9.03,4.22,4.04,3.88,6.52,7.55,4.06,5.24,12.43,9.83,8.51,3.82,3.80,8.50,11.78,3.77,6.35,7.91,6.23,12.91,4.07,4.76,0.00
5.99,3.98,4.08,4.45,5.39,5.49,7.94,9.79,5.45,12.77,8.08,4.65,3.81,8.40,6.78,3.39,3.94,13.37,9.22,8.65,4.04,6.81,3.99,4.23,12.31,6.82,4.95,8.50,4.26,3.62,3.79,9.78,10.78,3.58,3.79,4.58,6.17,11.91,4.20,5.35,1.00
6.22,4.00,4.36,4.51,6.78,6.80,7.79,9.40,8.78,12.01,6.56,13.13,4.09,9.06,6.49,3.22,8.96,12.45,10.64,4.00,4.35,8.35,3.93,4.50,4.63,7.59,4.51,10.61,4.85,3.85,4.14,7.17,10.43,3.72,4.02,3.96,4.08,10.46,4.03,6.69,1.00
