10381_at,10659_at,157506_at,2064_at,26090_at,4602_at,5507_at,5744_at,79887_at,9603_at,label
7.18,5.99,8.68,7.48,8.11,7.56,4.16,3.96,8.56,5.16,0.00
8.41,6.68,9.12,6.90,9.65,4.29,6.87,4.61,3.96,7.74,1.00
10.23,5.86,6.80,6.63,8.92,5.11,6.10,4.65,8.55,6.08,0.00
6.41,4.19,7.93,6.73,9.60,7.99,7.58,3.80,10.96,6.27,0.00
8.05,4.11,8.32,6.22,9.09,5.15,7.94,8.63,9.50,6.96,0.00
8.00,4.25,6.88,7.66,8.74,7.26,7.94,4.02,4.25,6.54,0.00
7.02,5.08,6.70,7.58,9.97,5.37,8.40,3.77,6.17,6.74,0.00
11.20,4.40,7.40,6.80,8.61,5.22,4.08,6.52,10.29,4.76,0.00
5.99,9.51,6.96,5.82,7.94,13.46,4.08,3.99,4.28,5.35,1.00
6.22,9.82,6.12,5.90,7.79,9.25,4.13,3.93,4.57,6.69,1.00
5.89,9.38,7.03,5.71,7.11,8.23,4.16,3.83,4.52,6.62,1.00
5.97,10.03,5.72,5.98,8.26,13.41,3.87,3.94,4.31,4.58,1.00
7.03,4.30,10.39,7.71,9.28,6.50,4.96,4.80,12.07,9.27,0.00
6.97,10.46,10.93,5.48,8.47,12.13,5.74,3.90,4.19,6.16,1.00
11.18,7.15,6.27,5.61,8.59,6.50,6.84,3.86,5.94,3.54,0.00
5.17,9.01,7.41,6.27,8.19,10.38,4.39,4.05,5.02,7.11,1.00
8.76,4.24,8.37,7.34,9.60,4.60,8.06,4.90,4.83,7.76,0.00
6.89,8.66,7.52,5.66,9.00,10.49,4.30,3.99,4.78,9.08,1.00
6.26,8.45,7.26,6.25,8.83,10.17,4.59,4.07,4.55,9.04,1.00
6.48,9.67,7.21,6.05,8.51,10.39,4.45,4.85,4.27,8.55,1.00
7.77,8.35,6.96,5.97,8.97,9.13,5.27,3.98,4.75,7.83,1.00
9.47,7.02,7.05,6.30,8.63,5.07,7.10,4.80,5.51,8.93,1.00
9.44,4.67,7.89,7.23,9.18,5.01,4.55,10.04,7.49,7.55,0.00
8.99,7.18,8.88,6.48,9.30,4.94,7.87,5.31,4.50,8.28,1.00
6.83,10.05,6.63,5.82,7.37,12.96,4.05,3.98,4.55,6.05,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.46,5.38,6.70,7.54,10.38,5.40,9.64,4.90,9.51,7.18,0.00
9.26,5.88,7.84,5.82,8.07,5.75,8.96,4.50,3.92,7.80,1.00
8.89,4.25,11.69,6.44,8.29,5.16,4.50,4.03,7.06,4.77,0.00
8.81,4.56,6.67,6.83,8.50,6.08,4.46,10.35,9.39,6.58,0.00
7.65,4.49,6.84,7.17,9.42,5.54,4.33,6.56,5.79,6.78,0.00
8.02,4.43,7.69,7.06,8.37,4.64,4.39,11.15,7.12,6.11,0.00
7.63,5.38,6.52,6.74,8.60,4.87,7.49,10.45,5.54,5.81,0.00
8.71,4.37,8.33,7.33,8.53,8.76,6.23,6.18,10.19,5.29,0.00
8.88,4.30,9.30,6.87,9.84,4.58,6.68,6.24,8.79,5.62,0.00
7.32,4.33,8.56,6.49,9.18,5.35,6.30,9.79,4.42,5.31,0.00
6.00,7.17,8.71,5.68,8.15,9.08,4.43,3.99,4.19,7.35,1.00
7.25,6.33,10.58,5.84,7.53,10.06,4.19,4.08,4.89,7.72,1.00
9.77,6.32,6.49,7.25,8.81,5.86,7.80,5.51,9.84,6.94,0.00
9.72,4.30,6.51,5.93,7.95,4.85,3.89,4.91,4.25,7.21,0.00
5.78,9.36,7.04,5.91,8.75,8.23,3.94,3.93,4.41,7.15,1.00
8.77,8.07,6.87,7.09,9.01,6.57,4.12,4.12,7.55,9.18,0.00
7.61,4.26,8.38,7.10,9.29,11.10,4.26,3.84,7.17,7.71,0.00
6.97,8.30,8.42,7.58,8.03,11.18,4.62,3.88,7.59,8.58,1.00
8.10,6.92,7.20,6.69,8.62,5.34,5.55,4.73,8.64,7.54,1.00
7.96,8.01,6.96,6.01,8.18,5.18,5.59,4.06,4.34,6.71,1.00
6.12,9.56,6.97,5.98,7.05,10.47,4.40,4.09,4.54,7.09,1.00
9.40,8.17,7.24,6.42,7.40,6.07,7.76,4.09,4.39,5.28,1.00
8.37,4.14,6.74,8.09,8.91,4.83,7.53,3.82,12.66,3.75,0.00
9.17,6.97,7.07,7.30,8.06,5.86,4.76,5.08,5.10,6.17,0.00
7.20,4.39,7.28,6.09,7.33,7.82,4.56,4.40,4.05,5.64,1.00
7.70,9.63,6.63,5.92,7.96,10.82,4.22,3.91,10.88,6.46,1.00
7.93,9.45,7.60,6.10,7.88,12.12,4.51,6.17,4.61,8.59,1.00
5.62,9.89,7.10,5.63,7.77,7.19,4.06,3.99,4.77,5.03,1.00
5.37,10.37,6.66,5.94,7.14,11.87,4.66,4.07,4.46,3.85,1.00
6.93,9.38,7.05,6.02,8.14,13.32,4.14,3.87,4.61,4.95,1.00
8.17,4.74,7.97,8.29,9.41,6.17,4.83,3.95,4.12,5.85,0.00
9.03,8.17,6.93,6.10,8.96,9.95,3.96,5.48,4.11,6.95,0.00
9.83,6.48,8.71,5.49,8.63,8.25,5.79,3.75,4.76,4.99,0.00
10.92,4.08,7.10,5.62,8.94,5.94,6.21,3.73,4.91,6.15,0.00
10.91,4.24,8.35,6.18,7.82,5.25,5.25,4.98,11.64,7.90,0.00
8.78,7.41,9.21,7.17,8.03,5.03,8.08,4.06,8.87,5.31,1.00
8.70,4.30,6.95,7.44,7.76,5.63,5.15,5.50,5.22,6.26,0.00
7.95,4.50,8.96,8.02,8.67,7.02,5.41,4.12,5.72,5.07,1.00
8.12,5.34,7.16,7.83,8.91,5.91,5.43,4.10,9.84,9.40,1.00
10.58,7.76,7.60,6.71,7.63,5.11,4.42,3.93,11.50,6.95,0.00
10.58,4.12,7.24,7.40,8.84,6.13,7.97,5.64,4.63,6.47,0.00
7.55,4.40,10.14,7.55,9.14,6.50,11.82,4.11,5.29,5.01,1.00
7.57,4.58,9.87,13.13,9.64,7.55,5.12,5.37,5.91,6.22,1.00
10.15,8.47,9.95,7.14,8.44,5.02,9.37,3.96,8.21,7.14,1.00
8.43,6.32,6.87,7.07,9.77,5.17,4.74,10.44,4.51,7.47,0.00
10.27,8.09,8.92,9.21,9.57,6.19,5.42,4.34,7.90,7.88,0.00
9.80,4.32,6.79,6.38,8.40,4.63,10.06,5.32,4.37,5.76,0.00
6.57,4.44,8.76,9.12,9.00,7.29,4.53,3.92,4.50,7.88,1.00
6.59,9.10,6.38,5.97,8.71,13.61,3.77,3.74,5.43,3.64,1.00
7.08,10.15,8.84,5.74,7.97,13.71,4.09,3.85,4.18,5.69,1.00
11.19,4.67,7.51,5.99,8.31,8.29,4.61,3.96,4.82,4.24,0.00
5.99,9.86,6.89,5.79,8.76,8.71,4.62,4.11,4.27,5.15,0.00
8.60,7.25,8.46,6.72,8.26,5.16,4.58,4.05,6.91,5.39,0.00
6.10,8.60,6.09,6.05,7.59,13.08,4.42,4.06,4.16,5.90,1.00
7.78,4.17,7.05,6.93,8.93,5.83,4.58,4.17,11.80,9.41,0.00
8.38,4.14,6.65,6.83,9.10,5.20,5.44,5.20,8.72,7.73,0.00
8.72,4.13,7.42,6.91,9.36,5.41,4.13,6.86,5.62,8.11,0.00
7.50,4.44,9.98,6.39,8.65,4.57,6.64,7.17,9.98,7.75,0.00
10.02,4.25,5.47,5.95,9.60,5.50,4.43,4.76,4.46,5.73,0.00
10.39,9.14,6.91,6.47,7.63,5.66,8.68,4.06,9.20,4.65,0.00
8.33,3.99,7.55,8.78,8.66,4.96,5.88,6.27,8.96,4.85,0.00
9.13,7.35,7.52,6.28,8.71,4.62,4.35,4.97,4.40,7.14,0.00
5.10,9.30,6.32,6.11,7.66,13.59,4.56,3.98,4.61,4.39,1.00
7.13,4.34,7.04,7.61,9.89,6.76,9.37,3.93,10.12,7.79,1.00
10.25,6.33,6.35,6.28,8.98,6.41,10.40,4.38,4.54,5.46,1.00
8.95,4.27,11.68,7.14,8.22,7.43,4.12,10.92,11.12,6.33,0.00
8.14,4.33,7.24,7.96,8.42,6.14,8.27,11.41,10.35,3.84,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.51,4.28,8.24,6.55,9.18,4.76,6.57,5.14,8.84,10.01,0.00
10.94,4.22,9.51,6.06,8.83,8.62,4.84,3.97,4.47,4.89,0.00
7.35,9.69,6.39,5.79,7.79,12.51,4.28,3.85,4.63,4.95,1.00
10.56,4.79,5.98,5.63,8.10,6.58,6.00,3.71,4.27,4.85,1.00
6.27,4.21,9.36,12.02,9.82,7.90,4.42,3.97,7.75,4.88,0.00
9.50,4.54,6.09,6.23,9.92,5.80,9.33,5.16,4.06,7.37,0.00
10.18,9.28,6.85,6.17,9.30,5.82,4.02,3.99,4.89,3.49,0.00
9.50,7.46,6.68,6.89,9.56,4.81,8.58,4.03,7.54,8.62,0.00
8.64,4.20,8.36,6.18,8.86,4.81,6.71,4.79,8.92,8.92,0.00
10.60,7.03,5.49,5.88,8.34,8.03,7.64,3.92,4.14,4.06,1.00
10.39,4.25,5.43,6.40,8.53,5.01,6.44,4.13,4.18,4.29,0.00
6.94,4.57,7.20,8.06,10.29,5.49,4.36,3.96,10.75,3.72,1.00
9.03,4.21,6.75,6.10,9.80,4.48,9.08,7.64,9.33,6.87,0.00
8.62,4.23,7.22,6.52,9.76,6.55,5.72,9.80,10.07,5.49,0.00
10.47,5.18,8.73,7.57,9.87,6.04,5.55,4.36,9.39,5.83,0.00
10.00,4.71,8.38,6.95,9.99,4.37,8.54,6.85,7.27,5.05,0.00
9.13,5.89,7.68,8.05,9.25,5.08,5.38,4.03,9.19,9.03,0.00
6.89,4.05,9.17,6.56,8.24,4.91,6.53,7.28,10.69,7.79,0.00
9.00,6.79,5.82,6.24,8.03,9.41,4.07,4.07,4.93,4.65,1.00
11.39,7.87,6.20,6.55,7.65,9.11,4.44,3.89,4.14,4.51,1.00
8.03,7.91,7.43,5.94,6.30,8.83,4.97,4.18,4.21,5.24,1.00
6.64,8.83,6.38,6.13,8.56,12.56,4.59,4.09,4.82,3.71,1.00
10.14,4.23,8.80,6.72,7.94,5.89,5.27,5.22,9.70,10.04,0.00
7.12,4.64,8.58,7.51,9.67,10.61,4.44,3.70,8.39,8.20,1.00
7.72,4.80,8.00,7.40,8.87,9.54,3.94,3.95,8.11,8.42,1.00
9.09,4.34,6.22,6.45,8.17,8.27,4.68,4.41,4.84,4.74,0.00
8.11,4.23,7.52,6.47,7.94,5.79,4.48,11.11,4.72,5.77,0.00
7.88,4.99,8.47,6.74,9.60,7.44,8.01,10.46,10.35,3.69,0.00
7.44,6.18,8.28,6.99,8.56,4.61,6.92,5.37,9.56,9.07,0.00
6.53,5.09,7.76,7.26,9.76,4.39,5.15,5.19,4.25,5.66,0.00
8.55,9.72,8.27,9.05,9.34,5.28,4.23,5.45,6.50,6.01,1.00
9.69,6.55,7.62,7.21,8.41,6.96,7.72,6.76,5.99,7.63,1.00
6.65,8.92,6.90,5.77,9.43,12.62,4.11,3.89,4.65,5.74,1.00
9.65,8.27,6.35,6.33,9.48,4.82,7.31,4.03,6.42,3.83,0.00
9.85,5.98,6.48,6.52,8.75,4.78,4.19,4.07,11.04,5.92,0.00
9.80,4.14,8.74,5.93,9.58,9.52,3.99,3.77,4.39,5.02,1.00
11.22,6.35,6.19,8.85,8.42,5.09,4.24,4.18,4.73,8.11,0.00
9.31,8.62,7.24,6.67,8.83,5.20,10.21,4.23,6.34,7.48,1.00
10.64,7.99,5.71,6.68,9.64,6.68,8.80,3.70,8.95,5.52,0.00
10.46,4.27,7.43,6.92,7.12,5.35,4.29,4.79,4.48,8.35,1.00
8.65,6.98,9.77,7.22,8.75,5.00,4.11,4.62,5.25,9.04,1.00
7.20,4.25,6.32,8.56,8.86,9.09,5.24,3.87,7.11,4.21,0.00
