1004_at,10439_at,10788_at,10855_at,11098_at,13_at,1728_at,1780_at,202374_at,22835_at,2919_at,341_at,3676_at,389421_at,4050_at,4734_at,4879_at,51186_at,5142_at,51599_at,5176_at,5321_at,55510_at,57194_at,57464_at,6275_at,6876_at,7852_at,83871_at,9071_at,label
4.15,4.20,5.09,5.02,4.69,4.03,7.34,4.60,3.55,8.29,4.61,5.64,7.75,4.04,10.89,5.58,4.18,3.89,6.52,7.73,7.09,3.94,8.11,4.72,6.51,5.72,5.50,5.51,5.72,4.16,1.00
4.65,3.96,4.38,8.74,9.15,3.98,10.41,4.52,4.15,7.39,7.57,7.83,3.57,4.05,8.13,6.56,4.29,11.38,4.68,9.30,4.84,7.54,3.82,4.58,7.02,7.62,4.53,4.61,9.82,4.48,0.00
3.79,4.04,4.30,6.73,10.36,4.81,12.43,4.60,3.37,6.75,6.55,6.75,3.72,3.93,4.70,7.60,4.35,10.42,4.35,10.75,8.18,7.29,3.77,4.96,5.70,11.75,4.28,4.09,9.88,4.30,1.00
4.09,4.09,4.74,5.70,11.21,4.03,8.35,5.23,6.22,8.65,4.73,8.02,3.96,4.18,4.62,8.50,3.96,11.25,4.54,6.52,6.92,5.88,8.63,7.60,5.63,8.01,8.78,4.17,11.13,4.44,0.00
4.05,10.41,4.72,5.82,11.30,4.10,13.45,5.31,3.20,8.18,8.57,6.34,8.41,4.07,4.54,8.16,4.01,11.85,8.24,4.21,4.42,6.84,7.09,4.15,7.72,9.25,7.27,4.18,4.47,3.89,0.00
3.86,4.13,11.54,9.53,7.40,7.25,11.75,4.33,3.25,4.98,11.58,5.78,3.80,3.54,4.58,6.52,3.88,9.98,7.31,10.52,3.77,10.76,3.54,5.65,7.41,14.02,4.83,4.20,4.60,4.23,1.00
3.98,11.61,5.00,4.82,4.53,3.59,7.29,5.88,3.39,8.99,4.48,4.97,7.67,10.96,4.33,6.47,3.95,10.73,7.96,4.45,10.17,3.45,3.87,4.58,6.21,5.19,4.67,7.46,9.69,5.94,0.00
8.25,4.54,7.57,8.75,8.10,3.91,11.58,7.21,3.27,8.39,4.63,8.30,4.04,3.90,4.34,6.25,3.98,11.52,4.62,8.35,5.36,9.26,8.08,4.50,6.30,10.77,10.47,5.92,10.86,4.09,1.00
4.30,9.65,4.84,5.70,11.26,3.74,10.70,6.05,3.91,8.23,8.35,5.82,4.76,3.69,4.78,8.33,12.40,12.31,4.27,7.79,4.49,4.12,3.62,6.10,7.59,8.20,11.84,7.67,10.78,4.05,0.00
10.60,8.77,7.71,4.81,10.83,12.55,5.00,4.39,3.64,8.62,12.25,8.80,3.77,8.91,4.70,7.37,3.88,12.27,5.00,4.02,4.23,6.22,8.29,5.29,7.24,8.52,11.13,4.64,4.27,4.09,0.00
7.17,3.73,4.67,5.67,12.42,3.83,4.82,4.64,3.60,6.70,5.94,9.53,3.65,8.86,4.72,7.24,4.30,11.31,5.79,7.23,4.63,7.80,3.55,7.08,6.38,8.39,10.44,5.19,4.41,4.79,0.00
4.07,4.23,11.18,5.08,9.26,11.96,13.10,6.37,3.66,6.60,4.67,13.63,3.68,11.08,5.20,7.39,4.30,10.24,4.14,9.32,12.02,3.76,6.26,4.52,5.25,8.54,5.12,4.49,4.51,4.13,1.00
6.89,4.17,4.66,6.90,12.17,6.89,9.91,4.48,5.59,8.12,5.80,6.01,4.02,3.97,4.61,7.52,4.60,12.06,5.08,6.76,5.02,8.46,3.88,7.55,7.05,9.02,10.85,4.31,10.48,3.97,0.00
8.45,4.93,5.31,7.26,10.68,4.15,10.92,4.57,3.59,8.41,7.77,6.50,3.83,4.39,8.31,6.36,4.60,12.39,4.31,9.40,3.73,5.69,3.95,7.67,5.22,9.53,8.34,4.44,10.30,4.36,0.00
9.51,3.98,9.92,7.85,11.84,3.79,10.54,6.08,3.37,7.83,11.42,8.09,3.66,3.31,9.54,6.49,4.49,11.27,4.63,9.96,4.40,4.36,3.94,6.01,4.09,12.45,11.76,4.30,10.77,10.83,0.00
3.91,4.61,4.43,6.32,6.99,4.25,12.38,8.42,3.39,8.62,4.47,7.41,3.80,3.78,4.79,7.41,3.99,13.03,9.91,4.46,4.58,3.22,5.51,4.59,6.26,8.08,12.20,4.48,11.72,4.32,1.00
4.05,4.62,8.79,4.81,4.70,3.98,6.09,4.68,3.53,9.32,4.04,5.36,8.72,9.62,5.55,4.75,4.25,10.00,9.36,4.16,8.54,3.68,6.27,4.70,6.07,7.50,4.92,12.83,5.85,4.41,0.00
3.74,3.74,7.75,8.56,9.25,3.62,11.40,4.88,3.37,6.91,10.74,10.25,8.00,4.22,4.50,7.90,4.03,10.92,6.84,5.61,4.26,6.63,3.64,4.10,6.83,7.69,7.61,4.03,10.72,6.32,1.00
3.90,4.04,9.19,4.69,4.25,4.31,7.04,4.47,3.52,6.41,4.07,5.84,8.63,3.76,8.95,4.32,3.98,6.41,8.54,7.60,5.71,3.21,3.76,4.62,4.15,10.95,4.92,9.63,4.52,4.12,1.00
3.90,4.05,10.91,6.21,4.32,4.17,9.54,4.47,3.39,8.43,4.31,5.98,11.41,3.81,7.80,7.74,4.14,10.25,7.04,7.58,6.10,3.49,3.79,6.15,4.97,9.23,5.28,12.58,9.20,3.94,1.00
3.83,3.93,6.88,10.04,5.11,4.02,8.26,4.86,3.59,7.60,4.32,8.34,8.95,3.64,4.64,8.13,3.84,9.07,6.60,5.99,5.27,9.21,3.67,5.70,7.32,11.28,4.43,7.60,10.34,4.13,1.00
4.35,9.46,4.63,5.51,5.20,4.01,7.14,7.96,3.21,9.35,4.41,9.16,4.50,11.90,4.65,6.61,4.31,11.37,7.66,4.92,8.89,3.35,3.39,4.61,6.60,6.24,4.30,4.67,9.57,4.20,0.00
4.13,3.89,12.31,4.87,6.52,4.32,7.73,4.43,3.51,8.42,4.82,4.98,10.05,3.56,9.96,7.41,4.04,5.88,6.75,4.87,4.25,9.58,3.83,8.69,4.60,11.22,4.93,6.95,9.46,9.27,0.00
10.24,4.31,9.73,8.06,10.85,4.67,10.39,4.82,4.08,9.65,9.30,6.79,3.87,3.92,9.40,3.71,5.27,11.66,4.40,10.40,5.11,6.33,3.56,4.46,4.34,9.04,13.64,5.84,12.02,6.95,0.00
3.88,3.94,4.70,7.42,9.56,6.41,10.54,4.39,5.52,6.77,9.70,8.27,3.68,3.75,5.23,10.61,3.80,11.82,4.14,9.87,4.16,7.62,4.05,4.58,6.30,8.55,6.68,3.95,8.76,4.13,1.00
9.37,3.93,5.00,6.19,11.75,3.45,11.32,5.24,3.73,7.39,10.13,5.55,3.76,3.47,5.05,9.84,4.19,12.23,4.16,9.62,4.44,3.96,3.62,7.58,5.54,6.99,4.85,4.25,11.46,5.27,0.00
4.00,4.10,12.57,6.59,4.16,4.02,10.79,7.82,3.74,5.73,4.00,6.77,7.96,3.80,5.16,6.49,3.96,3.79,4.63,5.04,4.52,7.54,4.02,4.76,7.01,9.09,4.76,9.57,4.40,4.56,1.00
4.12,4.17,10.64,5.84,4.66,3.47,6.90,7.42,3.31,7.34,5.06,5.95,6.58,9.47,10.25,4.10,4.12,3.93,7.99,7.64,8.75,3.98,4.06,4.33,6.21,13.20,5.36,9.77,10.63,4.45,1.00
5.75,3.78,4.44,7.22,13.57,3.81,10.56,7.64,3.90,7.72,4.35,5.50,6.83,4.13,4.60,8.49,4.39,12.22,5.03,4.36,4.56,3.40,3.94,7.59,6.05,7.29,11.28,8.02,11.20,4.29,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.80,6.57,5.14,6.01,8.96,10.20,11.81,5.74,3.38,4.50,7.06,10.45,4.76,6.13,5.03,7.57,3.83,11.67,8.47,8.46,5.19,4.27,3.68,4.35,6.83,6.46,5.05,4.44,9.94,4.83,1.00
4.69,5.95,8.96,7.23,10.93,3.93,10.82,6.03,3.50,7.47,9.96,12.08,8.72,9.07,4.56,7.79,4.23,11.71,8.45,5.83,9.87,10.91,6.42,4.24,5.60,10.97,12.43,5.14,4.51,8.01,1.00
11.50,3.86,8.46,5.69,11.26,3.87,9.59,4.81,3.27,4.53,4.54,8.95,3.92,7.54,5.51,5.60,3.72,11.86,4.29,9.10,5.04,9.27,3.32,4.52,4.34,14.35,12.43,9.75,10.25,4.04,0.00
3.99,4.10,4.53,8.44,7.03,4.16,8.80,10.72,3.46,8.02,12.04,8.96,4.22,5.27,4.85,6.44,4.26,12.32,7.63,10.37,7.83,6.32,3.62,4.45,5.46,7.79,5.12,8.78,10.37,3.98,0.00
3.95,4.76,4.74,8.28,10.34,4.15,12.24,6.66,3.49,5.00,6.98,8.52,3.94,7.83,5.03,6.08,4.31,11.36,4.27,10.03,6.42,9.33,8.33,4.74,6.10,7.76,5.46,4.25,10.67,7.19,1.00
3.88,3.88,4.83,9.04,11.83,4.06,13.45,5.24,3.27,6.97,4.75,8.63,4.32,3.72,4.70,8.93,4.13,12.07,4.66,8.49,5.86,7.52,3.93,4.42,7.20,8.71,8.56,4.25,10.12,4.43,1.00
4.06,10.26,7.09,8.00,9.90,7.05,12.76,6.54,3.69,5.80,8.08,5.34,3.77,3.84,4.75,9.19,4.31,4.11,4.68,8.04,8.72,8.67,3.93,4.94,5.44,10.59,4.96,4.95,9.68,4.10,1.00
4.10,4.00,8.03,5.25,4.74,3.95,10.17,4.37,3.84,5.05,3.75,5.65,10.86,8.14,4.32,6.93,4.13,8.65,6.11,7.18,4.60,8.94,3.74,4.80,5.24,5.47,6.05,10.18,4.88,4.20,1.00
4.70,4.04,8.39,8.15,11.95,4.21,13.39,4.81,3.42,8.64,3.90,5.76,4.53,8.03,4.42,8.21,4.72,11.86,4.47,7.87,4.23,7.95,3.84,4.65,6.71,11.64,6.17,4.20,11.48,3.89,1.00
3.95,3.91,9.41,6.00,11.96,3.94,8.35,4.51,3.39,9.51,5.43,5.86,3.70,4.10,5.27,6.37,8.27,11.82,5.01,11.11,4.85,3.66,3.86,4.55,5.95,12.54,10.22,5.43,4.29,3.93,0.00
3.88,4.09,10.53,8.50,8.50,4.69,12.51,5.31,3.50,5.23,5.79,8.08,3.83,3.51,4.66,7.48,3.91,11.04,4.01,9.88,5.32,7.78,3.61,4.55,6.30,11.27,4.99,9.41,4.35,4.08,1.00
4.12,4.26,7.10,6.81,10.81,8.63,11.66,4.90,4.17,4.95,7.76,6.12,4.01,3.91,4.63,6.97,4.97,8.89,4.24,8.39,6.10,10.02,3.77,4.70,6.96,10.58,6.09,7.54,4.62,4.00,1.00
3.96,4.40,4.83,6.43,8.58,3.74,12.70,5.23,3.34,8.06,5.08,8.15,4.66,4.29,4.99,9.88,4.14,11.83,5.15,7.33,7.86,6.30,3.91,4.70,6.17,6.33,4.86,4.40,10.79,4.50,1.00
3.91,10.37,4.24,6.20,11.47,3.96,11.53,4.32,3.58,8.19,4.53,7.06,3.73,3.93,4.51,7.77,3.93,3.88,5.81,9.74,4.91,4.02,7.00,4.47,4.46,6.16,4.51,9.36,4.13,4.27,0.00
