129790_at,1728_at,22881_at,341_at,4935_at,5243_at,5253_at,5580_at,63898_at,79668_at,label
5.80,11.58,7.30,8.30,4.70,7.56,7.30,6.62,7.04,6.79,1.00
6.03,10.70,7.06,5.82,4.51,7.91,7.47,6.08,7.75,6.21,0.00
7.68,5.00,7.24,8.80,5.07,6.81,7.73,7.58,7.57,4.93,0.00
5.86,4.82,4.38,9.53,4.12,6.32,6.80,5.27,5.67,7.03,0.00
6.11,13.10,4.93,13.63,3.76,9.02,7.59,7.49,6.71,6.96,1.00
5.38,9.91,4.31,6.01,3.88,4.66,9.14,5.86,7.32,5.83,0.00
6.83,10.92,6.90,6.50,6.55,5.08,8.15,7.31,7.49,7.16,0.00
7.44,10.54,6.57,8.09,6.56,3.78,7.42,5.98,5.76,6.68,0.00
6.07,12.38,6.49,7.41,4.44,3.78,8.24,7.23,5.67,6.40,1.00
6.14,6.09,4.85,5.36,4.09,5.37,8.24,6.78,5.51,6.69,0.00
5.13,11.40,4.82,10.25,3.88,4.74,9.08,6.94,6.78,7.27,1.00
6.73,7.04,4.43,5.84,3.81,5.77,8.25,9.16,5.01,8.52,1.00
5.29,9.54,4.56,5.98,3.70,3.89,9.12,6.75,6.18,8.11,1.00
6.17,8.26,4.54,8.34,3.61,4.80,8.17,7.13,4.90,8.35,1.00
6.80,7.14,4.26,9.16,3.86,9.22,7.10,4.96,4.87,6.28,0.00
5.89,7.73,4.58,4.98,3.88,8.65,7.97,5.42,4.98,4.65,0.00
7.05,10.39,5.99,6.79,7.66,5.32,6.76,6.45,4.58,5.94,0.00
5.35,10.54,4.10,8.27,4.58,5.45,9.20,8.12,7.13,7.99,1.00
7.60,11.32,5.37,5.55,4.09,6.36,6.83,5.84,4.89,7.65,0.00
7.28,10.79,4.73,6.77,4.09,3.64,8.20,6.66,6.77,6.71,1.00
5.53,6.90,7.82,5.95,3.78,3.91,8.18,8.45,5.34,5.10,1.00
5.96,10.56,6.23,5.50,3.85,3.81,7.56,5.11,8.12,7.04,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.13,11.81,6.35,10.45,3.90,3.85,8.36,5.54,6.03,7.03,1.00
7.75,10.82,6.16,12.08,4.34,5.93,7.58,5.88,5.04,8.11,1.00
8.23,9.59,5.35,8.95,4.00,3.81,7.57,7.43,5.56,5.84,0.00
6.49,8.80,6.71,8.96,4.05,3.80,8.70,6.65,6.72,4.62,0.00
6.33,12.24,5.87,8.52,4.28,3.79,8.52,7.27,6.86,5.20,1.00
5.64,13.45,5.30,8.63,3.75,4.20,8.39,5.92,6.68,8.11,1.00
6.76,12.76,8.43,5.34,4.05,3.74,8.39,6.01,4.77,4.30,1.00
6.01,10.17,4.52,5.65,4.11,4.13,9.20,5.67,5.16,6.70,1.00
5.70,13.39,4.43,5.76,3.59,7.87,7.64,7.47,6.89,5.69,1.00
6.39,8.35,4.79,5.86,6.12,3.99,9.17,7.41,6.81,6.54,0.00
5.93,12.51,4.36,8.08,3.97,3.72,8.46,7.27,7.00,6.23,1.00
5.05,11.66,4.35,6.12,4.32,10.16,9.56,5.68,7.06,7.35,1.00
5.70,12.70,5.52,8.15,4.08,4.55,7.62,6.31,5.78,6.49,1.00
8.51,11.53,6.12,7.06,5.51,3.94,8.39,6.47,5.01,5.96,0.00
7.07,10.00,7.80,5.68,3.74,3.89,9.07,6.29,5.49,4.33,0.00
7.50,11.72,7.00,8.29,3.20,4.07,9.29,6.63,7.40,6.84,0.00
5.55,12.64,4.55,6.02,4.96,3.80,8.25,8.87,6.79,4.31,1.00
5.67,12.20,8.81,8.58,10.08,3.73,7.23,8.68,5.33,4.44,0.00
5.80,13.32,4.62,9.34,3.58,3.90,8.06,7.09,4.77,5.87,1.00
5.56,11.95,6.16,5.62,4.62,4.45,8.12,7.87,4.93,6.84,0.00
5.76,10.74,6.54,6.61,7.14,4.03,6.77,6.85,5.83,6.19,0.00
7.26,10.32,4.48,5.60,3.92,4.07,8.11,5.52,8.66,4.16,0.00
6.03,9.06,7.65,5.70,4.02,3.84,9.86,4.79,5.10,7.02,1.00
7.13,13.00,5.40,10.19,3.79,3.97,8.37,6.16,5.19,4.33,1.00
7.54,7.66,4.80,6.31,3.90,3.79,8.31,8.32,5.95,7.38,1.00
6.12,8.35,4.70,6.06,3.80,4.03,8.21,7.29,5.24,6.04,1.00
6.05,12.42,5.50,11.68,3.85,3.69,8.01,7.39,7.89,6.49,1.00
6.74,11.91,4.60,5.56,3.94,4.65,8.23,6.37,8.93,4.61,0.00
6.72,8.72,4.68,12.19,4.04,3.89,8.68,9.44,4.83,9.42,1.00
5.46,10.23,7.77,5.82,5.06,3.92,8.81,6.11,5.48,7.68,1.00
6.23,6.58,6.62,5.59,3.88,3.99,10.09,4.00,5.55,5.66,0.00
5.39,12.57,4.65,9.63,3.99,4.45,8.54,6.28,6.80,7.24,1.00
5.52,11.85,6.71,8.81,3.86,3.92,7.91,5.73,4.74,4.19,1.00
7.65,11.43,7.02,7.37,4.58,3.90,7.76,6.15,8.62,5.60,0.00
9.14,10.82,6.92,7.04,3.86,3.94,7.78,5.95,5.05,4.73,0.00
