10584_at,10964_at,11167_at,116362_at,116372_at,1266_at,149111_at,1528_at,1604_at,203427_at,219285_at,23199_at,258010_at,27075_at,3082_at,401261_at,4060_at,51170_at,51473_at,5266_at,55740_at,55790_at,5799_at,5950_at,6304_at,64426_at,6999_at,8572_at,9353_at,9590_at,label
3.97,5.64,9.23,5.51,4.52,7.97,3.82,7.47,9.16,9.99,4.16,7.17,8.52,9.24,3.84,5.52,3.24,9.39,3.92,5.86,8.22,3.85,4.28,4.55,5.74,8.26,3.90,6.91,4.68,5.20,0.00
3.95,9.10,10.56,4.06,7.84,10.53,4.10,8.66,7.97,7.02,7.84,9.70,9.84,11.97,3.85,5.79,3.36,4.61,3.86,6.30,9.55,7.29,4.19,4.69,5.65,7.75,4.08,7.50,5.71,5.27,0.00
4.42,7.29,8.83,4.47,3.92,10.92,4.02,10.39,10.52,8.35,4.67,7.71,6.92,10.85,4.07,6.95,3.52,4.34,3.84,10.32,8.40,10.91,4.19,3.75,7.82,7.45,3.92,3.95,4.86,4.57,0.00
4.17,3.87,8.66,4.22,7.96,8.70,3.74,11.43,11.75,8.94,7.60,10.95,9.00,13.57,3.67,7.81,3.77,9.22,3.94,4.12,6.75,3.96,4.20,4.05,4.34,8.29,4.57,4.07,6.19,4.58,0.00
4.22,6.05,11.01,4.53,4.12,9.07,4.35,10.13,11.45,9.24,8.28,8.82,8.28,12.39,4.06,4.94,4.60,9.85,3.48,4.89,7.79,9.41,4.16,5.14,4.46,6.19,5.10,8.39,4.96,11.13,0.00
4.10,3.88,4.73,3.85,3.95,10.08,4.34,9.97,8.08,9.81,4.18,9.58,9.25,10.48,3.98,7.35,3.47,10.65,3.84,7.24,7.46,3.71,5.51,4.78,4.58,8.13,4.32,4.34,4.31,5.44,0.00
4.05,10.48,10.02,4.15,7.48,11.36,3.95,11.30,9.76,10.52,9.04,8.87,9.06,13.62,3.92,5.52,3.41,5.92,3.87,9.55,6.89,6.59,4.17,4.38,3.92,7.46,3.45,6.79,4.35,4.46,0.00
4.09,6.05,8.57,4.80,8.53,11.46,3.67,11.08,9.32,7.94,4.34,8.40,9.44,11.67,3.98,5.67,3.41,10.32,10.31,4.39,7.93,4.16,4.31,9.91,5.49,7.33,3.94,4.14,5.84,6.56,0.00
4.49,4.41,7.50,3.72,4.07,9.43,3.67,10.04,10.55,8.82,5.12,9.45,9.77,10.96,4.23,5.68,3.42,10.24,4.03,4.13,7.71,3.98,4.22,4.08,7.22,7.40,3.45,3.96,4.70,5.05,0.00
4.15,8.94,8.51,4.70,3.98,9.15,3.67,8.80,10.22,8.07,5.77,9.32,6.84,11.98,3.95,7.58,3.60,10.72,3.88,4.72,6.81,4.47,5.53,5.28,9.86,8.26,4.08,3.84,4.27,8.39,1.00
3.92,3.82,12.24,3.91,7.75,11.60,6.84,10.26,9.58,9.63,7.06,7.73,9.87,9.19,4.69,5.02,9.90,9.67,3.83,3.99,7.39,9.80,4.37,4.10,6.54,7.33,3.79,5.98,9.23,8.62,0.00
3.71,9.71,10.37,3.93,4.15,11.52,4.14,9.56,10.05,9.43,7.51,6.94,9.69,12.91,3.87,5.18,3.55,9.88,3.89,3.94,5.95,4.32,7.14,4.03,8.67,6.57,5.39,7.34,7.59,10.81,1.00
4.66,3.92,8.59,3.71,4.07,9.74,5.86,9.59,9.76,8.43,6.09,6.16,8.89,9.99,3.92,4.78,9.40,10.00,3.83,4.70,6.37,7.64,4.91,6.61,7.92,7.12,3.61,4.10,5.39,8.95,0.00
3.93,8.62,10.63,4.83,10.26,11.71,8.03,9.86,9.95,9.29,7.45,6.66,10.80,10.47,3.95,4.73,9.79,9.92,4.03,4.14,8.04,8.87,6.25,4.14,5.67,6.95,3.80,5.09,4.92,6.98,0.00
4.23,5.27,10.28,3.89,4.82,9.27,3.87,8.63,9.41,9.33,5.46,7.67,3.76,12.33,4.15,5.90,3.56,9.67,3.55,10.23,7.59,4.08,4.25,4.19,5.80,7.68,3.57,7.53,5.59,4.86,0.00
3.74,6.09,12.34,5.13,4.20,12.24,7.80,9.53,11.73,8.83,4.21,8.51,10.47,11.75,3.78,5.15,6.99,9.09,3.92,4.24,8.04,7.33,4.18,4.26,4.34,9.29,3.91,3.90,8.69,8.18,0.00
4.57,3.78,3.65,4.53,3.97,5.65,3.90,4.18,8.72,3.61,6.24,7.57,3.91,10.33,4.25,8.13,3.51,5.02,3.85,4.46,4.66,3.70,4.75,4.61,7.73,8.76,3.90,4.22,4.10,4.35,1.00
4.20,4.20,8.03,4.34,4.71,10.92,3.69,10.29,10.41,6.21,5.04,8.30,10.61,12.49,3.78,6.28,9.68,11.31,7.34,4.21,6.00,5.52,4.30,4.21,9.77,8.85,4.54,5.34,4.47,7.66,1.00
4.09,4.38,4.22,4.29,4.04,3.76,4.02,9.69,8.79,6.63,7.65,9.16,9.69,7.15,3.92,5.80,3.57,9.47,3.96,4.49,4.10,3.64,7.20,4.45,5.61,7.33,7.19,4.34,4.48,4.63,1.00
4.08,3.76,11.44,5.14,4.30,11.71,3.81,10.71,8.49,6.55,4.11,8.15,8.06,9.47,3.89,4.73,7.47,9.92,10.26,4.87,7.11,6.41,4.16,4.15,4.14,6.88,4.26,4.41,5.13,9.72,0.00
4.08,3.81,4.14,4.02,4.09,10.39,4.01,11.69,11.22,9.75,5.24,7.74,10.87,13.72,11.01,5.62,12.42,11.75,10.51,5.91,4.61,6.62,4.43,4.34,4.03,7.98,3.92,4.33,4.15,4.67,1.00
3.99,4.24,9.09,3.85,7.76,11.29,3.74,9.89,4.23,4.56,4.16,10.15,7.00,10.78,3.83,7.51,3.45,8.86,3.72,3.84,9.52,3.69,4.88,4.44,12.35,8.73,3.82,7.37,7.54,11.07,1.00
4.36,4.96,9.83,7.85,8.67,10.16,8.83,9.59,9.29,9.56,5.16,6.82,10.26,10.79,3.84,5.62,8.85,10.76,4.16,4.30,7.09,6.92,4.17,4.02,3.91,7.02,4.07,4.22,4.81,9.91,0.00
3.79,4.65,10.19,5.09,6.45,11.78,8.42,9.36,10.54,10.36,6.31,8.54,9.03,9.21,4.13,5.74,12.00,9.71,4.63,4.85,9.04,8.62,4.05,5.56,4.81,8.62,5.58,4.07,4.57,11.32,0.00
4.28,3.67,4.08,3.64,4.15,7.71,3.91,9.40,9.91,8.34,5.14,8.62,4.00,8.63,4.14,7.39,3.48,7.98,3.96,4.36,7.18,4.24,4.47,4.37,7.46,7.45,4.07,4.09,4.79,9.02,0.00
4.03,3.88,8.24,3.92,3.77,9.59,4.16,9.96,7.59,7.83,6.28,10.08,10.42,10.59,3.99,6.59,3.39,10.07,3.90,3.85,7.26,4.63,5.09,4.04,12.31,9.49,3.95,3.79,4.12,5.03,1.00
4.83,11.90,3.83,3.99,3.94,8.72,4.49,5.75,9.66,8.43,10.51,9.77,9.32,3.83,5.21,7.75,3.22,8.71,3.76,4.17,3.91,9.72,4.17,4.08,4.63,8.97,6.11,4.02,4.48,4.86,1.00
4.24,7.27,3.86,3.95,3.93,4.30,3.87,9.33,10.72,9.32,5.71,10.02,10.07,10.33,8.89,6.88,3.25,11.32,3.75,3.99,6.23,4.23,4.87,3.94,10.92,8.45,6.92,3.88,4.51,4.84,1.00
4.31,4.00,3.71,3.92,3.94,4.67,4.21,8.97,10.67,9.47,9.04,9.46,10.79,11.22,4.02,7.38,3.50,5.68,4.13,5.03,4.17,3.92,6.86,4.58,7.11,7.32,4.09,4.26,4.29,4.40,1.00
3.88,9.70,8.30,4.48,4.33,10.37,3.72,10.89,11.56,7.50,8.01,6.93,10.00,12.48,3.70,5.95,8.57,8.95,4.12,9.79,6.85,4.06,4.10,6.51,5.93,7.49,4.56,4.09,4.43,7.52,0.00
4.61,4.07,4.08,3.94,4.04,3.53,3.84,10.21,10.07,8.41,7.16,9.76,10.42,10.23,3.95,7.15,3.29,8.44,3.87,4.36,4.29,4.46,4.42,3.85,7.98,7.64,3.91,4.06,4.48,4.71,1.00
4.30,3.91,4.46,3.73,4.03,7.74,3.74,10.83,9.75,8.96,8.98,8.86,10.33,9.64,6.55,6.99,3.65,8.39,4.09,4.20,5.93,5.66,4.37,4.14,6.15,8.40,7.75,4.31,5.14,6.86,1.00
4.09,5.54,7.67,5.08,6.47,7.68,4.02,9.59,10.85,8.45,4.50,8.59,9.01,12.71,3.89,4.90,3.35,6.54,3.83,5.36,7.76,3.70,4.69,4.74,4.58,7.54,7.74,5.21,4.39,9.64,0.00
3.84,3.99,5.73,3.91,4.10,6.08,3.94,9.14,9.42,8.85,7.62,10.97,9.43,11.85,6.38,5.75,3.26,11.32,3.74,4.17,4.12,5.57,4.66,4.00,11.37,7.83,4.11,4.94,4.34,4.64,1.00
6.40,3.72,7.39,8.67,3.66,10.11,5.10,9.24,7.22,8.72,4.01,9.66,8.26,8.60,11.58,6.22,3.49,10.82,6.26,4.27,9.48,4.39,5.04,3.97,5.13,7.49,3.71,8.24,6.92,10.53,1.00
4.20,7.65,11.12,3.79,8.25,11.21,5.82,9.77,8.91,8.91,6.08,8.67,9.69,10.98,8.35,4.93,12.79,10.23,3.67,4.12,9.03,7.98,4.28,4.08,5.34,7.40,7.89,7.46,11.34,7.90,1.00
4.44,4.00,3.66,4.03,3.77,5.20,3.53,9.38,10.09,7.88,6.51,10.73,9.63,11.01,4.39,6.65,3.79,11.22,4.10,4.35,4.05,4.14,4.42,4.16,7.31,7.56,6.88,4.07,4.39,5.93,1.00
3.91,9.81,11.64,3.81,10.61,12.34,4.02,7.48,4.99,5.75,6.50,9.72,6.89,10.80,3.70,7.21,3.52,9.60,10.34,7.88,8.47,3.84,4.02,3.89,3.91,7.68,3.68,8.57,10.96,11.02,1.00
4.20,5.73,9.47,6.67,4.91,9.19,3.71,11.03,10.04,9.14,5.80,8.80,3.70,12.09,3.82,6.47,3.36,6.52,3.73,6.01,8.36,4.66,4.29,3.84,5.06,8.18,5.43,4.08,4.56,8.60,0.00
3.88,6.65,10.76,9.47,4.16,9.82,4.16,9.56,11.31,9.23,6.60,7.95,7.12,10.25,3.88,6.84,3.32,8.93,4.01,13.66,8.04,3.89,4.05,10.02,6.55,7.63,4.50,8.24,5.44,9.30,0.00
4.43,3.88,4.05,3.97,4.11,4.22,3.92,8.04,7.02,9.35,8.37,8.97,9.90,7.13,4.11,6.23,3.42,6.90,4.09,4.17,4.10,4.09,4.38,4.08,5.33,8.23,5.41,3.84,4.38,4.43,1.00
3.75,4.65,7.39,4.93,4.08,7.21,4.32,9.27,9.71,10.16,4.23,8.66,6.94,8.97,3.89,5.89,3.47,10.17,3.68,12.29,8.42,5.02,3.97,4.22,6.33,9.08,3.96,3.95,4.61,7.51,0.00
3.93,3.77,12.08,5.05,3.98,12.66,6.92,10.17,10.05,9.41,5.90,8.34,8.82,9.76,3.73,6.11,3.77,9.78,3.97,4.11,7.07,5.13,4.48,3.90,6.92,8.13,3.56,9.97,4.85,11.83,0.00
4.59,5.08,9.11,4.56,5.45,10.33,4.68,10.61,8.53,7.75,6.11,8.49,10.22,11.18,8.42,6.52,6.61,9.16,3.65,3.81,6.36,4.35,7.54,4.23,4.19,7.04,8.74,7.13,7.52,5.67,1.00
4.10,9.95,4.28,4.09,4.05,4.27,3.70,9.91,8.84,8.59,10.41,8.90,9.41,7.09,8.77,8.04,3.42,8.22,3.95,4.60,4.09,4.95,4.32,4.25,9.72,8.54,7.81,4.00,4.95,4.55,1.00
4.92,3.81,11.18,8.76,4.67,10.79,3.92,9.49,7.37,8.12,4.34,7.24,9.82,10.96,3.86,5.73,3.32,9.67,4.25,4.13,6.88,3.90,4.93,3.99,8.61,7.73,6.66,6.87,8.02,10.62,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.03,3.77,4.23,4.12,4.84,6.79,3.85,12.04,7.99,9.05,5.33,8.20,3.69,5.00,3.84,6.52,3.34,8.17,4.10,4.32,4.16,4.13,4.25,4.48,4.37,7.39,3.90,4.34,4.47,4.83,0.00
3.94,8.48,4.57,3.94,4.17,6.63,4.06,9.52,11.17,9.64,7.02,9.28,10.12,9.39,4.23,5.95,3.82,10.51,3.74,4.14,5.34,3.66,4.31,4.20,8.24,6.37,10.98,4.01,4.73,7.44,1.00
3.99,11.65,11.44,7.53,5.75,11.76,4.08,9.29,8.44,7.23,6.62,9.28,8.54,10.43,3.67,7.93,4.91,11.03,8.09,3.98,9.25,3.59,4.32,4.01,8.77,8.99,3.99,6.20,7.36,9.32,1.00
3.87,3.80,3.52,5.54,3.94,9.56,3.93,11.37,12.44,8.60,3.88,8.71,8.04,13.23,3.90,6.01,5.85,9.34,9.32,4.25,5.73,3.93,4.95,7.82,9.93,8.83,3.57,4.02,4.19,9.49,1.00
3.78,8.32,3.68,3.98,7.16,11.10,3.74,8.87,9.85,10.06,4.08,8.78,9.74,12.25,3.82,4.14,3.46,9.31,3.85,4.57,7.24,3.79,4.15,3.87,6.06,6.21,3.90,4.15,4.16,8.58,0.00
3.91,4.37,12.72,5.99,9.19,11.94,9.52,9.58,8.55,9.43,6.83,8.73,9.54,13.34,3.82,6.41,12.14,7.77,3.97,4.23,7.19,9.83,4.31,4.06,8.70,6.26,4.83,7.94,5.39,9.29,0.00
4.16,4.15,6.26,3.78,4.27,3.97,4.81,8.20,7.56,3.57,7.41,10.55,8.93,8.16,3.85,4.85,3.25,9.38,3.90,4.34,4.20,4.03,6.94,4.06,10.14,8.81,3.84,4.02,4.39,4.77,1.00
4.29,7.23,4.97,3.92,3.75,6.37,4.09,9.98,9.52,7.97,7.11,10.33,6.20,5.26,5.63,7.49,3.50,12.15,4.03,4.19,5.61,4.53,7.70,3.94,11.70,8.21,4.63,4.18,4.43,4.55,1.00
4.14,4.88,3.47,4.49,4.10,9.35,3.97,10.75,12.16,9.58,4.09,9.72,7.78,12.21,3.86,6.73,3.11,10.56,6.82,5.80,8.01,8.82,4.16,4.09,7.84,7.59,3.83,4.07,4.96,4.71,0.00
4.10,4.10,6.62,3.92,6.62,9.84,5.22,10.04,7.02,4.81,4.08,8.88,9.37,12.02,5.12,5.68,9.08,8.82,3.72,6.48,8.73,4.23,4.49,4.28,8.72,6.87,6.61,8.02,9.89,6.57,1.00
4.06,4.43,7.12,6.20,5.77,9.99,3.91,11.82,10.12,10.09,4.65,9.01,9.02,12.19,3.76,5.46,3.31,10.82,3.77,4.63,7.62,4.06,4.20,4.93,5.35,7.10,4.15,6.90,4.42,5.26,0.00
3.75,9.88,9.02,4.48,4.01,12.13,3.80,12.47,11.66,8.46,8.38,9.88,8.30,13.08,3.70,6.43,4.09,9.09,4.09,4.06,6.81,6.28,4.25,4.05,5.20,9.02,3.73,4.27,5.16,4.54,0.00
3.90,8.39,9.33,4.03,4.78,10.07,3.71,12.59,12.30,9.23,5.97,9.17,9.91,11.82,3.87,6.50,4.20,10.43,7.83,9.34,8.56,9.27,4.13,10.26,6.65,8.36,10.69,4.03,6.78,7.87,0.00
3.99,7.26,9.95,4.36,7.17,10.00,4.43,10.86,9.31,9.65,5.07,8.62,9.09,11.84,3.81,4.90,3.29,10.03,3.80,4.16,7.94,5.49,4.57,3.93,4.56,6.69,4.59,8.18,6.09,6.47,0.00
5.92,3.68,12.59,10.21,5.67,11.00,4.21,9.79,9.24,9.34,6.26,7.42,9.75,10.69,3.67,4.88,4.30,9.47,10.09,4.35,6.79,3.92,5.84,5.43,6.26,7.54,4.24,7.74,7.25,8.51,1.00
4.07,9.21,10.44,4.63,8.43,10.11,5.75,11.02,11.65,9.88,6.68,8.46,9.52,11.98,3.89,5.19,3.27,10.59,3.98,4.02,8.00,4.46,6.26,4.09,5.44,6.93,9.95,8.37,7.92,6.94,1.00
4.65,3.72,12.72,4.15,6.55,11.40,4.58,9.03,9.73,9.14,5.07,8.35,9.57,6.96,3.93,4.42,3.31,6.38,4.46,8.35,5.73,4.67,4.29,4.20,5.66,7.36,3.95,8.90,8.40,7.26,0.00
4.31,4.15,8.73,10.77,3.82,10.70,3.86,10.13,11.33,9.55,4.01,9.78,10.08,8.96,8.39,5.16,3.24,10.41,7.11,4.33,8.04,10.98,5.95,4.01,4.16,8.46,7.32,4.65,4.28,11.11,1.00
4.21,4.29,7.45,3.89,6.46,10.95,4.21,10.31,9.89,8.72,3.95,8.61,9.99,12.88,3.81,4.91,3.41,8.80,4.39,4.77,6.88,4.09,4.23,4.21,7.46,6.98,4.36,3.98,6.96,5.75,0.00
3.87,8.25,11.62,5.33,6.04,8.88,7.76,9.77,11.13,9.17,5.86,7.27,10.34,11.41,3.82,4.58,3.22,10.06,3.85,8.26,6.95,9.29,4.34,4.24,4.71,6.73,6.01,5.93,8.76,8.43,0.00
3.98,4.38,4.24,3.73,3.98,6.63,3.96,9.79,9.96,9.38,6.96,10.27,9.23,10.11,3.96,6.63,3.60,11.60,4.17,4.16,5.34,3.83,4.30,4.68,9.15,7.32,4.55,5.12,4.36,7.67,1.00
4.13,4.17,4.10,4.12,4.54,6.92,4.01,11.06,10.81,9.29,3.96,9.00,9.66,10.72,4.10,4.57,3.33,10.91,9.52,5.27,6.12,3.97,6.07,4.40,7.84,7.87,4.78,8.80,4.22,4.86,1.00
4.19,3.89,7.12,4.22,4.39,11.96,3.80,9.93,8.84,9.37,3.84,8.61,10.40,10.19,3.84,5.60,3.26,8.36,11.29,4.25,7.22,9.98,5.01,3.89,7.42,7.54,3.69,4.12,4.30,6.32,0.00
4.22,3.49,6.01,4.44,5.30,11.87,4.32,9.86,8.89,9.32,4.01,8.62,10.41,9.85,3.85,4.59,3.28,8.47,10.97,4.16,7.09,9.33,4.64,4.09,6.45,7.09,3.68,3.97,4.55,7.15,0.00
4.14,6.19,7.10,4.16,4.50,6.68,3.86,8.27,10.41,8.50,6.41,9.61,7.88,4.75,10.02,7.04,3.66,12.60,3.71,4.13,5.26,4.64,7.11,4.20,11.37,8.49,4.21,3.96,4.68,4.43,1.00
4.50,4.11,3.92,4.30,4.49,4.24,3.87,9.83,9.41,5.26,5.42,5.09,4.24,6.87,4.09,6.71,3.32,5.54,4.39,4.27,3.99,3.70,4.63,4.34,4.70,8.05,4.15,4.34,4.89,4.55,0.00
4.05,4.81,4.63,6.33,4.23,9.20,3.41,9.83,10.88,9.69,6.37,8.51,10.50,12.36,3.86,7.22,3.33,10.32,4.26,4.07,7.19,4.40,4.94,4.19,8.52,8.44,3.63,4.21,4.53,12.99,1.00
3.83,6.73,10.40,3.90,6.04,10.48,4.66,10.78,10.98,5.26,4.64,8.66,9.20,12.67,3.72,7.41,3.32,6.68,3.98,4.22,8.47,5.15,5.33,4.31,6.25,6.36,3.97,3.92,8.28,5.88,0.00
3.95,4.33,12.32,8.74,4.23,11.35,3.90,10.04,8.02,8.95,4.56,8.12,9.12,11.92,3.71,4.82,5.39,9.47,10.38,5.97,7.82,4.00,4.10,4.80,3.99,7.50,3.58,6.05,5.16,8.33,0.00
4.00,4.34,9.80,3.82,7.76,9.78,3.68,9.38,8.66,7.77,4.28,8.00,8.93,11.36,3.85,6.91,3.72,10.18,8.56,11.66,8.08,4.01,4.33,4.98,4.63,6.40,3.79,4.10,8.45,6.99,0.00
4.22,6.67,3.82,3.83,4.53,4.17,4.08,9.50,9.22,8.81,7.28,8.83,9.10,5.02,6.68,6.53,3.60,10.55,3.98,4.17,4.01,4.05,4.56,4.29,10.29,7.53,3.78,4.01,5.31,4.63,1.00
4.15,4.25,3.90,4.28,4.15,4.48,3.60,7.24,8.29,6.13,4.00,7.99,4.08,5.06,4.28,7.66,3.52,5.85,4.22,4.43,6.86,3.84,4.39,4.36,7.30,8.12,3.85,4.46,5.03,4.51,0.00
