10584_at,10964_at,11167_at,116362_at,116372_at,1266_at,149111_at,1528_at,1604_at,203427_at,219285_at,22835_at,23199_at,258010_at,27075_at,3082_at,401261_at,4060_at,4118_at,51170_at,51473_at,5266_at,55504_at,55740_at,55790_at,55900_at,5799_at,5950_at,6281_at,6304_at,6347_at,64426_at,6999_at,84302_at,84958_at,85453_at,8572_at,90293_at,9353_at,9590_at,label
4.15,5.54,4.79,4.19,9.75,10.16,4.46,9.21,9.55,8.88,3.83,8.70,8.35,9.48,11.31,3.83,6.08,3.30,6.09,11.24,7.24,5.75,4.34,6.72,10.14,9.06,3.97,3.95,14.19,4.25,6.83,6.74,7.79,8.05,6.39,3.78,3.91,10.13,4.85,9.03,0.00
3.87,6.23,12.42,4.31,5.46,11.19,7.14,11.52,11.00,10.00,7.34,7.81,7.16,10.36,10.27,3.87,5.77,3.39,4.69,10.79,3.88,4.14,4.70,6.58,5.31,8.45,4.35,4.17,14.04,8.71,3.42,6.91,4.06,4.73,5.24,3.87,7.36,4.08,6.82,7.70,0.00
4.17,4.01,4.70,4.02,4.39,11.29,4.32,11.89,8.27,9.11,3.91,8.67,10.37,9.07,13.18,3.95,6.57,3.29,4.76,3.79,6.02,4.23,3.95,8.70,3.82,9.76,4.98,4.08,12.13,8.45,4.24,7.29,3.89,4.39,5.82,4.13,4.03,4.15,5.37,4.55,0.00
3.95,4.00,6.13,6.61,6.37,11.08,6.43,10.59,12.23,8.54,4.90,7.95,7.50,10.61,11.10,3.68,5.93,6.65,6.40,8.77,3.79,4.13,10.35,7.87,9.57,8.15,4.69,3.89,13.49,8.08,3.36,6.81,3.68,5.31,4.59,4.11,7.98,3.93,6.53,7.95,0.00
3.83,3.73,3.89,4.06,4.10,4.40,4.10,9.56,10.50,7.32,5.92,6.79,11.35,9.86,7.95,3.92,7.44,3.52,4.42,11.19,3.78,4.05,4.15,4.26,3.79,9.39,4.21,3.97,8.80,8.26,3.61,8.61,3.73,9.43,7.50,8.82,3.83,4.16,4.08,4.22,1.00
4.32,4.54,4.63,3.90,4.08,7.44,4.31,11.11,4.51,8.88,7.45,5.70,9.76,10.10,11.16,3.88,9.43,4.03,4.39,11.36,3.96,4.48,5.72,5.25,8.40,9.02,7.77,4.67,13.95,5.84,3.62,8.40,3.90,8.63,7.64,3.79,4.08,4.26,4.60,4.48,1.00
3.89,3.92,3.70,3.97,8.62,10.78,3.78,10.91,10.27,9.60,6.39,8.63,9.10,9.75,11.44,3.78,5.93,7.23,4.27,9.60,4.24,8.99,3.98,7.15,9.92,8.69,3.99,3.89,13.79,8.65,4.32,7.78,4.97,9.29,4.11,9.16,4.04,6.74,6.34,5.26,0.00
4.29,4.18,3.73,4.08,4.22,4.12,3.79,6.92,9.42,9.04,8.59,4.82,8.58,9.98,11.32,3.90,8.23,3.29,4.69,8.44,4.11,4.41,4.46,5.78,7.97,4.23,8.63,4.15,13.93,7.66,3.43,6.66,3.69,6.67,4.52,4.03,4.18,4.33,4.13,8.72,1.00
4.07,5.25,11.04,6.33,7.46,10.47,3.97,10.35,10.33,9.31,6.20,5.00,8.28,8.30,12.11,3.90,5.29,3.21,4.60,9.09,3.66,9.87,4.24,7.14,3.86,7.22,4.34,5.10,13.82,8.14,4.59,8.20,4.24,8.81,6.77,3.80,4.21,9.54,5.62,9.19,0.00
3.93,3.84,13.15,9.33,4.08,10.40,3.84,9.48,7.71,8.87,3.99,9.99,8.18,4.09,8.37,11.81,6.85,12.40,5.60,9.15,4.04,4.05,4.23,8.26,4.18,10.04,5.55,5.03,10.14,4.36,4.07,7.77,4.68,7.72,4.43,8.64,6.70,4.40,10.39,8.94,1.00
4.31,5.40,4.18,4.09,4.05,4.14,3.91,9.38,9.08,8.77,4.29,7.88,8.55,8.42,10.88,4.11,8.55,3.37,4.36,8.47,4.14,4.28,4.07,4.35,3.98,8.63,6.79,4.48,12.15,8.29,3.97,8.72,3.68,4.79,7.44,3.86,4.38,5.34,4.67,4.68,1.00
4.10,3.88,4.06,3.85,4.21,10.19,3.97,11.63,12.90,9.11,4.25,5.74,5.58,9.99,13.18,4.04,5.32,3.51,4.41,11.26,3.64,12.75,3.87,7.64,3.68,8.18,5.52,10.78,6.30,10.05,3.69,8.15,5.12,9.06,8.05,3.79,3.94,6.26,4.02,4.50,0.00
4.07,9.17,3.96,4.14,4.94,10.32,5.36,11.98,9.17,6.77,7.10,6.15,8.36,10.23,12.11,3.84,5.14,3.50,4.69,10.04,3.79,4.11,4.03,5.98,4.07,8.84,4.20,4.23,13.81,6.57,3.16,9.06,4.70,4.85,6.55,3.94,4.19,4.03,7.31,7.94,1.00
7.30,8.08,10.76,7.79,4.49,9.43,5.99,9.93,10.95,9.53,5.18,8.05,8.64,9.11,11.25,3.92,4.90,3.71,11.75,9.04,10.31,9.24,4.51,7.96,5.37,9.25,4.43,4.95,13.87,4.49,5.82,6.40,3.83,4.10,7.03,3.87,4.01,8.49,4.87,7.44,0.00
3.91,3.98,10.59,8.79,5.19,9.88,4.49,9.78,9.99,8.25,5.10,7.53,6.47,7.82,8.93,3.78,5.95,6.21,11.88,9.05,4.12,8.07,4.87,7.02,5.12,8.15,4.76,6.24,14.03,4.58,3.95,6.73,4.02,4.25,7.20,4.17,6.75,5.74,6.46,5.70,0.00
4.06,3.86,7.35,3.65,3.93,4.44,4.01,9.75,9.37,8.27,6.02,8.02,9.19,9.38,4.79,4.92,7.35,3.34,4.56,11.74,3.97,3.96,3.97,4.86,3.97,9.03,4.46,4.27,9.96,11.38,5.10,8.71,3.78,4.30,6.52,3.84,4.13,4.88,4.50,4.62,1.00
7.95,10.86,12.85,8.80,4.33,10.70,4.03,11.22,8.78,8.41,7.16,8.10,8.00,10.03,8.13,3.74,5.79,5.56,5.23,8.94,3.80,8.36,3.90,8.27,3.76,8.38,4.19,5.09,13.12,3.76,11.57,7.54,7.55,8.42,4.28,3.79,6.12,4.83,9.51,8.62,1.00
3.81,7.71,3.89,3.76,3.89,4.37,4.07,10.04,10.99,9.75,7.94,7.28,10.32,10.57,11.25,3.77,6.05,3.44,4.72,12.01,3.85,4.07,3.95,4.28,8.87,8.03,4.03,4.08,9.29,10.06,3.93,8.99,3.95,6.12,7.58,3.80,4.47,4.38,4.52,4.78,1.00
3.79,4.10,3.72,11.00,4.00,10.26,3.95,9.70,4.43,8.78,4.10,8.23,8.91,9.03,11.01,4.22,5.06,3.58,4.59,9.77,5.29,4.18,4.15,8.98,3.88,8.99,5.09,13.15,13.95,4.03,3.95,6.27,3.48,4.91,5.83,8.72,5.68,10.54,4.81,4.71,0.00
4.13,5.48,10.36,4.04,5.43,10.42,6.15,9.01,10.50,10.03,6.94,7.98,5.92,9.98,10.06,4.49,5.07,3.67,4.25,7.91,4.00,4.85,4.04,6.86,9.30,7.85,7.43,4.10,13.38,4.86,7.47,6.67,4.76,5.50,4.69,3.97,8.91,4.51,4.97,11.39,0.00
4.23,9.96,12.33,3.64,7.50,9.77,3.63,7.40,10.46,9.40,8.27,8.36,8.66,9.50,11.75,6.24,6.21,11.75,4.58,8.62,3.54,4.49,3.94,7.36,6.68,9.69,6.26,4.96,13.19,6.84,8.31,7.29,7.38,6.59,5.75,3.84,9.47,7.78,7.12,6.83,1.00
3.97,5.64,9.23,5.51,4.52,7.97,3.82,7.47,9.16,9.99,4.16,7.96,7.17,8.52,9.24,3.84,5.52,3.24,4.97,9.39,3.92,5.86,3.77,8.22,3.85,7.81,4.28,4.55,13.88,5.74,3.80,8.26,3.90,7.85,7.60,9.39,6.91,9.69,4.68,5.20,0.00
3.95,9.10,10.56,4.06,7.84,10.53,4.10,8.66,7.97,7.02,7.84,8.12,9.70,9.84,11.97,3.85,5.79,3.36,4.47,4.61,3.86,6.30,5.68,9.55,7.29,9.10,4.19,4.69,14.11,5.65,10.42,7.75,4.08,4.52,5.11,9.41,7.50,7.57,5.71,5.27,0.00
4.42,7.29,8.83,4.47,3.92,10.92,4.02,10.39,10.52,8.35,4.67,7.04,7.71,6.92,10.85,4.07,6.95,3.52,4.75,4.34,3.84,10.32,5.89,8.40,10.91,6.21,4.19,3.75,13.29,7.82,5.93,7.45,3.92,4.55,5.36,7.53,3.95,7.18,4.86,4.57,0.00
4.17,3.87,8.66,4.22,7.96,8.70,3.74,11.43,11.75,8.94,7.60,8.20,10.95,9.00,13.57,3.67,7.81,3.77,10.79,9.22,3.94,4.12,5.99,6.75,3.96,8.93,4.20,4.05,14.17,4.34,4.26,8.29,4.57,4.41,8.72,7.99,4.07,6.49,6.19,4.58,0.00
4.22,6.05,11.01,4.53,4.12,9.07,4.35,10.13,11.45,9.24,8.28,4.95,8.82,8.28,12.39,4.06,4.94,4.60,4.39,9.85,3.48,4.89,4.43,7.79,9.41,7.74,4.16,5.14,13.35,4.46,3.83,6.19,5.10,7.32,5.54,3.82,8.39,4.07,4.96,11.13,0.00
4.10,3.88,4.73,3.85,3.95,10.08,4.34,9.97,8.08,9.81,4.18,7.26,9.58,9.25,10.48,3.98,7.35,3.47,4.47,10.65,3.84,7.24,4.90,7.46,3.71,8.71,5.51,4.78,13.74,4.58,3.04,8.13,4.32,5.95,4.94,3.89,4.34,4.14,4.31,5.44,0.00
4.05,10.48,10.02,4.15,7.48,11.36,3.95,11.30,9.76,10.52,9.04,6.18,8.87,9.06,13.62,3.92,5.52,3.41,4.40,5.92,3.87,9.55,4.16,6.89,6.59,8.49,4.17,4.38,14.42,3.92,4.04,7.46,3.45,4.26,6.84,4.34,6.79,5.88,4.35,4.46,0.00
4.09,6.05,8.57,4.80,8.53,11.46,3.67,11.08,9.32,7.94,4.34,7.86,8.40,9.44,11.67,3.98,5.67,3.41,11.30,10.32,10.31,4.39,4.16,7.93,4.16,9.23,4.31,9.91,13.52,5.49,4.05,7.33,3.94,4.67,8.12,3.65,4.14,7.41,5.84,6.56,0.00
4.49,4.41,7.50,3.72,4.07,9.43,3.67,10.04,10.55,8.82,5.12,7.45,9.45,9.77,10.96,4.23,5.68,3.42,5.31,10.24,4.03,4.13,3.97,7.71,3.98,8.65,4.22,4.08,12.31,7.22,3.23,7.40,3.45,8.63,5.56,3.98,3.96,6.29,4.70,5.05,0.00
4.15,8.94,8.51,4.70,3.98,9.15,3.67,8.80,10.22,8.07,5.77,5.14,9.32,6.84,11.98,3.95,7.58,3.60,4.63,10.72,3.88,4.72,4.04,6.81,4.47,10.37,5.53,5.28,14.07,9.86,3.74,8.26,4.08,8.98,9.08,3.70,3.84,4.77,4.27,8.39,1.00
3.92,3.82,12.24,3.91,7.75,11.60,6.84,10.26,9.58,9.63,7.06,7.88,7.73,9.87,9.19,4.69,5.02,9.90,4.55,9.67,3.83,3.99,6.76,7.39,9.80,8.91,4.37,4.10,13.55,6.54,11.09,7.33,3.79,8.70,4.28,7.98,5.98,7.23,9.23,8.62,0.00
3.71,9.71,10.37,3.93,4.15,11.52,4.14,9.56,10.05,9.43,7.51,7.02,6.94,9.69,12.91,3.87,5.18,3.55,4.12,9.88,3.89,3.94,4.75,5.95,4.32,8.78,7.14,4.03,13.79,8.67,6.16,6.57,5.39,4.92,4.26,3.74,7.34,4.37,7.59,10.81,1.00
4.66,3.92,8.59,3.71,4.07,9.74,5.86,9.59,9.76,8.43,6.09,7.27,6.16,8.89,9.99,3.92,4.78,9.40,4.64,10.00,3.83,4.70,7.74,6.37,7.64,4.61,4.91,6.61,13.10,7.92,3.82,7.12,3.61,4.86,5.80,4.00,4.10,8.34,5.39,8.95,0.00
3.93,8.62,10.63,4.83,10.26,11.71,8.03,9.86,9.95,9.29,7.45,7.52,6.66,10.80,10.47,3.95,4.73,9.79,7.44,9.92,4.03,4.14,6.92,8.04,8.87,8.41,6.25,4.14,14.20,5.67,4.70,6.95,3.80,6.76,4.71,5.24,5.09,4.23,4.92,6.98,0.00
4.23,5.27,10.28,3.89,4.82,9.27,3.87,8.63,9.41,9.33,5.46,7.10,7.67,3.76,12.33,4.15,5.90,3.56,4.55,9.67,3.55,10.23,4.76,7.59,4.08,7.48,4.25,4.19,13.72,5.80,3.75,7.68,3.57,8.26,8.39,3.87,7.53,9.97,5.59,4.86,0.00
3.74,6.09,12.34,5.13,4.20,12.24,7.80,9.53,11.73,8.83,4.21,7.74,8.51,10.47,11.75,3.78,5.15,6.99,6.26,9.09,3.92,4.24,5.38,8.04,7.33,7.34,4.18,4.26,14.73,4.34,3.92,9.29,3.91,4.92,9.64,4.47,3.90,3.94,8.69,8.18,0.00
4.57,3.78,3.65,4.53,3.97,5.65,3.90,4.18,8.72,3.61,6.24,8.29,7.57,3.91,10.33,4.25,8.13,3.51,4.69,5.02,3.85,4.46,4.27,4.66,3.70,9.69,4.75,4.61,5.78,7.73,3.61,8.76,3.90,4.56,6.21,4.89,4.22,4.11,4.10,4.35,1.00
4.20,4.20,8.03,4.34,4.71,10.92,3.69,10.29,10.41,6.21,5.04,6.75,8.30,10.61,12.49,3.78,6.28,9.68,10.39,11.31,7.34,4.21,4.03,6.00,5.52,8.03,4.30,4.21,13.64,9.77,3.70,8.85,4.54,8.41,8.86,5.06,5.34,5.11,4.47,7.66,1.00
4.09,4.38,4.22,4.29,4.04,3.76,4.02,9.69,8.79,6.63,7.65,8.23,9.16,9.69,7.15,3.92,5.80,3.57,6.57,9.47,3.96,4.49,3.99,4.10,3.64,8.91,7.20,4.45,12.05,5.61,3.84,7.33,7.19,4.27,7.86,3.92,4.34,4.10,4.48,4.63,1.00
4.08,3.76,11.44,5.14,4.30,11.71,3.81,10.71,8.49,6.55,4.11,8.15,8.15,8.06,9.47,3.89,4.73,7.47,9.44,9.92,10.26,4.87,4.18,7.11,6.41,7.80,4.16,4.15,13.61,4.14,4.00,6.88,4.26,4.57,7.95,4.69,4.41,8.23,5.13,9.72,0.00
4.08,3.81,4.14,4.02,4.09,10.39,4.01,11.69,11.22,9.75,5.24,4.98,7.74,10.87,13.72,11.01,5.62,12.42,4.76,11.75,10.51,5.91,4.01,4.61,6.62,8.83,4.43,4.34,13.67,4.03,3.53,7.98,3.92,9.13,7.92,3.89,4.33,4.16,4.15,4.67,1.00
3.99,4.24,9.09,3.85,7.76,11.29,3.74,9.89,4.23,4.56,4.16,8.99,10.15,7.00,10.78,3.83,7.51,3.45,4.41,8.86,3.72,3.84,4.02,9.52,3.69,9.94,4.88,4.44,4.58,12.35,3.64,8.73,3.82,9.66,4.78,3.67,7.37,9.24,7.54,11.07,1.00
4.36,4.96,9.83,7.85,8.67,10.16,8.83,9.59,9.29,9.56,5.16,8.75,6.82,10.26,10.79,3.84,5.62,8.85,4.48,10.76,4.16,4.30,6.78,7.09,6.92,9.05,4.17,4.02,13.42,3.91,3.54,7.02,4.07,7.93,4.71,9.38,4.22,7.09,4.81,9.91,0.00
3.79,4.65,10.19,5.09,6.45,11.78,8.42,9.36,10.54,10.36,6.31,8.12,8.54,9.03,9.21,4.13,5.74,12.00,4.23,9.71,4.63,4.85,4.35,9.04,8.62,8.37,4.05,5.56,12.99,4.81,6.95,8.62,5.58,6.57,4.32,3.90,4.07,3.98,4.57,11.32,0.00
4.28,3.67,4.08,3.64,4.15,7.71,3.91,9.40,9.91,8.34,5.14,9.32,8.62,4.00,8.63,4.14,7.39,3.48,4.34,7.98,3.96,4.36,4.94,7.18,4.24,10.07,4.47,4.37,12.28,7.46,3.60,7.45,4.07,4.44,5.15,4.22,4.09,4.33,4.79,9.02,0.00
4.03,3.88,8.24,3.92,3.77,9.59,4.16,9.96,7.59,7.83,6.28,8.52,10.08,10.42,10.59,3.99,6.59,3.39,9.03,10.07,3.90,3.85,4.04,7.26,4.63,8.86,5.09,4.04,10.83,12.31,3.52,9.49,3.95,4.57,8.26,10.57,3.79,3.96,4.12,5.03,1.00
4.83,11.90,3.83,3.99,3.94,8.72,4.49,5.75,9.66,8.43,10.51,6.41,9.77,9.32,3.83,5.21,7.75,3.22,5.40,8.71,3.76,4.17,6.22,3.91,9.72,9.22,4.17,4.08,7.14,4.63,3.63,8.97,6.11,5.07,8.72,3.96,4.02,4.03,4.48,4.86,1.00
4.24,7.27,3.86,3.95,3.93,4.30,3.87,9.33,10.72,9.32,5.71,7.60,10.02,10.07,10.33,8.89,6.88,3.25,4.57,11.32,3.75,3.99,4.09,6.23,4.23,9.17,4.87,3.94,5.26,10.92,5.57,8.45,6.92,4.69,9.08,3.77,3.88,8.89,4.51,4.84,1.00
4.31,4.00,3.71,3.92,3.94,4.67,4.21,8.97,10.67,9.47,9.04,5.23,9.46,10.79,11.22,4.02,7.38,3.50,4.42,5.68,4.13,5.03,4.31,4.17,3.92,8.01,6.86,4.58,6.68,7.11,3.59,7.32,4.09,4.76,5.34,9.65,4.26,11.51,4.29,4.40,1.00
3.88,9.70,8.30,4.48,4.33,10.37,3.72,10.89,11.56,7.50,8.01,6.77,6.93,10.00,12.48,3.70,5.95,8.57,9.06,8.95,4.12,9.79,3.95,6.85,4.06,8.45,4.10,6.51,13.10,5.93,3.57,7.49,4.56,8.94,8.45,3.96,4.09,8.75,4.43,7.52,0.00
4.61,4.07,4.08,3.94,4.04,3.53,3.84,10.21,10.07,8.41,7.16,5.44,9.76,10.42,10.23,3.95,7.15,3.29,4.60,8.44,3.87,4.36,4.08,4.29,4.46,9.18,4.42,3.85,9.67,7.98,3.62,7.64,3.91,4.64,4.78,3.91,4.06,4.74,4.48,4.71,1.00
4.30,3.91,4.46,3.73,4.03,7.74,3.74,10.83,9.75,8.96,8.98,6.72,8.86,10.33,9.64,6.55,6.99,3.65,4.51,8.39,4.09,4.20,4.21,5.93,5.66,9.51,4.37,4.14,9.24,6.15,4.14,8.40,7.75,4.82,5.16,4.11,4.31,4.19,5.14,6.86,1.00
4.09,5.54,7.67,5.08,6.47,7.68,4.02,9.59,10.85,8.45,4.50,5.37,8.59,9.01,12.71,3.89,4.90,3.35,4.94,6.54,3.83,5.36,4.26,7.76,3.70,7.06,4.69,4.74,13.89,4.58,3.65,7.54,7.74,8.46,8.16,4.01,5.21,7.08,4.39,9.64,0.00
3.84,3.99,5.73,3.91,4.10,6.08,3.94,9.14,9.42,8.85,7.62,8.51,10.97,9.43,11.85,6.38,5.75,3.26,4.61,11.32,3.74,4.17,4.06,4.12,5.57,10.10,4.66,4.00,12.00,11.37,8.83,7.83,4.11,7.27,9.15,4.07,4.94,6.75,4.34,4.64,1.00
6.40,3.72,7.39,8.67,3.66,10.11,5.10,9.24,7.22,8.72,4.01,4.50,9.66,8.26,8.60,11.58,6.22,3.49,5.23,10.82,6.26,4.27,4.03,9.48,4.39,9.44,5.04,3.97,13.69,5.13,5.42,7.49,3.71,7.08,4.66,7.27,8.24,6.74,6.92,10.53,1.00
4.20,7.65,11.12,3.79,8.25,11.21,5.82,9.77,8.91,8.91,6.08,7.47,8.67,9.69,10.98,8.35,4.93,12.79,4.62,10.23,3.67,4.12,7.14,9.03,7.98,9.32,4.28,4.08,12.70,5.34,11.39,7.40,7.89,8.77,4.84,10.08,7.46,10.06,11.34,7.90,1.00
4.44,4.00,3.66,4.03,3.77,5.20,3.53,9.38,10.09,7.88,6.51,6.69,10.73,9.63,11.01,4.39,6.65,3.79,9.41,11.22,4.10,4.35,4.23,4.05,4.14,9.73,4.42,4.16,8.90,7.31,6.23,7.56,6.88,8.35,6.60,8.99,4.07,4.23,4.39,5.93,1.00
3.91,9.81,11.64,3.81,10.61,12.34,4.02,7.48,4.99,5.75,6.50,4.53,9.72,6.89,10.80,3.70,7.21,3.52,6.82,9.60,10.34,7.88,6.26,8.47,3.84,9.37,4.02,3.89,14.40,3.91,7.98,7.68,3.68,6.63,8.39,11.04,8.57,6.78,10.96,11.02,1.00
4.20,5.73,9.47,6.67,4.91,9.19,3.71,11.03,10.04,9.14,5.80,8.40,8.80,3.70,12.09,3.82,6.47,3.36,4.51,6.52,3.73,6.01,4.31,8.36,4.66,9.71,4.29,3.84,13.93,5.06,3.66,8.18,5.43,7.68,7.72,3.84,4.08,8.49,4.56,8.60,0.00
3.88,6.65,10.76,9.47,4.16,9.82,4.16,9.56,11.31,9.23,6.60,6.97,7.95,7.12,10.25,3.88,6.84,3.32,4.54,8.93,4.01,13.66,4.01,8.04,3.89,9.18,4.05,10.02,14.13,6.55,3.67,7.63,4.50,8.20,7.29,3.91,8.24,6.50,5.44,9.30,0.00
4.43,3.88,4.05,3.97,4.11,4.22,3.92,8.04,7.02,9.35,8.37,5.05,8.97,9.90,7.13,4.11,6.23,3.42,4.49,6.90,4.09,4.17,4.08,4.10,4.09,7.25,4.38,4.08,8.86,5.33,3.81,8.23,5.41,4.14,4.65,8.09,3.84,4.22,4.38,4.43,1.00
3.75,4.65,7.39,4.93,4.08,7.21,4.32,9.27,9.71,10.16,4.23,4.85,8.66,6.94,8.97,3.89,5.89,3.47,4.60,10.17,3.68,12.29,4.50,8.42,5.02,9.75,3.97,4.22,13.62,6.33,4.01,9.08,3.96,5.30,5.37,10.78,3.95,10.53,4.61,7.51,0.00
3.93,3.77,12.08,5.05,3.98,12.66,6.92,10.17,10.05,9.41,5.90,6.72,8.34,8.82,9.76,3.73,6.11,3.77,4.59,9.78,3.97,4.11,4.22,7.07,5.13,8.28,4.48,3.90,13.62,6.92,4.59,8.13,3.56,7.29,4.89,3.79,9.97,5.07,4.85,11.83,0.00
4.59,5.08,9.11,4.56,5.45,10.33,4.68,10.61,8.53,7.75,6.11,8.64,8.49,10.22,11.18,8.42,6.52,6.61,4.74,9.16,3.65,3.81,4.16,6.36,4.35,9.38,7.54,4.23,13.21,4.19,7.72,7.04,8.74,9.04,5.36,3.72,7.13,4.05,7.52,5.67,1.00
4.10,9.95,4.28,4.09,4.05,4.27,3.70,9.91,8.84,8.59,10.41,7.97,8.90,9.41,7.09,8.77,8.04,3.42,4.37,8.22,3.95,4.60,3.99,4.09,4.95,9.72,4.32,4.25,12.00,9.72,3.98,8.54,7.81,4.66,5.06,9.18,4.00,6.68,4.95,4.55,1.00
4.92,3.81,11.18,8.76,4.67,10.79,3.92,9.49,7.37,8.12,4.34,8.06,7.24,9.82,10.96,3.86,5.73,3.32,4.50,9.67,4.25,4.13,4.06,6.88,3.90,9.17,4.93,3.99,12.60,8.61,3.88,7.73,6.66,4.66,5.19,9.86,6.87,6.64,8.02,10.62,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.03,3.77,4.23,4.12,4.84,6.79,3.85,12.04,7.99,9.05,5.33,8.20,8.20,3.69,5.00,3.84,6.52,3.34,4.77,8.17,4.10,4.32,4.21,4.16,4.13,7.68,4.25,4.48,5.54,4.37,3.79,7.39,3.90,4.64,5.73,4.18,4.34,4.23,4.47,4.83,0.00
3.94,8.48,4.57,3.94,4.17,6.63,4.06,9.52,11.17,9.64,7.02,7.70,9.28,10.12,9.39,4.23,5.95,3.82,5.06,10.51,3.74,4.14,4.58,5.34,3.66,10.57,4.31,4.20,9.65,8.24,6.94,6.37,10.98,9.26,5.17,6.08,4.01,6.26,4.73,7.44,1.00
3.99,11.65,11.44,7.53,5.75,11.76,4.08,9.29,8.44,7.23,6.62,8.77,9.28,8.54,10.43,3.67,7.93,4.91,4.37,11.03,8.09,3.98,4.00,9.25,3.59,9.32,4.32,4.01,11.97,8.77,7.72,8.99,3.99,4.69,4.57,10.80,6.20,9.54,7.36,9.32,1.00
3.87,3.80,3.52,5.54,3.94,9.56,3.93,11.37,12.44,8.60,3.88,7.22,8.71,8.04,13.23,3.90,6.01,5.85,5.15,9.34,9.32,4.25,4.60,5.73,3.93,8.66,4.95,7.82,14.45,9.93,3.66,8.83,3.57,8.54,7.76,8.45,4.02,5.74,4.19,9.49,1.00
