1266_at,1604_at,219285_at,27075_at,3082_at,51170_at,55740_at,64426_at,9353_at,9590_at,label
11.43,9.01,5.05,11.72,4.08,8.94,6.81,7.01,7.33,11.23,0.00
9.86,4.60,5.12,11.75,4.13,8.41,8.42,8.37,7.06,11.01,1.00
10.45,4.28,4.89,9.80,12.04,11.39,8.60,7.54,10.55,6.90,1.00
10.25,4.83,4.15,12.89,3.84,7.94,8.36,8.05,9.63,9.41,1.00
3.88,7.67,6.72,9.28,3.81,9.37,3.81,8.71,4.57,4.77,1.00
4.07,8.80,8.59,10.68,3.95,8.61,4.61,8.50,4.37,4.69,1.00
11.75,7.12,4.50,10.91,4.01,10.51,7.19,7.80,4.81,4.68,0.00
8.00,9.84,7.77,3.87,3.72,9.09,3.87,7.11,4.29,4.68,0.00
8.51,7.60,3.81,13.63,3.69,4.10,8.39,7.29,5.04,4.55,0.00
11.03,10.14,6.18,12.57,3.76,9.85,8.19,7.21,7.29,8.96,0.00
10.16,9.55,3.83,11.31,3.83,11.24,6.72,6.74,4.85,9.03,0.00
11.19,11.00,7.34,10.27,3.87,10.79,6.58,6.91,6.82,7.70,0.00
11.29,8.27,3.91,13.18,3.95,3.79,8.70,7.29,5.37,4.55,0.00
11.08,12.23,4.90,11.10,3.68,8.77,7.87,6.81,6.53,7.95,0.00
4.40,10.50,5.92,7.95,3.92,11.19,4.26,8.61,4.08,4.22,1.00
7.44,4.51,7.45,11.16,3.88,11.36,5.25,8.40,4.60,4.48,1.00
10.78,10.27,6.39,11.44,3.78,9.60,7.15,7.78,6.34,5.26,0.00
4.12,9.42,8.59,11.32,3.90,8.44,5.78,6.66,4.13,8.72,1.00
10.47,10.33,6.20,12.11,3.90,9.09,7.14,8.20,5.62,9.19,0.00
10.40,7.71,3.99,8.37,11.81,9.15,8.26,7.77,10.39,8.94,1.00
4.14,9.08,4.29,10.88,4.11,8.47,4.35,8.72,4.67,4.68,1.00
10.19,12.90,4.25,13.18,4.04,11.26,7.64,8.15,4.02,4.50,0.00
10.32,9.17,7.10,12.11,3.84,10.04,5.98,9.06,7.31,7.94,1.00
9.43,10.95,5.18,11.25,3.92,9.04,7.96,6.40,4.87,7.44,0.00
9.88,9.99,5.10,8.93,3.78,9.05,7.02,6.73,6.46,5.70,0.00
4.44,9.37,6.02,4.79,4.92,11.74,4.86,8.71,4.50,4.62,1.00
10.70,8.78,7.16,8.13,3.74,8.94,8.27,7.54,9.51,8.62,1.00
4.37,10.99,7.94,11.25,3.77,12.01,4.28,8.99,4.52,4.78,1.00
10.26,4.43,4.10,11.01,4.22,9.77,8.98,6.27,4.81,4.71,0.00
10.42,10.50,6.94,10.06,4.49,7.91,6.86,6.67,4.97,11.39,0.00
9.77,10.46,8.27,11.75,6.24,8.62,7.36,7.29,7.12,6.83,1.00
7.97,9.16,4.16,9.24,3.84,9.39,8.22,8.26,4.68,5.20,0.00
10.53,7.97,7.84,11.97,3.85,4.61,9.55,7.75,5.71,5.27,0.00
10.92,10.52,4.67,10.85,4.07,4.34,8.40,7.45,4.86,4.57,0.00
8.70,11.75,7.60,13.57,3.67,9.22,6.75,8.29,6.19,4.58,0.00
9.07,11.45,8.28,12.39,4.06,9.85,7.79,6.19,4.96,11.13,0.00
10.08,8.08,4.18,10.48,3.98,10.65,7.46,8.13,4.31,5.44,0.00
11.36,9.76,9.04,13.62,3.92,5.92,6.89,7.46,4.35,4.46,0.00
11.46,9.32,4.34,11.67,3.98,10.32,7.93,7.33,5.84,6.56,0.00
9.43,10.55,5.12,10.96,4.23,10.24,7.71,7.40,4.70,5.05,0.00
9.15,10.22,5.77,11.98,3.95,10.72,6.81,8.26,4.27,8.39,1.00
11.60,9.58,7.06,9.19,4.69,9.67,7.39,7.33,9.23,8.62,0.00
11.52,10.05,7.51,12.91,3.87,9.88,5.95,6.57,7.59,10.81,1.00
9.74,9.76,6.09,9.99,3.92,10.00,6.37,7.12,5.39,8.95,0.00
11.71,9.95,7.45,10.47,3.95,9.92,8.04,6.95,4.92,6.98,0.00
