100652850_at,10161_at,10974_at,1823_at,200844_at,355_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,55106_at,5588_at,57291_at,576_at,5935_at,7068_at,90141_at,9609_at,label
8.56,5.96,4.51,3.66,3.83,4.45,3.44,8.43,5.14,8.86,6.84,9.73,6.56,10.33,10.75,4.45,8.73,5.10,7.82,4.07,1.00
8.10,6.77,9.70,3.73,4.47,5.14,3.77,7.48,5.99,10.00,8.47,8.45,4.24,4.61,9.77,5.08,8.76,5.26,9.36,4.41,0.00
8.13,5.11,4.67,3.85,6.71,5.14,3.51,7.92,5.53,9.90,8.18,8.14,4.43,6.49,10.67,5.07,8.49,6.14,9.68,4.85,0.00
9.02,8.35,4.28,3.69,4.47,5.33,3.53,5.91,8.46,9.42,8.65,8.56,7.98,5.21,10.07,5.77,7.07,4.70,7.45,5.86,0.00
7.75,3.50,4.09,3.66,4.12,9.89,3.99,6.36,10.02,9.59,7.33,9.77,8.89,4.72,9.27,5.29,8.51,7.81,8.66,5.50,0.00
8.36,4.01,11.42,3.68,6.09,8.66,3.52,7.44,7.29,9.40,7.19,8.39,8.28,4.16,8.58,5.48,8.44,6.39,8.01,5.32,0.00
7.12,3.61,4.48,3.83,4.28,7.02,3.45,7.57,6.08,9.39,6.67,9.13,7.04,6.63,8.43,6.14,8.31,4.83,9.19,4.66,1.00
8.44,8.66,10.91,3.67,3.69,9.49,3.33,5.72,10.51,9.57,7.95,9.87,8.37,5.41,10.18,6.68,8.60,5.15,7.51,6.03,1.00
8.28,4.41,4.01,3.91,4.25,8.03,3.38,6.91,5.31,9.77,7.67,9.98,8.37,7.28,9.12,5.02,8.37,5.10,9.86,5.03,1.00
6.87,7.00,8.86,3.95,4.22,8.55,4.22,6.58,7.75,9.31,6.98,4.74,6.15,4.76,10.61,5.36,7.65,7.21,8.14,4.89,0.00
7.41,4.22,4.53,3.87,4.57,5.43,3.45,5.68,5.93,10.44,8.44,8.64,4.65,6.29,7.75,6.94,8.47,5.13,8.77,5.15,0.00
8.54,4.65,4.37,3.77,4.74,5.68,3.44,7.80,6.15,9.00,7.13,9.64,5.06,4.32,12.53,5.04,9.21,4.91,8.08,5.69,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.51,4.10,6.74,3.79,6.12,8.69,3.54,7.10,7.25,9.46,7.51,9.64,9.19,5.85,9.18,5.72,9.17,5.44,8.99,4.22,1.00
7.60,4.98,10.96,3.78,6.49,9.84,3.58,4.18,7.24,7.54,8.36,8.62,4.19,7.20,11.19,6.19,8.14,6.94,9.26,5.15,0.00
8.07,4.92,4.42,4.07,4.83,10.64,4.40,7.88,6.41,10.04,7.45,9.22,6.45,3.98,10.63,4.65,8.55,4.96,7.02,4.64,0.00
8.51,4.83,4.27,6.68,5.10,10.41,6.39,8.03,7.67,9.93,7.37,9.42,5.39,4.20,9.90,4.71,8.12,4.83,7.74,4.45,0.00
7.27,3.92,10.86,3.74,5.40,8.16,3.69,6.33,7.11,9.98,7.57,10.60,8.59,4.66,11.27,4.77,7.75,4.95,8.74,4.48,1.00
8.81,6.99,4.19,3.78,4.00,7.72,3.70,8.23,5.36,8.98,7.23,10.72,6.39,7.86,10.94,4.37,8.22,5.04,6.35,4.74,1.00
8.21,4.98,4.34,3.84,5.56,6.51,3.55,5.12,8.78,10.35,7.24,9.66,8.42,4.42,10.53,5.58,8.33,5.20,8.63,4.85,0.00
8.52,4.67,9.77,3.59,4.52,10.06,7.05,6.37,7.61,10.18,7.21,9.79,8.81,4.38,7.31,4.61,8.30,5.29,8.02,5.29,0.00
8.80,7.55,9.20,3.57,5.64,7.38,3.83,7.07,7.46,8.74,8.43,4.91,6.74,5.05,10.43,4.78,9.00,6.66,11.06,4.74,0.00
7.44,4.37,4.55,4.03,3.85,4.21,3.34,5.76,8.73,7.75,9.61,6.90,6.93,6.62,12.22,4.57,7.63,5.84,9.10,5.47,0.00
7.31,4.10,4.48,3.78,3.57,4.74,3.63,7.19,5.02,10.34,8.08,8.59,8.54,4.34,11.89,7.53,8.91,4.96,9.44,5.45,1.00
7.67,4.28,4.42,3.77,3.69,9.05,3.48,4.74,5.74,9.83,8.43,9.97,4.59,4.51,11.03,6.61,9.01,4.97,8.73,5.67,0.00
7.91,4.12,4.14,3.78,3.81,7.50,5.54,5.80,5.17,10.22,8.36,9.16,8.33,4.23,9.48,5.47,8.45,5.03,8.85,5.33,0.00
4.18,4.69,4.75,3.59,3.92,6.81,3.16,6.85,9.26,8.96,9.16,9.66,8.54,7.05,10.30,6.71,8.74,6.61,8.77,5.50,1.00
9.23,7.55,4.80,3.87,3.89,6.61,3.43,5.83,5.73,10.26,8.71,9.26,7.98,4.50,9.89,5.19,8.58,6.47,7.52,5.30,0.00
8.05,5.13,4.23,3.54,4.74,4.79,3.80,7.15,5.80,9.31,7.65,9.37,8.20,4.02,10.68,5.18,8.52,4.65,9.17,4.59,1.00
9.23,4.51,4.29,3.88,4.09,7.36,3.93,5.50,7.22,9.52,7.58,9.73,6.16,4.16,10.01,6.06,7.91,5.38,7.63,4.85,0.00
9.56,6.55,4.58,3.94,3.63,10.25,3.43,8.13,7.32,9.29,6.17,11.63,6.09,4.32,9.50,4.89,8.90,5.05,7.66,4.71,1.00
8.45,7.91,4.68,3.81,4.30,8.68,3.51,7.74,8.11,9.76,8.40,10.22,8.20,6.22,10.55,6.38,7.14,5.34,8.59,5.66,0.00
7.65,7.54,10.48,3.89,7.78,8.94,3.72,6.55,8.74,9.87,7.96,8.87,5.37,4.09,11.57,4.75,8.48,4.53,9.08,5.68,0.00
8.43,4.31,5.83,4.14,3.69,5.85,3.61,8.95,5.26,10.18,9.84,8.43,4.18,4.04,10.02,7.21,8.47,9.07,8.44,4.39,0.00
8.42,4.81,4.58,3.83,3.88,8.75,3.67,5.59,5.35,6.86,8.73,7.87,4.36,4.07,10.55,5.68,7.91,7.79,9.86,5.79,0.00
7.78,6.96,4.96,3.85,3.74,8.54,4.70,5.63,7.48,9.77,9.33,8.61,8.26,5.81,8.34,4.77,8.13,5.64,9.86,4.56,0.00
8.86,7.59,14.14,3.67,4.72,8.94,3.54,7.10,7.91,8.64,7.81,8.09,7.39,4.16,8.97,5.74,6.89,6.88,8.68,5.61,0.00
8.13,5.52,6.93,3.79,4.28,7.75,3.39,7.38,5.42,9.62,8.88,4.43,4.02,4.27,9.70,4.86,7.85,7.16,8.79,5.30,0.00
7.06,3.80,5.39,3.64,3.87,6.38,5.56,7.58,7.10,10.86,7.20,10.48,5.14,4.26,10.67,6.06,8.07,6.40,8.32,4.31,0.00
9.35,4.98,9.45,3.69,5.89,9.70,3.29,6.81,5.89,9.71,7.63,10.09,7.95,4.46,9.61,4.64,8.88,6.45,9.00,4.72,0.00
7.48,3.78,4.21,3.83,4.77,7.78,3.51,7.30,5.99,10.19,7.92,9.29,8.42,4.08,10.27,4.59,8.34,7.43,8.26,4.91,0.00
4.94,3.81,10.47,4.28,4.23,8.22,5.84,6.42,5.42,9.85,8.12,8.82,3.94,4.54,10.82,5.42,8.86,5.43,9.04,6.04,1.00
8.27,3.91,4.24,3.83,8.19,9.18,3.36,6.98,5.66,10.08,7.11,8.96,4.77,3.95,9.59,5.41,7.48,4.80,9.18,5.17,0.00
8.31,4.16,10.55,3.75,5.92,7.56,5.42,8.46,6.59,8.60,7.21,8.84,8.19,4.15,8.94,5.57,7.49,6.17,7.90,4.07,1.00
6.94,4.22,4.32,3.50,5.63,10.09,3.38,7.37,5.22,9.87,8.63,9.80,6.30,5.73,9.98,4.67,8.11,8.80,9.40,4.61,0.00
6.64,3.73,4.51,3.65,4.75,5.08,3.51,5.87,5.26,9.04,8.94,9.23,7.88,4.30,9.82,5.15,9.50,9.12,8.63,7.96,1.00
6.10,3.85,4.32,3.97,3.77,9.80,3.30,6.04,5.09,9.77,8.03,8.90,8.60,7.59,9.98,7.19,8.31,4.85,8.87,6.28,1.00
8.62,5.41,4.26,3.74,3.97,6.49,4.56,7.47,7.00,9.39,6.33,9.09,7.65,9.95,11.00,4.55,6.41,8.57,7.42,4.76,0.00
8.51,4.43,8.02,4.17,4.42,9.64,3.72,5.33,7.19,10.49,6.28,9.52,8.10,6.20,9.43,5.18,8.32,5.64,9.52,4.50,1.00
9.34,7.45,4.57,3.84,4.53,8.06,3.53,4.84,6.34,9.68,7.48,8.59,5.08,4.56,10.83,4.98,9.26,4.98,8.49,5.27,0.00
7.07,4.22,4.20,3.71,4.54,6.82,4.09,5.46,5.18,10.12,7.55,9.70,8.83,4.11,10.58,4.81,8.48,4.84,8.67,4.63,1.00
6.54,7.56,3.90,3.67,5.28,4.13,3.39,5.83,8.60,5.97,9.13,9.23,7.68,4.29,10.23,5.37,9.37,4.91,8.36,4.78,1.00
7.48,3.86,4.22,3.77,3.75,5.78,3.40,7.22,6.64,9.49,6.95,7.71,8.19,4.99,11.55,5.68,8.79,6.60,8.21,5.42,1.00
9.26,5.15,10.58,3.63,6.31,5.67,3.34,5.43,5.33,10.55,9.98,7.84,6.80,4.01,8.61,4.95,8.85,8.69,9.66,4.90,0.00
7.47,5.92,9.44,3.61,4.50,10.18,3.37,4.99,10.04,10.18,6.83,9.76,8.65,3.91,9.05,5.09,8.80,4.43,8.47,5.52,0.00
8.13,5.73,4.64,3.77,4.40,8.19,3.54,6.37,10.49,8.10,7.32,10.33,7.96,4.14,8.18,6.08,7.19,5.06,7.22,4.70,0.00
9.29,4.34,5.03,3.76,4.60,8.06,3.59,7.86,9.40,9.79,6.89,9.68,8.89,4.07,9.68,6.17,7.84,6.65,9.06,5.28,0.00
9.14,4.27,4.67,3.80,5.96,10.03,3.49,7.11,8.82,10.57,8.24,8.66,8.12,4.27,10.05,4.57,8.17,5.05,8.49,4.36,0.00
8.83,5.68,11.47,3.76,4.32,10.29,3.72,5.98,11.01,10.16,5.63,9.95,9.01,4.19,8.35,5.42,8.91,5.02,8.75,5.15,0.00
7.43,7.10,5.06,3.61,7.31,8.29,3.36,6.90,9.33,9.53,7.99,9.53,7.96,4.14,9.19,5.56,7.64,4.88,8.50,5.89,0.00
5.78,6.21,4.65,3.63,5.19,7.44,3.52,5.81,8.38,10.80,7.81,9.59,7.87,3.91,10.50,5.53,8.71,4.79,8.73,6.14,1.00
9.37,8.58,12.03,3.72,5.73,8.80,3.65,7.78,5.76,10.05,7.35,8.27,6.09,5.86,10.50,5.03,8.14,6.12,8.34,5.46,1.00
7.52,4.63,4.64,3.42,4.44,9.50,3.53,6.03,8.59,10.12,7.25,9.57,7.58,4.31,10.93,5.68,8.03,4.84,8.45,5.39,0.00
7.65,5.49,4.24,4.08,3.85,6.02,3.90,7.48,6.06,10.10,7.22,9.68,4.68,4.55,11.48,4.95,8.59,5.08,9.05,4.85,0.00
