100652850_at,3823_at,388692_at,51226_at,51260_at,5447_at,54495_at,5935_at,90141_at,9609_at,label
7.78,4.70,5.63,7.48,9.77,9.33,8.61,8.13,9.86,4.56,0.00
8.86,3.54,7.10,7.91,8.64,7.81,8.09,6.89,8.68,5.61,0.00
8.13,3.39,7.38,5.42,9.62,8.88,4.43,7.85,8.79,5.30,0.00
7.06,5.56,7.58,7.10,10.86,7.20,10.48,8.07,8.32,4.31,0.00
9.35,3.29,6.81,5.89,9.71,7.63,10.09,8.88,9.00,4.72,0.00
7.48,3.51,7.30,5.99,10.19,7.92,9.29,8.34,8.26,4.91,0.00
4.94,5.84,6.42,5.42,9.85,8.12,8.82,8.86,9.04,6.04,1.00
8.27,3.36,6.98,5.66,10.08,7.11,8.96,7.48,9.18,5.17,0.00
8.31,5.42,8.46,6.59,8.60,7.21,8.84,7.49,7.90,4.07,1.00
6.94,3.38,7.37,5.22,9.87,8.63,9.80,8.11,9.40,4.61,0.00
6.64,3.51,5.87,5.26,9.04,8.94,9.23,9.50,8.63,7.96,1.00
6.10,3.30,6.04,5.09,9.77,8.03,8.90,8.31,8.87,6.28,1.00
8.62,4.56,7.47,7.00,9.39,6.33,9.09,6.41,7.42,4.76,0.00
8.51,3.72,5.33,7.19,10.49,6.28,9.52,8.32,9.52,4.50,1.00
9.34,3.53,4.84,6.34,9.68,7.48,8.59,9.26,8.49,5.27,0.00
7.07,4.09,5.46,5.18,10.12,7.55,9.70,8.48,8.67,4.63,1.00
6.54,3.39,5.83,8.60,5.97,9.13,9.23,9.37,8.36,4.78,1.00
7.48,3.40,7.22,6.64,9.49,6.95,7.71,8.79,8.21,5.42,1.00
9.26,3.34,5.43,5.33,10.55,9.98,7.84,8.85,9.66,4.90,0.00
7.47,3.37,4.99,10.04,10.18,6.83,9.76,8.80,8.47,5.52,0.00
8.13,3.54,6.37,10.49,8.10,7.32,10.33,7.19,7.22,4.70,0.00
9.29,3.59,7.86,9.40,9.79,6.89,9.68,7.84,9.06,5.28,0.00
9.14,3.49,7.11,8.82,10.57,8.24,8.66,8.17,8.49,4.36,0.00
8.83,3.72,5.98,11.01,10.16,5.63,9.95,8.91,8.75,5.15,0.00
7.43,3.36,6.90,9.33,9.53,7.99,9.53,7.64,8.50,5.89,0.00
5.78,3.52,5.81,8.38,10.80,7.81,9.59,8.71,8.73,6.14,1.00
9.37,3.65,7.78,5.76,10.05,7.35,8.27,8.14,8.34,5.46,1.00
7.52,3.53,6.03,8.59,10.12,7.25,9.57,8.03,8.45,5.39,0.00
7.65,3.90,7.48,6.06,10.10,7.22,9.68,8.59,9.05,4.85,0.00
10.64,3.70,6.61,5.61,9.49,9.05,8.97,8.15,8.31,4.82,0.00
8.01,5.24,6.99,6.91,10.06,7.54,7.95,8.22,8.20,5.13,0.00
6.93,3.30,4.97,9.89,9.70,9.42,9.37,8.54,7.35,6.79,1.00
7.59,3.28,5.77,5.65,9.56,9.14,7.90,9.09,9.50,5.33,0.00
8.19,3.63,4.88,5.57,9.20,6.46,9.44,8.14,7.78,5.00,0.00
7.08,3.48,7.42,6.68,9.86,8.40,10.63,8.98,8.77,6.55,0.00
6.36,3.69,5.71,5.38,10.33,6.68,10.12,7.66,8.81,6.61,1.00
6.89,3.87,4.63,7.60,10.12,7.84,9.16,7.99,8.48,4.64,0.00
8.57,3.77,5.67,5.84,8.44,7.16,9.62,8.15,8.53,5.06,1.00
6.43,3.56,7.25,4.59,10.61,9.67,7.49,8.41,8.24,4.66,0.00
8.37,4.08,7.00,6.22,8.48,9.31,6.71,7.79,8.55,4.51,0.00
8.83,3.79,8.51,8.27,9.52,7.38,8.01,7.04,9.04,4.57,0.00
8.54,3.68,7.12,5.76,9.64,8.76,9.37,7.66,8.79,5.22,0.00
8.04,3.20,4.83,7.63,10.28,7.57,9.11,8.86,8.74,6.03,0.00
8.14,5.71,7.44,5.79,10.25,7.02,9.27,8.14,8.64,4.86,0.00
7.47,3.33,6.62,5.35,8.76,6.45,10.06,8.34,7.47,5.95,1.00
7.56,3.37,6.47,4.83,7.84,6.15,10.09,8.44,8.24,4.82,1.00
9.58,3.49,8.22,7.15,9.21,7.26,10.04,9.46,7.12,5.43,1.00
7.92,5.16,8.31,6.33,9.30,7.78,10.38,8.08,9.50,5.76,0.00
9.04,3.64,6.93,5.39,10.21,6.73,10.09,8.26,9.34,6.62,1.00
7.25,3.72,4.85,5.10,9.58,6.95,10.13,8.62,6.97,4.24,1.00
10.00,3.93,8.03,6.37,9.33,7.72,9.35,8.37,8.79,4.74,0.00
8.25,5.39,5.82,6.47,9.02,7.08,10.35,7.94,7.60,4.64,1.00
7.22,3.77,5.39,6.75,4.88,8.66,7.89,7.29,8.79,4.25,0.00
8.54,3.73,7.26,6.17,10.29,7.53,9.15,8.60,7.96,4.95,1.00
9.36,3.25,4.82,6.52,9.56,7.59,8.78,8.60,8.20,5.53,0.00
8.93,3.79,8.46,5.72,8.03,5.78,9.22,7.94,8.22,9.04,1.00
7.51,3.86,6.34,5.15,7.89,7.55,9.24,7.71,8.44,6.54,1.00
8.50,3.65,7.37,8.47,9.52,7.88,9.70,7.86,8.00,7.43,1.00
8.74,3.79,4.62,10.04,9.13,7.27,9.37,8.69,8.55,5.40,0.00
8.27,3.40,6.49,5.89,9.26,6.72,9.98,8.85,7.59,8.83,1.00
8.33,3.79,6.41,8.57,9.53,6.40,9.83,8.88,8.13,5.96,1.00
6.80,3.64,6.17,9.25,9.30,9.52,8.68,7.58,7.70,6.22,0.00
9.31,3.87,8.27,5.22,9.65,6.74,9.53,9.30,7.19,4.46,1.00
7.47,3.61,5.72,7.97,9.07,7.62,8.77,8.25,7.73,5.61,1.00
7.61,3.49,7.05,5.60,9.65,8.84,10.59,8.92,8.94,4.30,0.00
5.93,3.51,5.55,8.97,6.45,8.97,9.04,7.72,9.52,7.00,0.00
9.21,3.77,6.74,5.81,9.87,8.97,9.48,8.07,8.61,5.11,0.00
6.10,3.28,6.83,7.32,9.88,7.75,7.65,7.33,8.15,4.80,0.00
7.47,3.68,5.92,5.86,10.03,7.28,7.38,8.27,8.64,6.05,0.00
8.38,3.85,6.27,4.93,9.15,8.42,8.76,8.01,9.20,4.97,0.00
9.17,3.55,5.58,5.69,4.77,9.87,8.05,8.48,7.56,6.51,0.00
7.42,3.64,8.62,7.05,8.60,8.43,8.24,8.30,10.01,4.69,1.00
9.24,3.66,7.70,9.42,5.98,7.78,10.01,8.82,7.83,6.39,1.00
8.97,3.44,5.95,6.65,8.20,7.36,9.74,6.12,9.55,5.39,0.00
8.33,3.97,5.50,7.57,9.59,7.43,9.74,6.87,8.65,6.28,0.00
8.27,3.69,6.21,4.90,9.33,8.71,10.25,7.54,7.38,6.47,1.00
9.17,3.27,7.14,5.41,9.90,7.56,10.42,7.52,8.71,4.61,0.00
8.12,4.16,7.73,6.31,9.62,7.48,7.73,8.78,7.72,4.93,0.00
8.39,3.28,5.53,5.40,10.05,8.30,6.72,8.96,8.95,4.95,0.00
7.11,3.61,5.81,7.84,10.04,5.90,9.07,8.76,9.02,5.23,1.00
