100652850_at,330_at,388692_at,4013_at,4255_at,51226_at,51260_at,5152_at,51566_at,5447_at,54495_at,55106_at,56122_at,57291_at,5935_at,647946_at,7068_at,90141_at,90488_at,9609_at,label
8.56,6.05,8.43,8.42,8.81,5.14,8.86,4.05,8.76,6.84,9.73,6.56,3.78,10.75,8.73,4.94,5.10,7.82,9.71,4.07,1.00
8.10,5.58,7.48,8.12,9.55,5.99,10.00,3.97,8.68,8.47,8.45,4.24,5.11,9.77,8.76,4.29,5.26,9.36,9.27,4.41,0.00
8.13,6.22,7.92,7.40,9.22,5.53,9.90,4.22,8.79,8.18,8.14,4.43,3.52,10.67,8.49,5.50,6.14,9.68,8.91,4.85,0.00
9.02,4.37,5.91,7.97,6.31,8.46,9.42,6.30,10.03,8.65,8.56,7.98,3.85,10.07,7.07,5.21,4.70,7.45,11.33,5.86,0.00
7.75,9.07,6.36,6.29,8.68,10.02,9.59,7.13,9.76,7.33,9.77,8.89,7.44,9.27,8.51,3.74,7.81,8.66,10.95,5.50,0.00
8.36,7.31,7.44,7.44,8.46,7.29,9.40,5.25,8.81,7.19,8.39,8.28,6.33,8.58,8.44,4.91,6.39,8.01,10.50,5.32,0.00
7.12,6.01,7.57,7.23,6.40,6.08,9.39,3.64,8.61,6.67,9.13,7.04,6.62,8.43,8.31,3.22,4.83,9.19,11.01,4.66,1.00
8.44,5.31,5.72,9.04,4.49,10.51,9.57,6.72,10.58,7.95,9.87,8.37,6.84,10.18,8.60,5.10,5.15,7.51,10.95,6.03,1.00
8.28,12.05,6.91,8.49,4.78,5.31,9.77,3.93,9.83,7.67,9.98,8.37,4.29,9.12,8.37,3.44,5.10,9.86,10.51,5.03,1.00
6.87,10.41,6.58,8.93,8.58,7.75,9.31,7.52,8.74,6.98,4.74,6.15,5.47,10.61,7.65,5.26,7.21,8.14,9.62,4.89,0.00
7.41,8.04,5.68,7.57,9.87,5.93,10.44,7.86,9.91,8.44,8.64,4.65,4.27,7.75,8.47,4.27,5.13,8.77,10.55,5.15,0.00
8.54,7.55,7.80,5.75,8.43,6.15,9.00,7.47,8.23,7.13,9.64,5.06,4.00,12.53,9.21,3.55,4.91,8.08,10.48,5.69,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.51,10.62,7.10,6.81,9.25,7.25,9.46,7.57,8.20,7.51,9.64,9.19,5.83,9.18,9.17,6.96,5.44,8.99,9.90,4.22,1.00
7.60,3.96,4.18,7.39,8.87,7.24,7.54,3.79,8.86,8.36,8.62,4.19,4.77,11.19,8.14,3.90,6.94,9.26,9.56,5.15,0.00
8.07,11.57,7.88,5.37,8.48,6.41,10.04,3.92,9.14,7.45,9.22,6.45,3.75,10.63,8.55,3.56,4.96,7.02,9.68,4.64,0.00
8.51,10.64,8.03,5.25,8.06,7.67,9.93,3.76,10.14,7.37,9.42,5.39,3.72,9.90,8.12,3.69,4.83,7.74,9.14,4.45,0.00
7.27,7.86,6.33,5.58,8.30,7.11,9.98,7.20,8.45,7.57,10.60,8.59,3.75,11.27,7.75,3.78,4.95,8.74,10.32,4.48,1.00
8.81,4.27,8.23,5.79,7.97,5.36,8.98,3.70,8.66,7.23,10.72,6.39,4.00,10.94,8.22,6.27,5.04,6.35,8.89,4.74,1.00
8.21,5.71,5.12,5.60,5.19,8.78,10.35,3.51,8.42,7.24,9.66,8.42,3.78,10.53,8.33,4.15,5.20,8.63,10.98,4.85,0.00
8.52,7.78,6.37,5.22,9.12,7.61,10.18,3.89,9.28,7.21,9.79,8.81,3.49,7.31,8.30,3.14,5.29,8.02,10.66,5.29,0.00
8.80,6.21,7.07,6.03,8.82,7.46,8.74,6.16,7.93,8.43,4.91,6.74,4.14,10.43,9.00,4.25,6.66,11.06,9.79,4.74,0.00
7.44,4.76,5.76,6.47,9.86,8.73,7.75,9.28,8.14,9.61,6.90,6.93,4.85,12.22,7.63,3.84,5.84,9.10,10.66,5.47,0.00
7.31,3.32,7.19,5.23,9.41,5.02,10.34,6.16,9.02,8.08,8.59,8.54,3.85,11.89,8.91,5.94,4.96,9.44,10.88,5.45,1.00
7.67,3.58,4.74,5.32,8.37,5.74,9.83,3.85,9.43,8.43,9.97,4.59,4.86,11.03,9.01,4.05,4.97,8.73,10.96,5.67,0.00
7.91,9.32,5.80,6.56,4.54,5.17,10.22,3.88,9.49,8.36,9.16,8.33,5.36,9.48,8.45,3.22,5.03,8.85,10.76,5.33,0.00
4.18,4.53,6.85,6.09,4.52,9.26,8.96,6.06,8.88,9.16,9.66,8.54,3.85,10.30,8.74,3.85,6.61,8.77,10.68,5.50,1.00
9.23,6.38,5.83,6.83,8.86,5.73,10.26,4.11,9.07,8.71,9.26,7.98,3.85,9.89,8.58,4.97,6.47,7.52,10.39,5.30,0.00
