100652850_at,4255_at,51226_at,5447_at,54495_at,5935_at,647946_at,90141_at,90488_at,9609_at,label
7.87,8.19,9.27,7.68,8.93,7.68,7.57,8.72,10.68,4.86,0.00
8.24,4.66,6.13,8.32,9.69,8.74,6.45,8.96,9.64,5.72,1.00
7.77,3.76,7.98,7.15,9.62,8.05,3.31,9.29,11.84,4.98,0.00
6.18,4.47,6.76,7.82,8.68,8.05,5.61,8.49,9.50,5.29,1.00
6.63,4.66,8.08,8.17,9.92,8.56,3.54,7.92,10.10,5.69,1.00
7.55,7.87,5.88,6.50,9.28,9.40,3.69,7.48,10.68,4.29,1.00
7.41,6.65,7.14,6.68,10.40,9.14,3.66,8.99,11.06,5.68,1.00
10.04,4.26,8.21,6.87,9.30,8.18,6.04,8.14,10.72,5.16,0.00
7.51,4.16,8.76,6.39,10.17,8.13,3.39,7.64,10.65,5.41,1.00
8.80,3.74,8.76,7.09,3.89,8.99,3.88,8.56,9.69,6.21,0.00
6.34,8.16,4.99,8.26,9.77,8.47,5.65,8.93,10.11,5.72,1.00
6.89,8.04,8.52,7.50,8.83,8.99,4.17,8.69,10.36,6.03,1.00
7.46,9.67,6.08,8.06,9.49,8.59,5.65,8.06,10.44,5.20,0.00
8.87,9.37,7.32,8.02,9.43,8.07,5.93,8.65,11.46,5.47,0.00
9.20,4.30,4.85,6.56,10.23,9.20,3.60,7.39,10.16,4.34,1.00
7.76,4.10,8.38,6.96,10.07,9.45,3.97,8.17,9.43,8.66,1.00
5.19,8.97,5.81,9.24,8.32,8.04,4.44,9.49,10.09,6.58,0.00
7.78,8.02,5.26,10.58,8.14,8.14,3.49,10.24,10.43,4.88,0.00
6.69,7.84,5.72,8.25,9.71,9.12,5.85,7.59,10.44,4.30,1.00
8.66,4.74,7.79,7.35,10.11,8.42,3.50,8.39,11.38,5.29,1.00
9.32,8.83,5.69,7.13,9.48,8.35,3.53,8.15,10.94,4.65,0.00
9.14,7.96,9.78,7.17,10.33,8.55,5.02,7.78,11.72,5.06,0.00
7.21,8.27,5.17,7.42,9.83,8.87,3.73,7.75,10.30,4.68,1.00
7.83,7.83,5.13,7.06,9.00,9.11,3.88,8.86,9.68,5.00,1.00
9.37,7.86,4.51,8.66,8.78,9.30,6.69,9.79,10.24,4.48,0.00
8.41,8.22,7.58,8.64,10.10,8.81,5.13,8.14,10.06,6.61,1.00
7.91,9.39,7.47,8.38,8.99,8.13,3.32,8.92,8.76,4.84,0.00
7.39,9.86,5.32,8.77,8.29,8.18,3.81,9.06,9.91,4.50,0.00
7.60,8.93,5.45,9.78,8.02,7.74,5.19,8.78,11.06,5.02,0.00
7.23,8.03,6.03,7.41,8.28,7.87,4.67,8.62,9.54,4.86,0.00
8.67,8.11,7.87,8.28,8.83,7.66,3.37,8.54,9.38,5.41,0.00
7.08,6.67,5.63,7.37,10.41,8.46,5.27,9.13,10.16,4.61,0.00
9.28,8.49,6.20,8.10,8.77,7.79,6.02,9.44,10.32,4.64,0.00
6.72,9.36,5.37,8.21,8.39,8.98,4.98,9.09,8.03,4.37,0.00
9.39,4.11,8.09,7.33,9.50,8.68,3.17,8.50,9.79,5.79,0.00
7.28,4.59,5.20,7.60,9.25,8.30,3.14,8.58,7.53,4.72,1.00
8.56,8.81,5.14,6.84,9.73,8.73,4.94,7.82,9.71,4.07,1.00
8.10,9.55,5.99,8.47,8.45,8.76,4.29,9.36,9.27,4.41,0.00
8.13,9.22,5.53,8.18,8.14,8.49,5.50,9.68,8.91,4.85,0.00
9.02,6.31,8.46,8.65,8.56,7.07,5.21,7.45,11.33,5.86,0.00
7.75,8.68,10.02,7.33,9.77,8.51,3.74,8.66,10.95,5.50,0.00
8.36,8.46,7.29,7.19,8.39,8.44,4.91,8.01,10.50,5.32,0.00
7.12,6.40,6.08,6.67,9.13,8.31,3.22,9.19,11.01,4.66,1.00
8.44,4.49,10.51,7.95,9.87,8.60,5.10,7.51,10.95,6.03,1.00
8.28,4.78,5.31,7.67,9.98,8.37,3.44,9.86,10.51,5.03,1.00
6.87,8.58,7.75,6.98,4.74,7.65,5.26,8.14,9.62,4.89,0.00
7.41,9.87,5.93,8.44,8.64,8.47,4.27,8.77,10.55,5.15,0.00
8.54,8.43,6.15,7.13,9.64,9.21,3.55,8.08,10.48,5.69,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.51,9.25,7.25,7.51,9.64,9.17,6.96,8.99,9.90,4.22,1.00
7.60,8.87,7.24,8.36,8.62,8.14,3.90,9.26,9.56,5.15,0.00
8.07,8.48,6.41,7.45,9.22,8.55,3.56,7.02,9.68,4.64,0.00
8.51,8.06,7.67,7.37,9.42,8.12,3.69,7.74,9.14,4.45,0.00
7.27,8.30,7.11,7.57,10.60,7.75,3.78,8.74,10.32,4.48,1.00
8.81,7.97,5.36,7.23,10.72,8.22,6.27,6.35,8.89,4.74,1.00
8.21,5.19,8.78,7.24,9.66,8.33,4.15,8.63,10.98,4.85,0.00
8.52,9.12,7.61,7.21,9.79,8.30,3.14,8.02,10.66,5.29,0.00
