100124700_at,100652898_at,1009_at,10810_at,1281_at,146857_at,147381_at,147495_at,1604_at,1759_at,1827_at,1847_at,203413_at,2037_at,2152_at,256691_at,2571_at,25797_at,284702_at,29091_at,2919_at,29940_at,3216_at,375033_at,3759_at,3872_at,401074_at,5090_at,54097_at,54532_at,55786_at,57639_at,5793_at,64108_at,644246_at,8870_at,8910_at,9540_at,9603_at,9760_at,label
3.58,6.95,11.91,7.31,3.86,3.93,4.04,4.22,9.73,6.62,7.33,6.89,3.46,9.44,11.20,3.73,5.10,4.94,7.59,10.30,7.17,10.95,4.90,7.14,3.86,4.64,4.61,9.26,3.73,7.23,3.87,4.81,6.97,5.45,7.54,10.21,12.01,9.83,9.02,3.83,0.00
4.35,12.89,9.28,9.24,4.27,4.39,6.15,4.19,8.50,6.68,7.64,6.86,6.59,7.54,4.69,3.69,7.48,8.64,7.20,6.11,10.09,8.56,5.64,4.13,4.51,4.24,7.64,7.35,3.88,5.90,5.33,5.14,5.21,3.68,7.38,12.51,9.86,8.54,8.40,3.98,1.00
3.54,10.45,3.97,8.40,3.73,3.62,4.28,4.42,9.90,9.90,9.51,10.52,4.18,9.00,12.46,3.77,7.20,7.24,7.19,5.01,13.10,10.91,6.12,6.05,5.95,5.41,7.69,7.49,5.15,6.80,6.37,6.65,6.97,6.00,4.72,13.74,11.92,7.27,8.38,4.48,1.00
3.30,10.00,4.14,5.36,3.99,4.11,4.24,4.27,9.89,5.18,5.41,9.78,3.78,8.11,10.35,4.13,7.65,3.71,8.22,5.05,4.40,7.55,4.83,3.76,4.06,5.01,4.53,8.57,4.42,8.36,8.06,4.57,4.25,4.09,7.93,11.70,11.33,10.65,7.47,3.75,0.00
3.43,11.11,9.77,7.01,3.85,7.07,4.33,4.08,12.41,4.88,4.82,8.37,9.52,5.91,8.28,4.15,7.25,4.97,9.37,3.93,5.04,5.36,3.69,4.10,4.60,3.97,4.38,8.18,4.00,7.83,7.05,4.82,8.07,3.94,6.35,11.71,11.23,10.76,3.94,3.62,0.00
3.37,11.86,4.41,5.18,3.71,3.76,4.29,3.87,9.96,5.96,5.39,6.14,3.58,8.28,4.18,3.72,5.92,3.85,8.85,4.37,4.67,6.11,4.33,8.15,4.73,4.11,8.41,6.79,3.61,8.81,6.98,5.49,4.51,6.70,4.38,7.47,4.58,6.45,6.33,8.50,1.00
5.88,13.68,4.28,4.48,3.89,4.20,4.34,5.51,10.81,8.45,4.45,6.38,10.12,5.03,7.60,3.54,5.01,3.46,7.24,5.54,6.29,5.01,6.02,4.95,10.57,7.82,4.10,8.56,4.41,8.01,3.78,5.02,9.69,6.78,6.57,10.09,5.61,9.33,7.88,3.68,0.00
3.48,7.39,4.04,4.62,3.77,5.76,4.13,4.24,10.71,9.12,6.67,6.69,3.51,9.64,6.23,3.52,4.42,6.00,11.79,3.92,5.43,5.94,4.31,5.53,4.19,4.11,3.91,11.45,3.51,5.26,3.86,4.81,4.08,8.17,7.26,8.34,5.20,7.80,3.64,5.99,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5.11,10.66,4.08,4.65,3.85,7.85,4.15,3.90,10.88,6.16,6.11,9.84,3.52,10.06,12.85,3.69,7.44,7.34,9.26,3.94,8.49,10.48,8.87,5.11,4.15,4.63,4.27,7.89,7.74,9.18,3.64,4.65,5.62,7.74,8.17,12.98,8.35,6.68,9.38,3.80,1.00
3.58,5.17,4.37,7.17,3.81,3.71,4.29,3.98,8.70,5.44,7.55,9.81,3.47,6.03,5.21,3.69,4.44,3.61,11.29,7.16,4.36,6.18,4.38,3.86,4.25,4.11,4.11,10.38,3.87,8.90,3.76,5.16,10.59,7.18,7.13,5.51,4.33,4.18,5.15,4.10,0.00
3.32,11.22,4.03,4.90,4.62,6.63,4.00,3.90,8.02,6.80,8.24,7.03,3.57,8.72,10.28,4.98,7.49,3.97,8.70,5.13,8.65,6.70,6.96,4.32,3.76,10.90,3.99,6.76,4.10,7.41,5.02,5.92,7.80,4.89,8.93,12.47,10.82,8.07,8.97,4.97,1.00
3.66,10.98,4.71,8.63,3.79,6.91,4.31,4.53,8.27,8.18,6.06,9.40,3.42,9.73,12.42,3.88,5.54,6.52,8.74,9.32,4.82,9.33,6.05,4.67,3.84,4.26,6.66,9.41,3.90,8.18,7.49,4.22,6.55,3.79,5.21,10.45,10.83,9.27,5.39,4.00,0.00
3.42,10.82,4.38,6.79,3.75,7.89,4.07,3.99,10.08,5.06,6.43,8.80,3.42,10.00,12.56,3.61,4.29,8.07,8.38,3.99,8.28,10.24,9.20,7.06,4.09,9.47,4.37,7.36,5.39,7.19,3.70,4.67,6.92,9.55,7.34,11.87,10.13,8.43,9.60,3.95,1.00
3.46,11.37,4.32,7.13,3.98,7.39,4.14,3.97,9.24,5.71,5.79,10.36,3.37,9.36,12.21,5.99,7.19,6.00,8.34,7.03,4.52,8.34,8.79,7.76,3.93,6.48,4.13,8.08,3.78,6.86,6.52,4.70,4.42,6.63,6.70,11.34,4.26,8.45,6.93,3.87,0.00
3.92,5.41,11.57,7.51,4.16,4.92,4.01,4.09,10.45,8.11,7.54,8.93,3.61,8.96,7.73,3.69,5.81,3.56,8.42,3.91,10.98,8.41,6.60,5.99,4.48,5.80,7.71,6.79,4.05,6.55,4.40,4.62,4.25,3.76,6.61,12.61,11.36,9.04,8.11,4.09,0.00
3.34,10.61,4.00,6.98,3.60,5.54,4.35,7.64,11.81,5.75,9.47,10.22,8.73,9.23,12.18,4.21,4.23,3.49,6.36,3.98,6.23,3.97,9.13,7.85,3.94,10.19,4.36,6.52,3.87,7.49,3.49,5.03,7.20,4.82,6.48,11.42,11.36,7.45,8.31,3.58,0.00
3.63,8.05,4.19,9.10,3.81,3.59,4.53,4.00,9.02,5.04,4.81,6.59,3.57,4.47,4.20,3.65,4.36,4.39,9.65,4.12,4.52,4.76,3.49,3.64,4.04,4.07,4.15,8.33,3.96,6.26,3.75,4.49,4.50,5.10,6.35,5.78,9.44,5.58,5.96,6.97,0.00
3.78,5.13,4.22,5.47,3.79,4.18,4.20,4.59,7.39,6.45,9.24,5.03,3.48,9.84,4.76,3.68,5.10,3.46,8.82,3.75,4.27,7.25,4.45,3.73,7.58,3.86,7.51,8.43,3.54,5.32,6.60,6.74,7.42,8.51,6.95,6.97,9.95,7.88,4.93,3.84,1.00
4.47,13.34,8.37,6.65,10.44,4.20,4.02,4.09,12.44,8.09,7.09,8.80,3.62,8.69,8.23,6.77,4.08,8.51,7.56,3.78,8.58,9.43,6.93,4.56,4.40,4.00,3.99,8.37,3.78,7.07,4.29,4.51,6.81,4.52,5.64,12.65,11.37,10.06,7.45,3.70,0.00
3.62,12.28,3.85,8.00,5.08,3.71,3.79,9.82,10.63,6.46,7.09,8.78,3.66,4.55,6.63,3.91,7.70,3.58,8.05,5.77,9.88,3.99,7.03,4.06,4.85,7.76,4.09,8.30,4.17,7.72,3.67,5.61,5.66,5.93,8.28,10.82,9.49,7.23,4.50,4.70,0.00
3.66,12.45,3.86,8.11,5.70,7.34,4.27,4.12,8.97,5.06,8.69,8.42,3.40,8.21,7.44,3.74,7.26,7.29,7.33,4.98,5.45,5.17,5.01,3.95,4.17,10.66,8.25,7.76,7.86,7.55,8.71,4.76,6.65,7.98,5.99,9.94,9.56,9.57,7.79,3.74,1.00
3.85,11.63,8.88,5.43,4.78,3.90,3.96,4.24,9.20,6.89,7.50,8.54,3.55,7.37,13.42,5.45,4.20,4.03,6.67,4.97,10.41,11.38,4.68,6.59,4.25,12.39,4.76,7.80,3.78,7.66,3.74,5.95,7.03,9.61,6.68,12.29,7.86,7.41,6.03,4.52,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.08,11.79,6.68,8.19,9.34,3.60,3.86,3.79,9.14,7.09,6.91,7.78,3.90,9.82,7.42,3.87,7.03,3.55,6.03,5.60,8.50,10.49,8.65,4.20,3.93,4.12,7.20,9.59,3.86,7.76,8.34,5.85,8.91,5.31,7.70,11.65,11.29,9.65,7.37,4.58,1.00
4.31,10.85,4.14,4.62,4.27,4.31,3.95,4.28,9.62,5.26,9.31,6.46,7.99,8.13,9.54,8.12,6.51,4.28,7.46,6.96,10.33,8.15,8.58,5.35,4.63,4.23,8.56,7.67,3.98,6.10,6.25,6.51,8.02,7.89,5.97,10.20,4.02,10.47,7.87,4.20,1.00
3.39,11.01,6.19,4.73,3.96,3.65,3.82,7.03,9.48,4.92,9.68,7.51,6.64,10.17,6.51,4.36,6.03,10.48,5.91,7.99,7.49,3.90,5.81,3.97,5.08,4.30,9.33,8.76,3.91,8.86,3.63,5.01,8.79,8.60,8.99,11.75,9.93,6.76,7.94,3.26,1.00
3.75,11.27,3.96,9.13,3.71,3.72,3.98,8.78,9.07,5.43,9.27,7.36,3.44,8.69,6.03,3.60,7.26,12.36,8.58,7.72,8.58,4.36,7.72,3.63,4.74,3.88,4.46,7.65,3.95,10.70,3.72,4.38,6.88,7.49,5.86,12.24,10.91,8.01,3.49,3.58,0.00
3.45,11.05,4.06,9.62,3.77,3.56,3.91,4.04,9.19,5.39,7.78,5.90,4.29,9.15,5.78,3.97,8.22,12.36,6.62,7.62,10.69,4.07,5.11,3.60,4.78,4.25,4.39,7.48,3.54,7.11,3.85,4.30,8.99,7.96,7.87,12.23,10.98,8.98,5.42,4.20,1.00
3.78,11.52,6.90,5.05,3.85,6.85,4.22,4.35,10.90,8.38,6.60,8.83,3.75,8.68,8.32,6.60,7.26,4.00,7.15,3.63,7.71,9.11,5.17,6.16,5.92,4.96,7.88,7.81,4.16,6.65,8.13,5.05,6.94,8.70,8.85,12.04,10.18,8.48,8.92,4.47,1.00
3.40,13.39,3.81,9.09,3.78,7.53,4.39,4.18,10.13,5.57,7.81,7.10,3.45,10.72,11.95,3.63,6.43,7.26,7.54,4.04,10.44,10.25,10.45,4.68,4.06,8.99,7.73,8.29,3.82,7.95,8.18,4.68,8.44,5.57,7.07,12.58,11.48,8.72,4.65,3.98,1.00
3.14,9.40,6.74,8.95,3.93,3.59,4.25,4.01,9.13,5.18,8.02,6.34,3.56,8.84,4.18,3.70,4.85,4.22,7.89,7.99,4.52,4.53,9.18,3.87,4.01,4.04,4.45,8.21,3.83,3.92,3.71,5.37,8.02,4.27,5.76,4.51,4.78,7.86,3.72,3.77,0.00
3.77,13.71,4.08,10.71,13.30,3.62,4.10,5.19,6.65,4.99,6.46,6.03,6.51,9.55,5.72,3.64,8.61,10.74,8.65,5.99,3.63,10.46,5.49,3.81,3.92,4.14,6.94,9.13,3.67,5.01,7.72,4.40,7.97,3.91,5.12,7.85,11.39,8.94,5.49,6.73,1.00
5.60,12.51,4.26,9.51,13.40,3.59,8.93,4.27,9.09,8.84,7.66,8.42,8.07,10.34,7.68,5.19,4.12,9.61,8.37,4.79,4.27,10.49,7.62,4.69,6.33,3.49,5.66,8.47,3.62,5.55,7.38,3.97,7.79,6.57,6.07,12.22,11.67,10.52,5.05,5.23,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3.28,12.87,4.14,5.28,3.63,7.83,4.20,4.22,9.17,7.49,6.42,10.57,8.16,10.61,11.76,3.96,6.76,7.02,6.88,3.92,5.48,9.57,3.88,3.98,4.23,4.62,7.21,7.15,4.28,8.19,6.83,4.68,9.25,5.24,6.43,10.96,11.55,9.54,9.03,4.46,1.00
3.58,9.23,4.08,4.22,4.05,3.51,3.81,4.17,7.75,5.78,5.59,5.27,3.48,10.28,4.55,3.70,4.31,7.34,6.72,4.64,4.46,4.60,4.31,3.78,3.76,4.27,4.30,8.16,3.99,6.05,5.28,5.01,4.77,3.78,8.66,5.81,8.35,5.29,4.51,9.52,1.00
3.58,8.85,4.27,5.91,3.84,7.91,4.20,4.34,9.91,5.28,6.38,4.56,3.77,9.91,4.79,3.56,4.37,4.11,8.91,4.52,4.60,7.68,4.70,3.76,4.04,4.05,4.28,8.43,3.94,5.23,4.09,5.91,4.43,6.24,7.70,6.92,3.92,5.29,3.71,3.84,1.00
3.51,7.53,4.30,4.44,3.90,6.34,4.38,4.21,9.97,5.56,6.23,8.23,3.41,9.59,5.34,3.50,7.75,4.53,10.55,4.23,4.65,9.88,4.82,3.70,3.93,4.22,3.99,7.26,4.18,8.30,4.04,4.57,8.28,6.65,5.92,9.43,3.78,6.66,4.63,3.74,1.00
6.68,13.62,11.28,7.88,8.32,3.66,4.14,3.86,9.01,6.18,7.51,6.31,3.19,8.84,11.35,3.94,4.70,5.05,7.12,4.77,4.25,10.10,5.78,3.87,8.83,4.03,4.09,8.14,3.90,6.06,7.86,6.06,6.79,7.19,6.52,5.19,11.26,9.10,5.39,3.64,0.00
3.47,11.18,3.99,5.30,3.74,4.06,4.07,8.56,4.86,7.05,6.82,5.28,3.52,11.08,7.01,3.36,9.21,11.08,8.96,5.80,4.74,5.02,6.10,3.95,5.65,4.40,4.19,8.26,8.96,7.98,5.36,5.14,7.30,4.72,8.33,10.92,3.58,8.74,8.20,3.55,1.00
5.45,11.18,6.14,9.26,3.98,3.51,4.33,11.80,7.59,7.57,6.24,8.26,3.65,8.45,8.27,4.03,8.18,11.05,6.71,7.80,4.62,6.53,10.81,5.05,3.80,5.22,4.24,7.92,4.62,7.02,3.94,4.41,6.65,5.71,8.17,12.66,3.80,8.95,10.98,3.77,0.00
6.65,10.44,3.82,8.25,3.87,3.67,4.36,10.52,4.19,7.91,6.56,5.49,3.62,8.90,5.94,3.94,9.34,8.45,7.40,5.88,5.75,5.37,8.41,3.97,6.52,4.20,4.65,5.97,8.10,6.51,3.61,4.60,4.03,3.81,6.82,11.89,9.53,9.17,6.52,3.60,0.00
5.38,10.23,10.70,4.73,6.65,3.63,4.18,11.32,6.19,6.91,5.78,6.30,3.56,10.05,8.28,3.56,4.58,7.58,8.91,5.01,4.38,7.89,6.74,3.83,3.87,6.44,6.79,7.24,3.86,5.34,3.82,4.38,4.75,4.15,6.25,7.81,10.00,8.45,4.74,3.75,0.00
3.32,12.68,3.78,7.10,3.69,7.55,3.73,3.95,9.34,5.50,5.77,6.73,10.09,9.50,12.25,6.59,6.50,6.62,7.40,5.19,11.28,10.97,4.53,5.86,3.87,11.18,4.52,8.13,3.77,7.03,3.52,4.79,7.96,7.36,5.84,12.05,3.74,7.68,3.69,3.47,1.00
4.14,5.40,3.77,5.18,3.88,4.98,4.00,7.97,10.71,5.11,6.97,5.59,3.53,9.86,4.24,3.79,4.40,3.49,10.53,3.83,4.44,7.50,5.38,3.92,4.52,4.05,4.14,8.28,6.45,7.01,3.87,4.92,6.05,5.12,7.21,7.99,11.06,4.88,5.59,3.76,0.00
7.19,13.31,4.12,9.75,13.42,3.60,4.31,12.51,7.18,5.95,6.09,5.67,3.60,10.13,5.58,3.64,6.71,8.08,7.99,4.06,4.14,10.58,9.52,4.06,8.40,3.88,9.00,9.36,3.63,10.11,7.29,4.77,7.14,4.22,5.74,7.90,10.93,10.58,5.67,5.44,0.00
3.08,11.88,3.99,5.64,3.80,8.19,8.10,7.95,10.67,7.61,6.36,8.25,3.37,9.66,6.43,5.76,5.37,5.54,7.55,4.38,11.89,10.05,3.60,3.60,4.06,3.59,7.50,12.74,3.72,7.08,6.32,3.99,7.84,4.81,8.02,10.48,11.10,9.77,7.63,8.07,1.00
6.04,10.72,4.10,8.41,3.91,5.11,4.21,7.52,10.33,6.35,9.83,8.21,3.72,7.18,7.24,3.28,3.89,3.78,10.84,4.04,4.31,5.27,9.74,3.85,3.86,4.32,3.93,8.88,6.36,7.45,8.07,5.49,6.47,4.16,7.27,12.28,8.62,4.50,3.66,3.85,0.00
3.86,12.23,9.06,6.12,3.84,4.94,4.37,4.07,7.80,7.27,6.97,7.47,3.60,9.33,8.66,3.50,4.66,4.04,8.87,4.49,5.33,7.51,7.36,4.44,4.37,3.89,8.10,5.79,4.13,6.83,8.05,5.92,6.62,9.42,7.76,11.32,7.85,6.82,8.04,3.91,1.00
3.89,12.20,3.93,8.26,10.58,3.45,4.74,7.93,11.26,6.79,11.13,6.22,3.39,9.41,5.81,3.77,9.28,3.94,7.92,8.72,6.82,7.30,8.06,3.75,6.76,4.17,8.64,7.54,4.11,8.49,7.34,6.63,8.68,7.75,6.18,13.02,11.47,7.76,8.11,3.65,1.00
4.23,11.53,4.14,8.81,8.81,3.39,4.56,4.08,9.58,7.70,10.06,8.14,6.62,10.10,9.05,3.68,7.80,9.64,7.46,5.44,13.35,10.28,9.52,3.78,5.58,4.39,7.81,8.51,3.98,7.94,3.62,4.72,8.54,5.98,5.81,13.43,11.86,9.34,8.35,3.77,1.00
3.81,11.18,4.08,8.95,3.76,3.52,4.01,5.50,9.76,5.51,9.09,7.89,3.63,9.16,6.45,5.11,6.01,6.31,8.71,7.48,5.84,4.50,5.80,3.84,4.79,3.95,4.02,8.14,4.45,10.17,3.89,4.61,7.44,7.18,8.44,12.71,10.09,9.56,7.14,3.87,0.00
3.70,12.02,4.47,4.83,3.83,3.86,4.13,5.44,9.06,5.97,10.70,6.95,3.43,9.62,7.13,3.77,7.70,10.30,8.08,6.86,10.97,6.33,6.78,3.61,4.29,4.48,4.03,8.26,4.46,10.34,3.92,4.67,8.70,7.19,8.10,11.88,9.80,7.18,9.04,3.84,1.00
