146857_at,147495_at,1604_at,1759_at,1827_at,256691_at,54532_at,57639_at,8870_at,9760_at,label
3.58,9.10,6.40,6.30,9.56,3.78,5.24,5.30,5.05,6.30,1.00
4.02,4.14,8.12,8.91,7.36,3.71,6.65,4.29,9.55,5.04,0.00
4.28,7.86,4.60,6.25,6.16,3.66,4.67,5.84,7.72,5.02,1.00
4.25,3.86,8.74,7.95,8.19,9.16,6.36,4.09,12.21,5.38,0.00
6.67,3.91,9.87,6.16,7.34,5.30,7.81,3.97,9.75,6.84,0.00
8.37,3.91,9.03,7.89,7.61,5.18,6.79,5.30,10.70,4.56,1.00
3.40,3.87,9.52,9.17,9.06,7.23,7.16,4.94,10.86,8.12,0.00
3.56,4.12,10.37,9.65,9.27,3.95,8.81,4.51,12.38,3.67,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.90,3.84,8.64,5.39,5.99,3.46,8.36,5.36,5.07,5.85,0.00
3.41,4.88,7.60,5.58,6.79,3.57,7.70,5.03,9.60,3.50,0.00
3.47,4.74,8.25,6.43,9.41,3.65,7.03,5.23,11.85,3.69,1.00
5.60,4.69,10.87,6.44,6.52,3.92,7.48,5.71,11.15,4.26,1.00
3.63,4.76,6.86,5.55,6.70,3.57,6.56,8.79,11.45,3.62,1.00
7.29,4.57,10.41,9.44,8.49,5.57,7.24,4.68,12.75,3.64,1.00
5.68,4.21,11.00,6.60,7.01,7.28,6.88,6.04,11.01,5.12,0.00
3.60,5.30,4.42,9.20,7.66,5.90,6.63,5.46,5.90,4.91,0.00
3.50,3.84,8.53,8.30,7.16,3.51,6.50,4.60,11.59,8.30,1.00
5.98,4.04,8.80,5.00,4.58,3.83,6.49,5.27,8.01,3.63,0.00
3.52,13.21,8.48,8.22,6.49,3.56,7.14,4.90,5.22,3.72,0.00
3.69,9.47,8.70,5.92,11.75,4.17,10.27,5.06,12.35,3.86,0.00
3.64,4.35,10.22,5.32,10.03,3.86,7.71,4.42,11.67,3.44,1.00
3.71,7.35,8.06,8.54,10.00,8.30,9.28,4.78,4.73,5.26,0.00
4.16,6.15,7.71,6.91,5.43,8.25,4.63,4.09,8.38,9.33,1.00
3.72,4.30,12.90,6.55,8.41,3.57,6.80,4.34,12.35,3.69,1.00
3.55,4.17,8.39,9.37,8.53,3.61,7.21,4.54,11.32,3.80,1.00
3.57,4.14,10.19,8.60,6.11,3.53,6.61,4.23,5.42,3.75,0.00
3.69,3.92,8.78,5.73,8.74,4.05,7.34,6.19,11.94,3.34,1.00
4.23,3.99,8.12,7.35,7.30,4.08,7.51,3.91,13.40,5.44,1.00
3.63,5.84,7.79,5.22,6.74,3.95,7.19,5.17,12.83,4.02,1.00
3.87,7.66,10.52,9.11,10.15,3.53,6.29,4.79,9.90,3.86,0.00
7.15,4.14,10.40,7.64,6.52,3.70,6.14,4.32,12.05,4.08,1.00
8.13,9.02,11.75,5.27,5.65,5.66,8.77,5.11,11.99,3.45,0.00
4.21,4.25,11.45,8.98,9.87,3.97,8.33,4.84,12.79,3.64,1.00
3.67,4.11,9.74,8.51,7.38,7.12,7.78,4.74,10.94,3.85,0.00
3.75,9.73,9.28,9.26,5.77,3.60,5.33,4.18,7.48,5.26,0.00
3.46,4.38,10.00,5.37,5.88,3.75,9.47,4.65,9.12,3.89,0.00
3.63,4.29,9.58,6.38,8.61,6.74,7.13,4.65,11.06,4.57,0.00
3.72,5.13,8.50,7.21,11.13,4.00,9.73,5.59,12.25,3.83,1.00
7.07,4.86,11.30,8.21,8.76,3.91,8.56,5.34,12.69,4.38,1.00
3.74,8.18,13.10,5.56,7.41,8.96,6.43,4.95,12.18,5.05,0.00
3.96,4.09,9.95,5.43,10.02,4.11,9.19,4.79,12.55,3.84,1.00
3.67,3.95,10.13,5.53,10.23,3.58,8.07,4.48,11.78,3.76,1.00
7.82,4.13,9.56,8.21,7.09,3.63,7.03,4.35,10.49,3.63,0.00
8.15,4.11,10.41,5.70,7.31,7.75,7.79,4.75,10.25,3.68,1.00
5.04,4.00,8.79,5.34,6.32,3.75,6.66,6.64,8.58,7.38,1.00
3.70,3.69,8.49,6.37,6.00,4.15,7.16,4.57,9.76,3.64,0.00
3.69,7.73,11.22,7.04,6.61,3.53,7.60,6.26,11.33,3.75,1.00
3.61,4.55,8.85,7.14,6.23,6.13,7.59,10.31,7.74,3.87,1.00
4.61,4.15,11.56,7.68,6.46,5.13,6.86,4.68,10.75,3.82,0.00
3.81,4.28,10.54,8.10,7.84,5.76,7.97,4.74,11.52,3.87,0.00
7.07,4.03,11.25,6.03,6.68,3.50,6.36,8.28,12.80,4.30,1.00
6.22,6.70,9.91,5.99,7.01,3.60,6.83,5.26,8.40,3.88,0.00
3.49,3.94,9.57,7.69,9.14,5.08,7.35,4.69,10.95,4.01,0.00
6.67,3.94,10.72,7.96,8.40,3.63,5.84,4.81,6.10,8.38,1.00
3.59,4.79,7.28,8.71,5.00,3.61,6.33,4.43,5.89,6.30,0.00
5.72,3.92,9.35,7.35,6.53,9.31,7.31,4.50,12.65,4.75,0.00
5.02,3.85,9.91,5.51,8.68,5.86,6.45,4.88,12.27,4.68,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.70,4.26,9.31,9.27,8.68,5.50,7.76,5.34,12.05,5.23,0.00
3.68,4.18,4.30,6.86,10.85,3.49,6.57,8.87,12.31,3.60,1.00
3.51,4.03,7.02,4.97,8.63,3.71,6.69,5.13,4.43,3.85,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4.84,5.00,9.74,10.16,5.28,3.47,6.26,7.41,10.75,3.66,0.00
4.35,6.68,11.70,4.91,6.64,3.71,6.96,4.10,9.88,7.42,0.00
3.92,4.03,7.56,5.35,7.24,3.64,6.07,7.65,4.46,9.16,1.00
3.37,4.30,9.54,8.59,6.87,3.39,6.81,4.36,9.96,3.52,0.00
4.33,5.19,5.73,9.52,7.56,5.32,6.75,4.76,4.88,8.95,0.00
3.39,4.80,7.02,8.14,6.43,3.64,6.41,5.44,11.34,7.29,1.00
6.26,4.27,10.40,8.96,4.46,6.36,8.31,5.07,12.80,3.72,0.00
6.49,5.68,10.77,5.26,9.87,3.30,7.71,4.85,10.13,3.49,1.00
6.00,3.97,9.53,6.05,6.07,6.32,7.61,4.87,11.42,4.21,1.00
6.14,4.00,10.33,6.50,5.16,4.86,7.66,6.49,12.85,3.67,1.00
3.40,3.90,7.41,4.94,6.41,3.53,7.07,4.46,10.34,3.54,1.00
5.51,4.02,12.22,7.31,5.40,3.81,7.40,4.31,9.98,3.79,0.00
5.33,4.12,8.78,8.70,6.84,3.67,6.96,9.54,8.82,3.72,1.00
6.23,3.94,10.21,6.78,5.34,3.92,7.56,4.38,10.48,3.81,0.00
3.93,4.22,9.73,6.62,7.33,3.73,7.23,4.81,10.21,3.83,0.00
4.39,4.19,8.50,6.68,7.64,3.69,5.90,5.14,12.51,3.98,1.00
3.62,4.42,9.90,9.90,9.51,3.77,6.80,6.65,13.74,4.48,1.00
4.11,4.27,9.89,5.18,5.41,4.13,8.36,4.57,11.70,3.75,0.00
7.07,4.08,12.41,4.88,4.82,4.15,7.83,4.82,11.71,3.62,0.00
3.76,3.87,9.96,5.96,5.39,3.72,8.81,5.49,7.47,8.50,1.00
4.20,5.51,10.81,8.45,4.45,3.54,8.01,5.02,10.09,3.68,0.00
5.76,4.24,10.71,9.12,6.67,3.52,5.26,4.81,8.34,5.99,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.85,3.90,10.88,6.16,6.11,3.69,9.18,4.65,12.98,3.80,1.00
3.71,3.98,8.70,5.44,7.55,3.69,8.90,5.16,5.51,4.10,0.00
6.63,3.90,8.02,6.80,8.24,4.98,7.41,5.92,12.47,4.97,1.00
6.91,4.53,8.27,8.18,6.06,3.88,8.18,4.22,10.45,4.00,0.00
7.89,3.99,10.08,5.06,6.43,3.61,7.19,4.67,11.87,3.95,1.00
7.39,3.97,9.24,5.71,5.79,5.99,6.86,4.70,11.34,3.87,0.00
4.92,4.09,10.45,8.11,7.54,3.69,6.55,4.62,12.61,4.09,0.00
5.54,7.64,11.81,5.75,9.47,4.21,7.49,5.03,11.42,3.58,0.00
3.59,4.00,9.02,5.04,4.81,3.65,6.26,4.49,5.78,6.97,0.00
4.18,4.59,7.39,6.45,9.24,3.68,5.32,6.74,6.97,3.84,1.00
4.20,4.09,12.44,8.09,7.09,6.77,7.07,4.51,12.65,3.70,0.00
3.71,9.82,10.63,6.46,7.09,3.91,7.72,5.61,10.82,4.70,0.00
7.34,4.12,8.97,5.06,8.69,3.74,7.55,4.76,9.94,3.74,1.00
3.90,4.24,9.20,6.89,7.50,5.45,7.66,5.95,12.29,4.52,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.60,3.79,9.14,7.09,6.91,3.87,7.76,5.85,11.65,4.58,1.00
4.31,4.28,9.62,5.26,9.31,8.12,6.10,6.51,10.20,4.20,1.00
3.65,7.03,9.48,4.92,9.68,4.36,8.86,5.01,11.75,3.26,1.00
3.72,8.78,9.07,5.43,9.27,3.60,10.70,4.38,12.24,3.58,0.00
3.56,4.04,9.19,5.39,7.78,3.97,7.11,4.30,12.23,4.20,1.00
6.85,4.35,10.90,8.38,6.60,6.60,6.65,5.05,12.04,4.47,1.00
7.53,4.18,10.13,5.57,7.81,3.63,7.95,4.68,12.58,3.98,1.00
3.59,4.01,9.13,5.18,8.02,3.70,3.92,5.37,4.51,3.77,0.00
3.62,5.19,6.65,4.99,6.46,3.64,5.01,4.40,7.85,6.73,1.00
3.59,4.27,9.09,8.84,7.66,5.19,5.55,3.97,12.22,5.23,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.83,4.22,9.17,7.49,6.42,3.96,8.19,4.68,10.96,4.46,1.00
3.51,4.17,7.75,5.78,5.59,3.70,6.05,5.01,5.81,9.52,1.00
7.91,4.34,9.91,5.28,6.38,3.56,5.23,5.91,6.92,3.84,1.00
6.34,4.21,9.97,5.56,6.23,3.50,8.30,4.57,9.43,3.74,1.00
3.66,3.86,9.01,6.18,7.51,3.94,6.06,6.06,5.19,3.64,0.00
4.06,8.56,4.86,7.05,6.82,3.36,7.98,5.14,10.92,3.55,1.00
3.51,11.80,7.59,7.57,6.24,4.03,7.02,4.41,12.66,3.77,0.00
3.67,10.52,4.19,7.91,6.56,3.94,6.51,4.60,11.89,3.60,0.00
3.63,11.32,6.19,6.91,5.78,3.56,5.34,4.38,7.81,3.75,0.00
7.55,3.95,9.34,5.50,5.77,6.59,7.03,4.79,12.05,3.47,1.00
4.98,7.97,10.71,5.11,6.97,3.79,7.01,4.92,7.99,3.76,0.00
3.60,12.51,7.18,5.95,6.09,3.64,10.11,4.77,7.90,5.44,0.00
8.19,7.95,10.67,7.61,6.36,5.76,7.08,3.99,10.48,8.07,1.00
5.11,7.52,10.33,6.35,9.83,3.28,7.45,5.49,12.28,3.85,0.00
4.94,4.07,7.80,7.27,6.97,3.50,6.83,5.92,11.32,3.91,1.00
3.45,7.93,11.26,6.79,11.13,3.77,8.49,6.63,13.02,3.65,1.00
3.39,4.08,9.58,7.70,10.06,3.68,7.94,4.72,13.43,3.77,1.00
3.52,5.50,9.76,5.51,9.09,5.11,10.17,4.61,12.71,3.87,0.00
3.86,5.44,9.06,5.97,10.70,3.77,10.34,4.67,11.88,3.84,1.00
