10758_at,146857_at,160335_at,175_at,2152_at,26157_at,29940_at,5090_at,5793_at,58526_at,label
9.41,6.00,7.16,7.78,10.86,6.45,10.84,7.71,4.68,7.64,1.00
9.31,6.14,5.60,9.25,11.27,7.53,11.56,7.26,5.82,7.74,1.00
5.90,3.40,4.86,7.85,5.17,3.94,9.71,7.80,7.33,7.38,1.00
8.12,5.51,6.40,8.85,9.54,4.55,5.42,7.93,8.15,8.30,0.00
5.47,5.33,8.91,6.51,4.90,3.50,5.81,7.46,6.94,7.59,1.00
7.71,6.23,7.05,7.89,6.33,4.78,5.26,6.50,5.17,8.91,0.00
7.77,3.93,6.03,7.46,11.20,4.19,10.95,9.26,6.97,7.67,0.00
5.62,4.39,5.72,5.76,4.69,4.61,8.56,7.35,5.21,7.21,1.00
8.94,3.62,6.61,5.95,12.46,5.02,10.91,7.49,6.97,8.40,1.00
7.89,4.11,6.78,8.24,10.35,3.97,7.55,8.57,4.25,6.73,0.00
7.37,7.07,6.89,8.21,8.28,4.20,5.36,8.18,8.07,8.14,0.00
8.62,3.76,4.47,8.32,4.18,8.78,6.11,6.79,4.51,7.74,1.00
8.44,4.20,7.22,6.96,7.60,4.52,5.01,8.56,9.69,8.19,0.00
8.57,5.76,5.92,8.36,6.23,10.13,5.94,11.45,4.08,9.42,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.90,7.85,8.18,6.87,12.85,4.93,10.48,7.89,5.62,7.27,1.00
5.50,3.71,6.80,10.50,5.21,7.17,6.18,10.38,10.59,10.30,0.00
8.29,6.63,5.40,7.17,10.28,3.58,6.70,6.76,7.80,7.83,1.00
5.81,6.91,5.29,3.76,12.42,3.96,9.33,9.41,6.55,7.57,0.00
7.22,7.89,6.37,7.84,12.56,6.62,10.24,7.36,6.92,8.04,1.00
7.24,7.39,5.59,7.89,12.21,4.87,8.34,8.08,4.42,7.73,0.00
6.97,4.92,6.88,8.51,7.73,3.93,8.41,6.79,4.25,7.90,0.00
7.81,5.54,6.14,6.53,12.18,3.89,3.97,6.52,7.20,7.99,0.00
4.75,3.59,5.03,8.35,4.20,4.85,4.76,8.33,4.50,8.26,0.00
8.81,4.18,4.11,6.60,4.76,9.95,7.25,8.43,7.42,9.56,1.00
