114818_at,122622_at,1848_at,2012_at,2109_at,25791_at,2706_at,3097_at,3625_at,389136_at,3992_at,401233_at,56122_at,56521_at,5836_at,6920_at,7188_at,7728_at,84674_at,85027_at,label
5.11,7.82,9.83,10.70,11.14,5.25,8.86,5.73,6.04,3.74,9.98,3.98,3.53,8.60,8.80,6.41,6.77,6.49,7.19,9.86,1.00
8.55,7.86,11.81,10.89,9.53,5.60,6.90,6.59,11.30,4.62,10.03,6.46,7.30,6.31,9.34,9.69,5.14,5.82,8.06,6.36,0.00
8.79,7.16,10.47,10.18,10.11,4.56,9.90,7.11,7.30,3.47,9.62,3.55,3.84,4.78,10.43,5.93,6.27,4.66,6.79,7.11,1.00
6.96,6.95,6.28,12.17,8.68,4.25,7.20,6.50,7.30,6.49,9.24,3.58,4.60,4.48,9.60,5.14,7.90,6.01,9.79,7.06,1.00
9.34,4.75,10.28,4.41,9.20,4.99,10.20,6.90,4.76,3.59,8.68,2.95,4.07,4.50,9.36,4.56,7.37,6.45,5.21,7.68,1.00
8.82,6.71,9.63,12.36,10.47,5.19,3.75,6.00,5.59,3.53,8.52,3.52,4.20,4.16,8.61,4.96,5.00,7.17,4.73,7.36,0.00
8.72,7.49,12.32,10.43,10.28,5.08,4.15,5.61,4.55,3.61,9.03,3.13,4.36,4.13,10.37,4.56,4.61,6.99,4.52,6.90,0.00
6.74,7.53,9.43,8.00,9.10,5.55,4.47,7.26,8.17,3.67,8.59,3.58,3.98,4.77,10.57,4.69,8.03,6.32,4.65,4.26,0.00
9.76,6.31,7.75,4.73,8.20,4.89,7.69,6.76,4.74,3.53,8.29,7.39,3.62,4.19,4.87,5.65,4.45,4.98,4.97,7.89,1.00
7.56,5.10,10.39,13.14,9.70,4.05,4.90,6.60,4.54,6.94,9.70,4.49,5.16,4.23,10.12,7.69,5.83,6.75,8.00,5.92,0.00
6.98,6.65,4.36,7.18,10.12,4.29,4.89,4.69,5.66,3.52,8.30,5.93,5.02,7.26,9.93,5.04,8.01,6.32,4.72,5.46,0.00
6.62,7.43,10.90,4.61,9.27,7.00,4.07,5.79,4.69,3.84,8.98,6.43,6.68,4.27,10.58,4.91,6.48,7.07,4.98,4.52,0.00
8.72,5.50,6.59,8.63,8.32,4.39,3.87,5.46,6.88,7.67,10.26,5.58,3.58,4.57,11.28,8.59,8.95,6.30,6.67,7.25,1.00
5.39,6.62,9.65,12.12,9.69,4.83,9.34,7.80,5.70,7.26,8.45,3.26,4.63,4.11,4.26,6.38,6.90,7.13,10.68,5.61,1.00
6.44,6.03,12.44,10.52,10.58,7.03,9.69,5.47,7.73,5.97,5.24,4.84,5.46,4.28,3.99,5.60,7.45,6.47,9.36,9.38,1.00
7.80,4.69,10.22,11.52,9.24,4.79,4.27,6.31,5.21,8.77,8.53,3.79,3.50,4.51,8.57,8.42,7.80,7.70,8.36,8.60,1.00
8.38,6.98,8.73,9.94,9.17,4.43,4.31,7.61,10.36,9.01,9.34,3.07,6.79,4.54,10.00,7.56,9.06,7.82,4.76,9.04,0.00
7.74,5.18,9.84,10.57,9.47,5.06,4.20,6.43,3.96,7.21,9.73,3.22,7.27,6.00,9.10,6.06,7.02,6.85,8.18,9.75,0.00
6.45,5.42,10.34,12.47,9.43,4.56,4.49,7.42,4.59,8.66,9.81,7.22,7.07,4.50,6.51,7.74,5.64,7.90,9.41,9.15,1.00
9.34,7.16,9.55,11.72,9.76,4.68,4.66,6.40,4.86,4.09,9.21,3.18,5.03,4.97,8.74,6.56,8.16,6.99,9.31,9.45,1.00
6.35,4.17,11.00,11.14,10.11,5.76,5.33,7.69,8.06,3.66,8.60,3.27,4.17,5.66,9.66,6.18,4.57,6.04,9.99,6.25,0.00
6.33,4.67,10.54,12.33,9.28,4.27,4.53,6.33,5.28,9.01,8.97,3.55,3.97,4.30,8.48,7.96,7.67,6.81,8.79,9.35,1.00
9.43,4.53,9.39,10.92,9.24,4.59,6.04,5.45,5.21,10.39,9.21,4.80,4.09,4.36,10.45,6.14,4.22,8.89,5.47,4.28,0.00
4.67,4.23,10.79,4.30,10.00,4.27,4.63,6.72,4.57,3.69,8.24,6.15,4.44,7.71,6.41,7.36,9.10,6.50,7.99,9.85,1.00
8.32,5.99,9.59,12.25,9.75,4.41,4.18,6.01,4.62,3.29,8.92,7.01,3.73,6.32,10.89,4.62,8.43,6.87,6.04,8.92,0.00
6.32,7.84,10.46,8.03,10.16,5.37,4.15,4.54,9.82,3.51,8.91,2.97,4.66,4.64,10.67,4.98,6.76,5.00,5.60,4.35,0.00
7.09,5.34,11.10,10.18,10.25,6.14,10.55,5.22,4.52,4.16,4.88,3.23,4.72,4.21,4.86,10.81,7.63,6.35,5.46,6.94,1.00
4.60,6.37,10.33,10.38,8.69,4.99,8.04,4.96,4.83,4.48,10.44,3.16,6.99,4.89,9.63,6.73,7.12,6.39,4.74,7.45,1.00
8.95,4.48,10.18,8.08,9.51,4.50,5.04,8.00,10.78,6.36,8.86,3.36,6.88,4.69,9.63,5.55,8.09,8.49,7.24,9.01,0.00
5.87,4.40,11.42,6.31,12.09,7.20,9.86,4.81,6.05,3.59,11.33,5.15,6.90,4.75,8.72,4.03,8.08,6.35,7.89,5.72,0.00
8.76,4.66,10.44,9.85,9.12,4.48,5.74,7.24,10.35,3.55,10.03,3.05,3.69,5.76,9.73,8.47,7.37,6.81,8.02,7.14,0.00
8.06,5.27,11.07,4.21,10.77,4.47,7.91,6.68,5.67,3.86,11.01,3.32,4.36,7.73,7.53,8.97,7.15,6.37,6.93,6.41,1.00
4.83,4.09,4.67,4.38,8.28,4.68,4.36,5.62,4.92,3.74,6.48,3.24,3.99,8.52,5.31,4.80,7.80,6.51,6.03,4.30,0.00
5.84,4.75,7.31,4.34,9.06,4.16,6.84,7.73,4.59,3.57,10.79,3.72,4.09,5.71,4.48,4.51,8.94,7.59,4.85,9.43,1.00
4.36,6.80,7.04,8.88,7.92,4.41,3.99,8.09,5.08,6.63,10.09,6.37,3.62,5.10,9.74,9.72,9.56,6.03,8.32,9.01,1.00
6.31,4.66,10.39,4.41,10.51,4.32,4.09,6.81,4.33,3.61,8.78,6.30,3.90,9.58,4.62,4.76,8.02,8.17,6.52,4.33,1.00
4.72,4.91,10.32,4.89,10.51,4.38,4.15,5.37,4.47,3.57,7.88,3.56,3.98,4.41,4.68,6.78,7.03,8.09,7.02,5.06,1.00
4.40,4.58,11.05,4.41,9.07,4.32,4.26,8.15,4.67,3.74,10.18,3.31,3.96,4.10,8.42,4.25,10.14,5.98,8.35,9.72,1.00
6.51,6.72,11.56,11.03,9.75,5.30,7.24,6.85,5.87,5.66,8.56,3.08,4.12,4.39,4.62,7.33,6.57,6.64,10.37,5.77,1.00
4.52,5.04,10.26,5.03,9.67,4.13,4.14,7.99,4.29,9.52,10.28,5.15,5.37,8.15,11.89,7.75,9.01,9.22,6.31,9.73,1.00
4.40,5.56,7.85,4.18,8.63,4.33,3.96,6.66,4.45,4.16,4.57,4.08,3.75,5.14,5.77,4.60,7.30,5.65,6.31,5.50,1.00
4.71,6.47,7.12,4.31,3.96,4.39,5.58,6.03,4.47,3.63,9.14,4.06,4.00,5.29,7.68,7.36,8.36,4.33,5.10,4.80,1.00
7.46,4.18,6.22,4.51,9.78,4.24,9.91,6.71,7.81,3.37,9.83,3.59,4.73,8.03,9.75,5.48,4.78,9.69,4.90,9.94,0.00
6.52,4.16,10.92,4.42,3.96,3.99,8.60,6.88,5.24,3.91,7.81,4.82,4.12,4.61,5.54,8.25,8.37,4.92,6.45,4.77,1.00
4.30,5.28,10.63,4.22,9.25,4.08,3.89,5.55,4.31,3.78,8.47,3.16,3.49,8.86,9.45,4.71,8.54,8.07,9.43,9.83,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.21,4.90,10.36,11.74,10.24,5.45,8.40,6.56,7.63,5.01,8.33,3.24,4.37,4.03,10.31,4.77,4.87,6.31,7.45,7.44,0.00
7.35,5.50,10.10,8.91,9.60,5.85,7.96,5.86,8.77,3.75,7.53,6.80,4.98,4.52,5.02,5.32,6.99,6.00,4.74,4.51,0.00
7.75,6.42,8.54,8.77,9.83,4.41,4.08,6.23,4.46,6.46,9.72,3.11,6.16,6.95,9.71,4.73,10.09,7.14,7.14,9.35,1.00
8.61,6.29,9.38,11.42,6.85,4.33,3.87,7.98,8.34,3.39,9.61,3.39,4.32,5.18,9.29,5.16,9.04,5.67,8.09,6.73,1.00
4.69,6.17,12.08,11.50,10.38,4.47,4.42,8.16,5.13,3.56,10.02,4.17,6.14,7.85,4.52,5.10,6.36,6.26,7.30,8.90,1.00
6.96,9.47,10.35,10.89,9.51,5.54,7.82,6.08,4.83,3.45,8.83,5.37,4.85,5.29,10.55,5.29,7.35,5.73,4.51,7.24,1.00
8.03,6.66,9.33,10.99,9.43,4.34,5.67,7.20,4.37,3.59,8.00,5.42,4.80,4.26,11.08,4.51,4.99,6.85,4.61,7.88,0.00
7.00,7.62,6.62,11.25,10.11,6.10,9.54,6.20,5.49,5.16,10.45,3.28,5.47,4.72,10.84,9.60,7.52,7.02,6.65,6.80,0.00
5.52,8.39,9.86,7.81,10.88,5.14,9.12,5.16,5.05,3.60,8.78,3.11,6.26,8.43,9.85,6.70,7.83,6.63,8.44,6.10,0.00
4.56,4.61,8.05,4.41,4.39,4.41,4.73,6.89,4.72,3.78,6.61,6.81,4.01,5.43,4.60,4.42,6.70,4.84,5.11,4.32,1.00
5.95,4.69,11.99,4.67,9.77,4.28,6.09,4.70,4.90,3.72,8.48,4.13,5.92,6.68,6.29,4.35,6.53,6.66,4.75,9.86,1.00
6.91,7.30,8.57,8.33,8.62,4.72,4.10,5.50,8.16,3.53,10.77,6.95,6.03,5.62,8.41,5.83,5.58,6.01,8.96,7.11,1.00
8.20,4.81,5.91,10.76,9.67,4.32,3.93,7.04,4.49,3.73,9.30,5.47,4.73,4.32,10.49,4.79,7.23,6.42,4.78,7.80,0.00
4.98,4.73,10.21,9.39,9.47,5.17,10.37,5.31,4.93,4.13,5.35,7.04,6.22,4.69,9.38,6.07,10.74,5.93,8.51,10.25,1.00
7.56,5.18,11.34,10.21,9.48,5.97,9.66,6.21,9.72,3.75,8.18,4.28,5.19,4.39,7.62,4.94,5.90,6.25,8.65,4.93,0.00
