1466_at,1848_at,2109_at,2167_at,25925_at,27063_at,283120_at,2878_at,3598_at,3625_at,55179_at,56122_at,56256_at,5836_at,7048_at,7188_at,728192_at,84634_at,91056_at,9955_at,label
11.10,9.60,8.31,3.79,10.43,3.87,4.33,3.87,12.26,7.29,7.36,7.53,9.53,9.60,7.24,7.98,6.90,4.02,4.68,5.11,0.00
10.99,9.42,9.38,3.83,7.98,3.69,4.74,4.04,4.25,5.43,5.00,6.99,7.00,10.79,7.57,8.48,4.91,4.42,5.17,8.97,1.00
11.49,10.29,9.53,5.91,3.53,4.30,4.42,3.79,7.57,6.14,8.30,4.41,7.15,10.05,7.97,6.71,9.34,4.10,5.45,3.85,0.00
10.35,10.64,8.93,3.81,3.52,4.09,4.34,4.40,4.27,4.51,10.61,3.75,4.46,6.78,8.69,8.65,4.16,4.05,6.62,4.51,1.00
8.34,10.76,9.21,4.08,3.33,7.54,4.62,4.69,8.50,4.37,7.90,5.32,6.91,9.59,10.80,6.18,4.30,3.74,5.42,7.34,0.00
9.23,10.14,9.18,3.53,8.35,4.44,4.04,4.09,3.68,4.10,8.32,3.56,8.09,9.21,8.05,7.57,9.28,3.86,5.04,5.24,1.00
9.30,8.99,9.06,3.75,3.39,7.72,4.69,4.00,11.94,5.19,8.24,8.74,8.13,9.06,9.88,7.62,6.23,3.89,5.83,11.55,0.00
9.80,11.92,9.19,4.66,8.61,3.92,5.78,4.42,3.73,4.62,8.42,4.18,4.33,9.96,5.38,9.08,4.57,6.91,5.92,4.38,0.00
9.28,7.07,9.95,3.92,3.42,5.31,6.99,8.74,3.86,9.06,8.46,3.60,5.36,9.39,8.37,7.19,4.48,4.63,5.49,3.65,0.00
5.93,12.59,9.14,4.11,3.65,3.91,10.24,4.20,4.31,4.70,7.97,3.96,5.15,4.56,7.47,4.79,3.90,4.18,6.12,3.96,1.00
5.01,8.62,10.00,4.04,3.51,4.03,4.39,4.15,3.86,4.74,7.28,4.68,4.96,4.79,6.43,7.91,4.35,9.58,5.88,6.55,1.00
5.13,4.43,9.67,3.90,3.61,4.04,4.32,4.47,3.77,4.65,8.80,3.65,4.18,6.59,4.75,9.75,4.15,4.20,4.63,3.80,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.59,4.39,8.50,3.86,3.73,3.98,4.40,4.04,4.02,4.69,10.00,3.44,4.35,5.70,8.00,7.29,4.36,3.87,6.54,3.92,0.00
9.37,9.74,10.70,4.22,3.56,8.33,4.28,10.74,4.97,8.84,9.18,3.76,5.37,8.63,8.45,5.88,4.03,9.68,5.02,3.91,0.00
10.24,8.27,10.87,4.03,3.65,4.40,4.37,9.65,3.98,9.49,7.96,4.35,6.06,8.94,8.30,7.29,6.82,4.13,4.89,9.30,0.00
5.23,10.34,9.56,4.24,3.58,4.72,4.42,4.50,4.01,4.82,9.69,3.39,8.64,11.23,8.96,5.37,6.85,7.51,5.61,3.64,1.00
9.70,9.03,9.79,4.54,3.43,4.05,7.01,7.73,4.10,9.10,9.28,3.84,8.89,10.39,7.94,6.07,6.29,4.23,4.79,3.69,0.00
9.54,9.11,8.92,7.09,9.35,3.83,4.13,8.16,12.48,5.37,8.00,6.49,6.81,8.30,7.51,7.49,4.80,3.98,4.63,6.38,0.00
3.71,5.08,8.31,3.72,9.75,3.79,4.08,3.89,3.66,4.22,7.62,3.78,4.36,7.92,8.05,9.72,4.11,5.86,5.64,3.77,1.00
6.36,10.11,10.47,3.83,3.65,4.06,5.44,4.29,5.39,5.08,7.21,3.89,4.38,10.30,6.94,4.92,4.55,9.98,4.40,3.86,0.00
10.43,9.29,8.03,4.63,3.51,7.64,4.05,9.47,9.05,7.58,7.20,5.75,5.11,9.47,7.56,6.36,4.03,4.38,4.85,4.15,0.00
9.35,9.58,9.71,3.80,3.89,8.20,9.00,10.75,11.45,8.02,7.27,6.33,9.23,4.83,8.47,8.37,4.14,4.24,5.08,8.14,0.00
10.11,9.78,9.26,4.80,7.40,4.27,4.76,7.79,11.89,5.42,7.30,6.62,7.90,7.26,6.57,6.69,4.39,3.82,5.09,8.44,0.00
11.40,9.84,9.80,6.31,3.57,8.41,3.96,8.77,10.43,4.45,8.05,6.84,7.40,9.79,8.63,7.53,12.56,4.11,5.20,6.26,1.00
9.17,10.90,8.67,4.01,4.43,4.01,3.89,4.14,3.76,4.43,8.01,4.29,4.63,10.72,7.07,9.50,6.77,4.00,6.84,8.71,1.00
4.72,5.85,9.20,4.27,3.83,4.06,4.37,4.03,4.12,4.32,9.39,4.00,4.54,5.12,7.53,9.81,4.02,4.00,6.49,4.11,1.00
3.74,9.62,10.60,11.00,3.92,3.89,4.42,3.99,4.07,4.78,8.83,4.77,9.24,4.45,5.99,9.05,4.12,3.87,5.01,3.94,1.00
6.44,10.88,10.73,4.13,3.88,4.28,4.17,9.78,4.00,4.59,8.62,3.75,7.95,4.60,8.24,4.34,7.02,4.60,4.87,4.05,1.00
10.33,6.47,10.54,12.02,3.50,5.02,5.75,9.44,4.12,11.57,8.52,3.87,4.90,10.12,7.45,8.78,4.75,4.47,6.25,3.78,0.00
3.92,10.00,9.09,3.69,3.51,3.91,4.25,6.48,3.87,4.33,4.41,4.00,4.23,9.67,8.10,4.07,4.14,6.06,8.53,6.71,1.00
11.56,8.30,9.76,4.04,3.40,10.23,4.51,9.04,4.10,4.68,8.36,4.07,5.21,10.27,4.98,8.93,4.14,8.30,6.14,5.02,0.00
10.70,10.31,8.89,4.04,3.56,5.69,4.54,8.11,12.80,4.38,9.41,3.49,9.22,9.71,7.70,9.19,4.40,3.88,4.43,7.82,1.00
10.81,7.82,9.46,3.88,3.63,6.48,4.34,4.10,6.86,5.63,8.37,3.85,8.58,9.34,9.56,6.03,5.88,3.84,5.42,5.19,0.00
9.08,8.93,4.62,4.04,3.48,4.24,5.44,6.25,12.72,4.39,9.49,3.85,5.23,9.24,6.28,6.33,5.77,5.44,4.60,3.85,0.00
8.17,10.27,9.85,4.65,5.77,5.60,3.99,3.99,11.70,4.73,6.86,4.57,6.76,8.10,8.87,6.65,6.97,3.93,5.20,9.89,1.00
7.59,9.83,11.14,4.14,3.60,6.46,4.53,8.65,3.97,6.04,7.94,3.53,5.10,8.80,8.31,6.77,5.33,6.67,5.98,3.70,1.00
7.74,11.81,9.53,3.73,3.38,7.68,3.74,9.40,4.44,11.30,9.17,7.30,8.78,9.34,8.80,5.14,4.60,4.02,5.26,4.06,0.00
5.75,10.47,10.11,4.59,3.51,6.73,4.09,8.22,4.46,7.30,8.70,3.84,5.53,10.43,8.81,6.27,10.39,3.94,4.61,4.04,1.00
7.92,6.28,8.68,4.21,3.40,5.24,4.18,8.86,4.46,7.30,8.31,4.60,8.41,9.60,7.65,7.90,5.79,3.92,5.17,3.58,1.00
9.86,10.28,9.20,4.16,3.63,5.04,5.80,9.61,4.25,4.76,8.75,4.07,5.35,9.36,6.22,7.37,4.76,11.05,5.08,3.83,1.00
6.97,9.63,10.47,3.90,3.60,5.01,4.83,4.01,6.69,5.59,10.05,4.20,6.96,8.61,8.31,5.00,5.56,3.76,4.93,3.94,0.00
9.61,12.32,10.28,3.76,3.52,5.53,4.14,3.95,3.95,4.55,8.94,4.36,6.46,10.37,8.12,4.61,4.04,4.04,5.03,3.86,0.00
10.82,9.43,9.10,4.79,3.47,4.45,5.82,10.26,3.66,8.17,8.34,3.98,4.22,10.57,8.16,8.03,3.46,9.91,5.95,5.76,0.00
7.32,7.75,8.20,3.76,3.42,7.03,4.41,9.60,3.74,4.74,8.74,3.62,7.78,4.87,8.02,4.45,5.11,3.74,5.02,4.13,1.00
8.33,10.39,9.70,5.54,6.63,4.07,4.32,8.36,12.95,4.54,9.17,5.16,7.26,10.12,9.83,5.83,4.76,3.88,4.17,4.31,0.00
11.11,4.36,10.12,3.84,9.57,3.75,4.42,4.10,3.80,5.66,9.09,5.02,8.44,9.93,5.14,8.01,4.44,4.17,5.68,6.88,0.00
10.27,10.90,9.27,4.14,3.66,4.01,4.99,4.42,4.10,4.69,9.23,6.68,5.06,10.58,5.72,6.48,4.92,8.65,4.67,4.39,0.00
9.41,6.59,8.32,3.71,4.27,4.41,4.15,7.60,3.89,6.88,8.65,3.58,8.56,11.28,6.41,8.95,6.84,4.92,6.43,9.40,1.00
5.91,9.65,9.69,4.46,3.41,4.11,4.34,10.27,3.86,5.70,8.14,4.63,6.18,4.26,9.45,6.90,4.25,4.03,5.90,3.93,1.00
4.74,12.44,10.58,4.23,3.48,4.23,4.19,11.25,3.87,7.73,7.76,5.46,5.32,3.99,10.17,7.45,4.40,4.81,5.84,5.66,1.00
11.35,10.22,9.24,7.76,7.41,4.23,4.46,9.24,6.31,5.21,8.95,3.50,5.53,8.57,8.74,7.80,4.49,3.88,4.97,9.62,1.00
11.50,8.73,9.17,4.14,7.20,4.03,4.64,4.23,3.74,10.36,8.42,6.79,6.49,10.00,7.65,9.06,6.17,4.45,4.55,7.88,0.00
10.31,9.84,9.47,3.81,8.15,4.20,4.11,8.79,12.30,3.96,8.78,7.27,7.82,9.10,7.37,7.02,5.12,3.85,5.79,9.72,0.00
9.86,10.34,9.43,4.01,9.44,4.16,4.23,9.24,7.37,4.59,8.81,7.07,8.10,6.51,8.52,5.64,6.28,4.01,5.24,9.20,1.00
8.84,9.55,9.76,3.92,6.38,4.07,4.45,6.51,8.64,4.86,8.96,5.03,5.12,8.74,9.79,8.16,8.60,3.69,5.43,10.70,1.00
6.29,11.00,10.11,4.62,3.66,7.78,10.11,7.81,13.31,8.06,6.77,4.17,5.37,9.66,8.62,4.57,5.70,3.78,4.78,6.51,0.00
10.20,10.54,9.28,3.90,7.54,4.44,4.27,5.33,8.73,5.28,8.59,3.97,5.97,8.48,9.44,7.67,5.61,4.05,5.05,10.35,1.00
7.28,9.39,9.24,4.39,3.53,6.43,8.67,7.05,3.45,5.21,9.17,4.09,8.37,10.45,6.82,4.22,6.82,3.80,6.05,4.36,0.00
