100132815_at,10406_at,10536_at,1236_at,1281_at,129607_at,1365_at,142678_at,153579_at,1690_at,170712_at,1839_at,221120_at,23641_at,2697_at,27345_at,28231_at,283897_at,339766_at,3625_at,5570_at,56994_at,57153_at,5783_at,6451_at,7620_at,79605_at,9308_at,9590_at,9603_at,label
6.70,7.36,3.90,4.22,3.91,9.13,5.57,5.25,8.38,4.64,3.30,5.79,9.24,9.84,3.90,5.38,7.79,3.50,7.59,11.11,6.15,8.28,9.58,8.12,10.95,5.02,5.08,6.31,4.67,4.27,0.00
5.86,4.86,4.99,3.96,3.84,5.66,3.74,6.12,3.86,4.72,3.63,6.20,9.95,4.81,6.88,4.98,11.27,3.21,3.76,4.99,3.63,10.73,5.26,4.13,10.31,6.12,4.59,7.91,9.63,6.71,0.00
7.09,4.81,3.89,4.17,3.94,8.30,8.20,6.48,3.90,5.61,3.54,7.02,10.09,4.86,3.51,5.58,7.50,3.34,3.48,10.21,3.38,8.82,11.43,7.74,8.36,6.43,7.11,7.69,4.35,6.91,1.00
6.91,4.62,3.82,9.08,3.68,9.79,3.66,5.97,9.30,9.76,3.80,5.84,8.99,4.83,3.53,6.12,7.60,10.11,3.46,4.68,3.63,10.37,7.62,9.40,10.94,5.03,4.42,10.61,4.62,7.09,1.00
6.80,4.05,4.15,5.23,4.00,9.47,3.85,5.60,9.86,11.44,3.75,6.18,9.39,8.92,6.59,5.39,8.49,6.97,3.74,3.95,4.04,10.74,5.11,6.63,10.60,4.87,4.19,8.85,7.44,5.46,1.00
4.65,4.04,7.04,4.34,4.34,6.24,4.15,6.38,6.51,4.71,3.79,5.97,8.75,8.69,3.82,10.37,8.94,3.56,12.84,4.62,3.63,9.72,7.05,5.33,9.71,5.05,4.61,7.86,5.00,4.81,0.00
3.99,4.27,3.79,4.20,3.77,5.87,3.84,6.05,4.01,4.77,3.62,6.86,9.07,4.80,3.58,5.39,9.19,3.95,3.87,4.66,5.01,11.98,4.63,7.57,9.77,4.12,5.58,8.62,8.78,5.28,0.00
7.28,4.49,4.04,10.64,3.85,4.21,4.23,9.83,8.39,11.18,3.83,7.19,4.36,5.19,3.83,6.08,9.05,7.83,3.58,4.55,3.48,9.55,7.87,4.51,11.04,4.24,4.25,12.15,4.68,6.46,1.00
7.25,4.15,4.42,12.08,8.50,7.10,3.88,6.76,4.13,5.03,3.68,6.19,8.39,5.07,4.85,7.98,8.88,7.75,3.86,4.68,3.77,10.53,5.12,6.67,10.36,4.81,3.94,8.79,4.75,8.59,0.00
5.89,4.88,7.66,3.87,10.13,4.26,4.09,6.82,4.10,4.68,3.92,7.71,8.49,10.91,9.17,6.37,7.31,3.62,3.65,4.16,7.84,10.34,7.35,6.35,11.48,6.88,4.49,8.02,9.29,6.40,0.00
7.93,4.49,4.02,7.80,3.93,8.61,3.63,7.16,4.09,6.23,3.67,7.70,9.43,5.13,3.67,6.97,7.66,11.04,3.87,4.29,4.03,9.31,6.69,4.51,10.80,5.34,4.34,8.61,4.77,3.85,1.00
6.31,4.72,3.92,5.52,3.80,7.66,3.92,6.82,3.88,9.54,3.84,7.44,9.09,4.82,4.02,5.27,7.77,10.30,3.56,5.05,5.20,9.36,4.23,4.56,11.73,6.59,4.05,8.93,4.55,4.95,1.00
5.48,4.68,5.46,4.06,7.83,4.57,4.21,5.74,4.22,9.26,3.78,8.38,9.12,9.69,11.52,6.64,8.23,3.62,3.68,4.87,3.75,10.71,5.57,7.67,9.92,4.32,4.23,9.16,8.68,8.84,1.00
10.01,8.22,4.90,3.77,3.84,5.75,6.56,5.75,3.53,10.22,4.10,6.27,7.66,8.92,12.06,9.24,6.34,3.22,3.35,4.61,10.80,8.20,5.66,8.27,10.83,5.68,9.63,7.87,9.12,5.44,0.00
6.52,7.78,4.01,3.86,3.73,4.96,6.21,6.04,3.71,7.11,3.52,8.91,8.87,10.32,8.27,7.42,8.92,3.60,3.74,7.42,4.20,9.41,7.08,7.38,9.86,5.51,4.10,7.23,9.63,6.26,0.00
7.89,4.85,4.29,3.61,3.84,4.31,3.99,4.80,10.46,4.63,3.56,9.41,8.16,10.13,4.52,5.49,7.15,3.54,3.66,4.75,3.38,10.87,7.02,8.84,11.08,4.07,4.17,7.42,8.37,6.95,1.00
5.48,5.16,3.82,3.88,4.25,6.44,3.81,7.32,4.68,8.27,9.87,5.97,8.72,7.82,10.78,5.23,7.04,3.54,4.00,4.59,7.38,11.04,4.71,6.16,8.77,4.37,4.83,6.45,7.87,4.65,0.00
8.50,10.47,4.29,4.11,11.52,4.72,5.48,5.68,4.15,9.70,3.84,10.24,8.36,5.00,7.42,8.08,7.12,3.29,3.51,10.61,3.79,9.83,9.07,7.87,9.07,5.64,3.97,9.19,6.00,8.98,0.00
7.87,5.25,4.64,4.29,12.64,4.42,4.31,6.39,5.89,4.81,10.21,8.04,8.86,6.57,10.18,4.99,4.70,5.45,3.89,5.81,3.56,10.40,4.69,4.81,10.01,6.21,7.61,5.94,4.86,3.19,0.00
7.88,5.32,5.68,4.01,10.68,5.63,4.11,6.79,9.02,8.97,3.59,11.22,10.09,9.43,10.90,7.22,7.89,3.48,3.62,4.71,3.48,11.54,5.52,7.64,9.49,3.91,4.27,7.89,11.11,7.14,1.00
5.69,6.00,5.38,4.07,4.27,4.26,5.02,8.62,6.41,6.89,3.62,7.67,8.85,10.53,10.03,5.54,9.66,3.49,3.67,5.47,3.63,11.01,5.13,7.29,4.76,5.04,4.06,9.14,11.65,8.40,1.00
5.32,13.17,4.83,3.95,3.73,4.40,7.28,6.46,7.03,10.38,3.61,9.30,8.22,8.25,9.52,7.92,10.63,3.68,3.52,11.03,6.89,8.90,8.98,6.75,3.76,4.84,6.03,8.16,8.88,8.38,0.00
8.10,4.84,4.02,3.79,3.89,5.53,3.70,4.63,4.14,6.68,3.65,6.12,8.69,9.64,3.58,6.56,10.45,3.35,3.52,9.03,5.04,10.02,7.18,6.44,8.68,5.38,10.12,7.25,10.18,5.94,0.00
6.44,4.49,4.05,3.98,3.99,4.27,4.37,5.16,4.27,5.75,3.52,9.26,9.20,10.32,3.46,7.53,8.80,3.69,3.93,9.31,7.18,10.45,8.79,7.86,9.20,5.47,4.50,8.45,5.75,7.47,0.00
6.83,8.64,4.32,3.92,3.73,7.73,10.15,6.13,3.56,7.23,6.19,7.39,8.61,8.58,11.51,8.10,9.17,3.35,3.49,11.74,8.10,9.62,10.51,8.01,8.82,5.08,8.09,6.30,4.55,7.88,0.00
6.20,7.43,4.35,3.79,3.57,4.14,4.73,6.25,3.86,9.70,4.10,10.31,6.91,9.21,10.99,6.76,9.28,3.60,3.68,5.30,5.36,10.14,4.77,7.14,8.64,4.25,6.28,6.00,8.43,6.39,0.00
7.69,4.76,4.54,3.77,13.46,4.66,6.90,6.23,4.67,10.95,3.86,11.65,7.15,8.08,13.27,6.91,7.39,3.43,3.69,5.06,8.09,10.81,6.84,6.58,11.06,3.58,4.28,8.73,9.12,7.27,0.00
9.44,7.94,4.03,3.88,3.60,8.59,8.22,5.58,5.42,6.85,3.77,6.84,9.59,4.34,3.59,5.77,9.66,3.36,3.49,8.02,9.86,9.65,8.16,4.61,3.48,6.65,7.78,6.74,8.51,4.24,0.00
6.90,7.05,3.80,3.66,3.62,8.63,10.14,5.41,4.71,6.33,3.68,8.11,9.20,5.09,3.59,5.27,10.24,3.48,3.64,8.23,3.47,8.62,9.03,4.42,10.68,6.97,5.61,7.75,8.22,8.82,0.00
7.98,5.10,4.05,5.01,3.71,10.44,4.09,5.31,4.07,11.45,3.72,6.35,9.93,4.93,5.21,7.65,4.87,3.40,3.78,4.91,4.76,11.33,6.93,9.01,11.40,5.47,4.09,8.41,7.67,6.33,1.00
5.96,4.59,4.04,3.81,3.77,9.91,3.97,6.48,4.03,10.84,3.76,7.79,9.10,5.18,3.72,4.88,8.01,8.70,3.39,6.73,10.12,11.04,5.40,6.38,11.62,6.96,3.97,8.37,4.43,5.69,1.00
8.02,5.28,4.18,4.24,3.87,9.16,4.00,7.47,3.91,10.96,3.63,6.36,4.49,4.94,3.48,11.54,5.91,3.71,5.13,5.24,3.49,3.69,7.04,4.12,11.34,5.73,4.30,6.56,4.55,4.24,0.00
4.88,9.09,4.31,3.85,3.85,7.12,8.01,7.22,5.56,5.51,3.71,7.20,7.22,4.79,4.71,8.98,11.03,3.50,3.72,4.78,9.42,9.59,8.40,4.27,7.76,4.67,4.02,8.02,12.99,9.38,0.00
5.34,4.13,3.74,3.98,3.81,4.42,4.16,5.32,3.98,4.51,3.62,7.14,9.60,5.15,4.11,5.35,10.24,3.82,3.98,4.87,3.88,9.71,4.59,6.37,10.69,5.41,4.47,5.77,7.02,5.15,0.00
6.92,11.33,3.93,3.78,4.62,5.51,7.37,5.82,4.36,5.30,3.73,9.32,8.11,5.00,11.43,5.15,7.68,3.29,3.65,9.28,3.48,6.67,9.47,7.18,10.08,4.66,4.08,7.91,8.33,8.97,0.00
9.56,4.06,3.94,4.48,3.82,8.02,8.98,6.21,3.88,4.91,3.69,7.46,6.87,6.73,4.00,4.96,11.97,3.66,3.90,6.03,3.38,8.01,4.74,4.15,8.92,6.07,9.63,5.66,9.12,5.46,0.00
7.88,14.45,3.97,3.74,3.83,5.84,9.11,6.94,8.56,7.10,4.20,7.97,8.89,10.48,4.84,6.18,9.09,3.62,3.54,6.28,3.40,8.68,7.69,6.36,10.60,4.37,4.68,8.83,6.99,6.01,0.00
8.08,4.21,4.07,7.19,3.73,9.07,4.19,8.58,8.91,4.66,3.98,6.28,9.15,5.33,3.70,6.12,8.89,9.65,3.80,4.78,3.67,7.28,6.86,5.11,10.42,5.92,4.35,8.89,4.25,5.90,1.00
7.65,4.56,4.02,5.28,4.03,4.26,4.46,6.55,3.79,5.00,3.30,5.32,7.35,5.67,3.95,11.93,7.70,7.67,3.55,5.45,3.68,8.21,6.65,4.48,11.17,5.40,4.06,8.10,4.51,4.39,0.00
6.11,10.79,4.21,3.87,3.75,11.37,7.01,5.74,5.79,7.53,3.62,11.34,9.33,5.22,4.64,8.05,9.32,3.44,3.62,6.46,4.51,9.43,9.12,7.53,9.35,5.09,3.94,9.42,9.65,9.60,0.00
4.16,9.69,4.50,3.84,3.84,8.00,7.59,5.50,4.39,6.94,3.44,8.22,8.64,5.09,6.32,7.11,9.58,3.39,3.59,7.86,7.79,9.29,8.87,4.85,9.83,4.45,4.51,7.41,8.44,8.20,0.00
6.66,12.79,3.93,4.02,3.98,10.31,8.97,5.85,4.52,4.78,3.44,9.33,9.24,4.90,3.77,8.70,9.74,3.44,3.44,4.72,4.80,6.76,8.97,5.91,9.63,6.26,4.21,8.38,6.57,6.93,0.00
7.78,4.64,3.97,6.08,3.76,4.65,3.81,6.67,8.70,9.77,3.89,5.70,8.91,5.03,5.05,7.02,5.15,6.96,3.66,4.92,8.12,7.41,4.37,4.26,10.69,6.55,4.75,13.08,5.69,8.54,1.00
6.43,13.25,4.16,3.69,4.80,11.65,9.05,5.90,4.89,4.85,3.63,9.55,9.33,5.18,3.53,8.95,10.39,3.35,3.57,5.09,5.11,7.66,8.81,6.72,10.05,5.90,4.50,8.57,7.42,7.65,0.00
5.96,4.85,4.56,4.08,4.05,4.20,5.04,6.20,5.02,6.72,3.97,8.37,8.26,4.45,10.20,5.17,11.92,7.79,6.48,4.42,7.96,10.10,5.04,7.22,9.44,5.11,3.89,6.59,10.68,7.75,0.00
7.83,4.60,4.19,8.92,3.81,4.18,4.06,7.16,4.51,5.84,3.85,5.69,8.45,5.39,4.03,9.44,8.58,9.10,3.76,4.66,3.43,3.88,7.04,4.62,10.62,3.77,4.37,10.75,4.50,5.96,0.00
6.42,4.45,6.42,3.80,14.05,8.17,4.08,6.03,3.83,10.29,3.50,7.98,8.26,7.98,11.14,8.53,5.89,3.17,3.32,4.21,3.97,9.07,8.29,6.49,10.41,4.89,7.79,6.68,9.29,4.65,0.00
5.32,5.51,3.87,3.82,10.44,5.95,4.95,5.82,4.03,8.52,6.66,8.25,8.81,9.62,11.58,8.04,6.45,3.40,3.62,7.41,9.00,10.35,6.07,7.25,10.53,3.92,4.94,7.09,11.24,7.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.29,4.32,5.20,4.13,3.67,9.02,4.18,8.40,8.26,4.76,3.61,7.57,9.60,5.50,3.87,6.51,7.09,10.47,3.52,4.45,4.53,9.52,6.73,4.99,10.73,5.42,4.07,7.06,4.75,4.39,1.00
6.33,4.36,4.14,4.39,3.84,7.24,4.08,6.51,4.36,6.68,3.56,7.71,8.94,9.49,8.83,6.50,8.57,8.51,3.65,6.43,3.78,8.84,9.40,8.60,7.70,6.58,4.92,7.84,5.47,7.74,1.00
9.11,4.58,4.20,4.36,5.70,7.43,4.14,5.07,4.57,7.15,3.74,6.22,8.84,8.43,10.05,8.05,7.63,3.37,5.41,4.70,5.69,10.73,8.56,9.92,10.67,5.97,4.04,8.50,5.71,7.79,1.00
8.25,4.77,4.99,3.81,4.92,4.10,3.80,7.30,3.66,10.99,3.68,9.14,7.64,10.92,12.17,5.39,4.54,3.83,3.73,9.82,3.35,9.31,6.89,7.74,9.95,7.33,4.07,6.93,9.52,4.08,1.00
6.19,7.44,3.70,4.00,3.91,10.30,4.07,7.65,4.02,5.73,3.62,8.23,7.63,5.34,11.09,5.55,5.57,6.77,3.75,5.78,6.30,7.99,7.43,9.41,8.66,4.23,5.08,8.16,5.95,7.19,1.00
6.46,4.78,6.19,4.16,3.89,7.85,4.27,5.84,3.55,4.50,3.69,8.44,9.01,10.28,11.35,7.21,5.78,3.32,3.63,9.21,4.66,10.45,7.08,8.41,10.58,5.86,3.88,6.18,8.36,7.87,1.00
6.38,5.18,7.58,3.93,3.76,4.30,3.81,5.15,4.25,4.81,9.93,8.74,8.92,5.08,3.61,4.72,8.32,3.51,4.26,5.79,3.59,9.72,6.76,4.74,4.89,5.48,4.21,6.86,10.24,10.01,0.00
5.36,4.34,4.17,4.89,3.79,5.22,4.11,6.20,3.83,9.01,3.76,7.49,8.88,4.95,11.68,5.14,9.03,9.43,3.48,4.31,4.71,9.78,5.14,8.50,11.27,4.55,4.13,9.27,4.51,4.95,1.00
7.43,4.29,5.27,3.91,3.87,6.16,3.78,5.54,3.95,9.91,3.74,6.09,7.68,9.52,3.75,7.67,8.32,3.28,3.66,4.23,3.69,8.45,6.60,8.63,8.78,6.14,7.80,7.76,9.06,4.85,1.00
4.11,4.21,3.86,4.55,3.95,4.42,8.84,6.25,4.29,4.69,3.77,5.81,9.10,8.68,3.53,5.87,8.02,3.51,3.97,11.80,6.23,10.56,9.67,7.96,6.07,3.87,4.16,5.97,4.72,4.88,0.00
7.41,4.32,5.72,3.86,8.56,9.24,4.03,6.41,3.94,10.84,3.30,5.90,8.81,8.15,10.76,8.25,6.68,3.37,3.80,4.49,3.79,9.50,7.36,10.39,10.54,5.84,5.38,9.29,7.31,5.30,1.00
7.26,4.51,6.07,3.93,9.34,4.07,3.94,6.87,3.58,5.45,3.42,8.21,9.66,11.92,9.88,6.16,7.32,3.66,3.53,4.31,4.60,10.55,7.26,8.31,10.76,6.54,3.83,6.01,9.24,7.37,1.00
5.41,5.22,5.63,3.98,4.27,9.14,3.97,6.53,4.46,9.63,3.62,6.95,9.56,5.16,4.95,6.32,5.98,3.52,3.52,5.62,3.59,10.09,5.80,8.24,10.94,4.98,4.98,7.77,5.58,7.87,1.00
4.29,4.83,4.04,3.80,4.23,5.89,3.88,6.53,3.63,4.52,3.57,7.61,9.05,5.01,11.15,8.55,7.94,3.46,3.71,5.48,4.53,10.79,7.22,7.45,10.39,4.09,4.05,7.84,11.32,8.24,0.00
5.62,4.23,4.85,3.84,3.71,7.01,3.96,5.54,3.87,4.55,3.67,7.34,8.84,4.77,3.80,5.49,7.75,3.32,3.67,4.39,3.47,11.40,3.95,6.80,10.25,4.66,4.89,9.15,9.07,3.49,0.00
5.94,10.32,6.03,4.13,3.85,5.30,5.23,6.41,5.18,7.45,3.85,8.76,9.02,10.43,9.63,7.30,6.73,4.74,3.66,5.41,5.67,9.94,6.59,5.36,10.28,6.25,3.91,7.35,8.72,8.92,1.00
6.05,4.61,5.99,4.09,12.45,7.52,3.98,6.17,4.06,8.95,3.72,7.26,9.12,8.48,7.33,7.59,7.94,3.37,3.86,4.63,3.63,10.04,6.40,7.71,9.61,4.64,5.51,6.86,8.21,5.41,0.00
6.13,4.78,4.16,4.17,3.76,3.88,9.07,8.40,9.58,4.54,3.43,6.47,9.47,4.86,3.62,4.95,9.39,3.65,3.87,4.50,5.63,10.42,8.22,5.63,4.22,7.17,4.11,5.78,4.69,5.77,1.00
5.03,4.20,5.69,4.06,13.10,4.52,4.11,6.22,4.29,8.89,3.82,10.00,8.76,11.57,11.45,9.16,7.76,3.49,3.97,8.04,4.35,9.57,6.25,7.12,3.79,3.74,6.07,6.53,9.88,6.54,0.00
4.61,4.74,4.08,4.31,8.75,4.40,4.22,6.61,3.77,5.13,3.70,8.36,8.52,5.36,10.90,5.51,6.37,3.53,3.93,6.15,3.98,10.57,6.23,5.04,9.91,4.94,7.25,7.44,5.83,6.87,0.00
7.28,4.54,4.38,4.00,3.82,4.77,4.28,6.42,4.04,7.42,10.46,9.79,9.10,10.48,11.65,6.07,8.97,3.46,3.70,10.67,3.65,9.95,4.60,5.68,9.96,7.06,5.10,7.07,10.84,8.14,0.00
7.89,4.93,4.35,4.07,9.09,4.13,4.75,5.81,4.05,10.57,3.59,9.71,7.04,5.76,12.21,7.69,9.51,3.38,3.70,5.71,5.26,9.24,6.22,8.49,10.57,6.47,5.32,7.87,10.00,5.83,0.00
6.72,7.36,4.04,3.79,3.75,10.63,8.64,5.92,6.41,7.92,7.48,6.55,9.12,5.44,3.92,7.24,10.25,3.47,3.63,7.19,6.50,11.29,7.42,7.38,10.50,5.02,5.65,8.03,4.43,5.21,0.00
5.67,12.22,5.57,3.78,3.57,8.71,8.65,8.19,7.61,9.64,3.51,10.27,8.69,7.29,9.33,8.96,11.76,5.99,3.43,10.10,7.54,9.18,6.77,7.68,8.26,4.22,7.33,6.75,9.30,7.79,0.00
7.09,4.68,4.08,4.23,4.05,6.86,4.41,7.78,10.33,10.84,3.80,6.07,9.35,5.19,3.49,11.26,8.63,9.07,4.96,4.91,3.68,10.01,8.50,4.45,11.12,5.13,4.20,10.04,4.68,4.51,1.00
7.74,4.48,3.76,4.74,4.10,5.45,3.76,6.97,10.58,10.60,3.69,6.15,4.13,5.14,3.85,7.35,6.89,8.08,3.71,4.50,3.46,9.36,7.56,4.45,11.21,6.01,4.35,11.74,4.57,5.24,1.00
5.34,4.54,4.61,5.25,3.90,8.39,4.23,6.02,4.09,4.55,4.45,7.44,4.99,5.02,6.89,5.02,7.19,3.34,3.80,5.45,9.46,10.05,4.25,9.09,10.92,4.86,4.55,7.63,4.82,4.63,0.00
8.63,4.74,3.90,5.21,3.87,6.23,4.07,7.10,4.11,4.66,3.51,11.17,5.03,4.78,3.70,7.22,7.98,3.53,3.91,5.16,3.67,9.69,6.69,3.89,10.94,3.93,4.39,9.14,6.82,4.47,0.00
7.58,4.73,3.84,3.85,4.61,4.36,3.59,6.70,4.42,4.92,3.52,10.05,7.98,10.91,4.23,7.27,11.37,3.60,3.64,4.80,3.75,10.50,6.83,4.93,8.74,6.85,4.43,7.73,9.73,7.86,0.00
4.42,4.55,4.85,3.79,3.69,6.29,6.87,10.51,7.61,4.76,3.42,7.71,9.31,4.66,4.09,5.30,10.71,3.50,3.52,4.57,3.87,9.70,6.98,9.18,9.66,5.71,4.26,8.48,8.04,8.42,1.00
4.08,4.68,7.96,3.88,11.21,6.98,4.00,6.86,4.14,8.41,3.90,7.21,8.95,11.45,10.84,5.73,7.03,3.46,3.72,4.45,3.65,9.90,7.23,8.40,10.28,4.93,4.66,6.12,5.85,5.61,1.00
5.22,10.93,5.10,3.74,3.72,9.96,7.02,5.39,4.07,6.74,3.80,8.30,7.19,9.97,10.27,6.25,8.24,3.37,3.49,7.31,7.13,10.20,7.33,6.65,9.22,5.89,5.07,7.26,8.14,7.43,0.00
7.14,4.88,5.41,3.75,3.75,5.56,3.70,4.90,6.84,9.31,3.76,9.47,9.76,11.34,10.28,4.92,10.81,3.41,3.72,7.21,3.75,10.12,7.35,7.21,10.02,5.97,3.92,5.64,9.72,6.34,1.00
4.20,10.28,4.27,4.11,3.71,9.57,4.51,6.69,4.10,4.64,3.90,9.67,4.50,11.75,7.51,5.65,9.85,3.32,3.54,4.91,5.98,8.79,6.99,7.15,9.58,4.38,7.24,8.41,6.01,7.55,0.00
7.30,4.55,4.33,4.11,3.76,4.77,10.85,5.74,5.15,4.60,5.60,6.38,9.73,9.32,5.99,8.42,5.00,3.29,3.63,11.03,5.73,10.66,8.04,7.30,10.02,6.41,4.01,6.45,5.20,3.90,0.00
6.60,4.14,4.13,3.77,3.63,10.52,11.61,5.50,5.52,5.97,3.94,7.69,9.17,5.19,3.32,4.93,10.33,3.32,3.64,5.11,5.97,11.24,8.38,7.74,10.08,5.50,5.00,5.95,8.98,9.28,0.00
6.54,4.37,6.20,3.69,5.81,6.00,4.08,6.47,3.87,4.74,3.58,6.96,8.57,10.02,10.63,4.99,6.12,6.34,4.06,7.86,3.70,9.76,6.57,7.86,10.45,6.07,8.30,6.54,5.03,7.07,1.00
5.11,7.00,4.24,3.79,3.74,5.65,5.36,9.44,4.22,6.75,3.81,8.08,8.62,5.30,11.17,6.26,8.14,3.54,3.74,8.91,3.90,8.61,8.19,9.11,4.29,4.28,4.98,8.48,6.83,5.77,1.00
6.74,9.98,3.64,3.81,3.69,6.24,3.83,9.15,3.89,4.80,3.63,8.92,8.74,4.59,10.46,7.75,6.55,9.31,4.58,5.05,3.83,9.78,8.30,10.04,10.13,5.48,4.35,8.06,5.54,3.69,1.00
4.98,10.85,3.79,4.39,3.94,8.50,3.78,5.21,6.42,4.73,3.61,6.03,8.05,4.85,3.82,7.21,7.98,3.54,4.61,8.34,3.61,9.14,7.81,9.35,9.84,4.70,4.03,6.60,5.71,5.66,0.00
7.27,4.70,4.17,10.85,3.88,4.26,4.07,5.36,8.40,11.11,3.93,8.67,6.54,4.70,3.42,8.63,6.53,7.93,3.72,5.00,3.48,9.70,7.58,4.20,11.60,5.55,4.82,9.62,4.53,5.59,0.00
6.61,4.96,7.59,3.80,3.77,4.13,6.17,6.43,4.14,7.88,3.53,6.63,7.50,10.31,11.26,4.88,11.82,3.40,3.62,4.35,3.69,10.10,7.10,8.02,11.00,6.29,8.10,8.00,6.19,6.44,1.00
6.22,4.53,6.75,3.97,3.80,9.06,4.85,5.84,3.77,9.82,3.90,10.18,9.24,9.62,11.10,6.00,10.67,3.46,3.50,4.14,3.50,10.31,7.47,7.36,10.02,4.02,4.22,6.41,9.99,7.63,1.00
4.62,5.01,5.05,4.28,3.80,5.57,4.19,6.13,4.13,5.43,3.73,7.21,8.52,5.41,4.28,5.36,8.42,3.46,3.51,4.33,3.86,10.45,4.58,6.72,10.02,4.91,4.34,9.03,5.24,3.83,0.00
7.09,4.88,4.07,4.98,3.91,4.33,10.03,8.15,6.90,4.75,3.43,6.40,8.16,10.58,3.77,6.96,9.66,3.78,3.78,10.18,5.70,9.53,9.50,9.16,9.20,4.97,5.36,6.89,4.74,3.66,0.00
5.92,4.53,5.16,3.83,3.71,4.73,4.04,5.61,6.26,4.68,9.29,10.02,8.82,4.80,11.99,4.99,10.30,3.19,3.90,6.26,3.52,11.31,4.76,4.70,9.72,3.52,4.49,8.76,9.94,7.79,0.00
5.19,4.76,4.61,3.94,10.58,7.37,3.98,5.71,3.91,5.74,3.67,7.72,8.76,4.67,5.52,7.95,7.70,3.61,3.81,8.52,3.75,10.65,7.73,6.77,10.52,7.41,4.06,8.45,8.08,8.11,0.00
4.72,4.53,5.27,4.20,3.83,4.42,4.16,6.45,3.78,6.03,3.85,8.48,8.77,4.66,3.61,4.93,6.11,3.25,3.60,5.07,3.57,11.46,4.97,8.42,9.59,5.83,4.12,8.67,9.83,9.04,1.00
