1001_at,10186_at,10346_at,11167_at,1839_at,23066_at,27345_at,28231_at,29899_at,3123_at,4013_at,401494_at,4998_at,51170_at,55364_at,57153_at,7298_at,83729_at,8501_at,9603_at,label
5.40,9.47,8.37,11.33,10.23,4.94,4.71,5.51,9.45,5.69,6.09,3.92,7.97,7.73,7.76,6.05,13.04,9.77,5.50,3.46,1.00
7.53,6.79,4.30,10.46,7.15,7.48,7.27,7.94,8.72,7.38,6.83,6.64,6.81,10.12,7.34,5.75,12.47,3.95,5.22,8.10,0.00
5.42,7.43,12.06,4.00,9.98,6.07,7.32,7.65,7.38,13.60,5.60,7.88,7.77,9.08,3.80,8.45,11.83,10.43,9.85,6.55,1.00
5.55,6.55,11.06,12.33,5.55,5.92,6.08,7.95,8.41,6.60,8.56,3.93,7.25,8.62,7.53,6.79,12.08,10.33,6.49,6.93,1.00
8.27,6.15,12.05,10.56,7.76,6.44,9.82,4.52,7.96,7.49,6.68,4.20,7.81,4.61,7.76,8.91,12.10,3.80,6.23,7.63,0.00
7.81,6.54,4.80,8.83,6.50,4.90,4.61,8.51,9.12,5.66,5.71,7.99,6.93,4.34,6.09,8.95,11.79,3.97,5.66,6.69,0.00
11.80,4.15,8.56,9.23,6.03,4.70,7.88,7.59,9.42,10.12,7.67,4.19,7.11,7.28,7.25,8.88,11.37,3.90,5.57,4.33,0.00
10.50,6.61,10.72,8.66,6.19,5.41,8.99,9.57,9.33,6.45,7.16,6.14,6.42,9.22,8.15,8.96,10.94,4.09,5.12,5.35,0.00
6.36,4.14,5.08,11.01,10.46,5.54,5.10,10.49,7.73,9.34,5.96,7.65,5.23,9.85,8.30,6.32,11.87,8.34,7.81,8.62,0.00
9.03,4.12,4.46,4.73,7.83,5.26,8.22,11.56,9.60,5.43,6.30,3.90,6.59,10.65,5.91,7.65,10.83,3.95,7.61,9.56,0.00
11.23,4.05,6.97,8.92,8.81,5.46,5.24,9.65,9.32,8.53,9.67,9.19,7.02,10.69,8.03,8.33,11.17,3.79,5.19,4.87,0.00
11.96,4.83,4.48,10.35,9.00,4.33,6.92,8.70,9.01,5.73,5.78,5.08,8.19,8.25,7.71,7.70,11.43,3.89,5.19,7.31,0.00
11.24,7.68,10.59,11.44,6.89,6.11,7.77,7.10,8.82,5.44,5.77,9.15,6.03,9.23,8.43,10.87,11.97,5.27,6.49,10.04,1.00
11.16,4.75,5.49,8.57,6.60,6.65,5.25,8.52,8.47,5.68,5.25,6.26,7.04,10.32,8.03,8.98,11.76,9.87,6.45,6.60,1.00
7.31,3.88,6.97,10.92,6.00,6.33,9.50,8.65,8.42,5.73,7.27,9.57,7.81,6.10,7.78,6.95,12.72,4.36,8.91,3.94,0.00
5.74,3.89,3.72,5.46,6.77,6.64,6.82,4.69,8.02,5.40,5.86,3.77,6.50,10.69,7.85,4.28,11.39,11.68,9.96,6.92,1.00
5.53,9.92,4.36,10.43,6.69,7.82,4.97,7.94,9.13,6.08,5.76,4.42,8.62,10.72,8.94,6.71,13.23,9.08,8.09,7.14,1.00
5.64,4.68,6.12,4.58,5.59,4.80,9.09,8.11,8.53,12.62,5.99,10.55,8.76,10.40,5.84,5.86,12.99,4.17,5.34,8.88,0.00
5.27,9.28,4.30,9.76,6.66,8.08,7.50,9.37,9.10,5.30,7.04,3.58,8.61,8.68,7.76,7.55,13.36,4.62,6.51,7.10,1.00
6.05,8.43,4.21,12.03,8.68,6.77,5.73,8.72,8.27,6.31,5.30,3.62,7.76,9.95,6.21,5.98,13.15,5.75,6.86,6.64,0.00
5.56,10.05,10.73,13.10,7.17,6.66,6.94,4.82,7.69,6.02,7.03,8.10,5.12,8.78,7.42,8.24,10.93,5.04,6.04,5.58,1.00
5.46,10.00,10.31,12.40,8.72,5.64,5.69,4.28,7.54,5.73,7.35,9.69,5.61,9.60,8.01,7.59,11.11,3.84,5.95,6.68,1.00
7.92,8.40,5.15,8.59,7.69,4.61,6.20,8.81,8.16,9.53,6.70,4.64,6.91,10.00,6.92,4.81,12.02,3.93,6.09,4.81,0.00
5.80,4.09,10.55,3.65,6.02,8.09,11.34,6.95,8.64,11.90,5.92,4.20,8.17,5.02,6.71,6.08,12.58,4.05,8.05,3.26,0.00
9.89,3.86,7.37,4.14,8.10,7.33,4.92,8.57,9.67,6.02,6.09,4.08,8.00,11.75,3.60,7.93,12.51,3.89,9.75,8.19,1.00
5.48,6.00,3.91,9.09,5.79,8.63,8.06,7.42,10.33,5.16,5.19,4.06,9.14,8.86,7.25,5.43,12.80,5.89,6.60,4.62,1.00
5.42,8.91,4.04,9.83,6.54,5.07,5.00,7.72,9.87,13.63,7.04,8.91,7.64,10.76,7.91,6.08,12.87,3.88,7.39,5.64,1.00
9.90,6.86,4.08,11.90,6.24,7.92,9.70,5.40,9.12,5.46,6.46,9.23,7.33,9.69,8.28,8.15,11.83,9.67,6.15,5.16,1.00
5.35,8.83,6.12,10.90,9.17,7.28,5.07,8.29,8.37,5.95,5.52,4.18,8.34,6.81,8.48,6.83,12.64,5.74,5.72,7.74,1.00
5.27,5.75,4.55,9.58,7.39,4.77,5.48,7.99,8.84,7.61,7.70,3.97,7.03,11.21,6.45,4.64,12.69,4.32,6.48,8.63,0.00
