684059,0.0
687457,1.0
687506,1.0
687568,1.0
687596,1.0
687600,1.0
687777,1.0
687787,0.0
687798,1.0
687800,0.0
687802,1.0
687814,1.0
687815,1.0
687819,1.0
687820,1.0
687984,1.0
687985,0.0
688010,0.0
688021,1.0
688022,0.0
688023,0.0
688031,1.0
688086,1.0
713869,0.0
713885,1.0
724825,0.0
724831,1.0
724839,1.0
724866,1.0
724873,1.0
724874,1.0
735784,1.0
749712,1.0
749715,1.0
749717,1.0
753532,1.0
753536,1.0
753545,1.0
753546,1.0
753548,0.0
753549,1.0
753551,1.0
753555,1.0
753559,1.0
753563,0.0
753564,0.0
753569,0.0
753570,1.0
753578,1.0
753581,1.0
753582,0.0
753585,1.0
753597,0.0
753601,0.0
753604,1.0
753605,1.0
753607,0.0
753610,0.0
753615,0.0
753621,1.0
753624,1.0
905933,1.0
905935,1.0
905936,0.0
905940,0.0
905943,1.0
905944,1.0
905946,1.0
905947,0.0
905949,0.0
905950,1.0
905951,0.0
905957,1.0
905965,0.0
905967,1.0
905968,0.0
905970,1.0
905973,1.0
905979,1.0
905982,1.0
905990,1.0
906746,1.0
906795,1.0
906797,1.0
906798,1.0
906807,0.0
906826,1.0
906827,1.0
906828,1.0
906830,1.0
906834,1.0
906836,0.0
906841,1.0
906842,0.0
906846,0.0
906849,0.0
906853,1.0
906854,0.0
906855,0.0
906856,0.0
906870,0.0
906877,0.0
907051,1.0
907058,0.0
907059,1.0
907062,1.0
907065,1.0
907066,1.0
907070,0.0
907173,1.0
907275,0.0
907276,0.0
907278,0.0
907281,0.0
907287,1.0
907290,1.0
907298,0.0
907312,1.0
907317,1.0
907783,0.0
907785,1.0
907790,1.0
907796,1.0
907798,0.0
908119,1.0
908124,0.0
908126,0.0
908131,1.0
908132,0.0
908146,0.0
908147,0.0
908150,1.0
908151,1.0
908158,0.0
908442,0.0
908445,1.0
908452,1.0
908455,1.0
908460,1.0
908461,0.0
908462,1.0
908463,1.0
908468,0.0
908470,1.0
908474,0.0
908476,1.0
909194,1.0
909256,0.0
909263,1.0
909707,1.0
909711,1.0
909719,1.0
909722,0.0
909725,1.0
909727,0.0
909744,1.0
909746,1.0
909747,1.0
909748,1.0
909751,1.0
909754,1.0
909755,1.0
909758,1.0
909771,0.0
909776,1.0
909904,1.0
909907,0.0
909977,1.0
910209,0.0
910548,1.0
910566,0.0
910688,0.0
910689,1.0
910696,0.0
910698,1.0
910702,1.0
910705,0.0
910710,0.0
910784,0.0
910849,1.0
910850,1.0
910899,0.0
910900,1.0
910904,1.0
910905,1.0
910907,1.0
910908,0.0
910921,1.0
910922,0.0
910931,1.0
910932,1.0
910936,1.0
910951,0.0
910952,1.0
911905,1.0
924105,0.0
924108,1.0
924109,0.0
924111,1.0
924189,0.0
924240,1.0
924241,0.0
924242,0.0
924246,0.0
924250,0.0
925340,1.0
925343,1.0
925349,1.0
930082,1.0
930083,1.0
930297,1.0
930298,1.0
930299,1.0
930301,1.0
946354,1.0
946357,0.0
946367,0.0
946368,1.0
946373,1.0
949092,0.0
949093,1.0
949158,0.0
949162,0.0
949167,0.0
949179,0.0
971774,0.0
971777,0.0
998184,0.0
998189,1.0
1240121,1.0
1240122,1.0
1240124,0.0
1240125,1.0
1240132,1.0
1240133,1.0
1240135,1.0
1240137,0.0
1240138,1.0
1240141,1.0
1240146,1.0
1240159,1.0
1240161,0.0
1240169,1.0
1240170,1.0
1240172,1.0
1240173,1.0
1240182,1.0
1240187,1.0
1240201,1.0
1240207,1.0
1240227,1.0
1247871,0.0
1247873,1.0
1290722,1.0
1290765,1.0
1290767,1.0
1290768,1.0
1290769,1.0
1290771,0.0
1290798,1.0
1290807,1.0
1290808,1.0
1290809,1.0
1290810,1.0
1290814,1.0
1290906,0.0
1290922,1.0
1295740,0.0
1295743,0.0
1297440,0.0
1297446,0.0
1298141,1.0
1298144,1.0
1298146,1.0
1298154,0.0
1298156,0.0
1298157,1.0
1298159,1.0
1298160,1.0
1298168,1.0
1298215,1.0
1298216,0.0
1298221,0.0
1298234,1.0
1298348,1.0
1298350,1.0
1298351,1.0
1298356,1.0
1298358,1.0
1298359,1.0
1298361,0.0
1298362,1.0
1298476,1.0
1298529,1.0
1298533,1.0
1298534,1.0
1298537,1.0
1299050,1.0
1299052,0.0
1299061,0.0
1299067,0.0
1299069,1.0
1299073,0.0
1299074,1.0
1303896,0.0
1303912,1.0
1322212,0.0
1327765,0.0
1327766,0.0
1327769,0.0
1327771,0.0
1327773,0.0
1327774,0.0
1327775,0.0
1327776,0.0
1330931,0.0
1330933,0.0
1330942,1.0
1330943,0.0
1330947,0.0
1330948,0.0
1330964,0.0
1330965,1.0
1330969,0.0
1330972,1.0
1330973,0.0
1330981,0.0
1330985,0.0
1330986,0.0
1330987,0.0
1330993,0.0
1330994,0.0
1330995,1.0
1331031,0.0
1331034,0.0
1331043,0.0
1331048,0.0
1333014,1.0
1479987,1.0
1480358,1.0
1480359,0.0
1480364,1.0
1480366,0.0
1480374,1.0
1503361,1.0
1503364,0.0
1503374,0.0
1509073,0.0
1524419,0.0
1659818,0.0
1659819,0.0
1659820,0.0
1659928,0.0
1660036,1.0
1674021,1.0
1789883,0.0
2162949,0.0
2164691,0.0
