684059,1.0
684062,1.0
684072,1.0
684681,0.0
687448,0.0
687459,0.0
687592,1.0
687596,0.0
687798,0.0
687800,1.0
687802,0.0
687807,0.0
687814,0.0
687820,0.0
687980,1.0
687984,0.0
688007,0.0
688021,0.0
688022,1.0
688029,1.0
688058,0.0
713869,1.0
713878,0.0
724825,1.0
724828,0.0
724831,0.0
724855,0.0
724866,0.0
724869,0.0
724874,0.0
724878,0.0
749710,0.0
749712,0.0
749714,0.0
753532,0.0
753536,0.0
753549,0.0
753551,0.0
753563,1.0
753569,1.0
753583,0.0
753589,0.0
753597,1.0
753601,1.0
753607,1.0
753612,1.0
753615,1.0
753621,0.0
753624,0.0
905938,1.0
905944,0.0
905945,0.0
905948,0.0
905949,1.0
905951,1.0
905956,0.0
905958,1.0
905964,1.0
905967,0.0
905968,1.0
905969,0.0
905970,0.0
905982,0.0
905984,1.0
905990,0.0
906795,0.0
906800,1.0
906807,1.0
906808,0.0
906817,0.0
906827,0.0
906835,0.0
906839,0.0
906842,1.0
906847,1.0
906849,1.0
906850,0.0
906851,0.0
906853,0.0
906854,1.0
906856,1.0
907044,1.0
907045,0.0
907046,0.0
907053,1.0
907056,1.0
907058,0.0
907066,0.0
907070,1.0
907170,1.0
907172,0.0
907271,0.0
907275,1.0
907276,1.0
907277,1.0
907284,1.0
907285,0.0
907314,0.0
907783,1.0
907785,0.0
907787,1.0
907789,1.0
907791,1.0
907792,0.0
907798,1.0
908119,0.0
908124,1.0
908128,0.0
908129,0.0
908132,1.0
908141,1.0
908146,1.0
908147,1.0
908148,1.0
908150,0.0
908156,1.0
908158,1.0
908159,1.0
908442,1.0
908450,0.0
908451,1.0
908452,0.0
908459,0.0
908460,0.0
908461,1.0
908463,0.0
908468,1.0
908469,0.0
908470,0.0
908473,0.0
908475,0.0
908476,0.0
909250,0.0
909251,1.0
909256,1.0
909701,1.0
909707,0.0
909713,0.0
909715,1.0
909722,1.0
909725,0.0
909727,1.0
909740,0.0
909746,0.0
909747,0.0
909748,0.0
909753,0.0
909754,0.0
909755,0.0
909757,0.0
909773,1.0
909778,0.0
909784,0.0
909904,0.0
909907,1.0
909974,0.0
909975,0.0
910209,1.0
910545,1.0
910549,0.0
910554,0.0
910566,1.0
910687,1.0
910689,0.0
910694,0.0
910696,1.0
910701,1.0
910702,0.0
910703,1.0
910705,1.0
910706,1.0
910852,0.0
910899,1.0
910904,0.0
910907,0.0
910908,1.0
910911,0.0
910915,0.0
910918,1.0
910920,1.0
910921,0.0
910934,1.0
910943,0.0
910944,1.0
910947,1.0
910951,1.0
924102,1.0
924108,0.0
924109,1.0
924187,0.0
924188,0.0
924189,1.0
924240,0.0
924241,1.0
924242,1.0
924246,1.0
924248,1.0
924250,1.0
925347,0.0
930083,0.0
930298,0.0
930299,0.0
946357,1.0
946359,0.0
946360,0.0
946363,1.0
946367,0.0
946369,1.0
946370,0.0
949090,1.0
949092,1.0
949093,0.0
949156,1.0
949160,1.0
949162,1.0
949164,1.0
949165,1.0
949167,1.0
949173,1.0
971774,1.0
998184,1.0
1240124,1.0
1240129,0.0
1240134,0.0
1240137,1.0
1240138,0.0
1240139,1.0
1240141,0.0
1240143,0.0
1240162,0.0
1240172,0.0
1240183,0.0
1240187,0.0
1240193,1.0
1240198,0.0
1240199,0.0
1240206,1.0
1240212,1.0
1240220,0.0
1290455,1.0
1290765,0.0
1290769,0.0
1290771,1.0
1290807,0.0
1290906,0.0
1290908,0.0
1297439,0.0
1297440,1.0
1298141,0.0
1298145,0.0
1298154,1.0
1298156,1.0
1298216,1.0
1298221,1.0
1298353,0.0
1298356,0.0
1298358,0.0
1298359,0.0
1298361,1.0
1298475,0.0
1298476,0.0
1298529,0.0
1298534,0.0
1298538,0.0
1299052,1.0
1299061,1.0
1299062,0.0
1299067,1.0
1299073,1.0
1303896,1.0
1303910,0.0
1303912,0.0
1322212,1.0
1323913,1.0
1327765,1.0
1327773,1.0
1327774,1.0
1327776,1.0
1330947,1.0
1330948,1.0
1330964,1.0
1330969,1.0
1330973,1.0
1330977,0.0
1330981,1.0
1330982,1.0
1330983,1.0
1330984,1.0
1330985,1.0
1330986,1.0
1330991,1.0
1330993,1.0
1330994,1.0
1331034,1.0
1331037,1.0
1331038,1.0
1331040,1.0
1331043,1.0
1331049,1.0
1333015,1.0
1480359,1.0
1480360,0.0
1480361,0.0
1480366,1.0
1480374,0.0
1503361,0.0
1503364,1.0
1503365,0.0
1503367,0.0
1503374,1.0
1509073,1.0
1509074,0.0
1524419,0.0
1659818,1.0
1659819,1.0
1659820,1.0
1660036,0.0
1789883,1.0
2162949,1.0
2164691,1.0
