683667,0.0
684055,1.0
684059,1.0
684072,1.0
684681,0.0
687448,0.0
687452,1.0
687457,0.0
687514,1.0
687561,0.0
687562,1.0
687588,0.0
687600,0.0
687794,1.0
687812,0.0
687815,1.0
687816,1.0
687819,1.0
687985,1.0
687995,1.0
687997,0.0
688011,0.0
688013,1.0
688018,0.0
688021,0.0
688023,0.0
688025,1.0
688031,0.0
688058,0.0
688086,0.0
688087,0.0
688121,1.0
713880,1.0
713899,1.0
717431,1.0
722046,1.0
722066,0.0
724834,1.0
724855,1.0
724858,0.0
724866,1.0
724874,0.0
749711,0.0
753531,1.0
753533,1.0
753535,1.0
753536,1.0
753548,1.0
753551,0.0
753552,1.0
753553,0.0
753554,1.0
753555,0.0
753556,1.0
753558,1.0
753559,1.0
753562,1.0
753563,1.0
753566,1.0
753572,1.0
753577,1.0
753578,1.0
753585,1.0
753588,1.0
753592,1.0
753601,1.0
753610,1.0
753612,0.0
753614,1.0
753616,0.0
753621,1.0
753622,1.0
753623,1.0
753624,1.0
905934,0.0
905935,1.0
905938,1.0
905939,1.0
905940,0.0
905943,1.0
905945,0.0
905946,1.0
905947,1.0
905948,0.0
905950,1.0
905952,1.0
905954,0.0
905955,0.0
905957,0.0
905958,1.0
905960,0.0
905961,1.0
905962,1.0
905963,1.0
905965,1.0
905967,0.0
905972,1.0
905973,0.0
905976,0.0
905978,0.0
905979,0.0
905983,1.0
905984,1.0
905985,1.0
905991,1.0
906763,1.0
906790,1.0
906791,1.0
906792,1.0
906797,1.0
906798,1.0
906800,1.0
906803,1.0
906813,1.0
906815,0.0
906818,1.0
906820,1.0
906821,1.0
906824,1.0
906826,0.0
906827,0.0
906833,1.0
906836,1.0
906838,0.0
906839,0.0
906842,1.0
906844,1.0
906846,1.0
906847,0.0
906848,0.0
906850,0.0
906851,0.0
906856,1.0
906861,1.0
906863,1.0
906865,1.0
906871,1.0
906873,0.0
906999,0.0
907000,1.0
907042,1.0
907045,0.0
907047,1.0
907053,1.0
907055,1.0
907058,1.0
907061,1.0
907065,0.0
907067,1.0
907068,1.0
907071,0.0
907072,0.0
907073,1.0
907170,1.0
907172,1.0
907173,0.0
907175,0.0
907270,0.0
907272,0.0
907277,1.0
907279,0.0
907286,1.0
907287,0.0
907289,0.0
907291,1.0
907298,1.0
907311,1.0
907312,0.0
907314,0.0
907317,1.0
907319,1.0
907321,1.0
907323,1.0
907786,1.0
907789,1.0
907791,0.0
908118,1.0
908119,0.0
908120,0.0
908125,1.0
908127,1.0
908128,0.0
908129,0.0
908134,1.0
908136,0.0
908141,1.0
908148,1.0
908149,0.0
908151,1.0
908152,0.0
908156,1.0
908158,1.0
908444,1.0
908446,0.0
908447,1.0
908448,1.0
908450,0.0
908454,1.0
908455,1.0
908458,0.0
908460,1.0
908462,0.0
908463,0.0
908464,0.0
908469,0.0
908470,0.0
908472,0.0
908475,0.0
908476,0.0
909194,1.0
909249,0.0
909251,1.0
909252,1.0
909253,0.0
909255,1.0
909256,1.0
909696,1.0
909698,1.0
909699,0.0
909702,1.0
909703,1.0
909709,0.0
909711,0.0
909715,1.0
909717,1.0
909721,1.0
909723,0.0
909728,1.0
909731,1.0
909732,1.0
909736,0.0
909738,0.0
909743,1.0
909745,0.0
909748,0.0
909749,1.0
909750,1.0
909754,0.0
909756,1.0
909757,0.0
909758,1.0
909759,1.0
909762,0.0
909774,1.0
909776,0.0
909784,0.0
909904,0.0
909976,1.0
909977,0.0
910401,0.0
910545,1.0
910546,1.0
910548,1.0
910554,0.0
