10371_at,1052_at,10628_at,1117_at,1278_at,13_at,158295_at,201161_at,221692_at,22943_at,23764_at,29940_at,3488_at,3995_at,4103_at,5176_at,5352_at,53827_at,5480_at,54947_at,55612_at,57451_at,590_at,6275_at,6662_at,7179_at,84221_at,91607_at,9781_at,9882_at,label
4.40,10.22,9.83,4.21,4.10,3.92,4.43,10.79,4.15,4.75,9.58,4.56,4.23,7.46,3.84,4.66,3.81,11.31,9.41,5.82,8.68,4.23,6.79,11.41,9.18,9.03,9.08,8.59,7.88,9.06,1.00
5.44,3.52,11.85,9.38,3.85,4.25,5.97,9.73,8.27,4.09,6.94,6.92,4.18,9.95,3.76,4.37,4.15,6.81,4.18,4.72,4.64,4.23,10.35,6.09,3.86,3.55,4.49,7.75,4.73,9.15,0.00
10.43,9.36,9.70,4.60,3.98,9.76,3.85,9.93,3.92,13.17,9.79,7.65,4.02,7.74,3.85,4.17,9.24,12.06,9.62,6.22,10.48,4.25,3.67,7.57,9.18,3.61,6.37,7.96,4.25,7.11,1.00
4.45,7.25,11.84,4.64,4.04,3.88,3.74,4.13,3.70,9.57,5.58,4.76,10.18,7.55,7.40,6.48,10.11,9.26,9.09,5.46,6.43,4.43,3.76,8.76,5.05,8.20,7.80,3.54,5.60,6.75,0.00
4.89,10.77,9.19,4.90,4.39,3.92,4.63,9.23,10.31,4.30,6.76,4.97,4.05,4.81,3.99,4.09,5.32,10.69,4.66,9.06,4.93,4.34,4.70,10.59,3.96,3.83,7.96,9.78,7.59,8.26,1.00
4.42,8.57,10.76,4.28,4.65,3.93,3.72,9.31,3.76,4.31,10.07,7.46,4.10,9.11,10.55,11.37,4.06,7.95,11.40,5.78,5.07,4.38,3.64,13.33,3.76,3.46,7.68,3.71,7.35,7.55,0.00
8.57,6.86,8.89,4.54,3.80,4.30,7.33,10.10,7.74,13.14,11.81,9.60,4.03,6.18,4.03,6.66,12.12,10.52,9.16,6.43,9.25,9.45,9.94,6.34,9.18,3.51,7.40,7.90,3.84,7.98,1.00
4.07,10.22,12.41,4.93,3.94,4.23,3.83,9.74,8.55,4.48,9.82,9.77,4.04,6.54,3.87,11.08,10.31,11.62,7.26,7.98,7.14,4.65,3.59,10.70,3.61,3.51,7.57,4.74,9.46,7.74,1.00
5.49,8.82,8.75,4.35,3.88,3.66,8.34,8.48,10.88,7.37,12.99,5.26,3.89,7.59,4.03,4.39,8.50,9.83,8.91,6.86,7.38,4.16,4.03,5.67,4.92,8.10,8.03,3.49,9.65,8.15,1.00
5.12,5.86,4.81,4.62,13.58,4.18,4.15,11.36,6.25,4.65,9.29,5.88,8.04,8.03,3.87,8.29,3.56,6.39,9.65,4.46,7.77,12.77,3.77,13.90,9.80,4.00,7.74,3.91,5.34,6.18,0.00
5.34,7.35,7.95,6.91,5.68,3.58,6.02,8.43,5.32,11.74,11.14,10.68,3.83,8.50,4.24,4.18,10.32,10.07,10.25,5.43,7.34,6.62,3.93,7.31,9.33,6.24,6.23,6.17,6.81,6.59,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.04,10.54,9.31,4.68,12.69,6.31,6.70,9.89,4.16,8.08,10.54,9.98,4.34,10.09,3.80,5.48,12.04,11.76,11.30,7.02,5.61,11.66,6.98,9.00,7.90,4.75,6.80,3.90,6.13,8.39,0.00
8.98,10.91,11.98,4.40,4.10,4.61,5.32,9.26,5.21,9.12,9.99,10.60,8.31,9.21,4.22,4.55,11.71,11.54,11.24,5.34,5.19,8.49,10.13,7.33,8.13,8.97,5.52,7.73,6.97,5.69,0.00
4.46,11.10,8.84,10.64,3.85,3.73,5.07,7.47,4.00,7.55,9.19,8.93,4.84,7.08,3.75,4.26,6.75,8.22,9.82,4.47,8.03,4.33,3.83,8.37,9.67,4.17,8.28,4.88,9.22,6.13,0.00
6.93,8.24,10.19,8.82,11.68,3.70,8.54,9.82,3.87,8.11,9.69,7.78,5.67,8.80,3.94,4.48,10.17,11.76,6.92,6.31,6.02,4.93,3.78,10.25,10.20,3.77,8.13,3.60,7.78,8.47,0.00
5.17,8.86,8.68,11.00,3.96,3.66,4.05,10.08,3.55,6.56,10.76,8.94,4.28,7.14,4.00,4.65,10.20,10.90,9.66,5.75,8.21,4.21,4.99,9.79,9.42,3.71,4.65,4.08,7.36,7.94,0.00
7.90,8.78,11.27,4.61,4.08,4.12,3.90,10.09,4.10,5.42,8.88,4.56,4.25,7.12,3.81,7.29,6.47,9.79,10.27,7.03,10.97,5.08,3.72,10.19,10.54,3.12,7.68,3.33,5.27,8.28,1.00
7.99,9.77,10.55,4.75,3.89,4.18,3.73,5.92,3.66,11.68,10.27,9.39,4.00,6.08,3.92,4.68,11.38,9.96,10.87,6.97,9.68,4.10,3.56,6.49,4.86,3.53,5.30,8.78,6.32,6.92,0.00
6.13,8.13,4.62,4.57,4.04,6.47,3.79,10.69,3.75,12.33,9.54,9.71,4.14,8.19,3.91,4.63,8.25,10.01,9.33,6.22,9.45,4.35,3.53,12.75,9.99,3.51,4.43,3.56,7.15,8.85,1.00
8.86,6.00,9.62,4.73,11.87,4.09,6.25,10.00,4.45,12.20,9.89,8.83,3.95,6.24,4.12,3.95,8.50,12.05,9.58,7.84,9.13,4.39,9.90,12.75,8.78,3.60,8.02,8.08,6.47,8.98,1.00
8.50,9.68,11.88,4.66,10.51,3.84,5.55,8.59,3.68,10.05,10.87,10.90,4.41,7.60,8.70,4.47,8.56,10.62,10.75,9.08,7.10,5.89,3.79,12.63,9.17,9.91,7.25,3.97,6.76,9.19,1.00
4.39,9.74,9.96,5.05,4.04,3.81,6.40,9.32,3.86,4.21,10.30,5.15,4.16,7.74,4.27,7.45,3.81,10.19,10.32,4.56,8.46,4.76,4.62,10.40,9.35,3.36,8.22,3.58,6.90,5.99,1.00
4.50,3.85,8.79,5.10,4.05,3.95,5.40,4.17,4.05,5.24,10.78,5.39,4.00,9.69,4.03,4.78,12.56,11.11,8.82,7.59,9.38,4.51,3.96,7.12,8.21,3.78,3.53,3.94,7.44,8.43,0.00
4.70,9.15,10.80,4.64,4.03,3.52,4.56,10.01,4.10,4.13,8.45,4.65,4.03,8.02,3.80,8.35,8.02,6.64,11.02,4.45,4.95,9.81,3.67,6.62,5.15,3.66,6.72,3.78,8.15,4.29,0.00
4.58,5.90,10.71,4.43,4.12,3.77,4.06,9.89,8.74,4.59,9.91,7.38,8.73,6.70,4.04,5.71,8.75,10.52,9.43,8.07,7.47,4.48,3.69,12.20,3.36,3.54,9.49,9.12,9.59,9.63,0.00
4.41,8.84,10.05,4.66,4.44,5.60,3.93,11.60,4.04,11.24,9.66,5.53,4.17,7.29,3.96,12.93,11.14,4.81,8.73,6.33,9.49,4.43,3.63,8.20,10.39,3.50,7.12,4.04,8.07,9.24,1.00
7.82,7.71,7.53,4.66,9.02,3.85,7.10,11.58,4.20,6.84,5.37,9.54,5.63,7.22,10.20,11.34,9.32,9.17,9.35,5.15,8.92,9.96,9.33,12.44,3.75,10.09,8.66,3.50,6.83,9.14,0.00
4.37,3.85,5.42,4.87,4.46,3.93,4.02,10.73,3.86,4.46,5.36,7.63,4.33,5.73,3.82,4.83,3.90,6.11,5.11,4.51,7.17,4.84,3.69,12.53,3.61,3.51,9.73,4.85,4.26,8.65,0.00
9.30,8.27,7.28,4.52,4.26,3.87,3.71,9.63,3.85,4.98,10.61,7.61,4.37,6.73,4.01,10.69,9.16,7.06,10.26,5.34,12.18,4.43,5.25,13.72,10.15,3.78,7.84,3.65,6.69,7.77,1.00
6.69,11.57,12.04,4.16,4.02,4.06,3.62,9.75,3.80,13.73,10.75,6.87,4.12,7.35,4.13,4.23,9.23,10.95,9.92,5.54,9.92,4.35,3.48,13.64,8.41,3.32,4.07,3.62,4.29,6.32,1.00
8.11,9.87,7.66,4.22,12.80,3.58,8.33,10.00,3.47,11.80,11.29,11.46,5.61,8.54,3.90,6.95,10.25,10.35,10.29,7.23,7.21,7.54,7.69,11.01,7.85,3.77,6.54,8.10,4.41,8.17,0.00
9.21,10.09,8.61,4.41,13.00,4.09,8.30,6.94,5.94,11.57,10.31,10.87,8.41,8.43,4.00,4.47,11.75,10.08,11.23,6.60,6.73,7.80,8.41,7.29,9.17,3.53,6.81,6.79,7.23,5.92,0.00
7.33,10.65,11.52,4.15,13.70,4.69,9.02,8.64,3.63,13.81,10.84,11.09,8.49,9.52,4.57,5.39,11.20,9.94,10.92,6.71,4.74,10.00,4.03,13.72,8.36,3.92,6.70,7.99,6.10,7.94,0.00
6.65,8.61,11.55,4.56,4.07,7.61,6.18,9.22,3.71,12.92,11.15,5.86,4.52,5.60,3.71,7.68,9.60,12.35,11.31,5.18,10.09,4.94,4.05,13.98,7.40,5.86,6.94,3.86,4.59,7.47,1.00
5.30,8.60,7.64,4.77,5.16,3.64,7.86,4.44,9.17,4.48,13.25,6.09,4.11,5.48,4.13,5.44,9.15,12.72,9.47,8.00,6.42,4.37,9.84,6.06,3.93,3.68,8.48,3.64,9.51,7.75,1.00
6.72,6.74,8.69,4.56,11.21,3.86,7.64,5.99,11.41,9.81,10.68,6.95,5.33,7.69,3.99,4.33,9.65,10.52,9.81,9.83,5.22,4.26,11.28,13.06,4.85,3.58,7.33,5.04,9.17,7.34,1.00
6.61,10.29,8.85,5.81,4.05,3.90,6.26,8.36,10.19,11.63,10.82,8.02,7.82,7.89,9.49,9.91,9.64,10.75,8.39,7.85,6.66,4.18,4.34,7.26,7.17,5.06,7.85,7.47,8.51,7.91,1.00
7.99,10.44,5.88,4.62,3.97,5.56,4.11,6.72,3.84,11.76,9.83,11.31,4.33,9.23,3.97,7.77,10.58,12.01,10.56,8.42,10.63,12.01,8.27,7.15,8.87,3.64,6.69,7.15,4.21,7.44,0.00
7.12,8.52,9.75,4.66,11.68,3.90,7.25,3.81,9.84,11.61,11.84,6.91,5.08,8.03,4.11,5.54,10.90,11.80,9.95,8.98,5.25,4.14,10.12,12.12,3.86,6.52,7.61,3.55,8.73,8.12,1.00
6.69,8.63,10.70,4.33,4.10,7.22,3.79,10.41,3.86,10.94,9.78,4.51,4.21,7.53,3.88,4.39,8.87,9.35,10.27,8.52,11.09,4.40,3.88,12.87,9.89,3.22,6.04,3.77,4.55,8.66,1.00
4.95,9.78,7.87,4.58,4.02,12.18,3.68,11.57,3.90,6.18,9.33,4.09,5.08,8.21,3.89,7.52,10.39,9.52,9.58,4.82,8.73,4.16,6.23,10.51,4.77,3.35,7.44,8.71,4.23,6.82,0.00
9.00,9.72,8.27,4.72,4.06,4.81,3.87,9.35,3.93,12.45,11.33,8.50,4.44,7.42,3.74,8.18,8.68,10.89,10.02,8.06,8.93,3.93,3.79,11.75,9.90,3.55,6.49,7.86,4.73,7.87,1.00
4.45,5.79,10.03,5.91,3.98,3.84,4.22,10.45,4.35,4.30,8.81,7.59,4.10,6.19,4.22,6.31,3.80,9.65,4.27,4.38,6.40,4.73,9.48,12.15,3.65,3.79,5.14,8.73,8.84,6.60,1.00
4.60,6.79,8.66,4.56,4.02,3.82,7.22,4.38,11.83,6.51,12.10,4.47,4.15,7.67,3.82,7.98,7.17,10.62,8.92,8.37,5.55,4.19,8.47,6.20,5.62,3.52,8.15,8.14,9.63,7.15,1.00
4.34,10.71,9.84,4.52,4.14,7.25,3.86,11.56,3.86,4.31,9.05,3.90,4.04,5.27,3.83,3.77,3.66,9.94,6.62,7.12,9.32,4.46,3.45,14.02,9.67,3.49,7.49,3.53,6.75,8.02,1.00
5.75,5.98,9.16,4.24,4.87,3.90,8.02,6.14,9.95,8.34,11.71,4.79,3.94,7.97,3.86,4.88,7.72,10.74,8.85,8.70,4.98,4.23,10.48,6.71,3.94,3.57,8.65,5.83,8.96,8.78,1.00
3.98,9.49,10.07,5.28,4.04,3.74,8.40,4.48,9.41,12.77,9.75,9.21,4.11,8.24,3.76,4.49,10.90,10.12,10.30,5.58,6.51,12.37,4.02,8.20,5.65,3.33,6.75,8.31,5.34,5.18,0.00
5.46,7.54,10.78,4.07,4.39,6.89,5.92,9.39,4.70,11.19,11.94,8.90,4.37,8.85,3.89,5.02,10.72,9.86,9.69,7.65,6.58,10.81,4.01,9.02,7.02,3.66,5.55,3.70,4.38,8.46,0.00
7.50,9.23,7.71,4.52,7.69,3.79,4.59,5.19,3.89,5.06,10.96,5.30,4.74,7.50,4.34,4.40,8.28,9.82,10.49,5.84,6.60,4.03,3.64,12.45,8.93,3.43,7.07,4.72,6.58,4.86,0.00
4.40,5.96,9.58,5.67,4.40,3.98,3.77,10.69,10.83,4.52,4.53,5.38,4.28,10.21,3.87,8.54,3.73,8.15,5.03,4.23,5.67,4.49,3.64,7.50,3.75,3.61,7.78,7.76,5.19,6.89,0.00
4.24,5.47,11.55,13.46,3.89,3.78,3.81,12.43,4.89,4.74,7.65,7.52,4.02,7.95,3.94,5.71,3.75,9.10,4.21,5.24,4.92,4.02,9.79,5.92,3.63,3.36,7.91,8.37,8.89,9.47,0.00
5.06,6.00,9.37,5.27,4.09,4.31,7.49,9.01,9.25,4.17,9.14,11.02,4.00,5.67,4.32,5.71,9.39,9.49,4.02,4.50,4.79,5.60,10.87,10.95,3.78,8.19,4.87,8.29,6.01,10.34,1.00
4.23,8.63,9.63,4.96,4.66,3.73,8.67,9.04,10.13,9.61,10.02,4.30,4.08,8.30,6.52,8.01,9.26,10.57,10.94,8.24,6.09,4.49,6.96,7.76,4.06,8.81,6.87,5.98,9.21,8.27,1.00
4.43,3.70,12.54,5.47,4.10,3.70,7.99,9.74,10.07,4.32,6.77,6.00,3.96,5.48,8.15,6.36,3.91,12.40,4.09,4.65,7.80,4.57,3.63,8.72,4.65,9.36,6.91,3.90,5.09,9.63,1.00
5.50,9.12,11.88,4.78,4.09,4.02,3.81,9.59,8.25,4.44,7.25,7.79,3.94,6.84,3.79,5.27,7.83,11.33,5.40,8.48,8.78,4.32,10.08,11.28,3.58,3.71,8.68,3.73,8.77,9.23,1.00
5.32,5.49,9.14,12.04,4.56,3.86,4.70,9.63,7.99,4.31,6.19,9.37,4.20,7.60,4.05,4.65,4.17,9.77,4.51,4.65,4.96,5.28,4.37,9.96,5.55,3.44,8.14,7.68,5.43,7.94,0.00
4.52,8.70,10.57,4.78,4.48,4.32,5.16,9.63,10.34,4.33,7.49,6.43,4.05,5.70,3.73,4.25,8.71,9.81,4.63,9.45,4.57,4.24,3.88,11.22,3.86,3.67,3.99,8.60,9.38,8.41,1.00
6.41,4.69,11.56,4.85,4.39,4.07,3.76,4.99,4.85,5.39,8.45,4.83,4.19,5.31,4.01,4.86,3.95,7.36,5.22,4.49,7.81,4.63,11.71,13.03,3.72,9.49,8.19,8.09,7.72,6.71,1.00
6.07,4.63,9.96,4.80,4.26,4.18,3.76,4.32,3.81,7.98,7.54,5.93,4.25,7.46,3.98,4.57,9.47,11.60,7.64,7.14,7.85,4.28,10.51,10.39,5.10,3.69,9.04,8.80,6.36,5.55,0.00
10.66,9.99,10.97,4.28,4.31,3.49,5.80,9.62,3.48,8.72,7.61,6.74,8.83,7.88,3.71,4.99,10.02,4.31,10.16,4.15,5.01,11.26,9.54,9.68,8.36,3.58,6.87,7.64,4.01,5.42,0.00
4.26,7.47,10.73,4.65,4.22,4.21,4.55,7.88,9.81,4.30,8.63,6.50,4.03,4.90,3.87,4.20,7.25,11.17,4.28,10.43,6.70,4.27,3.82,13.32,3.73,3.57,8.82,8.97,8.79,5.52,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.81,8.56,10.29,5.28,3.86,4.78,3.69,9.35,3.53,11.22,10.41,8.14,3.97,5.91,3.74,4.38,6.68,10.36,9.35,8.91,9.64,6.47,3.59,12.34,10.56,3.48,6.72,3.77,4.34,8.03,1.00
7.01,11.05,11.18,4.96,8.34,3.93,9.39,10.70,6.37,10.82,9.36,10.75,4.43,8.27,3.72,9.87,10.93,9.83,10.92,8.67,7.43,10.33,10.48,10.97,8.17,9.03,8.58,6.37,8.34,7.71,1.00
4.35,5.65,11.16,4.75,4.22,4.01,5.66,9.92,8.30,4.37,7.76,6.50,4.15,8.05,3.87,6.81,5.96,11.14,4.48,7.06,8.37,4.20,6.21,13.62,3.75,3.35,8.33,9.18,9.23,9.77,1.00
9.18,11.42,5.33,4.50,4.01,3.89,3.78,9.04,3.96,11.43,11.55,10.99,4.08,9.93,11.97,6.49,9.10,12.15,9.24,8.83,10.14,6.65,4.68,5.92,8.85,3.54,5.77,3.99,3.98,7.60,0.00
6.87,9.52,9.07,4.73,4.18,4.15,3.89,9.05,4.28,12.57,8.75,7.40,4.35,7.88,10.70,6.42,9.46,10.03,7.66,8.72,9.72,11.58,8.63,7.76,4.06,3.82,6.73,3.84,4.22,6.82,0.00
10.02,11.56,12.65,4.45,3.99,4.16,3.68,6.98,3.86,12.26,11.30,8.69,4.33,7.91,11.38,6.94,6.66,11.53,10.45,8.39,9.18,4.42,3.68,8.81,7.98,9.09,7.26,3.73,4.13,6.82,1.00
6.63,10.69,9.57,4.68,4.11,4.10,4.32,9.38,3.57,10.72,10.13,10.76,4.70,9.24,3.80,9.26,10.10,10.37,8.83,7.21,9.00,4.12,6.02,8.86,5.56,3.76,6.93,8.37,4.55,7.74,0.00
5.08,4.17,9.44,4.74,4.27,4.20,4.78,10.44,3.89,4.96,4.51,4.90,4.07,7.10,4.09,4.68,3.89,5.32,8.33,4.80,5.24,4.48,9.38,5.58,8.45,3.58,7.38,8.13,4.43,8.86,0.00
4.26,7.08,11.45,6.58,3.93,5.52,7.38,9.76,4.19,9.11,10.53,9.58,3.95,8.75,3.77,4.05,11.18,9.71,10.55,8.72,5.85,10.37,3.63,6.85,7.93,7.99,5.87,6.88,6.49,7.03,0.00
8.52,10.30,10.01,4.42,7.32,4.21,6.65,10.21,4.30,9.89,8.61,10.30,10.30,8.41,3.98,4.23,11.15,11.27,10.43,4.41,6.37,9.48,5.30,11.64,6.67,3.44,8.59,3.67,4.72,5.58,0.00
7.39,7.34,5.65,4.15,3.95,4.02,5.35,10.13,4.02,13.78,10.20,10.32,4.32,10.54,4.10,4.37,12.05,12.32,10.96,7.85,8.20,4.23,3.85,6.92,7.04,3.38,4.43,7.02,5.90,6.49,0.00
