10252_at,112616_at,201161_at,23764_at,4938_at,5480_at,54941_at,55612_at,645722_at,79772_at,label
6.38,10.69,9.23,8.63,4.56,11.03,3.60,7.54,4.10,6.73,0.00
6.63,10.64,4.56,12.89,4.49,9.48,5.17,8.12,5.74,7.65,1.00
7.38,6.13,8.33,9.39,10.57,10.90,6.97,7.49,4.83,7.71,0.00
5.40,8.52,8.48,9.45,5.00,10.73,3.80,7.18,5.64,4.78,0.00
4.99,10.59,8.71,8.36,7.00,10.77,4.34,8.08,8.56,4.54,0.00
11.98,10.33,11.73,10.06,5.60,4.88,6.38,5.35,9.34,4.88,1.00
6.62,11.43,7.26,10.31,6.14,9.54,7.92,8.39,6.87,6.05,1.00
5.48,9.81,11.29,8.61,8.03,8.79,3.88,8.40,5.68,4.92,1.00
5.85,5.60,10.06,7.43,8.55,4.77,4.40,5.33,4.05,6.60,0.00
8.37,6.11,4.02,9.94,8.07,9.97,3.93,7.09,3.90,3.85,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.53,7.67,9.95,5.50,8.00,4.87,3.95,4.90,4.41,5.48,0.00
4.96,7.35,11.52,5.35,7.04,4.60,4.73,4.98,4.30,5.05,0.00
5.82,6.16,6.46,9.23,6.85,10.53,3.86,8.14,4.53,4.04,0.00
6.84,8.07,6.13,6.36,4.19,10.19,6.71,4.87,5.02,4.78,0.00
7.80,8.42,10.36,10.85,4.58,9.90,3.95,6.76,4.07,5.88,0.00
9.26,11.00,3.84,12.73,5.75,8.46,8.27,4.98,6.78,8.14,1.00
5.44,8.25,5.99,10.73,5.38,10.97,3.87,5.26,4.79,8.51,0.00
9.51,9.90,10.72,9.23,4.76,9.52,5.18,7.92,7.09,6.96,1.00
5.91,7.12,3.95,6.85,4.06,11.54,5.30,4.81,4.43,5.64,0.00
7.90,12.24,8.29,10.55,8.39,11.65,5.49,10.65,4.55,7.81,1.00
5.66,10.87,8.73,9.98,4.82,10.06,3.79,5.27,5.66,7.98,0.00
11.40,10.24,11.23,9.99,4.40,8.56,5.31,6.50,9.74,5.10,1.00
5.63,11.07,4.06,7.94,7.32,4.55,4.00,5.24,4.69,8.02,0.00
9.87,11.10,11.09,9.52,9.52,9.78,4.03,11.58,4.06,7.68,1.00
8.15,8.55,11.04,8.35,7.76,10.49,5.56,11.85,4.15,7.57,1.00
6.29,8.98,10.20,7.13,4.24,9.09,7.85,9.82,6.40,4.81,0.00
7.46,8.69,9.54,8.60,8.69,10.97,4.38,8.60,7.15,4.54,1.00
9.71,10.89,4.15,10.43,3.98,8.86,9.85,5.05,7.03,7.03,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.29,11.66,8.19,10.07,6.70,9.43,4.44,10.00,4.16,5.35,0.00
9.33,9.83,7.18,9.45,9.37,10.99,3.77,4.91,4.38,8.06,0.00
4.84,8.92,9.72,9.46,5.13,10.46,4.04,6.51,4.19,6.65,0.00
5.26,9.68,9.05,8.51,3.92,10.61,6.01,5.39,7.44,5.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.73,10.01,10.79,9.58,8.22,9.41,7.72,8.68,4.28,4.22,1.00
5.93,6.55,9.73,6.94,10.90,4.18,3.96,4.64,4.57,7.97,0.00
8.32,10.49,9.93,9.79,7.91,9.62,4.63,10.48,4.98,9.43,1.00
7.56,8.83,4.13,5.58,4.47,9.09,5.95,6.43,5.18,4.48,0.00
8.68,10.51,9.23,6.76,6.62,4.66,8.16,4.93,4.04,9.98,1.00
6.96,10.33,9.31,10.07,4.42,11.40,7.83,5.07,4.83,4.59,0.00
6.40,11.32,10.10,11.81,3.93,9.16,5.53,9.25,6.46,7.00,1.00
7.53,10.41,9.74,9.82,7.17,7.26,5.25,7.14,4.21,4.26,1.00
9.28,10.39,8.48,12.99,5.74,8.91,9.98,7.38,6.94,7.18,1.00
5.14,10.97,11.36,9.29,4.53,9.65,5.00,7.77,4.91,4.03,0.00
5.04,9.52,8.43,11.14,6.18,10.25,4.45,7.34,5.28,9.40,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.25,5.23,9.89,10.54,11.02,11.30,3.83,5.61,4.76,5.40,0.00
4.93,8.97,9.26,9.99,7.81,11.24,4.38,5.19,5.38,5.06,0.00
6.85,8.61,7.47,9.19,8.55,9.82,4.33,8.03,4.28,4.21,0.00
6.01,10.86,9.82,9.69,6.42,6.92,4.13,6.02,4.49,7.08,0.00
5.22,10.23,10.08,10.76,7.27,9.66,5.15,8.21,4.27,4.63,0.00
7.77,11.06,10.09,8.88,8.71,10.27,4.51,10.97,3.86,4.22,1.00
6.84,9.53,5.92,10.27,8.32,10.87,4.51,9.68,4.40,4.95,0.00
5.86,11.55,10.69,9.54,4.32,9.33,7.44,9.45,4.25,4.63,1.00
7.43,9.86,10.00,9.89,5.70,9.58,6.76,9.13,8.42,8.48,1.00
7.17,10.21,8.59,10.87,10.25,10.75,4.56,7.10,5.57,5.55,1.00
7.62,11.92,9.32,10.30,5.72,10.32,5.54,8.46,4.84,6.93,1.00
8.00,11.07,4.17,10.78,4.60,8.82,5.17,9.38,4.14,4.58,0.00
10.72,10.51,10.01,8.45,6.31,11.02,4.44,4.95,4.18,4.05,0.00
6.65,9.76,9.89,9.91,5.32,9.43,6.53,7.47,4.27,7.48,0.00
9.40,10.02,11.60,9.66,5.36,8.73,5.18,9.49,7.95,4.12,1.00
7.18,9.57,11.58,5.37,3.98,9.35,6.78,8.92,5.30,5.00,0.00
5.59,12.39,10.73,5.36,4.04,5.11,7.90,7.17,4.37,6.71,0.00
11.10,10.85,9.63,10.61,4.00,10.26,5.40,12.18,4.75,6.41,1.00
6.75,10.74,9.75,10.75,9.38,9.92,4.31,9.92,4.00,7.65,1.00
5.35,9.26,10.00,11.29,4.15,10.29,4.22,7.21,7.27,4.83,0.00
6.71,7.90,6.94,10.31,4.84,11.23,3.79,6.73,4.75,7.46,0.00
5.58,9.13,8.64,10.84,4.58,10.92,4.50,4.74,5.04,4.95,0.00
8.12,10.89,9.22,11.15,9.45,11.31,6.15,10.09,4.46,4.39,1.00
8.34,10.95,4.44,13.25,6.61,9.47,7.41,6.42,8.08,6.05,1.00
6.03,9.88,5.99,10.68,8.45,9.81,8.68,5.22,7.36,7.69,1.00
