100131187_at,10098_at,10643_at,11012_at,114327_at,114569_at,1293_at,146857_at,1475_at,148523_at,151473_at,1543_at,1573_at,2195_at,25797_at,2878_at,29113_at,3248_at,3624_at,389376_at,3992_at,4016_at,4038_at,4312_at,445_at,5307_at,53827_at,55353_at,55819_at,57535_at,5806_at,5891_at,59277_at,6003_at,654433_at,7306_at,83988_at,84958_at,92737_at,9770_at,label
11.69,7.94,4.25,5.59,7.99,12.01,4.20,3.53,3.86,4.42,11.13,5.76,7.10,11.16,3.55,4.17,5.26,4.35,4.05,3.78,6.24,6.71,4.49,3.46,11.86,9.63,4.44,12.18,9.86,10.99,3.47,6.13,3.72,3.46,4.27,10.17,4.27,5.82,4.25,4.14,0.00
3.62,9.41,10.57,4.77,8.42,3.92,13.77,3.60,4.18,7.63,6.91,5.35,4.15,12.49,4.05,8.16,5.20,4.00,7.29,3.56,9.52,11.92,6.45,7.66,5.49,5.76,9.07,11.92,9.44,4.25,11.78,7.17,5.87,3.34,7.04,6.76,3.73,4.54,7.45,4.89,0.00
10.31,7.93,10.43,5.28,5.88,12.13,4.05,3.60,5.93,4.67,4.15,5.82,9.36,12.97,8.17,4.15,5.20,4.50,3.90,4.09,7.70,3.59,7.26,3.56,11.46,4.98,7.97,11.64,9.15,5.24,3.46,5.78,4.27,3.41,7.58,3.87,4.19,6.95,4.09,3.91,1.00
3.60,6.72,10.85,4.58,7.01,11.54,4.24,3.59,3.97,4.78,5.34,4.64,7.72,11.84,9.55,8.58,4.88,4.20,8.51,3.68,10.40,8.49,8.03,3.51,6.57,5.41,9.57,12.77,11.86,4.18,4.33,5.93,6.90,3.36,6.56,4.05,4.06,4.59,11.90,9.16,1.00
12.13,5.81,10.81,4.94,8.79,12.26,3.86,3.51,5.52,4.50,6.91,12.20,9.71,13.36,9.02,7.12,4.88,12.45,3.95,3.70,8.01,6.15,4.13,3.46,9.10,5.74,11.60,12.05,9.42,4.19,3.36,6.77,4.49,3.28,7.44,3.69,4.87,8.43,3.84,4.07,1.00
9.70,7.26,9.32,10.54,7.02,12.92,3.98,7.79,4.18,7.41,3.90,5.05,5.96,11.39,3.89,4.19,4.98,3.85,5.92,3.99,9.65,3.29,4.95,4.40,10.13,6.56,9.56,10.92,8.99,4.22,3.79,8.28,11.24,3.33,8.08,4.11,3.72,4.11,9.61,4.57,1.00
4.00,9.78,10.96,9.72,6.93,12.29,4.09,3.45,4.83,8.10,3.90,6.44,6.71,9.75,4.26,4.29,9.87,3.85,5.78,4.36,9.71,6.38,5.07,7.33,12.52,7.88,12.09,12.05,7.25,4.42,9.40,9.28,9.22,3.43,7.99,3.65,3.76,7.33,3.99,4.38,0.00
9.91,4.96,11.65,9.76,7.72,10.43,5.16,6.18,4.10,7.66,4.38,5.08,6.36,5.20,3.52,9.47,4.97,4.57,4.16,3.80,11.12,8.80,5.02,9.81,11.02,4.05,6.05,11.88,7.92,4.32,10.89,5.04,6.44,3.43,4.48,7.59,4.24,4.76,4.17,4.20,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.96,4.65,4.80,5.54,6.31,12.72,5.01,3.72,8.31,6.93,10.33,5.40,6.87,12.98,3.61,3.99,5.50,5.34,9.07,7.25,4.43,9.83,5.03,4.01,10.80,7.00,11.31,12.70,9.37,4.59,3.67,6.06,7.22,3.39,6.23,3.69,5.25,8.05,4.95,4.08,1.00
11.42,5.66,4.21,5.16,7.67,12.47,4.21,3.55,3.69,6.65,7.17,6.02,4.65,5.70,3.95,6.27,5.45,3.85,4.12,3.82,9.17,8.77,4.54,3.37,12.21,9.49,9.26,12.66,4.34,8.86,3.49,7.00,8.66,3.46,4.25,4.75,5.64,7.67,3.79,4.14,0.00
4.04,5.95,8.11,4.85,7.63,4.01,3.95,3.57,9.05,4.80,8.84,5.86,4.00,6.89,7.15,9.04,4.97,4.03,4.17,3.62,9.73,3.76,5.39,3.52,9.11,4.69,7.95,12.35,9.77,4.37,3.41,6.09,3.62,3.40,4.39,4.66,6.82,4.93,4.89,5.63,0.00
3.54,9.70,10.94,4.86,8.20,4.02,10.27,3.47,4.01,6.62,3.92,5.24,6.34,9.59,7.86,4.30,4.88,3.99,8.91,3.69,8.80,10.44,6.27,14.24,5.59,5.16,10.52,12.14,8.29,4.46,13.12,12.52,9.07,3.33,4.37,4.06,3.65,4.15,9.14,3.85,0.00
9.85,5.64,10.04,6.49,7.60,12.07,4.20,6.39,11.89,4.33,8.28,7.36,5.96,8.96,3.52,7.44,5.05,4.66,3.94,3.58,9.41,3.33,6.37,8.22,9.32,7.37,8.58,12.25,8.81,4.83,3.79,6.53,6.88,3.47,7.16,9.42,3.66,7.54,4.38,3.97,1.00
4.28,4.49,4.11,4.77,7.68,4.18,5.84,3.31,3.87,4.52,4.86,5.27,3.92,4.98,11.09,4.45,5.47,3.94,4.09,3.75,8.71,5.15,5.88,3.91,5.86,4.24,6.39,12.25,9.69,4.33,3.50,11.57,3.60,3.50,8.37,4.04,3.98,8.58,4.16,4.38,0.00
10.23,6.74,11.53,8.58,8.34,12.40,3.81,6.00,12.93,5.04,8.53,5.54,5.14,12.87,5.22,11.56,5.60,8.29,6.09,3.82,9.20,4.65,8.27,5.93,11.98,6.44,12.55,11.82,8.32,4.31,5.16,9.01,10.38,3.35,7.25,4.25,3.83,7.80,3.92,4.13,1.00
10.90,9.47,10.98,4.94,6.91,12.32,4.13,8.13,11.94,7.31,9.50,10.83,4.52,11.23,3.59,9.37,4.88,9.68,4.01,12.53,9.56,5.37,4.57,9.90,12.49,6.81,8.00,10.33,9.65,4.37,3.27,6.52,9.27,3.43,4.01,3.80,7.08,8.72,4.32,7.35,1.00
10.17,9.26,10.77,4.70,6.66,12.69,4.07,7.52,5.59,6.74,5.22,9.10,5.27,11.03,5.77,9.40,4.92,9.18,4.54,9.79,10.03,9.78,4.77,3.79,11.28,6.84,9.66,11.87,9.08,4.32,3.59,6.56,10.84,3.29,7.46,3.91,4.23,7.93,6.70,4.23,1.00
10.19,8.61,4.85,4.79,7.40,13.02,4.21,8.28,5.61,7.55,5.60,5.08,6.47,11.10,8.17,11.52,5.14,4.63,3.90,11.12,8.92,5.87,4.53,9.95,11.53,8.21,9.96,11.97,9.01,4.21,3.91,6.17,10.11,3.41,8.48,4.14,4.13,6.86,4.18,6.21,0.00
8.70,9.21,10.77,4.56,7.17,12.48,3.83,5.29,3.86,4.69,4.60,5.58,7.79,11.15,3.39,4.32,4.92,9.32,5.44,11.25,9.60,5.23,5.02,4.51,7.07,6.63,10.73,12.20,8.40,4.50,7.87,7.55,11.00,3.39,9.48,3.93,3.48,6.01,6.19,7.90,1.00
11.59,6.32,11.61,5.25,8.42,13.38,9.01,4.83,5.37,7.12,6.15,5.98,6.48,10.51,3.45,8.86,4.81,5.47,8.94,3.76,9.24,7.17,4.57,3.39,10.51,5.82,10.62,11.67,9.31,4.22,6.37,7.74,10.90,3.47,9.06,4.33,3.63,7.37,4.65,4.13,1.00
9.75,4.40,10.68,5.14,7.37,11.53,5.12,3.50,8.56,4.66,3.58,6.08,8.16,11.81,3.94,9.61,5.41,3.84,4.23,4.00,8.68,3.84,6.88,4.08,9.31,5.96,10.19,10.09,7.85,4.51,3.81,5.53,6.33,3.46,4.49,3.97,6.98,6.27,4.07,5.85,1.00
9.76,9.54,10.86,5.48,7.51,12.59,4.44,3.65,4.13,7.95,8.44,5.57,4.22,10.58,9.90,10.85,8.05,4.04,4.91,9.25,9.17,7.68,4.17,3.98,7.07,5.03,11.11,12.68,9.21,5.14,4.65,5.80,9.30,3.59,4.42,3.99,3.82,6.74,4.02,6.10,0.00
3.82,5.28,10.60,7.67,8.33,12.10,4.19,6.98,5.99,5.22,5.86,6.52,4.35,5.59,5.02,10.26,4.55,3.86,4.69,4.95,8.59,5.09,5.22,8.95,11.53,4.62,6.64,11.58,6.94,4.40,3.91,6.95,10.79,3.43,3.91,3.92,9.12,6.88,9.11,3.87,0.00
4.09,10.43,8.17,4.51,7.11,4.24,12.89,3.63,6.34,6.63,5.67,4.71,3.82,11.16,5.58,9.24,4.63,3.98,10.75,3.61,8.53,10.22,6.46,8.88,6.76,4.29,10.35,11.11,8.26,4.25,11.01,7.80,9.10,3.50,6.36,3.82,4.16,4.28,4.74,4.45,0.00
3.87,9.81,8.33,5.11,7.50,4.32,13.84,3.73,11.05,7.64,3.87,5.78,4.12,13.06,3.98,4.23,5.03,3.83,12.43,3.54,9.34,11.69,5.31,3.65,9.80,7.04,10.88,11.96,8.76,4.42,10.56,10.94,12.41,3.53,4.39,3.82,3.92,4.71,9.66,4.40,0.00
6.14,9.43,11.19,4.42,8.17,6.68,12.96,3.82,3.60,7.04,8.68,5.37,4.36,11.68,3.30,8.79,5.00,7.33,7.73,3.57,9.73,10.74,5.69,11.78,5.74,6.79,10.08,11.51,9.59,4.75,10.97,7.03,6.93,3.58,7.58,10.42,3.85,4.72,8.93,4.60,0.00
4.39,6.82,11.87,4.41,7.75,4.56,4.13,3.65,3.99,6.50,3.65,8.12,5.48,11.14,8.71,9.59,5.07,3.92,4.22,3.62,8.69,3.27,5.86,7.19,4.94,4.13,12.88,12.09,9.81,4.33,3.78,9.29,7.48,3.40,7.46,3.67,6.04,3.86,4.81,5.26,0.00
8.91,6.36,9.95,4.93,7.21,4.82,4.47,3.40,3.93,6.26,4.04,6.55,5.12,10.04,12.35,4.36,5.10,7.28,4.17,3.84,7.50,5.47,7.87,3.91,5.11,5.01,12.72,11.82,10.57,4.38,4.85,8.33,3.58,3.53,4.01,13.62,7.05,5.80,7.02,4.59,0.00
3.70,9.99,10.21,4.50,7.85,3.72,12.72,3.63,5.37,6.70,4.11,6.35,6.83,11.84,4.08,4.68,4.79,4.14,7.27,3.72,9.37,9.47,6.56,4.87,5.29,6.30,11.36,11.71,8.55,5.40,11.03,8.91,8.93,3.62,5.88,3.81,5.71,4.98,9.42,3.79,0.00
12.09,4.86,11.15,5.31,7.60,11.85,4.11,7.71,10.35,8.29,5.33,12.33,8.15,11.13,3.83,6.98,4.74,10.86,3.56,3.68,9.72,3.69,6.93,3.52,10.90,5.82,10.80,12.19,4.34,4.34,3.63,6.05,10.53,3.63,4.87,3.95,4.60,8.76,4.21,3.99,1.00
10.59,8.07,11.01,10.67,7.43,13.24,3.97,3.73,4.01,4.37,3.82,5.35,4.29,11.58,10.32,9.06,5.13,8.17,3.80,9.56,5.48,7.47,4.33,3.24,8.65,6.74,9.35,11.12,8.07,4.24,3.75,5.42,8.43,3.51,6.89,4.24,3.82,6.65,3.97,4.22,0.00
9.83,7.53,11.38,4.95,7.26,13.52,3.97,8.15,9.97,5.86,4.06,5.71,7.59,10.04,5.69,8.02,5.84,8.96,7.15,3.65,9.38,4.75,4.57,5.89,9.39,6.34,10.89,10.76,4.96,4.26,7.14,7.38,11.63,3.46,4.36,3.78,3.68,8.86,3.84,4.89,1.00
10.39,4.68,12.16,5.60,7.50,12.39,4.35,3.70,3.75,4.26,3.70,6.39,4.80,11.20,3.90,4.51,4.87,4.13,3.81,8.17,8.91,6.22,4.54,3.82,9.74,7.43,9.28,12.67,9.14,4.44,3.97,9.27,10.75,3.40,4.08,4.15,5.94,7.95,4.70,7.79,1.00
9.55,4.63,7.55,6.34,5.01,12.39,4.53,3.69,4.38,4.20,10.10,9.21,3.74,12.37,3.50,4.30,5.45,8.61,3.89,12.05,4.88,8.93,4.83,3.37,11.46,7.34,9.94,12.84,9.50,4.13,3.45,5.99,4.14,3.29,6.60,3.99,7.26,7.92,3.86,6.95,1.00
3.91,8.63,11.23,4.08,7.44,3.76,3.74,3.62,3.38,7.47,8.51,4.62,5.25,9.16,3.70,5.39,4.77,3.99,4.12,3.62,10.74,10.38,7.57,3.58,12.94,6.72,4.19,11.91,9.37,4.23,10.24,5.60,6.34,3.38,4.14,3.83,6.43,4.78,5.90,5.22,0.00
8.76,7.20,10.52,4.42,7.14,12.20,3.85,3.61,7.10,6.16,7.86,7.47,6.71,11.84,5.67,10.59,4.65,4.88,3.68,3.51,10.44,8.21,6.99,3.54,11.25,6.66,9.52,12.14,9.17,4.02,4.17,6.74,7.83,3.32,3.95,6.45,7.75,7.56,5.76,4.06,1.00
8.78,4.97,11.09,4.85,6.47,11.41,4.12,5.73,4.74,4.45,5.48,8.19,8.90,10.72,6.64,10.70,5.04,8.39,4.06,3.86,11.33,3.51,8.64,3.58,9.47,6.49,4.87,12.39,9.32,4.40,3.32,7.98,6.30,3.65,4.12,4.01,6.24,5.03,4.49,4.07,1.00
8.93,8.88,11.47,4.54,8.06,8.62,13.09,3.81,5.27,4.60,5.17,6.37,4.49,11.13,10.45,4.31,4.43,9.68,7.98,4.17,10.03,8.29,7.19,10.97,9.78,6.98,9.86,10.70,9.44,4.67,7.26,8.54,10.60,3.49,4.78,6.04,4.23,4.32,5.00,6.58,0.00
10.10,7.13,10.69,4.68,6.16,4.30,3.91,8.45,13.46,5.09,3.78,5.31,3.96,6.01,3.18,3.97,4.99,3.99,4.02,3.63,8.90,3.47,4.08,3.75,12.45,5.85,9.49,3.96,8.69,4.14,3.91,4.12,3.44,4.11,4.00,3.91,9.12,8.72,3.94,9.99,1.00
4.14,4.98,10.54,4.65,7.76,4.50,7.18,3.51,4.00,4.51,3.88,8.29,4.24,9.76,12.22,4.05,4.42,5.00,4.15,3.74,8.48,3.50,8.48,5.21,5.42,4.14,10.57,12.40,10.59,4.28,3.95,8.01,3.91,3.58,4.09,13.58,7.26,4.47,8.46,4.51,0.00
6.94,9.20,9.39,4.54,6.93,4.47,11.78,5.45,6.69,5.96,10.06,6.98,4.61,4.88,4.44,3.95,4.75,3.94,3.95,3.80,10.09,5.49,4.60,3.57,9.35,4.68,10.23,3.80,10.10,4.21,3.68,5.04,8.41,3.73,4.24,4.02,8.12,4.93,4.32,4.22,0.00
6.54,4.72,11.00,5.17,8.00,3.93,4.55,3.59,5.25,5.17,4.19,4.71,4.58,5.21,4.77,4.24,4.90,3.94,4.07,3.84,8.78,3.59,8.10,3.81,5.55,10.02,8.99,3.97,4.70,4.54,3.71,5.71,4.02,11.94,4.08,3.74,4.11,5.17,4.14,12.37,0.00
9.38,8.50,10.72,5.35,7.03,12.53,4.46,3.53,3.64,7.20,5.45,4.80,4.76,11.38,3.70,8.54,5.00,9.89,4.00,3.71,8.56,5.57,4.62,3.60,11.77,8.02,11.79,12.22,9.66,4.46,6.63,6.66,11.82,3.31,6.11,4.06,4.05,7.41,5.08,6.43,1.00
3.84,9.23,9.05,4.27,9.67,4.15,3.99,3.71,3.66,7.82,4.08,5.26,3.89,11.27,3.69,6.49,4.92,4.05,3.93,3.81,8.87,6.54,9.91,3.42,9.08,7.72,4.31,11.12,8.68,4.69,3.29,6.96,5.11,3.59,4.15,4.01,8.11,4.88,9.46,7.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.47,6.22,11.44,5.05,8.26,11.59,4.12,3.43,12.66,6.83,9.85,10.17,4.68,12.78,3.75,4.09,5.75,5.50,4.30,3.67,8.83,5.18,8.41,6.39,10.93,7.92,9.62,12.16,9.85,4.40,3.50,6.51,7.14,3.30,8.04,4.38,4.16,6.91,6.89,5.09,1.00
8.04,6.62,11.08,5.34,7.13,11.05,4.32,3.81,11.40,4.49,9.57,8.68,4.35,12.00,4.00,4.17,5.54,4.29,6.58,3.75,8.51,3.50,8.30,10.96,8.36,7.08,10.03,12.46,8.10,4.52,3.77,5.81,7.27,3.39,4.35,4.28,4.04,5.87,4.13,4.37,1.00
9.76,5.30,10.28,4.38,6.90,12.05,3.73,3.57,12.67,4.33,9.08,7.79,4.90,10.47,3.65,6.12,5.33,5.21,3.91,3.41,8.41,4.88,7.20,3.63,11.30,5.98,7.95,11.78,8.66,4.51,6.66,7.19,7.21,3.48,4.36,6.48,4.08,8.56,5.55,4.02,1.00
9.93,7.90,10.93,6.03,7.82,11.30,5.07,3.64,11.11,7.78,8.26,5.59,6.58,11.58,3.72,4.03,5.24,5.37,6.36,3.75,10.45,7.35,7.19,6.94,11.14,8.12,10.36,12.15,9.31,4.23,4.85,7.46,10.15,3.31,4.46,4.12,3.79,7.29,8.52,4.95,1.00
8.36,6.80,10.22,5.41,8.79,12.03,4.10,3.72,10.76,8.90,10.36,8.45,4.01,11.80,3.53,4.12,4.85,4.06,3.95,3.49,10.94,3.58,8.23,4.30,5.63,6.97,7.38,11.83,9.75,4.35,3.66,6.16,8.43,3.46,7.24,4.43,3.84,9.09,10.14,3.81,1.00
4.38,8.74,10.70,4.67,8.40,5.14,8.53,3.46,5.44,4.25,3.70,4.87,3.66,10.45,8.84,4.06,5.15,4.14,9.55,3.85,10.43,7.64,8.59,5.22,5.95,7.04,12.00,12.20,9.44,4.49,11.03,12.06,5.31,3.39,3.94,3.99,3.66,4.37,9.34,4.32,0.00
11.66,8.40,9.60,4.65,8.13,4.02,3.90,5.41,3.52,5.16,10.84,6.13,4.31,10.18,4.38,4.60,4.96,4.40,4.02,3.86,8.65,3.16,4.83,3.26,7.94,5.71,5.54,10.16,7.88,4.46,4.32,4.93,3.57,3.55,4.39,3.94,9.48,5.06,4.09,4.23,0.00
11.32,8.61,8.83,8.18,7.16,12.79,4.21,4.86,3.99,4.46,5.76,5.37,10.42,12.93,6.31,5.73,7.36,7.32,4.33,7.14,5.35,3.58,10.25,3.60,13.31,5.96,10.64,7.07,8.53,5.22,3.46,5.76,5.07,3.46,8.01,4.22,4.16,8.06,3.64,3.87,1.00
10.17,4.71,10.22,6.53,7.27,12.13,4.08,3.68,12.57,4.57,9.62,5.97,4.91,11.89,3.72,11.38,5.03,4.31,4.17,3.55,10.18,5.59,7.56,3.48,10.12,8.73,7.66,12.23,8.06,5.01,3.82,5.99,9.44,3.30,4.22,4.07,4.34,7.80,4.13,4.56,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
11.38,5.05,11.18,5.29,7.14,3.91,4.37,3.81,8.16,5.14,4.43,5.47,3.93,5.02,7.23,4.42,5.38,4.19,4.47,3.64,5.06,3.45,5.88,3.44,6.35,8.51,9.23,7.10,4.43,4.51,3.44,4.31,3.41,12.18,4.27,4.01,5.42,5.73,3.98,10.53,0.00
9.24,8.27,10.36,10.58,7.33,12.92,3.94,3.53,8.11,7.65,4.59,8.13,4.17,10.63,5.84,3.93,12.65,6.41,9.28,6.60,8.18,4.88,4.87,11.69,11.13,7.11,11.62,11.64,6.78,4.42,8.69,8.56,10.62,3.61,7.53,3.85,3.83,7.78,6.10,3.81,0.00
11.86,7.74,4.13,4.42,6.71,13.05,3.84,5.43,12.85,6.94,10.14,9.09,4.14,10.74,4.33,4.98,5.17,10.67,5.70,3.60,7.62,4.50,4.60,3.40,8.15,5.39,4.98,11.63,9.53,6.71,3.60,5.69,11.97,3.41,4.10,4.01,6.90,8.20,5.44,4.01,1.00
10.92,8.33,6.11,5.04,8.66,11.61,4.18,7.15,5.48,6.43,9.22,4.88,10.28,12.70,3.48,10.88,5.06,13.51,3.89,8.96,9.28,8.38,4.44,3.66,8.34,10.51,5.83,11.45,7.66,10.56,3.57,6.82,11.20,3.32,6.67,10.64,8.01,9.42,3.83,4.03,0.00
11.61,7.09,9.48,4.56,6.60,11.75,4.15,6.98,4.87,7.46,8.10,7.05,6.80,10.89,6.94,4.39,5.70,4.01,7.94,3.55,6.46,4.51,4.42,3.12,12.99,9.30,11.72,11.63,10.05,5.87,3.50,7.34,11.25,3.39,4.55,4.12,4.37,6.84,4.15,4.52,1.00
