100505715_at,100507448_at,100652898_at,10457_at,10485_at,114614_at,123920_at,153733_at,1573_at,158471_at,196410_at,1992_at,23158_at,2861_at,29940_at,29995_at,400793_at,4488_at,5054_at,5122_at,51316_at,5154_at,55297_at,55568_at,5590_at,56952_at,57502_at,6284_at,79814_at,80117_at,81563_at,84320_at,8490_at,85377_at,857_at,894_at,9582_at,9603_at,978_at,9982_at,label
8.55,5.93,9.76,5.69,6.30,12.76,6.65,8.48,4.87,4.16,4.34,9.35,8.36,4.00,8.66,5.59,3.84,4.56,4.55,3.64,13.55,7.68,8.45,8.45,6.16,5.77,4.45,7.43,6.60,5.33,4.77,9.34,5.28,7.45,9.56,4.82,10.21,6.55,4.12,4.59,1.00
5.19,7.56,12.74,5.68,5.61,3.93,6.73,7.16,5.77,4.33,9.71,6.51,6.76,7.95,8.94,8.83,5.46,7.47,4.08,4.11,5.90,6.20,8.06,7.35,8.50,11.00,3.72,11.32,7.47,3.80,6.76,9.47,4.75,9.75,7.35,4.18,11.42,6.69,4.22,4.59,0.00
7.23,5.71,10.77,9.31,5.12,3.48,6.77,7.25,4.52,4.14,5.69,11.33,7.27,8.31,6.79,5.67,6.18,5.82,6.97,3.64,5.10,7.45,8.18,9.81,8.00,8.00,3.81,10.77,4.07,3.69,6.15,8.51,4.33,8.63,10.44,4.08,10.81,5.35,4.31,6.81,1.00
7.80,5.90,10.83,9.58,5.97,4.33,7.50,7.79,5.27,3.93,7.16,7.98,8.56,6.75,9.01,7.10,7.31,6.82,8.05,3.46,8.08,6.99,8.48,11.64,8.10,9.73,3.69,10.52,6.04,4.97,4.97,8.41,4.25,7.59,11.64,3.86,9.19,6.10,9.53,10.56,1.00
7.74,7.32,11.98,4.19,6.09,6.45,6.12,8.86,6.47,4.12,9.17,11.43,7.63,5.99,9.39,6.68,7.52,5.45,4.45,3.70,5.03,7.14,8.26,6.26,10.16,8.03,3.82,10.51,6.73,4.37,5.47,9.27,4.98,8.27,11.76,3.90,10.15,4.87,10.26,8.67,0.00
7.50,6.66,10.51,4.77,5.13,8.39,7.69,7.75,7.79,4.20,6.86,9.41,8.53,3.50,9.92,7.86,7.24,4.90,7.31,3.75,4.18,6.47,8.56,8.09,8.73,10.63,3.65,10.09,6.25,9.60,4.71,8.57,4.79,8.38,13.42,4.09,9.04,7.31,10.13,8.41,1.00
5.58,6.96,11.23,5.45,6.90,3.84,7.39,8.81,4.75,4.35,8.21,9.44,6.92,5.63,9.71,5.33,5.42,7.52,6.74,3.67,3.95,7.01,7.77,7.88,9.00,4.64,3.91,9.99,3.87,4.17,5.33,9.09,4.94,7.93,12.95,4.01,9.15,6.99,7.70,7.17,0.00
5.03,7.19,12.13,3.58,5.33,4.98,5.28,8.55,5.33,4.27,9.04,10.54,5.36,5.29,7.40,6.43,5.98,7.42,5.08,3.88,10.12,5.71,7.65,6.34,9.35,9.97,3.77,9.37,8.95,3.69,5.21,9.59,4.76,8.04,9.11,4.15,10.69,6.87,4.01,9.22,0.00
6.93,8.53,12.70,3.85,5.61,9.75,8.26,10.57,3.94,8.65,5.11,3.81,8.23,3.66,8.83,5.04,4.16,4.12,10.64,3.65,5.03,4.02,8.31,8.51,5.47,8.70,3.87,4.81,5.57,3.70,6.93,8.36,4.97,7.87,13.06,4.26,11.31,6.15,4.00,4.57,0.00
6.33,6.64,10.76,11.64,6.01,5.26,7.98,7.77,6.48,4.06,5.51,9.93,8.09,7.06,10.90,4.92,6.28,4.26,7.23,3.27,12.55,6.41,8.23,7.83,9.10,10.79,3.49,10.07,4.95,9.82,6.38,8.37,4.49,9.07,13.60,4.64,3.95,10.04,9.88,9.36,1.00
5.67,7.53,9.66,5.19,5.43,3.63,9.98,8.71,8.16,4.54,6.57,8.63,6.87,3.50,5.15,8.59,4.22,6.18,6.85,3.72,4.25,8.11,6.38,7.90,8.66,4.62,3.65,10.95,8.13,4.74,5.02,8.71,4.46,8.91,9.28,4.14,10.76,8.13,4.10,6.02,1.00
6.07,7.91,13.21,6.06,5.58,3.62,5.30,8.55,4.10,4.05,9.30,9.96,7.78,3.71,6.45,7.26,5.85,5.62,6.04,3.71,4.25,5.58,8.76,7.66,8.64,4.37,3.87,11.35,4.11,6.11,5.17,9.25,6.01,8.80,12.43,3.96,10.22,5.05,5.40,10.14,0.00
5.10,6.58,6.61,7.18,5.89,3.71,5.00,8.82,4.22,4.25,4.38,7.80,7.63,3.63,5.39,8.22,6.06,6.18,9.58,3.92,3.97,5.98,3.47,8.28,8.44,3.88,3.78,10.47,4.16,4.40,4.97,8.74,4.92,9.74,12.63,4.09,11.18,8.02,7.14,9.87,0.00
