10396_at,221711_at,23048_at,2571_at,26278_at,3625_at,399474_at,5118_at,7134_at,95681_at,label
5.44,4.05,7.16,5.91,9.84,4.83,5.60,7.37,8.97,7.75,1.00
3.51,4.84,8.27,6.64,8.33,6.05,5.20,4.14,3.64,7.92,0.00
3.58,4.14,10.83,7.32,10.22,10.35,8.60,5.21,4.26,8.45,0.00
3.53,3.76,8.73,12.51,11.09,4.48,5.89,8.22,4.29,9.77,1.00
6.84,5.00,11.33,5.02,10.29,4.59,5.68,7.51,4.44,9.12,1.00
6.02,3.96,12.54,4.82,9.11,4.44,5.67,4.41,3.48,7.34,1.00
4.67,4.27,10.25,6.54,9.01,5.08,4.71,6.51,3.96,8.59,0.00
5.21,3.99,9.07,4.11,9.73,4.47,5.52,5.11,4.05,9.20,0.00
8.11,8.38,9.98,5.22,9.51,4.67,5.89,5.74,3.70,9.78,1.00
8.49,3.98,11.83,7.87,10.07,4.78,5.43,5.21,3.88,8.40,1.00
8.25,4.16,11.21,6.39,9.74,4.17,5.19,4.49,4.04,8.31,1.00
5.20,3.77,7.88,4.32,6.57,9.67,4.88,5.40,10.71,8.52,1.00
5.96,4.08,9.93,4.63,8.94,5.24,5.53,6.64,3.54,9.09,1.00
5.77,4.02,9.40,4.17,9.29,4.66,6.59,7.67,3.96,7.66,1.00
6.65,3.90,8.60,4.41,8.98,4.88,6.98,4.69,3.70,8.33,1.00
3.51,3.58,7.10,4.17,8.00,4.91,5.21,4.88,4.02,8.18,0.00
3.80,5.48,9.46,6.10,9.03,4.62,7.92,6.42,3.91,9.44,0.00
4.17,4.31,9.37,4.77,9.82,4.46,5.36,11.86,4.71,9.51,1.00
4.37,5.17,6.43,6.59,10.71,4.55,6.32,5.07,3.46,8.24,0.00
3.60,4.49,9.60,4.05,9.74,8.34,4.31,8.72,7.84,9.27,1.00
3.63,6.64,10.69,6.88,9.84,8.88,7.90,4.77,3.59,8.40,0.00
4.68,3.86,8.34,4.70,7.91,8.16,5.29,11.02,3.68,8.89,0.00
3.61,4.79,8.11,6.60,9.36,4.49,7.25,6.11,3.92,9.84,0.00
5.60,4.02,8.47,4.47,7.87,4.55,5.86,5.11,4.14,7.72,1.00
4.02,4.70,7.98,6.98,9.24,11.07,4.82,5.44,9.46,7.99,0.00
5.21,3.78,5.11,7.66,7.30,4.44,4.74,6.73,4.50,8.66,0.00
6.85,3.86,6.23,5.77,5.04,4.93,4.52,5.11,8.21,8.09,1.00
