1000_at,10243_at,10253_at,10371_at,10628_at,10656_at,10974_at,11167_at,1832_at,1843_at,1958_at,222235_at,22943_at,26071_at,26136_at,26157_at,29940_at,347733_at,3887_at,4050_at,4255_at,51477_at,54742_at,54749_at,55529_at,55638_at,558_at,57633_at,6446_at,6515_at,6662_at,6867_at,7042_at,79192_at,79772_at,79888_at,8581_at,8612_at,92747_at,9955_at,label
4.61,9.02,4.87,4.59,10.26,5.94,10.70,7.00,11.80,6.19,7.52,3.69,6.52,8.01,10.55,4.93,4.09,3.62,12.91,4.29,8.02,8.79,5.07,6.09,6.69,9.66,4.72,4.01,4.99,4.45,5.82,9.20,5.49,3.85,3.85,11.54,9.73,7.66,5.86,3.69,0.00
9.80,7.83,8.53,8.12,12.91,6.61,9.48,11.90,11.05,10.55,7.61,7.75,10.52,8.96,10.02,7.10,9.62,4.13,11.31,4.66,4.74,8.96,4.14,4.12,6.85,4.38,9.42,3.71,12.04,7.69,9.02,7.90,4.88,3.55,5.80,10.30,4.17,7.61,3.71,9.88,1.00
9.71,6.68,7.32,4.32,11.82,4.83,4.40,12.68,5.51,8.16,6.62,4.35,4.33,8.15,9.02,4.25,10.80,4.02,5.32,4.15,7.96,5.52,5.39,11.22,9.65,6.68,10.93,3.78,8.86,9.62,8.26,8.70,8.48,3.51,7.70,8.93,4.19,4.62,3.94,10.81,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.13,4.30,4.18,4.51,9.22,7.03,3.95,4.31,4.29,4.95,5.72,4.45,4.35,4.42,9.76,4.21,5.11,11.30,4.66,7.79,8.27,6.00,3.96,4.73,7.09,8.38,4.85,3.86,5.14,4.97,3.85,9.39,4.10,3.58,5.48,9.04,3.93,5.02,4.28,3.92,0.00
4.50,3.99,4.77,4.50,8.97,4.93,4.85,4.38,5.00,4.89,6.72,4.24,4.88,4.64,8.80,7.20,5.31,8.32,5.34,8.01,7.83,5.25,4.18,4.60,6.86,7.39,4.98,3.99,7.21,5.30,4.09,8.80,4.13,3.72,5.05,8.96,4.13,3.98,4.65,4.07,0.00
4.32,6.62,7.46,4.33,9.51,5.82,5.60,8.87,11.22,8.18,8.19,3.59,6.75,9.50,8.78,5.39,7.45,3.82,4.77,4.59,8.09,10.39,6.12,4.73,5.76,9.58,4.51,3.79,7.26,4.52,8.61,8.74,3.86,3.42,4.04,11.12,6.22,9.42,4.26,3.84,0.00
5.12,7.59,5.14,3.95,11.55,9.42,12.51,9.06,12.98,7.46,7.32,3.55,8.35,7.68,10.12,3.76,6.14,3.76,4.47,4.64,7.86,6.44,4.24,8.57,5.12,10.25,5.01,8.12,5.32,4.21,7.95,7.46,3.65,3.79,4.78,11.22,4.42,7.26,8.68,4.43,0.00
9.50,6.95,8.97,5.01,6.84,6.88,7.40,12.61,4.76,7.32,8.59,3.90,12.70,10.75,6.22,4.16,8.55,4.07,5.72,4.24,8.22,9.77,8.18,4.31,7.55,4.58,9.25,9.40,10.84,5.16,8.23,9.61,5.04,3.39,5.88,9.91,4.70,8.73,3.87,5.94,0.00
6.53,7.46,6.61,7.87,11.48,5.56,9.64,9.26,13.04,7.69,9.05,3.69,11.40,7.68,10.26,7.35,10.48,3.43,5.40,4.98,8.11,9.04,7.10,4.33,5.88,8.19,7.81,4.10,11.81,4.49,8.25,7.00,7.26,5.76,5.05,9.20,13.59,10.05,3.95,3.49,1.00
9.78,6.31,7.61,5.21,9.04,8.41,10.01,12.82,9.78,9.23,8.94,7.02,12.29,8.76,9.93,4.95,10.35,6.41,4.46,4.45,7.37,5.66,7.36,9.85,8.71,5.70,10.14,3.91,9.67,7.45,7.53,9.56,7.23,3.30,8.51,9.05,3.65,6.93,3.95,9.42,0.00
5.32,7.30,7.44,7.38,6.68,10.28,4.64,8.22,10.77,6.32,6.63,3.69,12.18,8.19,10.65,5.18,9.28,4.24,5.07,5.00,6.67,8.61,4.03,10.48,6.56,6.44,9.22,5.60,7.08,4.69,11.04,9.70,6.95,3.52,8.67,8.74,4.41,9.61,4.78,4.06,1.00
4.70,6.93,4.04,4.52,10.42,7.61,12.50,4.70,12.01,9.15,7.51,3.88,4.91,8.40,9.13,4.09,4.47,3.86,4.95,5.88,9.17,8.04,4.24,7.96,5.19,9.39,4.54,9.03,5.03,4.99,6.02,7.52,4.22,3.54,5.64,8.56,4.14,6.52,4.49,3.87,0.00
9.75,6.14,8.90,8.55,9.01,9.91,4.87,11.32,5.09,6.63,7.76,4.10,10.21,8.93,4.71,5.28,10.10,9.87,5.03,4.50,4.82,6.74,4.18,9.50,8.83,5.70,9.42,4.62,7.85,7.23,9.66,9.56,6.80,3.59,7.98,9.05,4.00,7.16,3.96,6.38,0.00
10.16,7.43,11.94,5.83,8.49,9.64,4.03,9.95,4.37,6.07,7.09,3.78,12.40,9.37,4.51,6.09,7.90,10.58,4.87,4.19,4.11,8.38,4.21,10.39,7.60,4.33,9.11,3.78,10.93,5.91,8.67,7.66,4.71,3.59,5.10,8.60,4.21,4.94,4.02,8.03,1.00
4.42,6.76,9.11,5.40,10.57,6.28,9.70,4.48,12.30,4.76,8.00,4.24,4.33,8.05,10.18,8.50,4.77,4.04,5.18,4.39,9.55,6.70,4.03,10.71,7.68,4.60,5.26,4.04,9.18,4.34,11.35,8.14,3.94,3.68,7.68,10.72,4.42,10.33,3.96,4.14,1.00
4.66,7.84,9.86,4.53,9.56,9.00,4.67,4.63,12.39,4.88,6.17,3.48,4.32,6.60,9.11,8.91,5.27,4.30,5.16,4.93,9.22,6.07,4.31,9.11,7.24,6.40,5.16,3.79,5.90,4.64,10.01,7.82,3.83,3.78,7.57,11.61,4.79,10.14,4.08,3.95,1.00
3.81,8.06,4.28,5.27,9.67,7.02,4.16,12.08,11.59,5.91,7.53,3.89,6.80,7.62,8.48,4.32,6.84,3.79,4.69,4.15,4.51,6.68,4.10,4.74,7.22,4.19,4.94,6.70,7.51,4.66,7.98,6.93,7.34,3.48,4.81,9.23,4.06,4.75,4.06,3.95,0.00
8.72,7.56,11.10,6.32,8.83,9.43,4.06,6.85,8.27,6.75,7.97,8.31,8.62,8.89,9.88,4.40,4.86,8.93,4.16,4.18,5.37,9.67,4.16,10.73,10.33,4.55,4.83,4.00,13.22,9.95,4.15,9.05,3.58,3.48,7.03,8.67,4.06,9.15,3.92,6.33,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.42,7.21,10.66,4.89,8.87,9.60,4.28,10.88,8.85,7.97,7.08,3.94,7.88,8.89,9.15,4.77,4.91,4.27,4.97,4.49,6.31,8.88,4.05,10.58,9.31,4.33,4.94,3.90,12.19,7.13,4.62,10.23,4.16,4.59,8.61,9.52,4.22,7.73,4.10,3.62,1.00
4.59,8.67,8.69,6.93,9.69,6.77,8.08,9.92,11.49,6.56,8.34,3.69,9.23,9.37,9.07,6.42,9.29,3.79,5.91,7.82,7.99,5.69,8.86,6.99,6.07,4.34,9.06,3.75,8.92,4.18,10.49,7.72,3.96,5.11,5.35,11.17,4.40,9.87,4.23,3.86,0.00
8.53,7.93,9.16,7.62,11.23,6.97,4.43,11.39,11.57,8.41,8.83,4.20,4.49,8.67,10.64,3.64,7.21,6.38,5.21,8.14,8.73,11.32,5.01,5.91,6.50,5.05,4.78,7.14,6.60,5.11,7.60,7.51,5.44,3.78,8.06,8.02,4.35,6.67,3.91,4.15,0.00
9.85,5.87,9.35,8.63,9.17,9.44,11.42,11.93,11.90,8.59,8.76,3.77,11.49,9.18,10.70,5.51,9.73,5.27,4.42,5.30,8.46,7.86,4.38,4.47,8.63,7.50,9.92,7.68,8.86,4.74,9.43,9.28,5.14,3.59,7.51,9.28,4.18,8.02,3.80,8.14,0.00
9.35,7.84,6.99,6.28,5.53,8.07,4.48,12.16,12.28,6.68,8.01,5.06,8.34,7.55,6.43,6.93,10.61,9.60,4.85,4.77,6.40,6.39,4.37,10.38,7.11,6.25,8.39,3.67,9.91,6.70,7.96,8.44,6.08,7.24,6.65,8.77,4.49,7.15,3.79,8.44,0.00
10.64,5.97,11.00,9.79,12.16,9.92,10.91,11.49,4.51,6.65,5.72,4.12,13.16,9.72,4.65,5.67,8.42,7.71,5.24,4.22,4.49,7.29,4.20,11.50,9.22,6.45,9.12,3.66,9.02,9.55,10.03,9.89,8.81,7.43,5.68,9.55,3.86,8.77,4.02,6.26,1.00
4.51,8.17,3.61,4.38,10.57,5.08,4.37,4.18,4.38,4.88,7.21,4.48,8.13,4.03,9.48,4.55,4.66,8.81,4.76,7.69,8.43,6.04,4.10,4.82,7.30,9.27,5.07,3.76,6.90,5.16,8.01,7.55,3.81,3.82,4.28,9.92,4.09,4.41,4.52,4.11,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.19,8.23,8.54,4.40,9.83,10.90,10.96,4.06,12.05,4.91,6.24,3.71,4.75,3.81,8.74,7.56,4.56,3.93,4.96,4.86,8.87,11.08,4.35,4.50,8.41,7.65,5.43,3.87,8.14,4.48,9.18,7.83,3.85,3.55,4.22,9.70,8.44,5.36,3.86,3.94,1.00
4.44,4.14,3.94,4.41,11.33,5.01,4.42,3.76,4.96,5.34,8.03,5.36,4.36,4.25,4.19,6.27,6.32,3.97,4.43,10.63,8.48,5.68,4.26,4.80,7.93,5.11,5.04,3.87,9.35,7.16,4.15,9.42,4.00,3.63,7.58,8.73,4.38,4.57,4.55,4.11,0.00
4.20,4.19,4.17,5.44,11.85,5.41,4.27,3.98,4.43,4.73,6.98,6.45,4.09,4.57,4.16,8.62,6.92,3.80,4.60,10.74,8.06,5.60,4.15,4.75,7.89,7.47,4.62,3.70,7.41,6.75,3.86,9.27,4.06,3.62,7.97,8.68,4.44,4.54,4.21,4.40,0.00
8.37,8.56,8.87,10.43,9.70,6.70,10.86,3.96,11.17,7.13,6.91,4.90,13.17,9.18,12.01,6.33,7.65,3.81,5.21,4.61,8.30,9.58,9.07,10.18,8.97,5.30,9.54,4.09,5.61,4.79,9.18,8.04,5.08,3.66,9.43,10.89,4.02,10.65,4.77,4.05,1.00
4.44,8.41,3.84,4.45,11.84,5.30,12.23,4.02,12.64,6.16,7.70,3.53,9.57,8.54,8.82,4.00,4.76,3.53,11.20,4.65,7.09,9.46,4.38,9.62,4.73,6.69,6.75,7.26,4.38,4.83,5.05,6.40,3.99,3.55,4.48,9.79,6.10,9.88,10.19,4.17,0.00
8.66,7.37,7.65,5.65,12.26,6.13,4.51,10.59,11.45,5.70,7.69,4.24,12.33,8.91,10.46,5.28,6.37,3.66,13.56,4.95,9.65,6.01,6.66,6.01,6.84,6.35,9.48,3.99,7.37,4.99,8.41,8.14,5.17,3.71,4.35,10.17,4.38,8.88,4.04,3.78,0.00
4.34,7.19,9.41,4.89,9.19,5.96,4.19,7.35,10.36,5.00,4.90,3.96,4.30,5.72,9.33,8.47,4.97,3.89,5.01,4.46,7.97,5.40,4.07,9.80,8.91,4.20,5.08,3.83,4.32,7.44,3.96,9.26,3.98,3.65,9.98,8.87,3.99,4.48,4.03,6.71,1.00
4.31,7.99,6.28,4.42,10.76,8.70,5.05,9.93,10.43,7.31,9.47,3.98,4.31,8.40,5.61,3.76,7.46,10.46,4.73,4.73,9.20,9.40,4.11,8.13,4.71,4.52,5.97,7.15,13.31,9.66,3.76,8.38,3.66,3.57,4.59,10.00,4.20,6.53,3.76,5.02,0.00
4.66,5.50,9.36,4.07,12.41,5.09,4.42,3.89,4.28,5.42,6.83,8.56,4.48,8.58,9.10,8.07,9.77,4.06,4.34,5.66,4.56,10.16,4.02,8.51,9.38,8.95,7.43,3.90,6.54,9.24,3.61,8.67,4.02,4.10,4.26,8.38,3.84,4.12,3.95,4.19,1.00
5.13,8.51,5.66,6.72,10.12,4.84,9.20,9.24,12.81,5.20,8.12,3.97,10.79,8.38,9.20,5.03,8.82,4.04,4.94,4.78,8.82,9.52,6.29,10.35,6.86,7.37,7.23,4.05,7.73,4.73,6.55,5.78,4.13,3.76,5.07,9.05,10.80,8.25,4.04,5.92,1.00
6.30,7.06,9.47,5.49,8.75,7.88,4.32,9.24,9.70,5.56,5.48,3.62,7.37,7.91,9.23,5.82,5.26,9.94,4.51,4.35,8.29,7.28,4.24,11.65,9.37,4.37,4.68,3.85,12.98,7.00,4.92,8.99,3.69,4.39,7.18,9.09,4.02,8.20,3.93,6.53,1.00
4.59,9.25,6.46,5.12,4.81,5.83,4.42,7.77,4.73,8.60,10.11,4.05,4.65,9.08,5.13,3.73,5.88,4.22,5.78,4.62,8.37,6.18,4.03,6.83,8.14,4.24,6.05,3.72,5.10,8.20,9.80,8.45,3.84,3.66,4.03,8.92,4.99,5.66,5.31,4.13,0.00
7.53,6.66,9.22,5.34,7.95,5.88,4.14,10.36,7.98,8.94,7.19,3.79,11.74,8.95,4.56,6.28,10.68,4.30,5.91,4.52,4.54,5.31,5.61,10.97,8.81,4.44,9.75,3.69,9.81,7.19,9.33,9.25,7.29,3.64,9.40,9.21,3.98,5.38,3.79,4.06,0.00
4.62,7.12,7.49,6.54,6.88,5.20,4.80,10.46,9.12,6.75,8.09,4.45,9.57,8.70,8.46,4.47,10.13,7.37,5.20,5.80,8.86,10.41,4.73,9.67,7.82,9.41,8.03,3.82,9.00,4.67,6.61,7.11,5.08,3.52,8.05,8.72,4.12,8.08,4.19,3.85,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.40,7.56,8.25,7.04,9.31,9.02,4.42,13.22,6.30,8.91,8.97,5.42,8.08,9.95,4.81,6.99,9.98,9.09,6.76,4.35,4.93,7.16,4.18,10.18,7.69,4.00,9.88,6.10,10.04,6.37,7.90,9.95,8.32,3.46,5.40,8.54,3.84,8.24,3.76,8.62,0.00
8.83,7.37,6.64,8.98,11.98,6.84,4.68,12.33,4.34,6.94,6.91,4.38,9.12,9.59,8.98,8.65,10.60,5.40,10.75,4.10,7.26,5.55,6.49,11.93,7.57,5.68,9.26,3.99,9.44,8.96,8.13,9.49,7.56,9.20,5.06,9.81,4.37,9.28,4.56,8.81,0.00
6.33,8.09,6.26,6.75,8.66,5.97,10.48,9.23,12.16,6.77,8.07,3.63,13.41,9.35,10.03,4.12,8.48,3.54,5.83,4.47,9.52,7.11,9.63,4.35,7.47,9.27,6.57,3.84,7.31,4.62,3.58,8.58,3.91,3.71,6.08,9.11,5.05,8.64,3.81,8.14,0.00
4.71,7.12,4.69,5.17,8.68,7.74,5.05,8.83,11.89,5.97,8.55,4.40,6.56,8.85,9.29,6.52,8.94,4.00,13.74,6.32,9.84,8.67,4.57,7.67,8.35,4.37,4.94,4.02,7.95,4.84,9.42,7.07,4.46,3.84,4.63,9.39,4.39,8.78,4.23,4.26,0.00
6.49,6.82,9.27,7.53,10.36,7.77,9.38,11.24,10.42,7.73,7.91,3.53,12.75,9.63,10.15,5.21,9.01,5.97,4.91,4.33,7.70,8.29,6.68,10.07,7.34,8.83,8.03,4.52,5.63,4.50,9.52,8.39,9.54,7.60,4.90,12.49,4.06,9.36,3.78,4.06,0.00
4.44,8.58,9.71,7.90,11.27,7.36,9.21,4.73,12.57,5.52,7.66,3.69,5.42,8.45,10.11,6.55,4.56,6.07,4.90,6.20,9.63,5.48,4.30,9.45,7.26,10.03,5.13,3.58,7.67,4.98,10.54,7.72,3.89,4.12,4.22,7.13,4.27,10.23,4.11,3.95,1.00
4.15,7.30,8.00,7.99,10.55,7.85,9.45,8.92,10.88,9.91,9.35,4.52,11.68,9.35,10.22,8.14,9.39,3.67,5.95,9.76,9.37,6.01,5.99,8.96,6.91,7.25,7.40,8.29,5.75,4.22,4.86,8.40,5.71,3.44,4.95,10.69,4.11,9.13,4.06,3.86,0.00
4.69,8.19,8.22,7.00,10.07,8.71,4.21,10.35,11.71,8.85,7.81,6.77,10.66,9.82,10.86,4.84,9.92,4.60,5.22,5.39,7.96,8.27,8.11,5.46,5.10,5.86,5.67,3.68,9.25,4.96,7.04,7.23,9.15,3.51,4.26,12.65,5.71,8.07,4.02,4.21,0.00
8.20,7.20,12.03,8.86,9.62,10.13,4.24,9.59,4.56,9.79,9.53,7.67,12.20,9.48,7.59,4.79,8.83,4.12,4.65,4.07,8.13,8.02,7.78,9.34,10.21,5.92,9.44,3.77,10.39,8.10,8.78,8.44,3.88,3.43,8.48,8.94,4.15,8.30,4.03,8.01,1.00
4.35,8.00,10.95,4.39,9.96,8.55,4.25,9.22,12.03,7.74,7.16,3.70,4.21,8.71,9.85,4.28,5.15,3.48,5.28,7.01,9.62,10.00,4.90,9.38,8.36,7.73,6.31,4.10,5.28,4.87,9.35,4.84,3.65,3.81,6.93,8.94,4.32,10.47,3.71,3.83,1.00
10.06,4.53,8.01,4.50,8.79,6.10,4.43,4.79,12.33,6.51,5.33,3.69,5.24,8.62,10.42,3.97,5.39,3.49,10.47,5.64,9.53,8.10,4.65,10.05,7.24,7.99,8.38,3.72,8.06,9.80,8.21,7.58,7.75,3.80,4.58,10.65,4.71,10.44,4.36,6.98,0.00
7.56,6.72,4.84,4.70,10.80,6.67,4.51,10.92,12.63,7.95,8.10,3.73,4.13,7.18,10.76,3.89,4.65,6.03,4.51,4.45,8.55,8.15,4.34,8.65,5.78,7.26,5.24,3.83,9.65,4.89,5.15,7.85,3.94,3.52,4.05,10.87,4.77,7.34,3.78,5.76,0.00
8.43,8.14,7.12,4.15,9.13,5.81,4.32,10.76,11.85,4.49,5.21,3.74,8.01,8.97,10.80,4.27,10.49,3.98,8.37,4.53,8.74,9.29,4.60,4.66,7.98,8.74,8.35,4.00,5.67,11.30,8.54,7.88,6.25,3.47,4.66,10.03,3.93,9.08,4.13,4.13,0.00
8.97,8.11,7.79,4.41,10.05,9.21,4.59,6.58,12.37,7.04,6.20,3.63,11.24,5.15,8.01,4.58,5.53,5.33,5.52,5.03,8.95,8.71,4.53,10.43,5.95,7.80,5.86,3.89,11.48,10.33,10.39,7.12,3.95,3.67,4.12,9.12,5.68,3.85,4.71,3.53,1.00
4.28,8.39,6.88,7.82,7.53,5.03,4.31,10.43,6.85,7.49,7.80,3.64,6.84,9.24,4.81,3.81,9.54,11.36,4.83,5.06,8.51,8.91,4.22,9.11,7.36,8.28,6.76,6.78,9.72,5.90,3.75,8.64,4.86,3.83,5.00,9.26,3.97,4.57,4.30,6.88,0.00
7.82,6.95,8.42,6.75,5.63,5.52,4.59,9.40,6.60,9.16,7.29,3.68,12.03,9.09,8.24,4.20,10.35,7.62,5.11,4.99,7.43,5.58,5.40,9.57,9.67,6.07,9.92,3.80,12.42,7.79,8.20,8.70,6.67,3.54,9.36,8.40,4.26,4.63,3.82,5.29,0.00
8.24,7.65,12.36,9.30,7.28,8.20,4.38,8.13,7.46,7.46,10.56,3.67,4.98,8.74,8.28,3.98,7.61,4.58,5.17,4.87,8.74,5.49,4.20,9.66,9.94,5.12,5.12,3.75,11.06,4.57,10.15,7.70,4.21,3.39,6.41,9.09,4.11,5.80,3.77,4.39,1.00
8.53,8.42,7.06,4.17,8.70,5.77,4.22,12.03,8.94,8.43,6.54,3.80,9.56,8.29,4.69,3.51,10.42,11.41,4.71,4.45,5.17,7.70,9.61,8.98,7.28,4.56,9.85,3.60,9.52,6.25,5.16,8.79,5.61,7.03,6.45,8.77,4.07,5.95,3.68,9.40,0.00
10.93,5.70,8.00,4.68,10.08,8.65,4.64,13.37,11.05,9.40,9.17,7.21,8.33,9.08,10.24,4.44,10.77,8.92,5.06,4.48,4.51,6.46,10.25,11.11,8.56,4.31,10.61,3.69,10.62,4.55,6.35,9.54,9.32,3.88,3.71,9.59,4.16,7.07,4.10,7.88,0.00
10.90,6.52,7.40,6.80,10.93,8.66,10.03,13.10,11.87,8.18,7.09,3.67,13.34,8.97,9.62,4.05,11.89,3.98,5.12,4.67,9.15,7.18,4.55,10.41,8.55,6.71,10.05,4.08,11.28,8.11,8.14,9.19,8.01,6.63,4.40,7.84,4.01,7.20,4.22,9.73,0.00
8.37,6.87,9.77,6.65,11.55,6.66,12.64,11.41,10.32,6.72,5.41,4.39,12.92,8.96,10.15,6.69,5.86,3.67,4.84,4.63,9.35,9.21,4.02,4.81,7.02,3.97,8.36,3.93,7.96,5.35,7.40,8.48,7.20,3.55,4.39,9.62,7.01,8.44,3.78,6.51,1.00
5.16,7.85,10.17,5.30,7.64,7.54,4.72,8.59,10.07,6.92,8.21,4.04,4.48,8.67,8.71,7.03,6.09,4.49,4.79,4.68,8.66,8.40,4.26,11.05,9.12,4.43,4.88,4.00,13.04,7.10,3.93,9.04,4.12,4.00,6.05,9.03,4.24,8.18,4.18,3.41,1.00
8.76,7.93,10.94,6.72,8.69,10.35,5.06,10.63,8.31,6.46,8.51,5.45,9.81,8.31,8.95,8.24,6.95,10.50,4.43,4.25,4.71,7.28,4.79,10.31,9.42,4.96,7.86,3.64,11.63,7.77,4.85,9.45,4.46,3.48,7.69,9.30,3.86,5.76,4.36,5.68,1.00
9.07,8.19,10.49,6.61,8.85,11.14,4.65,8.69,8.84,6.09,7.13,4.57,11.63,9.51,9.66,5.28,8.02,8.41,10.20,4.41,6.83,8.70,4.00,7.31,7.28,4.04,9.56,4.14,11.47,6.90,7.17,8.79,4.34,3.56,8.16,9.54,4.32,8.57,3.89,7.80,1.00
7.70,6.28,7.22,7.99,5.88,4.95,12.03,10.28,13.34,7.17,8.92,3.87,11.76,8.64,9.59,4.76,11.31,3.71,4.85,5.53,8.70,9.09,4.53,4.50,6.31,8.48,8.55,3.80,8.41,5.68,8.87,7.82,4.84,7.03,5.47,9.34,5.22,7.64,4.01,5.31,0.00
8.89,8.02,11.01,7.12,9.75,10.25,4.52,9.86,6.56,6.12,7.13,3.78,11.61,8.43,9.27,6.57,6.91,10.04,5.60,4.49,7.58,8.97,4.39,11.21,8.80,8.44,9.43,3.78,12.11,7.89,3.86,8.27,4.26,3.47,7.13,8.72,4.02,7.79,3.98,8.19,1.00
4.70,7.10,9.16,6.69,10.70,5.48,4.92,3.83,10.89,6.07,8.35,3.92,10.94,8.37,9.96,3.75,4.51,3.67,4.49,4.70,9.10,5.80,4.22,4.10,6.80,9.63,4.96,4.07,9.21,4.70,9.89,7.38,4.49,3.66,5.13,9.86,4.44,9.82,3.95,3.92,1.00
8.53,5.97,7.26,4.95,7.87,8.38,8.59,4.56,10.91,7.96,5.10,3.47,6.18,9.18,8.70,5.57,4.09,6.26,5.09,4.74,9.45,6.06,4.03,11.96,6.70,8.26,5.33,3.99,6.08,5.09,4.77,7.89,7.52,3.62,5.10,9.25,4.29,10.73,4.08,4.61,0.00
4.54,7.33,6.67,4.45,10.03,8.11,4.47,4.22,3.99,4.88,4.67,3.97,4.30,6.88,10.63,9.87,7.59,3.72,7.29,11.87,8.65,6.73,3.98,9.62,7.45,7.07,5.28,3.76,9.83,8.26,3.65,10.17,3.84,3.53,6.29,8.28,4.55,4.00,3.94,6.96,1.00
