10253_at,1843_at,26071_at,26157_at,4050_at,51477_at,558_at,6662_at,6867_at,79772_at,label
7.58,8.94,8.06,4.28,4.36,5.34,9.96,8.87,8.59,6.73,0.00
8.12,6.52,9.05,3.86,4.39,9.92,4.99,8.21,7.56,4.72,1.00
9.16,8.67,3.89,8.69,4.93,7.04,5.08,3.73,8.43,4.60,1.00
6.98,8.45,9.39,4.67,5.17,5.01,9.57,6.38,8.20,5.56,0.00
9.74,8.32,9.84,4.09,4.25,5.63,10.77,10.16,8.23,7.65,1.00
8.52,6.78,8.44,8.37,4.78,5.04,9.10,8.37,8.31,7.71,0.00
8.09,9.25,8.78,4.43,4.34,5.39,9.67,8.55,8.55,4.78,0.00
4.15,7.07,9.11,5.36,4.81,11.15,6.34,11.00,8.62,4.54,0.00
12.41,5.19,9.00,8.03,4.60,10.98,6.81,7.47,6.84,4.88,1.00
11.43,6.18,9.09,5.48,4.38,7.83,9.33,3.79,8.19,6.05,1.00
4.87,6.19,8.01,4.93,4.29,8.79,4.72,5.82,9.20,3.85,0.00
8.53,10.55,8.96,7.10,4.66,8.96,9.42,9.02,7.90,5.80,1.00
7.32,8.16,8.15,4.25,4.15,5.52,10.93,8.26,8.70,7.70,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.18,4.95,4.42,4.21,7.79,6.00,4.85,3.85,9.39,5.48,0.00
4.77,4.89,4.64,7.20,8.01,5.25,4.98,4.09,8.80,5.05,0.00
7.46,8.18,9.50,5.39,4.59,10.39,4.51,8.61,8.74,4.04,0.00
5.14,7.46,7.68,3.76,4.64,6.44,5.01,7.95,7.46,4.78,0.00
8.97,7.32,10.75,4.16,4.24,9.77,9.25,8.23,9.61,5.88,0.00
6.61,7.69,7.68,7.35,4.98,9.04,7.81,8.25,7.00,5.05,1.00
7.61,9.23,8.76,4.95,4.45,5.66,10.14,7.53,9.56,8.51,0.00
7.44,6.32,8.19,5.18,5.00,8.61,9.22,11.04,9.70,8.67,1.00
4.04,9.15,8.40,4.09,5.88,8.04,4.54,6.02,7.52,5.64,0.00
8.90,6.63,8.93,5.28,4.50,6.74,9.42,9.66,9.56,7.98,0.00
11.94,6.07,9.37,6.09,4.19,8.38,9.11,8.67,7.66,5.10,1.00
9.11,4.76,8.05,8.50,4.39,6.70,5.26,11.35,8.14,7.68,1.00
9.86,4.88,6.60,8.91,4.93,6.07,5.16,10.01,7.82,7.57,1.00
4.28,5.91,7.62,4.32,4.15,6.68,4.94,7.98,6.93,4.81,0.00
11.10,6.75,8.89,4.40,4.18,9.67,4.83,4.15,9.05,7.03,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.66,7.97,8.89,4.77,4.49,8.88,4.94,4.62,10.23,8.61,1.00
8.69,6.56,9.37,6.42,7.82,5.69,9.06,10.49,7.72,5.35,0.00
9.16,8.41,8.67,3.64,8.14,11.32,4.78,7.60,7.51,8.06,0.00
9.35,8.59,9.18,5.51,5.30,7.86,9.92,9.43,9.28,7.51,0.00
6.99,6.68,7.55,6.93,4.77,6.39,8.39,7.96,8.44,6.65,0.00
11.00,6.65,9.72,5.67,4.22,7.29,9.12,10.03,9.89,5.68,1.00
3.61,4.88,4.03,4.55,7.69,6.04,5.07,8.01,7.55,4.28,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.54,4.91,3.81,7.56,4.86,11.08,5.43,9.18,7.83,4.22,1.00
3.94,5.34,4.25,6.27,10.63,5.68,5.04,4.15,9.42,7.58,0.00
4.17,4.73,4.57,8.62,10.74,5.60,4.62,3.86,9.27,7.97,0.00
8.87,7.13,9.18,6.33,4.61,9.58,9.54,9.18,8.04,9.43,1.00
3.84,6.16,8.54,4.00,4.65,9.46,6.75,5.05,6.40,4.48,0.00
7.65,5.70,8.91,5.28,4.95,6.01,9.48,8.41,8.14,4.35,0.00
9.41,5.00,5.72,8.47,4.46,5.40,5.08,3.96,9.26,9.98,1.00
6.28,7.31,8.40,3.76,4.73,9.40,5.97,3.76,8.38,4.59,0.00
9.36,5.42,8.58,8.07,5.66,10.16,7.43,3.61,8.67,4.26,1.00
5.66,5.20,8.38,5.03,4.78,9.52,7.23,6.55,5.78,5.07,1.00
9.47,5.56,7.91,5.82,4.35,7.28,4.68,4.92,8.99,7.18,1.00
6.46,8.60,9.08,3.73,4.62,6.18,6.05,9.80,8.45,4.03,0.00
9.22,8.94,8.95,6.28,4.52,5.31,9.75,9.33,9.25,9.40,0.00
7.49,6.75,8.70,4.47,5.80,10.41,8.03,6.61,7.11,8.05,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.25,8.91,9.95,6.99,4.35,7.16,9.88,7.90,9.95,5.40,0.00
6.64,6.94,9.59,8.65,4.10,5.55,9.26,8.13,9.49,5.06,0.00
6.26,6.77,9.35,4.12,4.47,7.11,6.57,3.58,8.58,6.08,0.00
4.69,5.97,8.85,6.52,6.32,8.67,4.94,9.42,7.07,4.63,0.00
9.27,7.73,9.63,5.21,4.33,8.29,8.03,9.52,8.39,4.90,0.00
9.71,5.52,8.45,6.55,6.20,5.48,5.13,10.54,7.72,4.22,1.00
8.00,9.91,9.35,8.14,9.76,6.01,7.40,4.86,8.40,4.95,0.00
8.22,8.85,9.82,4.84,5.39,8.27,5.67,7.04,7.23,4.26,0.00
12.03,9.79,9.48,4.79,4.07,8.02,9.44,8.78,8.44,8.48,1.00
10.95,7.74,8.71,4.28,7.01,10.00,6.31,9.35,4.84,6.93,1.00
8.01,6.51,8.62,3.97,5.64,8.10,8.38,8.21,7.58,4.58,0.00
4.84,7.95,7.18,3.89,4.45,8.15,5.24,5.15,7.85,4.05,0.00
7.12,4.49,8.97,4.27,4.53,9.29,8.35,8.54,7.88,4.66,0.00
7.79,7.04,5.15,4.58,5.03,8.71,5.86,10.39,7.12,4.12,1.00
6.88,7.49,9.24,3.81,5.06,8.91,6.76,3.75,8.64,5.00,0.00
8.42,9.16,9.09,4.20,4.99,5.58,9.92,8.20,8.70,9.36,0.00
12.36,7.46,8.74,3.98,4.87,5.49,5.12,10.15,7.70,6.41,1.00
7.06,8.43,8.29,3.51,4.45,7.70,9.85,5.16,8.79,6.45,0.00
8.00,9.40,9.08,4.44,4.48,6.46,10.61,6.35,9.54,3.71,0.00
7.40,8.18,8.97,4.05,4.67,7.18,10.05,8.14,9.19,4.40,0.00
9.77,6.72,8.96,6.69,4.63,9.21,8.36,7.40,8.48,4.39,1.00
10.17,6.92,8.67,7.03,4.68,8.40,4.88,3.93,9.04,6.05,1.00
10.94,6.46,8.31,8.24,4.25,7.28,7.86,4.85,9.45,7.69,1.00
10.49,6.09,9.51,5.28,4.41,8.70,9.56,7.17,8.79,8.16,1.00
7.22,7.17,8.64,4.76,5.53,9.09,8.55,8.87,7.82,5.47,0.00
