1000_at,10243_at,10253_at,10628_at,10656_at,10974_at,11167_at,1832_at,1843_at,1958_at,222235_at,22943_at,26071_at,26136_at,26157_at,347733_at,3887_at,4050_at,4255_at,51477_at,54742_at,54749_at,558_at,6446_at,6662_at,6867_at,7042_at,79772_at,8612_at,92747_at,label
4.42,6.76,9.11,10.57,6.28,9.70,4.48,12.30,4.76,8.00,4.24,4.33,8.05,10.18,8.50,4.04,5.18,4.39,9.55,6.70,4.03,10.71,5.26,9.18,11.35,8.14,3.94,7.68,10.33,3.96,1.00
4.66,7.84,9.86,9.56,9.00,4.67,4.63,12.39,4.88,6.17,3.48,4.32,6.60,9.11,8.91,4.30,5.16,4.93,9.22,6.07,4.31,9.11,5.16,5.90,10.01,7.82,3.83,7.57,10.14,4.08,1.00
3.81,8.06,4.28,9.67,7.02,4.16,12.08,11.59,5.91,7.53,3.89,6.80,7.62,8.48,4.32,3.79,4.69,4.15,4.51,6.68,4.10,4.74,4.94,7.51,7.98,6.93,7.34,4.81,4.75,4.06,0.00
8.72,7.56,11.10,8.83,9.43,4.06,6.85,8.27,6.75,7.97,8.31,8.62,8.89,9.88,4.40,8.93,4.16,4.18,5.37,9.67,4.16,10.73,4.83,13.22,4.15,9.05,3.58,7.03,9.15,3.92,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.42,7.21,10.66,8.87,9.60,4.28,10.88,8.85,7.97,7.08,3.94,7.88,8.89,9.15,4.77,4.27,4.97,4.49,6.31,8.88,4.05,10.58,4.94,12.19,4.62,10.23,4.16,8.61,7.73,4.10,1.00
4.59,8.67,8.69,9.69,6.77,8.08,9.92,11.49,6.56,8.34,3.69,9.23,9.37,9.07,6.42,3.79,5.91,7.82,7.99,5.69,8.86,6.99,9.06,8.92,10.49,7.72,3.96,5.35,9.87,4.23,0.00
8.53,7.93,9.16,11.23,6.97,4.43,11.39,11.57,8.41,8.83,4.20,4.49,8.67,10.64,3.64,6.38,5.21,8.14,8.73,11.32,5.01,5.91,4.78,6.60,7.60,7.51,5.44,8.06,6.67,3.91,0.00
9.85,5.87,9.35,9.17,9.44,11.42,11.93,11.90,8.59,8.76,3.77,11.49,9.18,10.70,5.51,5.27,4.42,5.30,8.46,7.86,4.38,4.47,9.92,8.86,9.43,9.28,5.14,7.51,8.02,3.80,0.00
9.35,7.84,6.99,5.53,8.07,4.48,12.16,12.28,6.68,8.01,5.06,8.34,7.55,6.43,6.93,9.60,4.85,4.77,6.40,6.39,4.37,10.38,8.39,9.91,7.96,8.44,6.08,6.65,7.15,3.79,0.00
10.64,5.97,11.00,12.16,9.92,10.91,11.49,4.51,6.65,5.72,4.12,13.16,9.72,4.65,5.67,7.71,5.24,4.22,4.49,7.29,4.20,11.50,9.12,9.02,10.03,9.89,8.81,5.68,8.77,4.02,1.00
4.51,8.17,3.61,10.57,5.08,4.37,4.18,4.38,4.88,7.21,4.48,8.13,4.03,9.48,4.55,8.81,4.76,7.69,8.43,6.04,4.10,4.82,5.07,6.90,8.01,7.55,3.81,4.28,4.41,4.52,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.19,8.23,8.54,9.83,10.90,10.96,4.06,12.05,4.91,6.24,3.71,4.75,3.81,8.74,7.56,3.93,4.96,4.86,8.87,11.08,4.35,4.50,5.43,8.14,9.18,7.83,3.85,4.22,5.36,3.86,1.00
4.44,4.14,3.94,11.33,5.01,4.42,3.76,4.96,5.34,8.03,5.36,4.36,4.25,4.19,6.27,3.97,4.43,10.63,8.48,5.68,4.26,4.80,5.04,9.35,4.15,9.42,4.00,7.58,4.57,4.55,0.00
4.20,4.19,4.17,11.85,5.41,4.27,3.98,4.43,4.73,6.98,6.45,4.09,4.57,4.16,8.62,3.80,4.60,10.74,8.06,5.60,4.15,4.75,4.62,7.41,3.86,9.27,4.06,7.97,4.54,4.21,0.00
8.37,8.56,8.87,9.70,6.70,10.86,3.96,11.17,7.13,6.91,4.90,13.17,9.18,12.01,6.33,3.81,5.21,4.61,8.30,9.58,9.07,10.18,9.54,5.61,9.18,8.04,5.08,9.43,10.65,4.77,1.00
4.44,8.41,3.84,11.84,5.30,12.23,4.02,12.64,6.16,7.70,3.53,9.57,8.54,8.82,4.00,3.53,11.20,4.65,7.09,9.46,4.38,9.62,6.75,4.38,5.05,6.40,3.99,4.48,9.88,10.19,0.00
8.66,7.37,7.65,12.26,6.13,4.51,10.59,11.45,5.70,7.69,4.24,12.33,8.91,10.46,5.28,3.66,13.56,4.95,9.65,6.01,6.66,6.01,9.48,7.37,8.41,8.14,5.17,4.35,8.88,4.04,0.00
4.34,7.19,9.41,9.19,5.96,4.19,7.35,10.36,5.00,4.90,3.96,4.30,5.72,9.33,8.47,3.89,5.01,4.46,7.97,5.40,4.07,9.80,5.08,4.32,3.96,9.26,3.98,9.98,4.48,4.03,1.00
4.31,7.99,6.28,10.76,8.70,5.05,9.93,10.43,7.31,9.47,3.98,4.31,8.40,5.61,3.76,10.46,4.73,4.73,9.20,9.40,4.11,8.13,5.97,13.31,3.76,8.38,3.66,4.59,6.53,3.76,0.00
4.66,5.50,9.36,12.41,5.09,4.42,3.89,4.28,5.42,6.83,8.56,4.48,8.58,9.10,8.07,4.06,4.34,5.66,4.56,10.16,4.02,8.51,7.43,6.54,3.61,8.67,4.02,4.26,4.12,3.95,1.00
5.13,8.51,5.66,10.12,4.84,9.20,9.24,12.81,5.20,8.12,3.97,10.79,8.38,9.20,5.03,4.04,4.94,4.78,8.82,9.52,6.29,10.35,7.23,7.73,6.55,5.78,4.13,5.07,8.25,4.04,1.00
6.30,7.06,9.47,8.75,7.88,4.32,9.24,9.70,5.56,5.48,3.62,7.37,7.91,9.23,5.82,9.94,4.51,4.35,8.29,7.28,4.24,11.65,4.68,12.98,4.92,8.99,3.69,7.18,8.20,3.93,1.00
4.59,9.25,6.46,4.81,5.83,4.42,7.77,4.73,8.60,10.11,4.05,4.65,9.08,5.13,3.73,4.22,5.78,4.62,8.37,6.18,4.03,6.83,6.05,5.10,9.80,8.45,3.84,4.03,5.66,5.31,0.00
7.53,6.66,9.22,7.95,5.88,4.14,10.36,7.98,8.94,7.19,3.79,11.74,8.95,4.56,6.28,4.30,5.91,4.52,4.54,5.31,5.61,10.97,9.75,9.81,9.33,9.25,7.29,9.40,5.38,3.79,0.00
4.62,7.12,7.49,6.88,5.20,4.80,10.46,9.12,6.75,8.09,4.45,9.57,8.70,8.46,4.47,7.37,5.20,5.80,8.86,10.41,4.73,9.67,8.03,9.00,6.61,7.11,5.08,8.05,8.08,4.19,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.40,7.56,8.25,9.31,9.02,4.42,13.22,6.30,8.91,8.97,5.42,8.08,9.95,4.81,6.99,9.09,6.76,4.35,4.93,7.16,4.18,10.18,9.88,10.04,7.90,9.95,8.32,5.40,8.24,3.76,0.00
8.83,7.37,6.64,11.98,6.84,4.68,12.33,4.34,6.94,6.91,4.38,9.12,9.59,8.98,8.65,5.40,10.75,4.10,7.26,5.55,6.49,11.93,9.26,9.44,8.13,9.49,7.56,5.06,9.28,4.56,0.00
6.33,8.09,6.26,8.66,5.97,10.48,9.23,12.16,6.77,8.07,3.63,13.41,9.35,10.03,4.12,3.54,5.83,4.47,9.52,7.11,9.63,4.35,6.57,7.31,3.58,8.58,3.91,6.08,8.64,3.81,0.00
4.71,7.12,4.69,8.68,7.74,5.05,8.83,11.89,5.97,8.55,4.40,6.56,8.85,9.29,6.52,4.00,13.74,6.32,9.84,8.67,4.57,7.67,4.94,7.95,9.42,7.07,4.46,4.63,8.78,4.23,0.00
6.49,6.82,9.27,10.36,7.77,9.38,11.24,10.42,7.73,7.91,3.53,12.75,9.63,10.15,5.21,5.97,4.91,4.33,7.70,8.29,6.68,10.07,8.03,5.63,9.52,8.39,9.54,4.90,9.36,3.78,0.00
4.44,8.58,9.71,11.27,7.36,9.21,4.73,12.57,5.52,7.66,3.69,5.42,8.45,10.11,6.55,6.07,4.90,6.20,9.63,5.48,4.30,9.45,5.13,7.67,10.54,7.72,3.89,4.22,10.23,4.11,1.00
4.15,7.30,8.00,10.55,7.85,9.45,8.92,10.88,9.91,9.35,4.52,11.68,9.35,10.22,8.14,3.67,5.95,9.76,9.37,6.01,5.99,8.96,7.40,5.75,4.86,8.40,5.71,4.95,9.13,4.06,0.00
4.69,8.19,8.22,10.07,8.71,4.21,10.35,11.71,8.85,7.81,6.77,10.66,9.82,10.86,4.84,4.60,5.22,5.39,7.96,8.27,8.11,5.46,5.67,9.25,7.04,7.23,9.15,4.26,8.07,4.02,0.00
8.20,7.20,12.03,9.62,10.13,4.24,9.59,4.56,9.79,9.53,7.67,12.20,9.48,7.59,4.79,4.12,4.65,4.07,8.13,8.02,7.78,9.34,9.44,10.39,8.78,8.44,3.88,8.48,8.30,4.03,1.00
4.35,8.00,10.95,9.96,8.55,4.25,9.22,12.03,7.74,7.16,3.70,4.21,8.71,9.85,4.28,3.48,5.28,7.01,9.62,10.00,4.90,9.38,6.31,5.28,9.35,4.84,3.65,6.93,10.47,3.71,1.00
10.06,4.53,8.01,8.79,6.10,4.43,4.79,12.33,6.51,5.33,3.69,5.24,8.62,10.42,3.97,3.49,10.47,5.64,9.53,8.10,4.65,10.05,8.38,8.06,8.21,7.58,7.75,4.58,10.44,4.36,0.00
7.56,6.72,4.84,10.80,6.67,4.51,10.92,12.63,7.95,8.10,3.73,4.13,7.18,10.76,3.89,6.03,4.51,4.45,8.55,8.15,4.34,8.65,5.24,9.65,5.15,7.85,3.94,4.05,7.34,3.78,0.00
8.43,8.14,7.12,9.13,5.81,4.32,10.76,11.85,4.49,5.21,3.74,8.01,8.97,10.80,4.27,3.98,8.37,4.53,8.74,9.29,4.60,4.66,8.35,5.67,8.54,7.88,6.25,4.66,9.08,4.13,0.00
8.97,8.11,7.79,10.05,9.21,4.59,6.58,12.37,7.04,6.20,3.63,11.24,5.15,8.01,4.58,5.33,5.52,5.03,8.95,8.71,4.53,10.43,5.86,11.48,10.39,7.12,3.95,4.12,3.85,4.71,1.00
4.28,8.39,6.88,7.53,5.03,4.31,10.43,6.85,7.49,7.80,3.64,6.84,9.24,4.81,3.81,11.36,4.83,5.06,8.51,8.91,4.22,9.11,6.76,9.72,3.75,8.64,4.86,5.00,4.57,4.30,0.00
7.82,6.95,8.42,5.63,5.52,4.59,9.40,6.60,9.16,7.29,3.68,12.03,9.09,8.24,4.20,7.62,5.11,4.99,7.43,5.58,5.40,9.57,9.92,12.42,8.20,8.70,6.67,9.36,4.63,3.82,0.00
8.24,7.65,12.36,7.28,8.20,4.38,8.13,7.46,7.46,10.56,3.67,4.98,8.74,8.28,3.98,4.58,5.17,4.87,8.74,5.49,4.20,9.66,5.12,11.06,10.15,7.70,4.21,6.41,5.80,3.77,1.00
8.53,8.42,7.06,8.70,5.77,4.22,12.03,8.94,8.43,6.54,3.80,9.56,8.29,4.69,3.51,11.41,4.71,4.45,5.17,7.70,9.61,8.98,9.85,9.52,5.16,8.79,5.61,6.45,5.95,3.68,0.00
10.93,5.70,8.00,10.08,8.65,4.64,13.37,11.05,9.40,9.17,7.21,8.33,9.08,10.24,4.44,8.92,5.06,4.48,4.51,6.46,10.25,11.11,10.61,10.62,6.35,9.54,9.32,3.71,7.07,4.10,0.00
10.90,6.52,7.40,10.93,8.66,10.03,13.10,11.87,8.18,7.09,3.67,13.34,8.97,9.62,4.05,3.98,5.12,4.67,9.15,7.18,4.55,10.41,10.05,11.28,8.14,9.19,8.01,4.40,7.20,4.22,0.00
8.37,6.87,9.77,11.55,6.66,12.64,11.41,10.32,6.72,5.41,4.39,12.92,8.96,10.15,6.69,3.67,4.84,4.63,9.35,9.21,4.02,4.81,8.36,7.96,7.40,8.48,7.20,4.39,8.44,3.78,1.00
5.16,7.85,10.17,7.64,7.54,4.72,8.59,10.07,6.92,8.21,4.04,4.48,8.67,8.71,7.03,4.49,4.79,4.68,8.66,8.40,4.26,11.05,4.88,13.04,3.93,9.04,4.12,6.05,8.18,4.18,1.00
8.76,7.93,10.94,8.69,10.35,5.06,10.63,8.31,6.46,8.51,5.45,9.81,8.31,8.95,8.24,10.50,4.43,4.25,4.71,7.28,4.79,10.31,7.86,11.63,4.85,9.45,4.46,7.69,5.76,4.36,1.00
9.07,8.19,10.49,8.85,11.14,4.65,8.69,8.84,6.09,7.13,4.57,11.63,9.51,9.66,5.28,8.41,10.20,4.41,6.83,8.70,4.00,7.31,9.56,11.47,7.17,8.79,4.34,8.16,8.57,3.89,1.00
7.70,6.28,7.22,5.88,4.95,12.03,10.28,13.34,7.17,8.92,3.87,11.76,8.64,9.59,4.76,3.71,4.85,5.53,8.70,9.09,4.53,4.50,8.55,8.41,8.87,7.82,4.84,5.47,7.64,4.01,0.00
8.89,8.02,11.01,9.75,10.25,4.52,9.86,6.56,6.12,7.13,3.78,11.61,8.43,9.27,6.57,10.04,5.60,4.49,7.58,8.97,4.39,11.21,9.43,12.11,3.86,8.27,4.26,7.13,7.79,3.98,1.00
4.70,7.10,9.16,10.70,5.48,4.92,3.83,10.89,6.07,8.35,3.92,10.94,8.37,9.96,3.75,3.67,4.49,4.70,9.10,5.80,4.22,4.10,4.96,9.21,9.89,7.38,4.49,5.13,9.82,3.95,1.00
8.53,5.97,7.26,7.87,8.38,8.59,4.56,10.91,7.96,5.10,3.47,6.18,9.18,8.70,5.57,6.26,5.09,4.74,9.45,6.06,4.03,11.96,5.33,6.08,4.77,7.89,7.52,5.10,10.73,4.08,0.00
4.54,7.33,6.67,10.03,8.11,4.47,4.22,3.99,4.88,4.67,3.97,4.30,6.88,10.63,9.87,3.72,7.29,11.87,8.65,6.73,3.98,9.62,5.28,9.83,3.65,10.17,3.84,6.29,4.00,3.94,1.00
8.63,7.73,8.27,11.46,9.30,3.93,6.40,12.36,8.12,7.37,9.42,10.14,9.63,10.30,4.30,5.54,4.15,4.62,8.87,7.46,10.04,8.11,10.51,9.21,8.49,10.45,4.17,4.73,8.99,3.96,0.00
6.44,7.48,10.84,8.66,8.69,4.77,10.29,6.95,5.67,6.41,3.66,6.51,9.12,7.70,7.67,4.46,4.82,4.66,8.05,6.46,3.96,10.93,4.73,12.68,5.62,10.17,5.52,6.24,5.41,3.88,1.00
5.01,8.55,8.36,9.84,8.56,11.57,4.14,12.00,7.42,8.84,4.99,4.31,4.11,8.27,9.08,3.75,5.00,4.58,9.28,5.48,4.30,8.79,4.75,9.06,9.67,4.87,4.07,4.42,9.49,3.76,1.00
9.47,8.46,5.31,9.50,8.26,3.95,9.09,4.75,6.00,5.07,3.65,9.72,9.29,4.73,3.75,11.04,4.52,4.33,8.17,6.88,3.95,8.93,4.51,4.54,6.35,6.60,4.15,4.36,5.76,3.96,0.00
6.72,7.96,10.90,9.16,9.21,4.35,9.83,4.20,5.21,6.00,4.94,8.34,9.11,9.35,7.34,8.77,4.69,4.71,8.63,10.10,4.20,9.70,5.90,13.77,3.94,9.40,3.66,7.63,6.05,3.88,1.00
10.75,6.89,7.20,5.97,9.76,4.12,10.90,6.09,10.29,5.70,4.01,10.31,7.69,8.63,7.34,4.12,5.58,6.05,9.29,8.74,4.32,4.17,9.35,9.27,7.15,7.65,3.97,7.54,9.89,4.69,0.00
10.44,7.82,9.76,8.92,9.07,4.32,9.92,11.55,8.89,8.47,10.10,11.06,10.35,11.32,4.74,6.08,4.94,4.70,8.65,5.46,4.12,10.99,6.68,8.83,9.86,8.80,10.25,4.24,5.00,4.37,0.00
9.33,6.02,10.07,10.78,8.17,5.04,10.19,11.51,7.15,8.36,3.98,11.19,9.23,10.02,4.40,9.36,10.27,4.61,8.59,6.37,4.03,9.55,9.68,9.29,7.02,9.08,9.25,8.68,7.17,4.15,0.00
4.79,7.54,7.12,10.08,5.33,4.55,11.80,4.52,6.93,8.83,4.32,6.00,8.76,4.32,4.46,6.48,4.59,4.79,9.28,5.30,4.23,9.75,6.50,5.99,4.72,8.25,3.83,4.14,5.56,4.00,0.00
4.61,5.87,5.62,9.58,7.06,4.73,4.08,4.68,4.88,4.61,4.42,4.52,7.22,9.13,6.67,9.26,4.51,5.55,7.30,8.65,4.12,4.95,5.06,5.70,3.75,8.53,3.96,4.45,5.07,4.07,0.00
4.17,9.08,8.10,9.37,8.94,5.89,3.83,4.39,6.16,7.88,4.81,4.17,4.59,10.01,9.40,4.88,4.92,8.95,4.94,5.27,4.17,9.59,4.87,9.01,3.78,10.87,3.78,8.74,3.77,3.82,1.00
6.74,6.66,10.34,9.63,10.27,3.89,9.26,9.86,5.84,6.28,5.23,9.61,8.82,9.67,7.43,6.10,4.67,4.34,7.80,7.79,4.16,11.19,4.66,12.76,4.06,9.77,3.87,7.69,9.17,4.16,1.00
4.29,7.23,7.07,12.54,6.59,4.47,4.13,8.41,5.91,6.86,3.89,4.32,5.49,11.71,9.06,4.49,4.71,5.65,6.79,5.57,4.26,6.28,5.07,10.42,4.65,9.55,3.99,5.57,4.00,4.37,1.00
5.18,8.11,9.29,11.88,5.43,4.29,3.86,4.66,5.46,7.82,6.62,4.44,7.59,10.37,7.87,3.39,4.62,4.64,8.64,9.07,4.09,10.62,4.86,8.35,3.58,9.75,3.58,5.92,4.22,4.25,1.00
4.60,6.16,10.34,11.54,5.28,5.21,5.39,11.71,8.61,10.26,3.60,10.35,9.12,10.24,6.31,5.78,5.15,4.89,9.10,5.81,4.39,4.55,5.20,8.76,10.68,9.38,4.18,4.84,4.45,10.10,0.00
4.72,5.20,4.05,11.56,6.45,4.90,3.71,4.98,4.97,4.54,4.07,5.39,4.83,10.21,9.02,4.04,5.20,4.81,5.31,6.16,5.11,5.12,5.25,10.81,3.72,8.43,4.34,4.91,3.81,5.35,1.00
4.15,7.42,10.55,10.73,6.34,4.46,5.73,4.62,4.77,7.71,3.99,4.30,7.32,8.69,8.27,4.13,4.77,4.92,8.82,5.79,4.18,10.01,5.19,10.48,3.73,9.10,3.86,7.74,3.78,3.99,1.00
10.05,7.04,10.33,11.91,5.55,4.75,3.77,11.05,8.10,6.11,3.96,10.74,9.63,9.83,4.16,6.22,4.92,6.40,9.54,7.65,7.85,9.78,8.99,5.70,8.95,7.61,8.16,8.08,9.61,4.09,0.00
9.35,7.10,9.40,11.18,9.17,4.48,11.12,3.68,6.37,7.40,5.55,10.82,8.53,10.13,5.50,8.02,5.18,4.56,8.69,8.68,4.24,11.16,8.58,9.32,8.17,8.69,7.72,5.99,8.90,3.78,1.00
4.44,8.56,8.47,11.16,6.28,4.31,3.66,4.83,5.76,6.97,5.56,4.37,6.70,8.71,7.61,3.95,4.61,4.44,7.53,8.85,3.96,10.14,4.74,6.68,3.75,9.34,3.95,6.33,3.67,4.22,1.00
9.27,6.50,9.35,7.77,7.83,6.96,7.28,13.05,5.19,8.29,3.55,11.98,9.44,10.15,3.83,9.27,4.89,4.85,7.51,8.74,7.63,11.42,5.47,9.62,6.32,9.09,6.20,4.60,10.38,4.09,0.00
4.29,6.42,7.23,5.33,5.73,10.05,4.27,12.60,9.86,10.58,3.50,11.43,7.25,9.81,4.06,3.54,5.79,5.57,4.72,10.52,8.15,4.48,9.07,8.22,8.85,7.14,8.77,4.63,9.86,4.11,0.00
7.31,8.12,7.56,9.07,5.46,7.76,9.05,12.41,7.07,8.67,3.85,12.57,7.87,9.76,3.95,3.81,5.22,5.03,4.78,7.90,8.97,10.51,7.91,9.52,4.06,7.91,5.76,4.28,9.71,3.98,0.00
4.96,6.70,9.72,12.65,5.30,11.62,9.41,11.75,11.57,10.94,3.80,12.26,9.04,10.36,6.21,3.81,4.64,4.67,4.84,6.45,9.05,4.64,8.43,11.34,7.98,8.30,4.43,4.49,10.40,3.80,1.00
7.50,4.39,6.78,9.57,4.62,10.35,9.47,12.43,9.67,10.02,3.66,10.72,8.11,9.14,6.22,6.47,4.97,4.55,4.65,8.99,7.35,4.39,7.62,9.86,5.56,7.93,5.76,7.31,10.14,4.22,0.00
8.03,7.45,6.27,10.01,5.67,4.58,9.11,4.71,6.09,9.57,8.93,9.89,9.81,4.26,7.69,5.28,10.57,4.42,9.03,5.45,4.82,9.96,9.42,9.03,6.67,9.21,9.42,5.51,9.11,3.87,0.00
7.23,8.44,9.55,9.41,9.46,4.49,10.90,4.21,9.35,7.51,3.69,8.28,8.98,9.34,4.53,4.10,4.99,4.80,4.17,9.26,9.40,4.37,10.43,11.42,8.29,8.99,4.10,9.05,8.40,4.07,1.00
4.23,8.35,9.46,10.08,7.01,9.64,3.84,12.28,5.24,7.60,3.76,4.43,3.96,10.66,5.12,6.61,4.66,4.66,8.48,5.22,4.02,4.25,4.79,5.46,10.10,9.11,3.81,4.71,10.54,4.46,1.00
