1000_at,10253_at,1843_at,1958_at,26136_at,3759_at,4255_at,55638_at,5638_at,6867_at,label
10.02,7.58,8.94,9.18,4.91,7.09,8.19,7.84,7.44,8.59,0.00
5.10,8.12,6.52,6.26,9.38,4.23,4.66,9.33,7.29,7.56,1.00
7.59,9.16,8.67,5.13,4.63,10.63,7.87,4.39,5.19,8.43,1.00
10.37,6.98,8.45,4.75,10.76,4.07,9.02,7.36,8.72,8.20,0.00
10.73,9.74,8.32,7.94,10.04,5.23,5.72,4.42,8.76,8.23,1.00
8.60,8.52,6.78,8.75,4.33,8.53,4.26,8.43,7.74,8.31,0.00
11.10,8.09,9.25,7.53,4.70,4.20,5.20,9.18,8.24,8.55,0.00
3.84,4.15,7.07,8.26,4.39,4.12,9.33,4.26,4.77,8.62,0.00
8.30,12.41,5.19,7.36,9.09,6.02,8.16,4.31,7.81,6.84,1.00
8.57,11.43,6.18,7.18,8.82,5.57,8.04,5.69,7.60,8.19,1.00
4.61,4.87,6.19,7.52,10.55,4.28,8.02,9.66,8.20,9.20,0.00
9.80,8.53,10.55,7.61,10.02,7.22,4.74,4.38,8.39,7.90,1.00
9.71,7.32,8.16,6.62,9.02,4.95,7.96,6.68,8.93,8.70,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.13,4.18,4.95,5.72,9.76,5.01,8.27,8.38,4.34,9.39,0.00
4.50,4.77,4.89,6.72,8.80,4.80,7.83,7.39,4.70,8.80,0.00
4.32,7.46,8.18,8.19,8.78,4.23,8.09,9.58,7.99,8.74,0.00
5.12,5.14,7.46,7.32,10.12,3.84,7.86,10.25,6.75,7.46,0.00
9.50,8.97,7.32,8.59,6.22,4.46,8.22,4.58,7.61,9.61,0.00
6.53,6.61,7.69,9.05,10.26,9.27,8.11,8.19,8.68,7.00,1.00
9.78,7.61,9.23,8.94,9.93,3.81,7.37,5.70,8.46,9.56,0.00
5.32,7.44,6.32,6.63,10.65,4.38,6.67,6.44,9.56,9.70,1.00
4.70,4.04,9.15,7.51,9.13,4.57,9.17,9.39,7.29,7.52,0.00
9.75,8.90,6.63,7.76,4.71,8.89,4.82,5.70,7.18,9.56,0.00
10.16,11.94,6.07,7.09,4.51,4.45,4.11,4.33,8.75,7.66,1.00
4.42,9.11,4.76,8.00,10.18,7.10,9.55,4.60,8.38,8.14,1.00
4.66,9.86,4.88,6.17,9.11,8.00,9.22,6.40,6.60,7.82,1.00
3.81,4.28,5.91,7.53,8.48,4.32,4.51,4.19,8.35,6.93,0.00
8.72,11.10,6.75,7.97,9.88,4.37,5.37,4.55,8.26,9.05,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.42,10.66,7.97,7.08,9.15,4.32,6.31,4.33,8.11,10.23,1.00
4.59,8.69,6.56,8.34,9.07,4.06,7.99,4.34,3.91,7.72,0.00
8.53,9.16,8.41,8.83,10.64,4.17,8.73,5.05,6.67,7.51,0.00
9.85,9.35,8.59,8.76,10.70,9.75,8.46,7.50,8.29,9.28,0.00
9.35,6.99,6.68,8.01,6.43,4.86,6.40,6.25,7.30,8.44,0.00
10.64,11.00,6.65,5.72,4.65,8.55,4.49,6.45,6.92,9.89,1.00
4.51,3.61,4.88,7.21,9.48,4.74,8.43,9.27,5.34,7.55,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
