1039_at,140883_at,1528_at,221120_at,23015_at,283554_at,3977_at,4241_at,4781_at,54625_at,55277_at,5530_at,55752_at,59345_at,6385_at,6646_at,79817_at,8406_at,85358_at,9732_at,label
9.76,5.01,10.49,8.50,6.27,6.49,7.14,4.80,6.25,6.23,8.01,10.10,9.66,9.06,10.27,10.60,4.73,11.27,5.24,7.44,0.00
9.42,6.16,8.45,8.90,4.37,5.50,3.93,6.05,4.61,8.41,6.13,10.76,10.80,9.15,4.14,7.98,5.06,4.36,3.98,5.37,1.00
9.85,5.87,10.37,9.04,9.52,3.59,4.37,7.44,8.90,7.12,6.66,10.23,9.07,8.67,10.18,10.42,5.07,5.23,5.70,8.85,1.00
10.08,4.87,9.81,8.68,10.39,5.33,6.07,8.36,9.97,6.75,5.72,10.78,9.39,8.65,11.16,9.03,5.16,12.84,5.13,11.06,1.00
9.76,6.95,10.23,8.52,9.62,5.70,6.64,5.14,8.29,9.74,7.30,10.43,8.52,8.91,9.15,10.08,5.13,11.06,4.40,5.49,0.00
9.28,5.94,8.93,8.83,9.65,3.83,5.15,8.20,9.85,7.11,7.22,4.35,7.57,10.68,10.30,10.05,4.44,5.38,6.12,3.94,1.00
8.69,4.56,9.03,9.35,10.69,3.74,5.64,8.52,8.02,5.84,5.66,9.18,8.90,7.72,9.67,10.04,4.41,12.24,4.61,9.11,1.00
10.35,6.60,10.78,8.31,9.41,3.65,5.58,6.33,8.80,7.31,7.36,10.29,8.62,7.85,10.76,10.88,4.47,10.82,4.83,8.69,1.00
9.37,7.37,4.13,8.77,4.34,4.52,3.92,6.28,4.02,8.93,5.67,9.56,7.23,5.45,4.39,9.75,4.73,4.12,4.71,5.18,1.00
9.33,7.50,9.99,8.36,4.62,5.89,4.37,5.95,8.64,6.21,5.14,4.82,9.65,9.16,8.47,9.43,4.81,4.43,7.25,6.45,1.00
8.57,5.60,8.57,9.68,11.78,3.82,5.25,8.55,4.57,8.78,6.40,10.49,8.29,7.33,12.02,6.35,5.67,12.57,5.90,9.74,1.00
9.51,6.09,11.18,9.16,11.57,3.47,3.70,6.18,3.93,7.83,6.78,8.87,9.07,6.11,5.45,9.68,6.46,8.21,4.81,5.29,0.00
10.19,4.83,9.57,8.49,4.38,4.30,7.30,7.12,8.90,7.10,6.47,10.52,8.99,8.22,10.66,8.88,4.77,12.38,6.77,8.96,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.99,4.87,11.13,4.22,10.08,4.77,4.82,5.50,8.61,5.74,7.64,11.70,10.05,7.12,10.24,7.84,4.43,5.40,5.90,6.08,0.00
8.98,5.79,9.21,8.12,9.78,6.45,5.78,5.95,8.83,5.90,6.38,9.53,8.93,8.53,11.28,9.41,4.99,6.72,5.35,7.01,1.00
9.16,4.66,10.31,9.37,8.58,3.70,5.20,6.09,6.56,7.56,7.22,10.48,8.03,4.85,11.70,8.68,7.62,8.16,5.64,7.90,0.00
8.70,4.90,9.70,8.89,4.31,5.89,4.22,7.40,4.07,6.40,7.59,10.77,8.50,4.88,11.76,9.16,10.99,4.27,5.92,6.99,0.00
8.96,5.93,10.26,7.37,9.29,4.53,4.39,9.97,7.64,6.78,6.81,10.19,9.19,8.29,11.88,9.70,7.57,10.61,5.01,5.47,1.00
9.58,6.49,9.29,9.32,9.88,4.31,4.85,5.92,7.34,5.90,6.17,11.18,9.23,5.04,9.49,9.25,4.81,11.22,5.99,7.94,0.00
8.94,6.37,12.05,8.88,10.92,3.89,3.88,5.89,7.43,6.72,8.46,9.34,7.05,5.05,8.22,7.59,7.69,4.66,5.97,4.20,0.00
8.87,5.34,10.59,8.83,10.51,4.99,8.46,9.02,5.10,4.99,6.88,7.95,7.08,8.81,8.12,8.79,5.20,7.79,6.63,7.44,1.00
8.07,6.97,9.56,9.38,11.49,3.88,4.01,5.57,6.03,7.01,6.99,11.57,9.86,9.18,5.43,8.70,4.43,4.14,9.12,4.48,1.00
8.49,5.73,11.03,9.61,4.27,3.49,3.95,8.82,6.46,8.02,7.47,10.40,8.35,4.89,11.43,7.38,4.59,9.35,5.04,8.63,1.00
8.87,5.60,11.11,9.50,6.77,4.13,3.83,6.46,5.01,7.32,7.68,9.93,8.45,5.12,10.02,3.50,4.73,3.72,4.87,4.56,1.00
9.85,7.46,10.69,8.64,10.52,3.54,3.81,6.36,7.17,5.56,6.72,10.53,10.09,7.45,6.25,7.33,8.33,6.24,5.02,7.70,1.00
8.73,9.15,10.03,9.29,10.07,5.34,6.61,8.67,5.52,4.86,6.52,9.86,8.78,8.30,10.68,11.12,7.44,13.02,4.82,8.91,1.00
9.72,7.71,9.27,9.34,10.20,3.67,5.39,7.59,7.40,6.24,6.61,9.31,7.72,8.50,8.20,9.19,7.04,12.25,6.09,6.89,0.00
