10157_at,10457_at,10964_at,285386_at,3082_at,51110_at,5266_at,6281_at,6304_at,64426_at,label
4.64,4.26,4.20,4.03,4.08,9.23,8.84,14.37,5.24,7.01,0.00
4.99,3.77,4.07,3.72,4.13,4.42,4.20,5.54,10.99,8.37,1.00
5.73,3.86,4.32,3.82,12.04,9.98,4.09,5.68,10.15,7.54,1.00
7.80,4.31,4.21,5.47,3.84,9.35,4.28,11.28,5.15,8.05,1.00
3.67,4.58,3.88,3.66,3.81,3.96,3.99,4.96,10.77,8.71,1.00
5.09,8.56,3.69,6.97,3.95,10.87,4.38,11.83,4.38,8.50,1.00
8.89,7.46,3.94,3.60,4.01,7.54,4.50,12.80,4.18,7.80,0.00
5.83,6.54,10.23,4.69,3.72,9.45,4.38,5.79,4.23,7.11,0.00
4.11,10.01,3.72,6.41,3.69,10.49,6.24,12.42,8.55,7.29,0.00
5.80,12.41,4.14,4.37,3.76,9.95,4.25,13.96,5.60,7.21,0.00
4.09,9.27,5.54,3.97,3.83,11.06,5.75,14.19,4.25,6.74,0.00
7.39,4.24,6.23,3.65,3.87,9.37,4.14,14.04,8.71,6.91,0.00
4.23,8.08,4.01,4.56,3.95,9.68,4.23,12.13,8.45,7.29,0.00
7.73,4.10,4.00,3.70,3.68,8.50,4.13,13.49,8.08,6.81,0.00
4.01,4.80,3.73,3.63,3.92,8.48,4.05,8.80,8.26,8.61,1.00
3.80,3.91,4.54,4.48,3.88,10.55,4.48,13.95,5.84,8.40,1.00
6.05,5.33,3.92,4.31,3.78,9.74,8.99,13.79,8.65,7.78,0.00
3.73,4.00,4.18,12.93,3.90,4.37,4.41,13.93,7.66,6.66,1.00
6.52,5.84,5.25,6.37,3.90,9.86,9.87,13.82,8.14,8.20,0.00
4.09,8.09,3.84,3.79,11.81,11.13,4.05,10.14,4.36,7.77,1.00
3.94,4.32,5.40,4.05,4.11,9.41,4.28,12.15,8.29,8.72,1.00
3.70,4.31,3.88,3.80,4.04,9.62,12.75,6.30,10.05,8.15,0.00
5.24,4.09,9.17,4.05,3.84,11.04,4.11,13.81,6.57,9.06,1.00
3.90,8.16,8.08,4.30,3.92,11.91,9.24,13.87,4.49,6.40,0.00
5.68,4.19,3.98,3.93,3.78,8.53,8.07,14.03,4.58,6.73,0.00
7.31,5.57,3.86,3.75,4.92,9.32,3.96,9.96,11.38,8.71,1.00
5.27,9.81,10.86,9.32,3.74,9.80,8.36,13.12,3.76,7.54,1.00
4.71,3.62,7.71,3.61,3.77,9.67,4.07,9.29,10.06,8.99,1.00
4.20,5.56,4.10,4.08,4.22,9.43,4.18,13.95,4.03,6.27,0.00
6.10,8.37,5.48,3.73,4.49,10.33,4.85,13.38,4.86,6.67,0.00
7.15,6.15,9.96,4.09,6.24,8.71,4.49,13.19,6.84,7.29,1.00
7.54,5.33,5.64,8.65,3.84,9.72,5.86,13.88,5.74,8.26,0.00
6.28,7.26,9.10,3.57,3.85,8.67,6.30,14.11,5.65,7.75,0.00
4.28,5.68,7.29,5.67,4.07,10.86,10.32,13.29,7.82,7.45,0.00
6.09,9.31,3.87,7.10,3.67,9.96,4.12,14.17,4.34,8.29,0.00
5.41,3.94,6.05,4.04,4.06,9.52,4.89,13.35,4.46,6.19,0.00
4.00,3.67,3.88,3.55,3.98,8.45,7.24,13.74,4.58,8.13,0.00
3.89,8.47,10.48,4.48,3.92,10.17,9.55,14.42,3.92,7.46,0.00
3.88,9.23,6.05,4.05,3.98,9.76,4.39,13.52,5.49,7.33,0.00
6.60,4.67,4.41,3.63,4.23,9.67,4.13,12.31,7.22,7.40,0.00
5.17,4.33,8.94,4.02,3.95,8.86,4.72,14.07,9.86,8.26,1.00
6.15,7.68,3.82,3.64,4.69,9.43,3.99,13.55,6.54,7.33,0.00
6.60,9.25,9.71,4.19,3.87,10.33,3.94,13.79,8.67,6.57,1.00
6.04,12.54,3.92,4.06,3.92,10.18,4.70,13.10,7.92,7.12,0.00
6.44,13.23,8.62,3.92,3.95,9.86,4.14,14.20,5.67,6.95,0.00
5.73,11.94,5.27,5.12,4.15,8.73,10.23,13.72,5.80,7.68,0.00
5.19,4.77,6.09,4.03,3.78,9.88,4.24,14.73,4.34,9.29,0.00
3.92,4.71,3.78,3.81,4.25,9.62,4.46,5.78,7.73,8.76,1.00
6.63,4.25,4.20,4.26,3.78,10.90,4.21,13.64,9.77,8.85,1.00
4.14,6.26,4.38,5.35,3.92,9.55,4.49,12.05,5.61,7.33,1.00
4.59,5.60,3.76,4.07,3.89,7.45,4.87,13.61,4.14,6.88,0.00
4.73,3.75,3.81,4.23,11.01,11.15,5.91,13.67,4.03,7.98,1.00
