1004_at,10439_at,10855_at,11098_at,13_at,1728_at,202374_at,22835_at,2919_at,3676_at,389421_at,4734_at,4879_at,51186_at,5176_at,5321_at,57194_at,6876_at,83871_at,9071_at,label
3.92,4.02,5.03,7.73,3.86,13.05,3.76,8.23,5.49,3.92,3.78,6.23,4.74,12.74,13.22,3.43,4.61,4.96,11.06,4.23,1.00
4.83,8.21,6.01,9.88,3.78,10.08,3.39,8.20,6.34,3.55,9.67,5.04,4.36,12.13,5.32,4.99,4.43,11.68,10.17,5.24,0.00
4.29,5.55,5.10,8.94,3.90,11.07,3.59,9.01,4.27,4.22,12.16,7.39,4.01,11.77,11.31,4.11,8.20,11.58,11.12,4.26,1.00
3.95,5.01,4.93,12.42,4.18,11.92,3.49,8.63,4.13,3.72,4.00,7.41,3.99,11.56,8.29,6.32,5.03,13.61,11.78,4.30,1.00
6.71,8.53,8.75,11.56,3.69,8.54,3.44,8.42,3.69,6.12,3.51,8.71,4.84,12.00,5.67,4.64,4.60,5.91,11.95,5.89,0.00
5.61,3.73,7.24,9.87,3.76,8.73,3.73,5.07,6.94,3.98,10.43,6.80,4.10,11.45,5.30,5.58,4.31,5.34,10.15,6.14,0.00
3.93,4.09,5.34,6.39,3.73,11.60,3.35,8.12,4.47,3.71,4.29,5.86,4.46,12.34,4.26,6.43,4.94,6.22,8.07,4.20,0.00
4.00,4.89,7.05,10.94,4.12,12.43,3.33,7.87,4.66,4.06,3.92,7.32,4.08,3.98,5.38,6.62,4.46,8.77,4.56,4.26,1.00
3.96,7.37,6.04,10.20,4.11,12.03,4.06,8.20,4.19,3.67,3.98,8.20,3.87,10.70,4.78,11.40,4.61,4.52,10.11,4.02,1.00
4.02,6.21,7.20,10.18,6.87,12.42,3.46,4.95,8.45,3.67,3.41,7.54,4.43,11.17,5.03,8.31,4.43,8.35,10.75,4.60,1.00
3.93,7.06,6.09,12.11,4.12,11.35,3.49,7.26,5.45,3.99,3.69,7.12,4.04,10.31,7.29,3.56,4.29,7.92,4.06,4.34,0.00
3.81,3.94,7.93,9.52,4.18,9.67,7.09,8.09,10.42,3.78,4.14,7.43,4.20,11.38,4.68,6.68,9.33,8.79,10.53,4.23,0.00
3.67,3.92,7.85,11.42,3.84,11.34,3.39,6.40,6.14,4.29,6.80,6.91,3.76,11.89,4.47,7.54,4.06,8.35,10.60,5.92,1.00
4.24,4.12,7.42,11.60,3.95,12.12,3.58,4.90,4.04,3.81,4.02,7.82,5.35,4.07,4.78,3.45,4.30,8.50,11.08,4.52,1.00
3.84,3.89,7.59,11.84,4.00,8.16,3.48,4.85,4.20,3.65,3.79,6.81,7.57,11.90,4.55,3.52,4.17,5.37,9.99,4.19,0.00
3.94,3.99,6.95,7.17,3.77,7.06,3.85,7.45,4.50,10.99,11.53,8.35,4.01,11.54,5.71,9.67,4.37,4.85,10.83,8.20,0.00
3.82,4.02,4.18,4.89,5.60,12.64,3.15,8.25,4.51,3.70,10.88,7.38,4.52,10.60,12.93,3.86,5.01,9.20,4.83,4.22,1.00
4.10,4.57,5.07,4.66,3.93,6.84,3.65,5.68,4.84,6.36,4.03,3.58,4.29,4.35,4.83,4.39,4.75,5.05,4.31,3.96,0.00
3.82,3.85,5.58,13.27,3.69,11.23,3.97,6.25,4.68,4.12,9.51,10.19,5.14,12.15,4.87,5.01,8.73,5.47,10.62,4.44,0.00
3.74,3.96,7.59,5.28,8.89,11.75,3.94,7.80,4.13,4.66,5.22,7.61,3.90,12.40,4.01,8.63,4.43,5.14,11.11,3.91,1.00
8.31,4.10,6.78,11.79,4.09,12.05,3.51,7.59,4.56,8.06,4.14,8.66,3.89,12.32,4.47,8.61,4.48,9.75,11.25,4.09,1.00
9.08,6.09,4.70,12.11,4.34,11.42,3.53,7.57,5.25,7.56,3.83,7.35,4.06,12.24,9.51,6.18,8.33,13.93,11.20,4.18,0.00
7.17,5.30,4.50,10.99,4.01,11.98,3.69,7.46,5.97,8.26,3.85,8.35,4.01,12.38,9.63,5.80,8.15,13.41,11.33,4.08,1.00
5.94,3.96,6.33,9.56,3.96,12.35,3.48,7.62,7.49,3.89,3.90,7.53,3.81,13.00,7.81,9.76,4.53,4.64,9.91,4.17,1.00
5.27,4.16,7.03,11.81,3.86,13.14,3.76,7.52,9.82,9.82,4.49,7.59,4.02,11.88,4.33,10.03,6.86,9.95,9.66,4.01,1.00
3.95,4.19,6.82,11.75,3.72,10.35,3.79,7.74,4.57,3.99,7.23,7.55,6.53,11.18,4.61,7.36,4.62,5.47,4.72,3.87,0.00
4.02,3.96,5.97,12.44,3.90,12.57,4.96,7.53,10.69,9.29,3.84,7.92,4.10,11.36,5.54,8.56,5.07,6.78,11.09,4.04,1.00
4.13,3.89,5.77,7.51,7.22,12.45,3.73,4.81,5.85,3.89,4.19,6.44,4.41,10.81,4.39,9.21,4.88,6.34,4.38,4.25,1.00
4.15,4.20,5.02,4.69,4.03,7.34,3.55,8.29,4.61,7.75,4.04,5.58,4.18,3.89,7.09,3.94,4.72,5.50,5.72,4.16,1.00
4.65,3.96,8.74,9.15,3.98,10.41,4.15,7.39,7.57,3.57,4.05,6.56,4.29,11.38,4.84,7.54,4.58,4.53,9.82,4.48,0.00
3.79,4.04,6.73,10.36,4.81,12.43,3.37,6.75,6.55,3.72,3.93,7.60,4.35,10.42,8.18,7.29,4.96,4.28,9.88,4.30,1.00
4.09,4.09,5.70,11.21,4.03,8.35,6.22,8.65,4.73,3.96,4.18,8.50,3.96,11.25,6.92,5.88,7.60,8.78,11.13,4.44,0.00
4.05,10.41,5.82,11.30,4.10,13.45,3.20,8.18,8.57,8.41,4.07,8.16,4.01,11.85,4.42,6.84,4.15,7.27,4.47,3.89,0.00
3.86,4.13,9.53,7.40,7.25,11.75,3.25,4.98,11.58,3.80,3.54,6.52,3.88,9.98,3.77,10.76,5.65,4.83,4.60,4.23,1.00
3.98,11.61,4.82,4.53,3.59,7.29,3.39,8.99,4.48,7.67,10.96,6.47,3.95,10.73,10.17,3.45,4.58,4.67,9.69,5.94,0.00
8.25,4.54,8.75,8.10,3.91,11.58,3.27,8.39,4.63,4.04,3.90,6.25,3.98,11.52,5.36,9.26,4.50,10.47,10.86,4.09,1.00
4.30,9.65,5.70,11.26,3.74,10.70,3.91,8.23,8.35,4.76,3.69,8.33,12.40,12.31,4.49,4.12,6.10,11.84,10.78,4.05,0.00
10.60,8.77,4.81,10.83,12.55,5.00,3.64,8.62,12.25,3.77,8.91,7.37,3.88,12.27,4.23,6.22,5.29,11.13,4.27,4.09,0.00
7.17,3.73,5.67,12.42,3.83,4.82,3.60,6.70,5.94,3.65,8.86,7.24,4.30,11.31,4.63,7.80,7.08,10.44,4.41,4.79,0.00
4.07,4.23,5.08,9.26,11.96,13.10,3.66,6.60,4.67,3.68,11.08,7.39,4.30,10.24,12.02,3.76,4.52,5.12,4.51,4.13,1.00
6.89,4.17,6.90,12.17,6.89,9.91,5.59,8.12,5.80,4.02,3.97,7.52,4.60,12.06,5.02,8.46,7.55,10.85,10.48,3.97,0.00
8.45,4.93,7.26,10.68,4.15,10.92,3.59,8.41,7.77,3.83,4.39,6.36,4.60,12.39,3.73,5.69,7.67,8.34,10.30,4.36,0.00
9.51,3.98,7.85,11.84,3.79,10.54,3.37,7.83,11.42,3.66,3.31,6.49,4.49,11.27,4.40,4.36,6.01,11.76,10.77,10.83,0.00
3.91,4.61,6.32,6.99,4.25,12.38,3.39,8.62,4.47,3.80,3.78,7.41,3.99,13.03,4.58,3.22,4.59,12.20,11.72,4.32,1.00
4.05,4.62,4.81,4.70,3.98,6.09,3.53,9.32,4.04,8.72,9.62,4.75,4.25,10.00,8.54,3.68,4.70,4.92,5.85,4.41,0.00
3.74,3.74,8.56,9.25,3.62,11.40,3.37,6.91,10.74,8.00,4.22,7.90,4.03,10.92,4.26,6.63,4.10,7.61,10.72,6.32,1.00
3.90,4.04,4.69,4.25,4.31,7.04,3.52,6.41,4.07,8.63,3.76,4.32,3.98,6.41,5.71,3.21,4.62,4.92,4.52,4.12,1.00
3.90,4.05,6.21,4.32,4.17,9.54,3.39,8.43,4.31,11.41,3.81,7.74,4.14,10.25,6.10,3.49,6.15,5.28,9.20,3.94,1.00
