1984_at,2172_at,26353_at,374819_at,3860_at,4055_at,56129_at,8706_at,8988_at,91607_at,label
10.96,4.54,5.43,3.24,3.83,4.82,4.15,3.97,4.25,4.02,1.00
10.10,4.65,8.47,10.06,6.14,9.41,3.88,7.58,4.03,3.73,0.00
10.31,4.96,7.70,5.37,13.31,8.59,3.85,8.38,3.77,7.86,1.00
11.57,8.20,4.93,4.84,3.82,5.11,4.26,3.75,4.15,8.73,1.00
11.15,7.21,4.27,6.08,3.64,4.93,4.45,5.92,3.50,3.63,1.00
11.10,4.50,11.67,5.72,3.83,8.02,4.26,4.69,3.88,9.30,1.00
10.43,9.27,4.81,4.92,3.54,8.52,4.41,6.30,4.08,6.89,1.00
10.72,7.35,4.85,3.88,3.70,8.94,4.89,6.53,3.87,6.84,1.00
9.49,4.22,8.15,4.21,4.37,8.16,3.85,7.93,4.14,3.70,0.00
11.32,5.17,5.35,4.69,3.63,8.25,3.98,7.25,3.66,3.67,1.00
10.49,5.38,4.55,5.10,3.79,5.01,3.96,3.22,3.78,8.37,1.00
11.46,7.81,4.66,4.67,3.94,4.98,4.06,3.59,3.84,8.29,1.00
9.91,5.57,4.94,5.04,3.62,4.76,4.10,4.98,4.06,3.70,1.00
11.04,4.18,5.29,4.39,3.95,5.17,3.83,3.90,4.19,9.23,1.00
10.46,4.61,4.70,5.79,3.65,7.23,6.05,9.20,3.84,3.73,1.00
10.80,6.49,4.96,5.03,3.91,8.75,4.20,5.81,4.53,3.38,0.00
11.62,6.90,4.85,4.40,3.70,5.74,3.93,4.06,4.24,7.68,1.00
10.71,4.84,5.38,4.30,3.78,5.29,4.60,3.53,4.15,8.09,1.00
10.76,5.21,8.58,8.02,4.29,5.82,3.92,6.58,4.38,3.78,0.00
10.95,4.95,4.88,4.53,3.53,5.20,4.07,3.75,4.40,5.68,1.00
11.02,10.23,5.29,4.47,3.92,5.53,3.86,3.66,3.93,8.80,1.00
9.98,4.33,4.86,5.06,4.03,7.14,4.16,8.16,4.20,8.97,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.72,4.13,8.33,5.36,12.90,8.19,4.06,5.08,3.82,3.77,0.00
11.42,8.70,8.75,6.36,3.75,4.77,8.28,3.36,4.99,6.37,1.00
10.60,4.47,7.46,5.84,4.20,9.45,4.37,5.68,3.99,3.99,0.00
9.59,4.64,5.50,3.60,11.31,8.84,3.65,3.68,4.28,3.84,1.00
10.67,4.75,9.14,4.32,9.38,9.06,9.40,8.40,3.92,3.60,0.00
10.98,5.09,7.03,4.57,10.59,8.83,4.29,7.67,4.15,8.37,1.00
10.08,7.94,5.79,7.22,11.32,8.67,4.52,6.44,7.04,3.87,0.00
10.00,5.55,5.36,7.06,3.76,4.98,4.17,3.75,4.03,3.95,1.00
8.29,4.74,7.35,6.51,8.25,8.64,4.10,3.79,9.45,3.46,0.00
9.96,5.27,8.22,6.21,3.76,7.31,10.69,6.75,4.05,4.01,0.00
11.89,4.11,5.24,5.01,3.85,9.33,8.56,3.70,4.39,7.30,1.00
9.31,5.10,7.71,5.58,3.79,9.09,4.00,5.96,4.00,3.59,0.00
10.14,5.43,5.10,4.08,4.36,7.43,4.53,3.70,4.91,3.50,1.00
11.10,4.63,7.29,5.17,4.04,8.08,3.75,8.16,4.22,8.52,1.00
11.49,4.74,9.93,4.90,9.76,8.88,4.77,5.17,4.50,5.73,1.00
11.25,4.19,9.03,5.25,3.51,8.29,5.13,3.75,4.03,3.86,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
11.96,7.42,4.73,4.38,3.98,5.94,3.67,3.96,4.51,6.65,1.00
10.94,6.55,12.37,6.78,4.45,8.46,4.44,8.49,4.00,3.51,0.00
9.31,7.66,10.94,4.13,4.21,7.75,4.61,7.84,4.26,3.67,0.00
8.59,4.22,5.03,3.98,3.67,5.40,4.06,6.69,3.75,5.53,1.00
10.55,4.10,10.10,4.86,3.47,7.74,4.03,4.22,3.92,3.83,0.00
11.75,7.49,5.56,5.51,3.57,8.77,4.52,7.82,3.87,7.39,1.00
10.31,4.47,10.71,8.21,3.72,5.68,4.12,3.89,5.02,9.58,1.00
12.12,5.51,5.20,4.29,3.51,5.40,3.62,7.19,3.87,8.93,1.00
11.25,4.32,4.34,5.26,3.67,7.98,3.88,7.59,4.01,6.45,1.00
9.83,4.74,9.61,8.16,4.04,4.87,9.02,8.17,9.52,3.85,0.00
10.69,4.76,5.00,4.12,3.77,4.91,3.91,3.81,3.74,9.06,1.00
9.03,4.41,4.59,5.03,3.87,7.60,3.64,7.34,4.04,9.18,1.00
11.59,7.72,4.88,6.83,3.88,5.36,4.40,6.43,4.00,7.58,1.00
11.44,7.69,5.27,4.23,3.79,6.93,4.16,9.41,3.84,8.07,1.00
9.77,4.79,5.33,5.84,3.76,4.30,4.14,8.10,3.98,8.49,1.00
11.40,4.10,9.46,6.36,3.93,8.41,8.90,3.69,4.41,3.68,0.00
11.51,4.53,6.45,4.76,3.59,8.32,4.05,8.66,3.94,3.68,0.00
11.09,4.49,6.55,6.75,3.73,8.38,9.81,3.67,3.84,3.60,0.00
9.41,5.14,6.97,5.37,3.94,8.88,6.10,3.62,4.16,5.61,0.00
10.72,4.39,9.45,6.17,3.79,8.79,4.23,6.51,6.68,3.91,0.00
9.83,4.41,8.38,5.67,3.59,4.54,4.40,3.60,3.88,7.89,1.00
10.12,6.85,8.12,5.94,3.68,8.88,4.39,8.23,9.93,3.81,0.00
11.64,6.15,9.72,5.48,3.82,7.82,9.02,7.10,3.79,8.05,0.00
11.97,4.38,4.76,10.93,4.02,8.47,5.02,5.94,3.92,4.01,0.00
11.01,4.70,8.28,5.83,3.86,9.28,5.95,6.63,4.81,5.95,0.00
11.82,5.36,8.15,6.24,3.78,7.77,5.36,7.64,3.87,3.69,0.00
12.07,4.23,5.64,4.82,3.63,6.80,3.93,4.12,3.65,3.62,1.00
11.67,4.10,7.56,4.60,3.79,8.25,4.17,6.11,4.09,3.59,0.00
12.25,6.28,8.07,4.59,3.82,8.00,4.30,3.62,4.14,6.58,1.00
11.19,9.74,9.37,4.95,5.33,8.60,3.97,6.91,4.75,3.91,1.00
12.19,8.15,5.11,4.15,3.70,9.33,4.21,7.17,4.00,7.20,1.00
10.81,4.75,9.17,3.70,3.99,6.86,4.31,3.94,7.95,3.60,0.00
9.49,4.27,5.04,6.28,3.91,8.50,3.95,4.24,4.16,9.00,1.00
11.96,4.46,8.02,5.80,3.75,9.82,4.19,7.75,3.99,4.11,0.00
10.61,4.91,9.70,6.48,4.07,7.94,4.01,4.10,3.88,5.59,0.00
11.59,4.67,4.74,4.66,4.33,9.56,4.20,3.83,3.82,3.50,0.00
12.23,4.42,7.36,6.52,9.51,9.18,4.57,6.83,3.57,5.62,0.00
9.68,4.60,5.00,5.29,4.03,5.47,6.57,3.78,3.85,3.70,0.00
10.67,4.88,5.19,4.04,3.78,9.26,4.13,8.27,3.66,4.04,0.00
10.53,5.84,4.64,5.13,4.00,8.49,9.29,7.10,3.90,6.95,0.00
10.23,4.23,5.48,5.34,3.55,4.66,3.88,6.48,8.40,6.24,0.00
10.13,7.65,10.42,5.30,3.66,8.12,3.94,8.38,3.73,5.25,0.00
10.81,5.02,4.66,6.72,3.79,5.44,7.39,7.36,3.92,3.48,0.00
10.90,4.31,5.55,4.62,4.03,5.75,4.37,5.07,4.24,3.70,1.00
11.62,4.60,6.16,4.95,4.29,9.07,4.37,7.06,3.93,7.73,1.00
10.48,6.37,4.68,5.99,6.05,8.62,4.12,3.85,4.27,4.02,1.00
9.76,4.14,4.99,5.03,3.71,8.06,3.77,6.86,3.93,9.17,1.00
10.68,4.12,4.87,5.12,3.99,5.00,3.70,4.23,3.65,8.46,1.00
