100506948_at,10873_at,150771_at,23043_at,342897_at,51170_at,7164_at,8460_at,857_at,9368_at,label
9.46,7.37,8.04,4.17,3.61,10.35,9.31,7.79,10.89,9.07,1.00
7.94,6.81,4.68,6.35,4.60,10.87,7.94,8.74,13.40,7.26,0.00
7.21,6.89,4.14,7.09,4.29,11.47,8.18,8.94,12.84,8.95,0.00
8.20,4.60,7.10,4.56,3.79,10.62,7.25,10.05,10.77,11.91,1.00
8.06,6.37,8.70,7.69,3.81,10.10,5.88,6.11,11.28,9.79,1.00
8.95,6.38,4.40,4.38,3.93,8.44,5.52,7.06,8.83,10.54,1.00
8.17,7.82,7.51,4.75,4.46,8.39,8.82,5.92,11.95,11.91,1.00
9.15,7.72,6.59,7.58,4.89,11.32,5.33,4.64,6.50,10.81,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.12,9.63,4.39,7.62,4.89,9.23,9.93,6.88,12.53,8.88,0.00
8.47,8.87,4.76,6.40,3.77,10.78,8.74,6.49,12.28,8.93,0.00
7.98,5.15,6.14,7.49,6.30,10.23,6.06,8.66,10.72,8.37,1.00
8.46,5.39,6.28,7.91,4.31,11.91,6.81,6.81,12.35,7.11,1.00
8.23,5.06,4.47,5.09,4.43,9.30,11.01,9.65,13.20,9.65,0.00
5.77,6.31,4.85,4.20,4.30,6.85,10.96,6.58,13.34,10.16,0.00
7.47,5.87,4.65,4.57,4.16,8.36,12.38,6.94,13.24,8.89,0.00
4.88,6.64,4.22,6.85,3.98,8.93,10.02,7.75,13.28,9.77,0.00
8.67,5.39,6.42,7.54,4.64,6.90,4.62,7.81,7.37,8.52,1.00
7.06,7.86,4.74,6.76,4.12,8.40,8.20,9.03,13.57,9.52,0.00
4.59,7.23,4.26,7.14,4.61,10.92,11.08,4.67,4.47,9.11,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
4.14,5.26,4.91,5.47,4.54,4.61,12.61,6.44,6.30,12.85,0.00
6.73,6.53,4.28,6.58,3.75,7.81,7.27,8.37,11.94,7.77,0.00
8.73,7.61,4.63,5.59,3.80,3.92,10.18,4.71,4.41,12.93,1.00
3.80,7.13,4.25,4.15,10.57,5.29,12.53,5.90,12.26,11.71,0.00
7.27,4.89,7.02,8.94,4.05,9.03,6.08,6.17,9.73,8.38,1.00
6.77,5.34,4.84,4.20,4.41,10.23,5.65,7.43,11.48,9.22,1.00
8.09,4.84,8.11,4.15,4.99,9.84,5.05,5.40,10.17,9.25,1.00
7.09,5.92,7.71,4.31,4.01,8.80,5.30,5.86,10.63,9.96,1.00
5.73,6.50,4.52,7.87,4.41,7.77,11.56,10.20,13.05,10.28,0.00
9.75,7.15,6.55,9.74,4.05,9.52,5.89,6.33,10.54,8.42,1.00
8.44,4.99,7.12,7.38,4.55,9.38,4.72,5.62,4.45,10.88,1.00
7.14,6.91,5.33,4.11,4.75,12.15,6.79,7.57,4.21,9.10,1.00
6.26,5.03,4.40,4.60,5.17,10.56,12.20,6.32,4.49,9.81,1.00
4.10,8.72,5.02,5.74,4.04,8.32,6.34,7.86,4.23,6.58,0.00
9.82,8.74,5.29,5.70,4.24,9.72,6.69,8.05,5.36,8.12,1.00
4.46,8.36,6.03,6.42,4.71,11.00,7.41,8.08,12.80,8.87,0.00
8.47,5.24,4.52,4.53,4.71,10.86,9.81,7.38,12.56,8.67,0.00
8.50,9.33,4.18,4.51,4.95,10.71,9.27,8.59,13.49,8.67,0.00
8.19,5.14,4.09,4.75,4.34,10.76,11.75,7.30,12.40,7.28,0.00
8.80,6.73,4.52,3.98,9.48,8.60,12.11,7.12,12.86,10.64,0.00
9.53,6.18,7.53,5.76,4.17,10.47,4.94,8.98,4.60,9.01,1.00
8.45,6.27,4.32,4.16,4.34,10.31,7.36,7.78,13.33,8.63,0.00
6.52,8.46,4.49,6.31,4.13,10.82,10.25,7.79,12.19,8.78,0.00
3.62,7.04,4.47,4.62,4.10,9.09,8.34,5.78,12.77,8.79,0.00
7.08,8.03,4.50,7.30,4.19,10.03,9.39,8.82,13.34,9.92,0.00
8.60,8.03,4.44,7.61,7.86,10.27,10.02,7.81,12.95,10.39,1.00
8.25,8.43,4.59,6.67,3.91,9.58,10.66,7.52,10.76,8.73,0.00
10.01,7.26,7.17,5.92,3.82,10.20,12.11,6.84,8.55,7.47,1.00
8.17,5.10,4.68,5.23,4.20,10.06,11.58,6.21,8.80,9.38,1.00
9.37,7.01,4.31,4.17,4.83,9.51,11.58,7.12,12.26,7.56,0.00
3.68,9.07,4.66,6.74,4.00,6.38,8.00,7.95,12.49,10.42,0.00
6.25,8.29,4.92,8.75,3.92,8.01,10.86,8.46,12.78,10.44,0.00
5.45,8.53,4.53,7.49,4.77,10.06,10.81,8.78,12.38,8.67,0.00
8.26,9.66,4.58,6.21,4.74,10.61,8.12,7.31,12.21,7.65,0.00
8.80,6.32,7.51,6.18,6.71,9.52,8.66,8.28,11.87,7.86,1.00
3.19,9.04,4.25,6.86,4.17,11.03,7.19,8.62,7.50,10.19,0.00
9.42,7.49,4.44,7.44,3.84,9.94,8.80,6.87,4.47,7.86,1.00
4.36,6.56,7.28,6.69,4.55,11.60,6.69,5.90,4.60,8.56,1.00
3.53,6.41,5.27,6.11,4.61,10.91,9.45,6.57,9.27,11.31,1.00
8.33,8.73,5.64,4.11,4.22,11.93,5.33,5.52,4.38,8.83,1.00
8.02,9.71,5.26,4.90,4.15,12.60,6.40,4.56,5.24,10.29,1.00
3.92,8.25,4.77,8.82,4.40,10.78,5.31,4.52,8.88,9.53,1.00
9.20,5.40,5.07,4.43,3.95,8.44,6.81,6.57,9.13,10.94,1.00
9.47,7.49,5.94,4.31,5.45,10.36,8.38,7.02,12.59,8.83,1.00
8.98,7.60,4.55,4.61,6.98,9.89,10.10,7.90,8.88,7.32,0.00
8.92,5.46,4.64,4.23,4.00,10.18,10.42,8.71,8.53,7.97,0.00
8.58,5.98,7.56,7.35,4.20,10.31,5.39,5.17,4.43,10.50,1.00
7.35,5.47,6.12,6.91,4.11,10.55,5.17,7.68,4.34,9.67,1.00
7.79,7.50,4.46,5.83,4.67,11.15,9.86,7.00,12.98,9.16,0.00
7.47,7.17,4.12,5.28,6.42,8.19,8.81,7.23,13.61,8.71,0.00
8.72,5.51,6.83,4.37,4.63,10.70,7.42,5.89,5.09,8.83,1.00
9.80,7.03,7.01,7.60,4.14,10.74,5.08,8.53,12.99,7.15,1.00
7.67,7.99,5.02,6.76,5.60,10.95,10.01,8.87,12.45,9.97,0.00
7.87,5.59,6.46,4.31,4.73,12.08,4.86,5.03,6.71,10.21,1.00
6.04,5.34,4.28,5.51,5.85,8.90,10.22,8.49,13.69,8.55,0.00
6.03,5.59,4.81,4.12,11.15,7.79,9.48,6.99,13.38,10.60,1.00
6.61,7.17,3.98,4.46,4.26,8.21,7.31,10.73,13.61,9.28,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.86,7.07,4.94,5.45,4.62,11.38,5.02,4.79,5.11,10.70,1.00
7.96,5.19,6.92,5.92,9.11,9.51,5.43,9.10,8.85,8.34,1.00
4.37,4.88,4.37,4.27,9.69,5.25,11.39,5.45,7.98,11.54,1.00
6.31,8.16,4.47,6.40,3.86,10.75,8.72,6.69,10.18,9.46,0.00
8.95,5.65,7.28,4.20,3.86,8.18,6.08,6.10,13.74,6.02,1.00
6.86,8.35,5.35,6.29,4.09,9.71,5.55,9.55,13.91,8.36,0.00
6.65,5.61,4.55,6.87,3.51,10.63,4.93,8.95,11.32,8.74,0.00
7.71,6.62,6.05,8.74,4.25,10.56,5.08,9.07,5.06,7.68,1.00
9.61,6.43,7.04,6.30,3.96,11.11,5.35,7.63,4.72,7.47,1.00
10.13,6.54,7.23,5.78,4.02,10.49,4.99,8.63,4.28,8.25,1.00
8.52,6.51,6.13,7.12,4.23,10.02,4.97,9.12,12.80,8.58,1.00
7.98,5.81,4.65,4.54,4.17,7.88,12.39,7.24,12.98,7.64,0.00
7.61,8.50,4.65,6.29,3.87,9.12,8.54,8.38,12.78,9.48,0.00
8.37,8.60,5.00,5.55,3.92,10.36,12.20,7.83,13.63,9.13,0.00
4.76,7.21,3.91,4.71,5.22,8.23,12.96,7.75,12.29,9.61,0.00
6.42,6.26,7.66,4.18,4.34,6.81,5.68,4.73,4.10,9.30,1.00
4.13,5.22,6.64,4.40,4.17,9.82,5.71,5.33,4.20,8.98,1.00
8.93,5.95,8.11,4.26,4.43,7.97,4.89,6.07,5.00,8.97,1.00
7.00,6.04,7.72,4.29,4.65,9.67,5.80,6.55,9.97,9.32,1.00
7.81,7.58,5.45,6.51,4.77,11.02,11.82,6.77,12.01,9.28,0.00
4.16,6.79,6.31,7.40,4.18,10.88,6.84,5.60,4.91,9.07,1.00
5.71,7.87,4.40,5.19,4.15,9.34,6.72,9.90,13.28,10.09,0.00
7.69,8.63,4.22,4.66,4.15,10.07,5.03,9.25,13.00,8.64,0.00
3.25,7.47,4.33,7.89,4.20,11.11,8.89,4.49,4.26,10.53,1.00
7.58,7.89,4.11,4.37,5.16,10.33,9.45,7.77,13.07,9.64,0.00
8.81,8.47,4.51,5.69,3.93,10.34,9.04,7.33,12.36,9.76,0.00
3.68,6.09,5.31,4.03,4.15,8.76,4.91,10.23,13.15,8.25,0.00
3.86,5.88,4.50,4.43,4.32,9.41,11.21,7.04,13.33,11.31,0.00
3.85,5.13,4.35,4.83,4.98,9.88,11.91,7.12,11.09,10.23,0.00
8.69,4.95,4.63,4.26,4.52,10.24,5.21,8.33,5.87,9.03,1.00
7.68,6.29,4.27,4.12,5.08,10.46,11.58,8.65,11.54,9.74,0.00
7.04,5.80,4.70,6.57,4.47,10.49,7.44,8.88,12.07,9.17,1.00
6.40,5.53,5.39,4.91,4.17,8.61,5.07,8.52,13.27,8.35,0.00
3.94,8.56,4.71,4.35,4.41,10.11,5.67,7.30,12.29,7.97,0.00
8.69,5.68,4.01,5.94,4.53,10.29,9.98,7.63,4.17,9.25,1.00
7.37,6.01,4.79,8.67,4.62,11.55,9.55,7.06,12.65,11.50,1.00
7.41,6.22,5.65,8.01,3.88,10.59,4.84,9.67,13.04,6.43,0.00
8.47,4.89,5.03,7.71,4.05,10.30,8.97,9.46,12.49,8.00,0.00
