10103_at,1123_at,117177_at,1846_at,23283_at,23362_at,2731_at,56952_at,79633_at,79772_at,label
7.71,8.65,7.04,10.28,8.12,8.53,5.17,9.05,6.81,4.75,0.00
12.51,5.47,7.26,10.37,8.48,7.65,5.31,9.50,4.70,4.10,1.00
8.53,7.75,7.01,9.28,8.42,8.73,5.26,8.93,5.90,4.73,0.00
6.76,5.60,7.33,7.89,7.72,5.71,10.86,5.81,4.51,4.45,1.00
5.12,10.68,5.90,7.14,9.74,9.02,7.93,10.96,4.62,4.36,1.00
5.30,8.06,4.51,11.95,8.53,7.67,8.36,4.11,3.78,7.63,0.00
5.59,10.68,6.20,8.44,7.75,5.51,4.84,9.22,6.05,4.63,0.00
5.80,5.97,4.81,4.53,8.10,9.17,4.59,7.98,6.10,4.24,1.00
10.99,7.12,7.72,8.54,7.90,5.68,5.61,10.27,4.27,4.51,1.00
5.97,7.59,9.64,4.65,7.94,5.50,6.32,4.50,4.03,4.45,0.00
6.14,9.99,7.90,5.30,9.20,6.45,5.93,5.62,4.07,6.78,1.00
5.45,7.64,4.86,11.82,7.53,5.70,5.20,4.14,3.56,7.69,0.00
4.86,6.50,7.49,9.07,8.27,9.21,11.18,6.75,3.81,9.47,0.00
11.22,5.55,6.56,10.14,8.62,8.86,4.68,9.60,5.58,9.01,1.00
5.45,8.07,6.20,3.72,8.63,8.24,6.38,11.44,4.42,5.92,1.00
5.15,4.74,6.63,7.77,8.53,4.75,3.99,4.32,4.02,6.35,0.00
11.61,5.79,7.57,9.36,8.02,7.32,4.95,9.46,3.95,5.62,0.00
6.93,9.52,5.39,4.87,8.22,9.43,4.55,9.85,5.59,8.15,1.00
6.90,9.09,6.81,5.42,8.55,9.15,7.62,3.94,7.16,8.08,1.00
5.39,5.46,6.88,4.58,8.10,5.62,7.28,4.51,4.13,5.08,0.00
5.68,8.59,7.86,10.26,9.52,7.03,9.25,9.50,6.41,4.72,0.00
6.85,9.38,5.87,5.03,8.74,8.30,5.39,3.72,5.35,5.97,0.00
12.35,5.59,6.76,7.14,7.74,7.99,5.25,7.37,3.53,6.62,0.00
10.20,5.78,6.94,9.75,8.13,8.56,3.73,7.07,4.56,4.37,0.00
6.04,5.51,5.91,4.03,8.57,4.64,5.70,6.75,4.58,6.33,1.00
11.86,8.35,5.30,4.29,7.06,5.31,9.19,8.67,5.00,4.16,1.00
5.60,7.53,7.02,6.05,8.38,7.20,4.76,11.51,4.22,4.60,1.00
12.01,8.42,7.06,7.38,8.57,7.86,4.91,3.50,6.46,4.63,0.00
6.46,5.32,6.17,6.89,7.95,5.60,4.96,10.13,4.41,4.28,1.00
10.69,6.59,7.48,8.52,8.64,8.24,8.32,4.31,4.05,7.31,0.00
10.98,6.88,6.95,6.14,8.57,7.74,4.40,7.93,5.30,5.74,1.00
11.13,6.15,6.52,10.73,8.49,7.84,4.81,4.64,4.47,9.09,0.00
5.37,8.80,6.83,7.56,8.76,9.99,11.05,3.97,4.14,5.21,0.00
5.60,6.46,5.59,5.16,8.74,8.45,5.08,4.72,4.29,4.09,0.00
5.87,8.83,5.90,6.85,7.16,9.31,4.70,7.54,3.96,6.60,0.00
7.57,6.97,7.66,8.16,7.81,7.55,3.89,11.22,4.02,4.71,0.00
6.21,8.56,4.58,11.73,8.35,7.48,9.96,4.72,3.45,5.89,0.00
6.30,5.14,7.40,4.41,8.65,4.57,4.87,4.15,4.02,6.13,0.00
8.20,9.33,6.69,9.11,8.32,7.08,4.27,6.61,4.21,4.53,0.00
11.96,4.92,7.20,12.44,8.68,8.31,8.50,6.94,3.75,7.19,1.00
11.13,5.15,7.32,9.21,8.20,6.34,4.24,4.47,4.22,4.83,0.00
5.48,5.24,6.47,7.03,9.34,4.21,6.27,7.49,3.96,9.25,1.00
5.42,7.95,5.67,5.02,8.11,7.78,6.56,8.96,4.36,5.74,1.00
5.23,8.67,10.94,6.87,8.20,6.87,7.78,9.10,5.11,5.42,0.00
5.62,7.63,5.85,11.40,8.93,7.12,4.88,5.39,4.99,8.66,0.00
9.92,6.61,7.79,6.30,7.77,6.67,7.76,4.21,4.95,9.30,1.00
4.75,10.58,7.47,4.25,7.71,7.41,7.27,9.87,10.62,6.30,1.00
