10103_at,1123_at,117177_at,1846_at,22882_at,23089_at,23283_at,23362_at,26751_at,26775_at,2731_at,3248_at,3487_at,50865_at,55959_at,56952_at,56975_at,65982_at,79633_at,79772_at,label
6.09,10.23,5.55,5.93,7.73,5.35,8.14,8.54,7.20,6.57,7.84,3.97,6.86,9.95,3.60,8.98,9.99,7.83,5.31,6.73,1.00
5.78,12.54,4.57,6.18,7.15,8.48,8.30,8.81,7.33,5.70,4.94,3.93,8.03,9.96,10.71,9.13,10.34,8.69,6.63,5.28,1.00
5.44,5.83,5.61,8.50,10.83,4.57,9.59,10.51,9.72,7.34,10.85,4.26,8.70,8.51,3.88,8.63,8.43,9.05,4.00,4.60,1.00
7.24,5.77,7.66,5.69,8.54,9.02,8.36,9.79,9.00,5.96,9.25,7.54,4.18,9.05,6.41,4.06,8.27,6.76,4.50,10.02,1.00
7.03,8.30,6.36,10.09,5.55,5.41,7.97,6.31,6.85,6.39,4.84,3.90,10.80,10.32,6.90,5.92,8.26,7.58,7.09,5.39,0.00
6.51,10.39,5.22,8.65,5.26,5.51,7.75,7.64,8.70,4.70,5.74,4.02,5.71,10.03,7.40,8.67,8.49,3.76,4.90,4.78,0.00
5.48,8.34,4.87,3.94,4.71,4.54,7.99,7.85,8.84,5.99,7.73,4.01,5.35,11.04,4.04,5.75,6.59,8.71,4.01,4.88,0.00
5.47,5.03,5.35,4.70,8.30,4.29,9.56,4.46,8.87,7.09,4.80,3.89,6.20,3.54,3.73,5.38,3.91,8.64,4.11,4.71,1.00
5.96,8.91,7.83,7.60,8.28,9.18,8.63,4.68,8.89,6.45,11.56,6.97,4.16,8.76,5.64,4.57,3.70,4.62,4.19,4.78,0.00
8.83,4.93,7.66,8.88,10.44,8.91,7.27,6.67,10.49,5.01,9.06,5.43,4.40,9.79,4.81,4.07,4.87,4.54,3.77,3.85,0.00
5.28,9.60,6.37,4.56,5.06,11.25,8.64,4.20,8.74,6.16,9.44,4.03,5.57,8.91,7.11,3.94,7.82,4.00,9.64,8.16,1.00
5.98,5.90,6.42,7.30,7.60,8.42,8.45,4.64,9.14,5.56,10.01,4.04,4.72,4.26,6.40,7.65,4.43,4.59,3.86,9.63,1.00
6.45,10.21,4.89,6.39,7.94,9.70,8.30,9.06,8.38,6.97,6.92,3.86,6.11,11.30,5.40,8.80,9.44,4.13,3.72,7.70,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.72,5.38,8.16,4.16,10.01,9.76,8.94,7.17,6.86,6.96,4.45,6.45,4.28,6.74,3.48,3.96,4.03,4.79,3.89,5.48,0.00
6.08,5.65,8.48,4.28,9.60,10.52,9.38,4.43,8.19,6.94,4.84,4.29,4.55,3.76,3.64,4.78,3.92,4.37,4.58,5.05,1.00
5.91,5.03,7.18,6.41,5.27,10.23,8.97,4.95,11.28,5.59,10.28,10.45,8.28,10.21,7.20,11.28,6.64,4.35,3.74,4.33,1.00
