10788_at,144501_at,148641_at,1759_at,1846_at,200150_at,22882_at,23283_at,23767_at,26751_at,2731_at,27445_at,285148_at,285735_at,301_at,3248_at,329_at,3487_at,3861_at,3958_at,400798_at,4118_at,50810_at,50865_at,5274_at,5327_at,55086_at,55353_at,5577_at,55959_at,5644_at,56952_at,56975_at,5711_at,57162_at,64073_at,65982_at,6624_at,79633_at,79746_at,79772_at,81558_at,83592_at,84189_at,84525_at,84677_at,85236_at,875_at,89944_at,9770_at,label
4.83,5.38,3.87,6.62,4.56,3.79,5.06,8.64,4.84,8.74,9.44,4.58,10.88,3.99,13.99,4.03,11.55,5.57,4.06,7.53,4.11,4.51,10.09,8.91,8.22,4.02,3.80,12.46,8.67,7.11,4.20,3.94,7.82,8.87,7.25,3.53,4.00,9.34,9.64,4.50,8.16,7.84,7.91,3.92,4.19,3.90,11.46,9.11,8.71,6.37,1.00
10.04,4.57,8.20,5.15,7.30,3.51,7.60,8.45,5.94,9.14,10.01,3.71,10.71,4.01,4.90,4.04,10.39,4.72,4.09,11.31,5.21,8.48,7.42,4.26,5.69,3.76,8.45,4.22,3.70,6.40,4.41,7.65,4.43,8.59,10.35,4.02,4.59,9.22,3.86,5.37,9.63,9.85,4.60,3.77,6.95,3.82,12.33,4.68,5.30,9.59,1.00
4.38,10.15,3.89,8.75,6.39,3.43,7.94,8.30,4.14,8.38,6.92,4.33,10.70,3.82,12.26,3.86,9.61,6.11,3.86,12.06,4.51,4.54,9.71,11.30,5.21,8.44,7.35,12.67,8.26,5.40,4.09,8.80,9.44,8.83,7.09,3.99,4.13,9.17,3.72,6.92,7.70,7.93,5.26,3.87,8.09,3.93,10.84,8.29,5.03,4.03,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.07,4.58,3.99,5.39,4.16,3.47,10.01,8.94,3.87,6.86,4.45,6.09,10.41,3.73,4.14,6.45,10.39,4.28,4.34,4.84,5.35,4.39,7.87,6.74,8.54,3.60,8.57,4.16,13.28,3.48,4.02,3.96,4.03,8.97,10.72,4.15,4.79,5.07,3.89,4.94,5.48,9.64,4.42,3.86,4.20,4.08,9.57,4.31,4.15,10.20,0.00
4.85,5.12,4.13,6.12,4.28,3.74,9.60,9.38,4.38,8.19,4.84,3.97,10.27,3.93,3.86,4.29,10.61,4.55,4.29,5.65,8.61,4.59,4.26,3.76,7.61,3.53,4.09,4.22,13.03,3.64,4.07,4.78,3.92,8.73,10.05,3.69,4.37,4.78,4.58,4.14,5.05,10.08,4.64,4.13,4.27,3.85,7.90,7.09,5.79,9.76,1.00
11.30,5.11,4.04,6.24,6.41,4.45,5.27,8.97,11.56,11.28,10.28,3.63,9.76,3.79,9.43,10.45,10.76,8.28,3.70,13.94,4.21,4.51,7.20,10.21,5.56,3.79,5.75,12.16,4.06,7.20,6.02,11.28,6.64,9.18,10.04,8.65,4.35,7.87,3.74,8.75,4.33,10.44,7.40,3.88,4.27,3.96,11.82,7.99,8.71,4.89,1.00
5.54,5.85,3.88,4.71,10.05,3.57,6.78,7.21,9.58,7.10,7.67,6.91,9.45,10.93,12.25,4.74,12.47,4.75,5.60,13.98,3.93,4.44,8.79,9.85,6.74,11.06,7.94,12.45,11.54,4.00,3.98,3.87,7.99,8.63,8.49,3.73,4.25,7.30,4.43,5.63,8.14,7.25,4.96,5.97,4.04,5.42,11.52,7.24,4.83,4.88,0.00
4.75,9.47,5.78,5.75,11.22,3.44,6.73,8.76,7.20,12.20,6.38,4.26,10.80,4.16,12.23,6.82,11.01,9.48,5.16,13.16,4.68,5.54,10.23,10.04,4.87,5.07,4.14,11.05,5.77,5.85,3.94,11.35,4.85,9.26,6.06,11.99,7.80,9.39,4.07,8.33,4.12,8.58,4.35,7.95,4.07,4.24,13.56,7.29,5.00,4.17,1.00
4.69,9.90,7.30,9.44,9.84,3.47,7.83,7.18,7.58,10.36,4.89,4.67,10.41,3.82,12.88,6.50,10.75,8.51,8.69,13.10,3.66,12.65,9.75,10.85,5.64,8.15,5.56,12.29,10.38,9.81,4.56,10.09,8.66,9.40,6.48,6.71,8.68,7.39,3.81,7.50,3.95,6.01,4.99,8.33,4.26,3.79,13.34,7.99,5.13,3.97,1.00
4.57,10.01,6.89,6.60,7.44,3.55,6.71,8.19,4.40,8.57,4.61,4.69,11.04,3.79,13.38,4.13,11.01,11.17,9.05,13.11,4.00,4.69,10.02,11.65,6.00,9.58,6.36,10.49,6.96,3.81,4.09,9.18,8.48,9.38,6.19,12.31,7.90,10.44,7.62,6.60,7.47,7.37,4.67,3.92,5.18,3.74,10.71,5.04,5.45,4.06,0.00
6.60,8.35,4.46,7.95,9.50,4.45,8.54,8.35,8.50,11.17,6.71,5.15,8.89,8.20,12.81,5.35,10.48,7.02,4.83,13.23,4.23,4.40,9.68,7.68,6.72,9.29,5.63,11.52,6.26,8.56,4.57,9.40,5.69,8.20,8.28,10.75,8.37,4.67,5.12,8.45,8.67,9.28,4.25,3.79,4.38,3.46,11.36,8.14,8.36,4.15,1.00
8.93,9.13,4.14,6.02,6.50,3.66,8.10,8.71,4.87,10.47,5.59,6.24,10.55,3.79,4.29,4.35,9.92,8.35,4.70,12.91,5.45,4.76,8.83,10.77,7.86,3.98,7.82,12.18,6.43,4.97,4.08,3.69,7.10,9.43,3.51,10.90,7.87,5.04,4.12,7.78,5.64,8.72,4.17,8.97,9.42,4.07,13.62,7.00,6.76,4.14,0.00
4.99,9.80,8.42,5.46,8.85,3.50,8.55,8.31,9.27,10.82,4.41,4.31,10.28,4.65,12.64,4.43,11.82,7.19,3.70,14.12,5.59,4.70,10.16,9.24,7.50,12.42,4.89,11.83,3.96,9.05,4.02,10.58,8.74,8.04,6.33,12.32,7.71,5.85,4.80,4.23,7.81,8.40,4.63,3.99,4.13,3.90,11.10,6.75,10.07,4.14,1.00
8.79,4.82,3.88,6.65,4.22,3.53,6.05,8.73,4.26,12.18,6.05,3.73,9.63,3.72,6.71,4.50,9.70,7.25,4.00,13.84,4.53,4.50,3.94,10.02,9.83,3.89,4.54,11.64,4.20,3.91,4.06,8.96,4.45,8.76,9.80,7.49,4.61,6.02,3.61,4.05,4.68,9.00,6.64,3.88,3.79,3.82,11.47,7.35,8.70,3.91,1.00
7.59,8.08,5.99,8.30,5.30,3.83,6.03,9.01,9.46,8.54,8.68,4.29,10.46,3.97,13.13,4.44,11.51,9.51,3.73,13.27,4.38,4.41,9.66,9.51,5.76,11.89,3.95,12.23,9.26,9.84,4.25,6.68,7.85,8.61,10.31,3.87,8.54,9.17,6.58,4.53,5.10,7.98,5.12,12.87,7.13,3.68,9.23,9.32,8.71,7.25,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.77,4.44,4.14,5.92,12.26,3.66,5.07,9.01,9.71,9.77,7.15,6.15,10.65,8.74,12.91,5.87,10.86,6.17,4.12,14.30,4.61,4.42,8.50,10.96,7.58,11.61,8.53,12.04,10.10,3.59,4.11,4.65,4.03,8.60,8.66,4.00,3.81,7.77,4.77,7.83,7.03,7.56,4.29,4.02,4.13,3.99,10.74,6.90,4.88,3.62,0.00
4.54,9.65,4.32,8.07,11.31,3.79,8.16,7.67,6.55,10.64,4.51,3.87,7.51,4.09,9.14,3.85,10.47,9.20,6.08,12.83,4.22,4.82,8.37,10.49,5.07,13.66,5.98,12.05,6.46,10.81,6.63,9.74,4.49,9.24,5.88,11.76,8.05,9.27,4.03,7.83,5.35,9.89,4.36,3.92,3.84,3.89,12.88,7.99,7.31,4.38,0.00
5.77,5.64,5.45,8.50,5.18,3.49,7.98,7.62,4.46,8.90,5.07,5.34,9.19,4.13,13.18,3.84,10.85,9.91,5.23,11.66,3.84,4.57,10.14,9.15,5.14,8.94,4.28,11.84,8.88,6.02,4.05,7.05,8.83,9.72,6.32,4.94,7.17,9.70,4.34,5.47,6.65,6.52,3.82,3.93,4.20,4.11,12.22,6.23,7.53,4.15,0.00
4.69,5.00,3.87,8.54,6.86,3.51,6.39,7.44,4.54,9.83,4.57,4.74,10.74,4.06,13.80,4.04,11.45,8.54,4.15,12.64,4.07,4.27,9.69,10.22,8.40,9.47,7.41,10.76,7.40,4.61,4.29,8.00,9.59,8.88,6.64,4.49,9.03,9.40,8.81,4.92,5.57,7.18,3.99,4.35,7.54,3.77,11.39,7.51,4.87,5.00,0.00
7.77,4.29,4.30,6.91,4.78,3.71,4.93,5.16,8.12,8.89,7.49,7.20,10.71,3.77,5.06,4.08,11.07,7.26,3.76,9.91,4.35,5.60,10.36,12.31,4.37,3.84,3.67,11.89,9.93,4.84,4.16,11.54,8.68,8.40,7.32,3.86,10.01,7.77,4.83,8.38,5.00,8.70,7.60,9.06,4.13,9.83,11.39,10.31,7.85,5.37,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.42,5.92,4.00,5.93,4.66,3.74,10.11,7.34,7.88,8.13,5.31,3.92,8.49,3.89,5.02,4.73,10.98,4.02,4.19,4.03,5.56,4.30,4.45,6.04,7.08,3.73,7.74,3.71,12.19,3.72,4.70,4.32,4.45,8.06,10.10,3.82,4.14,4.83,3.75,5.06,7.97,11.11,4.27,4.08,9.23,3.94,9.87,4.38,4.64,9.82,0.00
10.44,4.73,7.88,6.09,9.22,3.79,6.14,8.79,4.25,8.74,4.74,3.76,9.76,3.69,10.70,4.19,9.88,4.49,3.73,5.58,4.57,4.56,4.22,9.57,6.93,3.92,6.67,12.42,7.37,3.80,4.25,4.13,4.02,8.40,7.06,3.34,7.73,6.40,4.24,4.03,9.98,11.11,5.06,3.73,4.20,3.93,9.54,8.91,5.69,11.55,1.00
5.18,7.58,4.04,8.35,8.31,3.94,5.67,8.91,4.55,8.49,4.60,4.48,9.99,5.85,12.02,3.99,12.43,4.77,4.05,10.98,4.41,4.83,9.69,11.05,6.27,12.23,7.54,12.14,8.40,3.71,4.21,4.96,8.88,8.61,6.30,4.63,4.27,8.08,7.30,6.64,7.00,5.23,4.43,3.95,11.69,8.58,9.89,7.14,4.78,3.85,0.00
6.93,10.73,6.29,5.73,10.31,3.64,6.80,8.18,4.35,8.21,6.84,5.02,10.78,3.99,12.64,3.89,11.56,8.95,5.23,11.67,5.61,5.23,9.38,10.25,6.12,6.80,4.07,11.48,4.26,6.30,3.90,8.89,9.44,9.02,8.86,8.84,7.45,8.79,6.01,4.64,7.47,7.28,4.32,3.98,4.72,3.82,5.16,5.03,6.45,4.40,1.00
9.56,4.95,4.09,8.92,4.10,3.47,5.27,8.09,4.09,9.18,5.22,3.69,4.47,3.94,11.70,9.83,10.67,7.12,4.38,7.42,3.78,4.72,10.14,13.16,10.13,3.89,4.21,12.56,12.51,3.69,4.16,9.61,3.70,8.22,8.08,3.79,4.95,8.61,4.03,4.10,4.26,11.90,4.16,6.69,3.87,3.44,13.20,10.03,6.43,9.90,0.00
5.75,9.94,4.38,5.83,4.79,3.76,9.18,8.29,4.41,10.96,8.33,4.75,9.99,4.02,12.59,4.66,10.67,7.16,11.52,13.31,4.57,4.82,9.28,9.91,6.49,7.97,4.94,12.25,6.89,7.62,4.18,4.55,5.99,9.11,6.45,10.57,4.33,8.91,3.95,4.50,5.07,8.47,4.40,4.33,4.04,3.88,10.86,7.34,5.59,3.97,1.00
6.29,6.34,4.65,6.22,4.36,3.78,6.80,8.70,8.85,8.33,8.11,5.00,9.63,3.86,9.95,4.50,11.39,6.67,4.09,10.12,4.42,12.23,9.13,10.82,5.61,4.61,5.80,13.17,8.47,3.76,4.23,8.64,4.51,8.21,8.65,4.96,6.90,5.50,4.87,5.75,8.38,9.26,4.49,3.93,4.11,9.56,4.41,9.20,8.65,3.90,1.00
5.51,8.76,3.95,5.35,9.47,3.63,5.08,7.77,3.91,7.47,5.66,7.26,9.61,4.38,13.05,3.77,11.82,6.53,4.11,12.37,4.15,4.25,10.15,10.28,6.00,7.03,6.87,11.21,9.25,4.58,3.94,6.41,8.39,8.75,5.74,3.76,7.76,7.12,5.37,5.29,9.40,7.70,4.15,3.65,8.71,3.97,11.83,6.49,5.63,4.21,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.51,4.97,4.02,5.17,4.74,3.57,9.77,8.62,4.48,8.12,5.60,3.58,9.84,3.68,4.14,4.08,10.52,5.80,4.15,9.72,5.28,5.12,10.24,4.51,8.05,3.80,3.72,4.38,4.84,6.10,4.38,5.77,4.07,8.12,10.63,3.43,8.45,5.29,3.77,5.81,9.04,10.60,4.22,3.93,4.11,4.18,10.66,8.86,4.20,8.34,1.00
6.12,8.47,4.41,8.65,6.33,3.55,8.78,8.14,4.78,10.07,6.40,6.36,9.86,4.02,9.22,6.42,11.91,6.39,5.20,5.03,4.19,4.47,7.93,10.93,5.69,3.78,4.15,12.46,7.02,3.80,4.30,6.20,7.91,8.97,9.39,4.10,10.13,9.52,4.16,8.87,4.21,8.65,4.02,7.57,4.30,5.62,12.35,9.80,7.70,4.36,0.00
4.56,7.30,6.62,5.22,8.68,3.45,7.73,8.57,7.59,6.62,5.49,5.37,10.53,4.00,12.15,3.89,10.88,4.14,13.57,7.46,3.88,4.54,9.24,10.71,4.93,4.29,7.97,11.63,7.36,10.30,3.98,4.55,10.27,8.41,7.47,3.98,9.00,9.09,6.57,5.03,7.08,7.69,4.24,6.74,5.00,3.70,12.72,7.20,6.99,4.23,1.00
4.56,5.89,5.02,8.55,5.63,3.49,7.31,7.59,8.79,11.56,4.77,6.22,9.51,3.85,12.99,8.29,11.21,8.53,13.52,11.31,4.63,4.36,8.08,10.92,6.15,9.29,7.99,11.82,5.69,4.84,4.18,3.86,8.32,8.87,8.80,11.35,7.90,9.93,4.54,8.21,9.00,8.95,6.32,7.84,4.24,10.18,12.10,8.06,8.48,4.13,1.00
8.51,8.50,4.41,5.20,9.72,3.51,8.85,7.92,9.70,10.06,6.48,4.88,10.38,3.85,12.16,9.11,11.94,4.41,8.17,13.31,3.95,5.03,4.04,9.60,4.48,8.86,5.27,12.95,8.31,9.43,4.05,4.02,9.44,9.54,7.28,9.62,4.15,5.78,3.66,7.80,4.49,8.32,5.45,6.30,7.19,4.85,13.01,8.61,6.20,4.93,1.00
5.54,10.39,3.98,5.27,9.25,4.63,8.31,7.79,9.15,11.92,7.07,6.75,10.55,4.03,13.48,9.68,10.24,10.14,4.32,14.15,4.31,10.79,5.92,10.25,4.51,13.31,4.89,10.33,6.18,3.65,3.84,8.00,7.00,9.80,9.42,10.66,8.78,6.27,3.88,5.33,4.32,7.75,5.69,6.57,10.02,3.84,13.61,7.71,8.35,7.35,1.00
4.40,11.34,7.69,8.38,9.82,3.44,7.63,8.33,9.67,10.24,5.04,3.66,10.27,3.91,13.23,9.18,10.62,7.13,3.91,14.01,4.26,4.72,9.33,9.52,5.53,9.09,4.06,11.87,4.21,7.05,4.00,9.73,9.29,9.05,7.27,10.72,8.37,5.63,6.56,8.50,4.90,6.52,6.69,8.27,10.27,4.07,10.67,9.32,6.54,4.23,1.00
4.43,11.27,6.75,7.63,6.64,4.56,7.83,7.61,8.69,10.68,5.48,4.30,10.20,3.80,13.28,9.32,11.30,5.59,4.11,12.78,4.22,4.65,9.09,10.40,5.41,4.30,6.11,12.20,4.54,3.65,4.13,10.63,4.46,9.76,7.02,11.75,9.12,8.88,6.83,5.51,4.26,8.25,4.18,3.87,4.31,3.86,11.44,7.90,8.25,7.90,1.00
5.22,5.91,7.34,6.05,10.41,3.61,6.58,7.97,4.67,9.31,6.35,4.28,9.17,7.59,12.48,3.99,10.43,4.20,5.04,12.15,4.04,4.71,4.30,10.34,7.30,6.15,7.93,12.57,8.71,5.53,4.21,4.64,7.48,9.19,6.01,10.53,4.18,9.12,4.00,7.30,4.63,8.28,4.58,3.96,3.86,3.80,9.96,4.08,8.87,6.02,0.00
4.09,10.28,4.35,8.96,9.11,3.73,9.23,8.05,4.97,12.70,4.91,4.56,10.50,3.59,11.92,5.47,11.00,7.82,5.03,12.67,4.09,8.24,8.73,10.68,7.96,6.50,4.23,11.67,10.48,9.52,4.28,10.79,10.34,8.61,6.89,10.73,8.31,7.86,3.99,7.70,5.55,8.92,4.95,3.95,4.02,11.33,11.63,8.91,4.01,4.13,1.00
4.50,9.42,4.39,5.95,4.79,3.79,7.11,8.54,10.52,10.87,9.08,3.89,10.58,3.65,5.72,3.84,12.07,4.36,3.92,10.84,4.29,4.80,10.07,10.69,8.83,5.02,3.28,10.09,4.00,4.19,4.41,4.62,4.93,8.74,6.25,9.49,5.65,8.19,3.90,7.91,6.93,8.36,6.14,3.82,4.14,3.57,10.58,8.34,9.32,5.85,1.00
4.47,10.28,4.67,7.81,6.71,3.82,8.50,8.03,10.20,10.84,7.15,5.63,4.75,3.64,13.30,3.97,10.67,3.89,3.89,11.92,4.69,6.15,8.15,10.65,8.86,4.99,7.72,12.74,6.94,3.62,4.02,4.37,5.96,8.61,7.79,11.95,4.16,7.19,5.98,4.20,6.96,9.51,3.96,3.85,4.15,3.79,10.79,8.72,7.95,6.65,1.00
4.09,5.17,4.85,8.33,3.69,3.64,8.73,8.60,11.44,9.30,10.53,6.08,4.24,3.82,12.16,3.90,10.96,4.55,3.63,8.61,4.34,4.71,9.26,10.90,9.44,4.09,5.12,12.23,8.20,3.54,4.14,4.00,5.66,9.00,6.09,10.21,5.38,5.44,8.19,4.63,8.13,9.98,4.17,4.01,3.95,3.54,10.11,10.20,7.99,6.94,1.00
4.36,10.05,4.30,5.90,9.49,3.85,6.82,7.97,4.84,11.36,4.64,3.82,5.32,3.75,12.62,4.04,11.62,4.16,3.81,11.21,3.99,5.56,4.29,10.70,4.43,7.87,3.62,12.68,7.61,8.84,4.11,3.88,4.33,9.13,7.68,10.67,4.91,9.46,3.70,4.39,4.58,7.33,4.41,4.09,3.92,10.44,9.50,4.05,8.59,6.10,0.00
8.66,8.70,3.84,6.28,9.96,3.38,8.12,6.23,7.91,10.82,8.01,3.92,10.13,3.81,12.30,3.86,10.78,4.69,4.03,11.78,3.66,5.81,9.38,10.66,5.67,5.21,4.34,11.58,4.03,4.13,4.39,4.42,5.98,9.44,6.93,6.19,9.91,7.57,3.63,9.58,4.05,7.97,5.34,3.98,3.75,11.24,10.49,8.11,4.76,3.87,0.00
5.07,6.15,4.32,5.37,4.51,3.86,5.70,8.25,4.40,7.83,11.37,4.05,9.77,6.73,9.44,4.19,11.78,4.10,4.34,5.33,4.02,4.65,9.60,9.76,6.57,3.87,7.45,12.53,9.52,10.08,3.96,4.55,5.11,9.18,6.63,3.81,3.84,9.76,3.99,4.10,6.41,7.40,5.07,3.94,4.21,3.98,13.03,9.69,8.05,4.30,0.00
4.93,9.85,4.02,8.04,6.24,3.46,6.81,8.56,4.48,8.22,6.85,7.97,8.78,3.89,12.39,4.25,11.53,7.35,3.95,11.61,4.33,4.44,9.81,9.79,4.63,7.53,3.63,12.30,7.73,5.07,3.89,9.80,7.35,9.32,7.95,3.92,6.72,8.34,4.57,7.65,6.45,8.81,4.35,3.75,7.22,3.73,12.54,9.61,7.69,5.28,0.00
5.06,6.45,4.98,6.37,7.99,3.79,7.46,8.33,11.14,12.62,4.71,7.33,10.18,4.03,12.43,11.14,11.68,6.76,4.40,13.39,6.16,4.63,4.03,10.84,5.13,11.70,4.95,11.48,5.35,8.53,4.43,8.70,7.73,9.09,8.79,12.56,4.37,7.45,4.22,4.69,7.65,7.97,5.18,9.86,7.27,3.65,10.57,4.49,7.74,6.02,1.00
10.14,10.22,4.55,8.56,9.25,3.70,8.40,6.73,8.30,11.46,4.89,3.94,9.89,3.68,12.83,9.40,10.73,7.58,4.62,14.51,5.15,4.71,4.15,9.37,5.48,6.78,5.53,10.87,4.41,7.79,4.32,7.84,8.04,8.88,8.39,11.25,4.67,8.13,3.81,4.70,4.68,7.42,4.27,3.91,4.26,3.93,12.16,5.88,8.05,4.06,1.00
4.89,5.22,4.37,6.38,4.74,3.76,5.50,8.26,8.11,8.33,4.53,3.93,11.22,3.83,13.27,3.98,11.99,10.88,4.21,13.48,4.21,4.55,9.98,11.20,6.08,8.68,6.37,11.11,8.87,3.99,4.03,10.71,8.28,9.16,5.88,3.57,7.88,9.70,6.89,8.02,4.83,6.50,4.29,4.02,5.37,3.83,10.57,7.59,5.14,4.45,0.00
5.69,7.68,5.51,7.65,11.28,9.52,6.88,7.13,10.32,7.40,7.58,6.34,10.66,6.34,9.03,3.92,11.23,10.63,6.18,8.21,4.29,4.67,9.13,9.28,9.19,12.78,5.95,12.09,9.94,11.14,4.18,8.65,10.15,8.35,6.45,4.02,8.17,9.21,4.22,6.92,6.00,7.59,4.28,4.06,3.99,11.74,12.17,6.57,7.60,5.26,0.00
4.42,5.25,4.10,7.28,5.04,6.60,6.67,7.95,7.46,9.59,4.90,3.98,10.96,3.98,12.63,3.98,11.14,10.55,4.64,13.01,4.17,4.51,8.96,10.67,5.68,8.78,5.48,10.45,7.50,5.75,3.79,9.69,9.40,8.48,5.29,3.33,7.80,9.05,8.19,4.59,4.40,7.81,4.83,3.89,3.73,3.57,10.99,8.72,5.36,6.38,1.00
4.61,5.65,4.06,6.21,5.62,9.35,6.45,8.45,6.77,7.33,6.53,5.05,10.48,4.31,13.25,4.76,11.80,8.21,5.02,12.96,5.30,4.12,9.53,11.46,7.47,8.20,7.43,11.71,8.22,3.63,4.37,10.21,5.60,8.93,7.07,11.17,8.35,8.69,6.89,5.31,7.40,5.85,4.34,6.41,4.13,3.94,12.82,4.41,4.62,4.03,1.00
5.69,8.89,5.95,5.56,11.07,3.37,6.90,8.66,10.19,8.37,5.48,4.01,9.77,3.86,12.63,8.59,10.77,11.39,13.46,12.83,4.34,4.37,8.75,10.43,6.98,9.21,3.70,10.58,3.98,12.11,4.16,7.70,7.10,8.99,6.28,11.56,6.54,10.58,7.23,4.38,4.39,5.61,5.03,8.41,6.89,4.03,12.83,4.37,5.21,3.96,1.00
