100289098_at,10365_at,117177_at,134265_at,1820_at,221895_at,25805_at,25937_at,2669_at,2887_at,3887_at,390916_at,401233_at,5349_at,54947_at,5728_at,81618_at,83742_at,9241_at,9569_at,label
8.25,7.73,5.82,7.04,4.51,7.81,7.78,9.31,10.98,9.45,5.91,9.69,3.72,5.03,5.43,7.81,8.86,6.84,7.76,9.17,0.00
7.72,8.20,6.40,6.45,6.04,6.72,8.00,9.20,9.78,7.86,7.33,9.09,6.98,5.09,6.36,8.43,9.36,9.12,6.68,8.70,1.00
7.50,7.67,6.46,3.97,8.42,7.79,4.92,4.32,6.51,5.38,4.29,10.46,5.40,4.97,4.30,10.04,10.79,4.88,3.45,9.01,1.00
7.26,5.54,6.61,4.16,4.54,6.54,11.66,7.52,4.45,8.94,4.97,11.22,5.56,4.97,4.47,8.96,7.18,6.22,3.47,10.00,0.00
8.23,7.15,4.29,5.85,5.22,7.35,9.00,9.63,9.07,8.89,12.46,10.08,5.04,5.10,6.31,4.51,10.85,8.87,4.06,9.09,0.00
7.45,7.01,5.24,4.31,5.51,6.92,11.05,8.73,8.33,7.30,13.74,10.27,3.90,6.31,5.75,6.25,11.60,7.78,4.95,8.97,0.00
8.45,6.44,5.52,4.14,5.31,5.82,9.93,7.82,4.54,7.36,12.92,11.61,5.16,11.64,8.14,8.32,8.43,4.92,3.79,9.51,0.00
8.68,6.25,8.35,7.59,6.10,8.28,5.30,9.23,4.37,4.54,4.33,11.38,3.52,5.27,5.94,8.84,9.34,8.43,3.73,9.67,0.00
8.46,6.50,7.75,4.09,4.64,5.77,4.22,9.69,4.59,8.68,10.47,10.88,3.26,5.41,7.59,6.62,9.31,8.34,4.18,8.74,0.00
7.52,5.35,7.46,6.17,6.45,8.97,9.31,4.45,4.56,9.69,4.83,10.97,3.20,5.69,8.07,8.10,8.58,7.84,3.30,8.30,0.00
6.68,9.05,7.34,4.25,10.11,4.69,10.74,7.90,4.48,8.48,5.05,9.97,3.23,4.88,4.37,8.13,8.88,4.87,3.64,9.02,1.00
8.96,7.61,4.68,4.04,6.02,8.12,8.85,7.50,5.84,8.68,4.83,10.51,5.93,5.35,5.15,4.88,8.87,9.72,7.18,9.50,1.00
7.96,6.61,6.69,5.92,6.09,7.60,8.32,7.93,8.51,8.83,4.71,10.87,5.58,4.93,6.06,8.22,10.02,7.95,7.79,8.83,0.00
7.12,9.63,4.65,5.18,5.83,9.30,10.38,8.48,10.08,7.76,5.12,9.82,3.46,4.93,7.34,8.79,9.30,10.08,3.72,9.19,1.00
