10365_at,11343_at,117177_at,1278_at,150381_at,150967_at,1602_at,2213_at,221895_at,23220_at,2887_at,3887_at,390916_at,401233_at,4921_at,5349_at,54947_at,55026_at,6275_at,9569_at,label
7.73,9.40,5.82,5.68,9.42,6.20,3.60,4.00,7.81,4.72,9.45,5.91,9.69,3.72,6.14,5.03,5.43,4.03,7.31,9.17,0.00
8.20,9.62,6.40,4.71,9.09,7.75,3.74,3.79,6.72,5.72,7.86,7.33,9.09,6.98,7.58,5.09,6.36,3.59,7.19,8.70,1.00
7.67,9.95,6.46,4.09,8.58,7.66,3.85,8.46,7.79,10.49,5.38,4.29,10.46,5.40,4.86,4.97,4.30,7.52,9.50,9.01,1.00
5.54,7.04,6.61,3.85,9.80,6.06,3.74,4.12,6.54,10.85,8.94,4.97,11.22,5.56,4.78,4.97,4.47,3.27,8.37,10.00,0.00
7.15,8.23,4.29,11.68,10.33,6.29,3.65,3.91,7.35,6.69,8.89,12.46,10.08,5.04,9.82,5.10,6.31,3.21,10.25,9.09,0.00
7.01,7.75,5.24,3.96,11.16,5.55,3.75,3.53,6.92,9.65,7.30,13.74,10.27,3.90,6.67,6.31,5.75,3.30,9.79,8.97,0.00
6.44,9.22,5.52,4.14,9.83,5.39,3.69,3.55,5.82,11.32,7.36,12.92,11.61,5.16,4.51,11.64,8.14,3.41,8.57,9.51,0.00
6.25,10.99,8.35,4.65,9.90,7.41,3.64,3.82,8.28,7.22,4.54,4.33,11.38,3.52,4.56,5.27,5.94,3.31,13.70,9.67,0.00
6.50,5.23,7.75,4.05,9.73,5.84,3.70,4.14,5.77,8.19,8.68,10.47,10.88,3.26,5.06,5.41,7.59,3.65,7.12,8.74,0.00
5.35,5.20,7.46,4.12,8.12,6.73,4.08,6.66,8.97,4.66,9.69,4.83,10.97,3.20,4.86,5.69,8.07,3.51,12.20,8.30,0.00
9.05,4.59,7.34,4.36,4.43,6.18,3.68,4.50,4.69,7.69,8.48,5.05,9.97,3.23,5.36,4.88,4.37,3.41,6.18,9.02,1.00
7.61,5.52,4.68,9.02,9.28,5.47,9.22,3.96,8.12,6.62,8.68,4.83,10.51,5.93,9.65,5.35,5.15,3.51,12.44,9.50,1.00
6.61,7.77,6.69,11.04,9.31,5.59,3.62,4.05,7.60,5.80,8.83,4.71,10.87,5.58,8.84,4.93,6.06,3.82,9.41,8.83,0.00
9.63,9.43,4.65,14.09,8.22,6.36,3.78,3.77,9.30,6.74,7.76,5.12,9.82,3.46,10.52,4.93,7.34,3.85,11.68,9.19,1.00
10.29,6.25,4.84,11.07,8.20,6.20,4.19,4.45,6.97,7.54,7.09,5.02,10.08,7.16,10.46,8.97,9.98,4.06,14.15,8.31,1.00
8.13,5.58,5.42,5.16,9.60,4.93,3.86,5.09,8.55,6.97,8.70,4.79,9.85,4.46,6.49,9.94,8.00,3.99,6.06,8.55,0.00
7.12,10.19,4.64,11.21,8.57,6.49,3.86,6.30,8.85,7.25,9.40,4.43,10.35,8.13,8.47,10.95,9.83,6.69,13.06,7.72,0.00
6.27,7.85,6.41,3.97,9.29,6.73,3.97,3.84,6.38,7.60,6.49,4.85,9.80,3.67,5.17,12.12,8.42,3.58,7.15,8.61,0.00
10.64,6.73,6.00,7.05,10.30,6.65,4.08,3.77,7.44,5.84,8.35,13.04,9.94,5.36,8.89,5.21,7.21,3.55,6.79,8.83,0.00
6.17,10.04,7.82,4.10,9.29,6.46,4.35,3.91,4.45,10.38,6.61,4.49,9.90,6.29,4.42,8.14,8.52,3.40,12.87,9.44,1.00
6.06,4.90,7.20,4.16,8.70,7.16,3.87,9.36,4.46,10.25,4.70,4.73,9.92,6.48,4.83,5.50,4.71,5.59,5.72,9.31,1.00
8.50,10.18,5.75,3.96,8.56,5.61,3.55,4.20,6.26,7.31,7.50,5.11,10.52,3.06,4.77,8.61,7.11,3.40,7.62,8.89,0.00
6.64,7.57,7.26,4.06,10.45,6.69,3.78,3.99,4.91,11.62,5.92,4.90,9.99,4.14,4.93,11.00,8.06,3.30,11.75,9.89,1.00
8.00,8.63,7.01,4.20,8.90,7.09,3.70,3.57,5.46,5.85,8.11,4.15,10.59,3.91,4.65,5.03,4.32,3.85,8.01,8.23,0.00
6.28,9.05,7.33,8.34,9.68,7.32,7.06,3.79,6.41,7.73,8.45,5.08,10.10,2.97,4.93,5.05,5.08,3.38,13.39,9.35,0.00
7.47,9.03,7.82,4.14,10.26,5.92,3.67,3.80,4.12,10.50,8.95,5.00,11.04,3.23,5.26,11.18,7.12,3.45,14.02,9.51,0.00
4.32,5.49,5.90,3.93,8.72,9.27,10.09,3.80,6.48,4.24,6.82,4.52,8.92,3.44,9.88,4.72,5.15,5.98,5.19,9.58,1.00
6.39,10.77,4.51,4.87,10.46,5.62,3.63,4.40,9.31,5.00,9.66,4.69,10.44,6.19,8.54,7.37,8.70,8.50,6.71,8.14,0.00
