2172_at,29968_at,4316_at,50619_at,5243_at,55769_at,56975_at,8460_at,8974_at,91607_at,label
4.12,9.22,5.46,5.13,3.57,6.35,9.31,9.26,11.63,4.79,1
4.57,11.35,4.27,7.7,3.72,8.04,8.43,6.86,4.97,9.36,1
6.24,10.54,4.63,4.92,6.42,7.71,8.27,7.98,10.23,3.84,0
5.91,11.82,4.32,4.76,8.21,7.59,7.66,9.7,11.8,8.12,0
5.89,11.45,4.17,4.52,3.74,7.94,9.33,9,10.94,8.94,1
4.58,11.57,4.25,5.26,3.72,5.54,9.44,10.47,9.89,3.34,1
4.56,13.08,3.95,4.79,3.93,7.92,6.59,7.43,9.06,3.49,1
4.33,10.97,4.02,5.08,3.65,8.14,7.73,6.5,6.33,9.09,1
6.7,11.93,6.71,5.13,7.42,4.85,7.73,8.3,9.74,9.08,0
4.37,4.92,4.19,9.02,4.07,8.73,3.91,4.72,3.84,9.74,1
8.87,12.32,4.31,7.64,5.6,7.09,3.7,6.91,6.26,3.57,1
5.05,10.29,12.33,5.54,3.74,8.01,8.56,5.36,8.47,3.84,0
7.02,9.87,3.72,6.27,3.83,6.44,4.87,4.74,8.95,7.17,1
4.34,10.91,3.89,4.96,3.97,8.01,7.82,6.91,8.33,3.75,1
5.93,9.65,4.23,6.06,4.07,7.51,9.03,7.26,10.57,6.35,1
5.3,10.06,4.68,8.24,5.57,7.77,4.43,6.69,8.55,3.41,1
4.4,10.2,4.21,7.13,3.76,8.54,4.03,5.56,4.52,7.77,1
5.05,10.13,4.45,7.74,3.87,8.81,3.92,6.2,4,3.95,1
4.39,10.42,4.28,5.46,3.71,9.2,7.27,5.78,9.05,3.78,0
4.49,10.33,4.28,5.06,8.04,7.05,6.64,7.72,9.68,3.82,0
4.01,11.66,4.31,4.97,3.96,8.28,7.99,7.9,11.27,7.28,0
4.73,11.98,4.03,6.54,10.24,6.33,8,8.21,9.97,3.84,0
6.34,10.48,11.45,6.07,3.73,3.44,10.35,6.7,10.59,6.96,1
4.85,9.61,12,5.57,4.88,5.14,5.69,6.27,9.47,8.31,0
5.92,10.82,4.27,5.86,4.2,5.86,7.91,8.06,9.42,3.37,1
5.6,9.23,12.34,6.08,4.08,7.72,8.74,6.73,9.66,3.77,0
4.7,9.82,8.31,4.63,3.78,8.26,10.62,9.66,12.29,4.32,0
4.16,11.48,4.19,4.73,11.44,7.52,4.45,5.85,7.79,3.78,0
9.19,5.31,4.52,8.08,3.97,8.46,3.99,5.06,4.27,6.84,1
7.61,11.45,4.58,6.11,3.98,3.61,3.9,4.35,9.31,3.85,1
5.02,11.79,4.13,5.29,11.85,7.41,4.68,6.87,8.18,3.55,0
4.56,9.73,4.2,6.19,4.9,6.79,7.05,6.01,8.77,3.77,0
4.08,10.38,10.31,4.67,8.49,6.32,8.34,6.45,9.91,3.83,0
4.91,11.74,10.59,4.83,6.75,9.02,5.51,8.19,8.6,4.09,0
4.39,9.59,6.3,4.43,3.6,9.16,9.51,7.61,9.97,6.86,0
4.4,11.77,4.22,7.67,3.91,7.45,3.9,7.2,4.77,8.21,1
10.44,10.16,3.97,6.35,3.91,8.69,7.48,6.38,8.97,8.59,1
7.07,11.9,10.02,5.2,7.84,8.88,5.25,6.02,9.61,3.67,0
7.58,12.4,12.65,5.71,3.62,7.42,6.94,7,7.83,3.82,0
5.36,10.92,4.59,5.26,4.35,7.78,8.41,7.76,11.5,3.88,0
4.24,9.64,4.23,9.42,4,8.09,4.02,4.93,7.35,9.78,1
4.29,11.68,4.17,5.49,4.02,8.79,7.1,8.19,10.47,3.71,0
4.71,10.65,3.99,4.96,3.72,8.92,9.44,7.64,9.13,8.74,1
4.93,11.31,4.09,7.93,6.16,7.55,3.7,7.41,4.63,4.74,1
4.59,11.32,4.19,5,3.81,7.22,6.9,7.18,8.59,3.49,1
6.26,9.85,4.32,5.61,9.55,3.84,4.28,8.46,7.49,5.68,0
8.21,9.8,4.06,4.64,4.15,7.23,9.27,8.97,10.55,6.99,1
7.82,11.34,4.39,7.56,4.22,9.16,4.07,5.74,6.8,8.41,1
4.22,9.57,6.48,5.82,3.8,6.01,6.6,8.52,10.5,4.08,0
8.76,9.78,4.3,6.82,3.89,9.45,8.32,6.52,9.82,7.55,1
4.55,11.23,12.01,6.74,3.75,8.53,7,6.82,10.1,5.97,0
8.43,9.7,4.44,5.91,9.35,7.11,5.16,4.95,9.83,3.33,0
7.05,9.6,7.67,6.32,3.88,9.26,6.63,6.35,10.03,8.78,0
6.88,11.14,4.69,7.05,4.32,7.5,7.48,7.64,9.42,3.56,1
4.63,11.42,4.24,4.53,10.94,6.46,4.12,7.1,10.07,4,0
6.03,12.05,3.93,5.07,3.91,8.68,6.97,6.8,10.61,8.08,1
4.57,9.06,4.38,6.55,3.85,8.58,10.34,7.55,9.13,3.97,1
9.16,11.44,4.07,7.09,3.9,8.59,4.93,6.75,8.97,3.58,1
4.61,11.32,4.73,4.74,4.13,9.34,5.66,7.77,9.27,3.95,0
8.17,13.19,7.47,4.82,3.94,8.72,5.98,7.85,8.99,3.78,0
8.01,11.41,4.22,5.83,4.41,8.28,6.8,8.19,10.46,3.4,0
4.98,11.69,4.59,5.09,8.59,7.42,8.5,8.69,7.04,3.59,0
4.63,12.43,4.05,4.99,4.96,8,3.63,8.93,9.39,4.55,1
4.34,10.03,3.77,4.71,3.9,8.09,8.28,8.64,10.6,8.1,0
4.27,11.35,3.86,5.35,3.85,8.06,10.05,9.03,13.04,3.93,1
4.24,9.32,3.92,6.28,4.19,7.27,10.15,9.27,11.9,5.99,0
4.25,11.78,4.11,4.72,3.99,8.65,9.4,9.52,12.35,7.14,0
4.54,10.61,4.29,5.57,3.88,7.17,7.1,6.73,9.44,3.86,0
4.18,9.77,4.34,4.07,4.15,8.58,9.09,8.86,11.11,7.26,0
4.22,10.18,3.66,4.3,5.05,8.58,9.55,9.76,10.89,5.04,0
4.36,11.09,4.01,4.91,4.49,5.42,9.23,9.03,9.41,7.47,1
4.58,11.65,4.37,5.57,4.06,7.55,9.34,9.54,10.21,5.08,1
4.71,10.62,4.37,5.67,4.2,9.52,5.35,5.93,10.53,3.55,0
4.88,10.9,4.22,6.01,3.9,8.57,4.13,6.26,9.16,3.69,0
4.54,9.69,4.25,6.98,3.8,8.46,3.78,5.48,3.82,4.02,1
4.32,4.53,9.86,5.69,3.79,6.96,6.76,6.8,10,3.6,0
8.2,5.17,4.14,8.48,6.08,7.73,4.11,5.72,7.5,8.73,1
4.28,9.35,3.63,5.07,3.8,8.4,4.84,6.72,11.32,5.26,0
4.56,12.53,11.89,5.31,4.2,7.37,4.75,8.11,10.91,3.43,0
10.69,12.03,5.58,7.52,3.89,6.86,7.5,4.78,9.33,3.53,1
7.21,10.15,4.08,4.74,3.68,8.13,7.97,7.18,7.32,3.63,1
8.94,11.21,4.17,5.74,7.56,8.76,7.78,7.7,9.26,3.57,1
4,9.94,3.73,4.57,7.91,9.02,8.23,8.16,10.01,8.31,0
4.5,10.95,4.2,4.77,3.97,8.2,7.87,8.91,8.79,9.3,1
4.31,10.99,3.86,5.5,7.16,7.57,8.34,7.95,9.89,7.17,0
7.82,8.38,5.61,4.58,6.81,7.07,8.95,11.61,12.17,3.9,0
4.22,11.34,8.57,5.03,4.66,9.69,8.29,7.11,9.13,3.7,0
5.38,12.77,3.95,9.17,3.71,9.26,4.3,6.58,3.61,8.37,1
7.81,12.01,10.93,7.92,5.77,8.14,3.7,4.7,3.63,8.29,1
5.57,9.16,4.41,7.51,4.03,9.53,3.88,5.66,6,3.7,0
5.72,10.71,4.44,8.22,4.38,6.13,4.12,4.4,3.63,3.9,1
4.18,11.26,4.16,8.09,3.89,8.19,6.26,7.91,8.73,9.23,1
4.61,12.86,4.06,9.14,4.8,8.36,3.86,6.25,7.44,3.73,1
6.49,11.66,12.85,6.28,3.96,3.67,4.05,4.07,5.9,3.38,0
6.9,11.99,7.08,7.62,4.5,8.46,5.18,5.17,4.22,7.68,1
4.84,11.36,4.01,9.12,4.66,7.89,4.59,4.52,4.33,8.09,1
5.21,10.65,5.69,4.35,5.32,6.93,4.74,8.39,10.47,3.78,0
5.24,10.04,4.41,7.7,3.74,6.58,4.76,7.79,6.24,5.27,1
9.68,5.18,5.22,4.88,6.36,9.75,10.31,8.94,11.92,3.58,0
4.43,9.25,4.1,8.27,3.64,5.91,3.71,10.05,7.22,4.5,1
4.5,10.68,4.35,8.4,3.91,6.84,3.79,6.11,4.18,4.39,1
4.95,13.16,4.38,7.59,4.35,6.07,4.46,7.06,7.88,5.68,1
10.23,11.33,4.32,8.07,6.27,7.51,4.38,5.92,5.16,8.8,1
5.4,10.58,3.84,4.4,5.1,8.69,10.08,8.71,12.4,7.68,1
4.44,11.59,4.04,4.41,3.85,8.11,7.44,7.6,8.58,7.82,1
7.81,10.36,4.13,7.74,5.92,8.58,3.45,4.89,3.94,9.18,1
4.5,11.96,10.1,6.09,3.81,7.4,7.36,7.65,9.52,3.62,0
5.58,10.56,4.4,5.13,4.22,8.48,4.86,6.81,8.97,8.65,1
4.97,10.91,4.3,6.56,3.8,7.76,9.01,9.65,10.31,3.65,0
4.64,10.34,4.35,6.61,3.79,3.24,5.33,8.1,9.32,3.84,1
4.75,10.16,4.89,6,3.6,7.32,7.49,8.19,10.77,3.6,0
5.09,11.36,6.72,5.97,3.9,6.75,6.41,6.85,8.64,8.37,1
8.19,11.05,4.48,5.54,3.96,8.27,7.51,6.68,9.52,9.53,1
5.55,11.16,3.93,6.89,4.13,3.2,4.09,7.81,7.19,3.95,1
5.8,12.64,4.08,8.39,4.24,8.11,3.83,9,8.67,3.91,0
5.1,10.48,9.6,5.2,3.99,8.33,8,6.41,9.9,3.59,0
4.19,10.28,4.03,6.1,3.78,4.11,7.36,10.14,10.22,3.86,0
7.42,10.28,4.63,7.63,4.06,8.1,4.77,5.36,9.76,6.65,1
4.84,11.33,7.54,7.75,3.8,6.94,4.74,6.34,9.1,3.82,1
6.55,9.38,4.25,5.73,3.94,8.36,5.95,6.44,10.49,3.51,0
