10553_at,10628_at,10966_at,130576_at,132720_at,1525_at,154796_at,157285_at,163081_at,2172_at,2706_at,290_at,29968_at,3880_at,3936_at,4237_at,4316_at,4846_at,4998_at,5243_at,5746_at,6502_at,7306_at,79710_at,8460_at,84617_at,84740_at,8612_at,91607_at,91851_at,label
4.53,5.40,8.41,8.47,5.51,10.39,6.34,4.94,7.81,4.59,4.40,3.74,11.32,4.00,5.26,10.54,4.19,8.34,8.07,3.81,4.12,8.08,3.79,6.87,7.18,12.36,3.82,4.62,3.49,4.39,1.00
10.15,6.88,9.62,7.01,7.69,8.83,9.88,9.81,8.37,6.26,5.40,4.14,9.85,10.55,9.29,7.52,4.32,6.27,6.81,9.55,4.66,6.77,4.34,8.96,8.46,10.78,9.06,8.08,5.68,4.82,0.00
9.68,7.51,5.83,5.00,8.51,6.13,6.25,7.24,6.40,8.21,3.96,8.52,9.80,4.21,8.70,5.08,4.06,4.09,7.93,4.15,4.03,6.68,3.93,6.49,8.97,12.66,4.18,8.86,6.99,8.02,1.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
8.73,11.33,10.14,6.03,7.96,4.28,8.02,8.31,7.36,7.82,4.06,3.98,11.34,4.07,12.61,5.16,4.39,4.47,7.77,4.22,4.51,6.44,3.79,7.15,5.74,9.15,3.94,4.33,8.41,4.28,1.00
9.60,8.68,8.70,5.00,8.66,7.54,9.35,7.04,7.22,4.22,8.75,3.42,9.57,7.41,5.91,4.91,6.48,4.33,6.93,3.80,4.09,6.75,7.32,6.88,8.52,11.57,3.73,8.78,4.08,4.15,0.00
10.46,12.80,8.89,9.13,7.55,7.92,6.17,7.08,5.96,8.76,9.18,3.96,9.78,14.21,10.98,10.98,4.30,4.54,6.94,3.89,9.89,7.51,4.25,7.88,6.52,11.08,6.84,8.66,7.55,4.18,1.00
9.26,12.68,7.64,5.66,6.54,8.27,11.81,10.22,7.70,4.55,5.80,3.53,11.23,14.34,9.00,4.59,12.01,3.68,6.42,3.75,4.28,6.68,3.80,9.78,6.82,8.26,5.46,8.36,5.97,4.38,0.00
10.22,11.27,9.66,5.25,4.21,10.50,8.36,9.63,7.28,8.43,10.58,3.96,9.70,11.87,5.46,5.12,4.44,6.30,6.59,9.35,4.29,5.18,3.89,8.49,4.95,8.00,8.42,10.23,3.33,4.12,0.00
9.13,10.55,8.44,4.97,8.45,6.66,10.16,8.41,8.01,7.05,6.27,8.59,9.60,14.08,10.01,4.88,7.67,4.25,7.02,3.88,4.58,6.01,4.14,7.35,6.35,11.38,6.73,9.13,8.78,4.55,0.00
9.36,4.62,8.54,5.76,8.81,7.93,8.00,9.93,7.96,6.88,10.02,3.97,11.14,13.33,5.36,9.81,4.69,7.47,8.50,4.32,4.27,8.19,3.68,8.42,7.64,11.90,3.90,10.37,3.56,4.35,1.00
10.23,9.53,8.14,4.99,7.33,9.79,8.59,10.43,7.33,4.63,10.19,3.83,11.42,12.97,5.73,5.20,4.24,4.45,8.12,10.94,4.31,8.29,3.74,10.30,7.10,12.17,11.03,8.68,4.00,4.25,0.00
8.70,9.62,6.91,4.68,10.90,4.09,7.16,9.46,8.31,6.03,8.01,12.42,12.05,9.98,4.71,4.91,3.93,4.46,6.42,3.91,4.67,6.93,3.92,9.52,6.80,12.63,3.94,8.30,8.08,9.62,1.00
9.76,11.88,8.03,9.50,7.66,8.73,6.12,9.63,6.65,4.57,7.20,12.16,9.06,13.70,10.33,10.10,4.38,4.52,6.03,3.85,7.55,7.34,4.33,6.39,7.55,12.57,3.81,8.63,3.97,5.61,1.00
5.15,9.96,7.66,4.62,3.74,9.13,6.78,7.93,9.25,9.16,10.20,4.06,11.44,11.40,6.12,5.06,4.07,5.10,8.27,3.90,3.95,6.75,3.97,7.27,6.75,11.62,6.02,10.47,3.58,4.64,1.00
6.97,4.91,11.16,4.69,6.90,8.97,8.40,7.36,7.95,4.61,4.15,3.66,11.32,11.73,5.24,4.62,4.73,7.30,7.64,4.13,4.13,6.61,4.04,7.23,7.77,11.52,3.89,4.25,3.95,4.37,0.00
7.12,10.80,9.49,7.19,4.19,8.06,7.81,7.02,8.94,8.17,4.47,3.94,13.19,12.54,7.12,10.05,7.47,4.63,7.81,3.94,4.13,8.11,3.92,7.81,7.85,12.31,3.91,7.34,3.78,4.22,0.00
9.91,9.13,9.84,4.28,9.09,9.25,9.60,8.46,8.12,8.01,7.69,4.22,11.41,13.72,5.04,7.35,4.22,4.21,7.81,4.41,6.46,8.06,3.67,8.47,8.19,12.01,4.26,9.08,3.40,4.31,0.00
9.12,8.16,6.91,8.32,7.17,10.54,9.23,10.53,7.40,4.98,6.56,8.16,11.69,11.99,5.18,10.37,4.59,4.53,6.50,8.59,4.31,8.56,3.96,8.10,8.69,10.17,3.99,5.03,3.59,4.65,0.00
7.47,6.72,8.79,6.65,5.53,5.02,10.63,4.08,7.79,4.63,4.47,3.77,12.43,3.93,7.79,8.56,4.05,4.11,8.61,4.96,4.27,8.27,5.50,7.29,8.93,11.00,4.01,10.49,4.55,4.21,1.00
8.73,7.66,7.76,4.52,6.87,4.09,9.05,9.97,7.74,4.34,4.27,8.15,10.03,10.52,4.17,8.86,3.77,4.24,6.94,3.90,4.38,5.86,3.82,8.35,8.64,13.54,4.18,6.33,8.10,6.95,0.00
7.82,10.08,7.18,4.70,7.97,4.72,7.98,8.30,7.68,4.27,4.31,8.45,11.35,3.57,8.79,11.36,3.86,4.13,5.83,3.85,4.21,7.15,3.82,4.47,9.03,12.93,3.86,7.07,3.93,4.76,1.00
8.82,10.61,8.01,4.84,6.60,4.89,9.71,9.28,7.81,4.24,4.49,3.75,9.32,3.80,5.63,5.10,3.92,7.35,6.56,4.19,4.20,6.16,3.67,8.76,9.27,11.66,4.14,9.23,5.99,6.92,0.00
8.51,10.93,8.41,6.33,8.06,4.15,10.08,9.52,7.38,4.25,4.17,8.95,11.78,11.77,3.89,11.32,4.11,4.30,5.12,3.99,3.91,5.53,4.23,8.56,9.52,12.94,3.73,7.20,7.14,4.85,0.00
9.84,11.55,7.44,6.63,7.63,5.06,7.69,10.55,7.21,4.54,5.33,8.05,10.61,13.84,5.25,5.74,4.29,7.68,6.72,3.88,4.54,7.20,9.40,8.62,6.73,6.47,9.22,8.44,3.86,4.45,0.00
8.62,10.02,8.88,4.47,6.70,4.33,9.21,9.51,7.88,4.18,4.23,7.52,9.77,9.06,4.57,8.64,4.34,4.35,5.61,4.15,4.33,5.44,4.66,8.54,8.86,12.98,3.96,4.98,7.26,6.44,0.00
9.96,8.69,6.77,4.30,5.75,4.83,8.13,9.38,7.76,4.22,4.85,4.35,10.18,4.40,4.77,8.56,3.66,4.86,6.91,5.05,4.21,5.12,8.35,7.22,9.76,12.38,4.02,5.76,5.04,4.66,0.00
9.12,8.85,6.01,4.85,7.11,7.57,9.30,8.37,7.16,4.36,5.89,8.45,11.09,6.73,8.66,9.41,4.01,6.67,7.68,4.49,4.18,6.78,9.80,8.30,9.03,11.59,3.87,8.57,7.47,8.22,1.00
4.54,8.16,7.25,6.80,9.68,5.11,8.60,9.71,6.11,4.58,8.05,10.93,11.65,4.30,9.61,5.69,4.37,7.74,7.64,4.06,4.24,6.72,3.81,7.64,9.54,13.09,4.03,8.63,5.08,5.99,1.00
9.88,10.96,6.27,7.89,7.15,4.80,8.72,10.73,7.57,4.71,6.04,3.90,10.62,14.17,10.04,5.46,4.37,6.92,6.86,4.20,4.00,9.41,3.84,7.87,5.93,12.46,3.89,7.38,3.55,4.47,0.00
10.40,10.53,6.67,8.58,10.22,4.49,12.36,8.51,7.78,4.88,11.07,3.57,10.90,12.98,4.99,4.45,4.22,4.16,7.63,3.90,9.36,9.65,3.95,9.69,6.26,10.90,3.85,8.62,3.69,4.13,0.00
8.65,6.84,6.80,9.13,11.37,5.76,7.59,7.89,9.11,4.54,4.97,3.98,9.69,3.97,12.19,4.97,4.25,4.54,8.17,3.80,4.50,8.14,3.68,5.04,5.48,4.23,4.00,4.96,4.02,4.61,1.00
9.68,10.95,7.31,4.28,8.95,8.54,7.55,10.62,6.34,4.32,9.15,9.16,4.53,14.31,5.38,5.29,9.86,4.46,7.50,3.79,4.76,6.35,4.18,7.53,6.80,11.08,4.12,9.51,3.60,4.28,0.00
9.29,10.03,7.53,4.76,8.18,5.94,7.41,6.40,8.99,8.20,4.63,3.97,5.17,3.83,12.06,5.62,4.14,7.44,8.67,6.08,4.54,7.63,4.25,7.03,5.72,5.65,4.23,4.00,8.73,4.94,1.00
8.68,11.46,9.06,4.68,8.17,6.14,8.12,8.68,8.90,4.28,4.04,4.61,9.35,12.23,4.95,9.67,3.63,5.40,7.27,3.80,4.45,6.54,4.01,8.61,6.72,12.95,9.91,8.99,5.26,4.68,0.00
7.81,10.54,8.75,7.48,4.52,8.87,8.38,7.61,8.08,4.56,4.15,3.94,12.53,13.14,6.23,9.75,11.89,6.34,8.45,4.20,4.54,9.51,4.15,5.46,8.11,12.57,4.02,4.61,3.43,4.59,0.00
10.29,9.84,10.13,6.38,7.85,7.78,8.76,8.64,6.05,10.69,10.55,6.36,12.03,13.73,5.41,4.52,5.58,8.41,8.00,3.89,4.10,7.82,3.99,10.07,4.78,7.25,7.96,9.49,3.53,4.00,1.00
4.69,9.50,9.04,4.24,6.47,8.39,9.04,9.43,8.69,7.21,4.03,3.81,10.15,3.69,5.02,6.84,4.08,4.22,9.14,3.68,4.46,8.42,3.83,6.94,7.18,10.54,3.90,5.76,3.63,6.94,1.00
10.26,9.02,9.51,7.92,9.09,10.15,10.18,7.40,8.27,8.94,8.04,4.54,11.21,12.30,10.70,10.30,4.17,4.26,7.33,7.56,4.66,7.16,6.45,8.35,7.70,11.20,4.09,10.12,3.57,7.43,1.00
8.83,10.07,6.07,9.32,7.01,9.13,7.50,8.30,8.11,4.00,4.91,3.88,9.94,14.12,4.46,9.71,3.73,4.52,6.37,7.91,4.81,8.00,3.91,8.60,8.16,12.65,4.09,8.11,8.31,6.96,0.00
4.57,5.97,6.03,6.27,8.00,9.93,7.96,7.67,8.47,4.50,4.50,3.69,10.95,14.09,4.79,7.28,4.20,4.44,8.34,3.97,4.63,6.33,3.72,8.23,8.91,12.56,9.40,9.89,9.30,4.54,1.00
10.16,8.10,8.79,9.34,6.81,5.74,8.22,9.05,7.68,4.31,3.84,3.73,10.99,12.09,10.53,5.15,3.86,4.18,7.35,7.16,4.30,7.72,5.08,8.25,7.95,11.94,4.04,6.93,7.17,10.35,0.00
9.82,8.92,9.15,7.76,8.78,5.58,9.03,9.67,6.68,7.82,5.04,8.83,8.38,3.80,5.43,8.74,5.61,3.89,5.78,6.81,8.72,5.51,6.12,9.94,11.61,5.82,4.04,5.00,3.90,4.22,0.00
10.44,10.78,7.73,5.50,8.38,6.31,8.35,9.65,7.35,4.22,5.74,8.87,11.34,4.73,9.52,5.02,8.57,4.22,6.29,4.66,4.23,6.05,6.04,10.43,7.11,4.07,3.72,7.17,3.70,5.21,0.00
4.65,11.55,7.88,4.35,8.69,6.42,7.49,7.37,7.97,5.38,6.84,3.87,12.77,4.11,12.47,5.19,3.95,6.24,8.14,3.71,4.40,7.86,3.82,4.57,6.58,7.58,3.85,3.87,8.37,6.46,1.00
8.83,9.37,6.53,7.45,9.67,4.28,7.03,8.11,8.01,7.81,4.25,4.21,12.01,4.28,12.73,4.91,10.93,5.16,6.89,5.77,4.39,6.54,3.91,6.85,4.70,9.02,8.35,3.77,8.29,4.21,1.00
9.23,12.79,5.98,4.56,5.62,4.31,7.46,10.76,8.51,5.57,4.09,3.64,9.16,3.84,11.32,4.89,4.41,5.85,7.50,4.03,4.76,7.35,3.74,8.13,5.66,3.91,6.84,4.73,3.70,4.67,0.00
7.58,12.54,7.70,4.81,7.80,7.00,9.75,9.71,8.77,5.72,4.15,4.16,10.71,3.46,11.31,4.77,4.44,4.24,7.72,4.38,4.26,7.18,3.87,6.46,4.40,4.08,3.86,4.00,3.90,4.55,1.00
8.29,9.88,6.59,4.71,10.20,4.12,12.65,10.23,7.78,4.18,4.26,7.14,11.26,4.06,12.30,5.25,4.16,3.65,8.69,3.89,3.98,7.73,3.83,6.85,7.91,3.99,3.85,4.55,9.23,9.35,1.00
9.61,11.88,8.26,4.05,11.24,4.10,6.36,9.13,8.38,4.61,4.14,9.82,12.86,3.67,11.58,7.93,4.06,7.51,8.18,4.80,8.87,8.03,3.97,8.15,6.25,10.84,3.83,4.22,3.73,4.21,1.00
9.92,11.54,10.55,4.48,7.98,8.66,8.40,11.46,6.12,6.49,9.83,3.76,11.66,12.67,5.46,4.62,12.85,4.47,7.40,3.96,4.35,6.47,3.87,9.37,4.07,4.22,4.04,4.45,3.38,4.08,0.00
8.91,9.14,5.01,6.26,6.68,5.36,8.58,9.87,8.15,6.90,4.62,3.99,11.99,4.26,12.67,5.53,7.08,5.18,8.31,4.50,4.06,7.12,3.98,4.60,5.17,3.80,9.15,4.35,7.68,4.82,1.00
8.89,11.56,8.91,4.23,7.51,5.03,6.83,7.78,8.57,4.84,3.96,4.26,11.36,4.05,6.00,6.14,4.01,5.26,7.53,4.66,4.60,7.04,3.92,4.61,4.52,3.80,10.22,3.81,8.09,4.85,1.00
7.18,11.28,6.59,10.31,7.92,9.17,10.65,8.82,9.90,5.21,7.87,3.52,10.65,13.70,5.41,8.24,5.69,3.80,5.76,5.32,4.24,6.09,5.73,7.19,8.39,12.08,3.88,5.19,3.78,4.36,0.00
9.10,8.99,8.78,4.40,8.96,7.69,7.31,4.93,9.20,5.24,5.58,3.82,10.04,4.19,9.41,5.03,4.41,4.79,7.19,3.74,4.55,7.22,3.75,7.47,7.79,3.78,6.85,4.43,5.27,4.36,1.00
9.37,10.67,8.79,4.54,4.48,6.82,9.40,9.10,7.92,9.68,9.91,3.79,5.18,5.57,10.92,4.82,5.22,4.24,6.49,6.36,3.93,6.21,4.21,9.06,8.94,12.11,4.00,4.80,3.58,4.52,0.00
8.92,7.16,8.76,4.31,9.35,6.42,6.81,7.21,8.25,4.43,8.60,4.09,9.25,3.57,5.71,4.88,4.10,4.16,8.96,3.64,4.19,7.29,4.15,7.49,10.05,4.43,4.72,6.25,4.50,7.12,1.00
8.83,9.73,8.41,7.11,9.14,4.27,6.44,4.84,8.99,4.50,4.25,3.61,10.68,4.71,11.91,5.95,4.35,7.46,7.96,3.91,4.18,7.67,3.87,6.93,6.11,3.95,4.23,3.85,4.39,4.34,1.00
4.56,12.34,7.39,4.72,10.13,6.49,7.59,8.01,8.55,4.95,4.56,4.21,13.16,3.82,5.33,4.96,4.38,4.79,7.11,4.35,4.73,4.92,3.80,7.10,7.06,3.85,8.98,8.22,5.68,4.44,1.00
8.05,9.96,7.57,4.47,9.21,6.58,7.76,5.24,8.71,10.23,6.25,3.84,11.33,4.10,7.90,4.89,4.32,5.84,8.17,6.27,4.60,7.38,4.14,5.88,5.92,4.22,8.31,7.25,8.80,6.34,1.00
9.99,11.00,8.21,4.43,8.36,7.51,10.52,7.91,7.31,5.40,4.07,3.68,10.58,3.93,6.35,8.46,3.84,4.15,6.73,5.10,4.41,7.52,4.07,7.32,8.71,11.23,3.76,9.02,7.68,9.60,1.00
6.07,7.19,8.15,4.54,7.86,9.54,7.86,7.99,8.67,4.44,8.64,5.25,11.59,8.57,4.20,9.64,4.04,4.91,6.95,3.85,4.17,6.21,3.75,7.64,7.60,11.29,4.02,8.43,7.82,4.59,1.00
